who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
Verizon,,"2011 Was the Year of the 'Hacktivist,' According to the 'Verizon 2012 Data Breach Investigations Report'  Thursday, March 22, 2012 04:01:00 AM (GMT) | NEW YORK , March 22, 2012 /PRNewswire/ -- The ""Verizon 2012 Data Breach Investigations Report "" reveals the dramatic rise of ""hacktivism"" -- cyberhacking to advance political and social objectives.    | Now in its fifth year of publication, the report spans 855 data breaches across 174 million stolen records – the second-highest data loss that the Verizon RISK (Research Investigations Solutions Knowledge) team has seen since it began collecting data in 2004.  Verizon was joined by five partners that contributed data to this year's report: the United States Secret Service, the Dutch National High Tech Crime Unit, the Australian Federal Police, the Irish Reporting & Information Security Service and the Police Central e-Crime Unit of the London Metropolitan Police.   | ""With the participation of our law enforcement partners around the globe, the '2012 Data Breach Investigations Report' offers what we believe is the most comprehensive look ever into the state of cybersecurity,"" said Wade Baker, Verizon's director of risk intelligence.  ""Our goal is to increase the awareness of global cybercrime in an effort to improve the security industry's ability to fight it while helping government agencies and private sector organizations develop their own tailored security plans."" | External attacks remain largely responsible for data breaches, with 98 percent of them attributable to outsiders.  This group includes organized crime, activist groups, former employees, lone hackers and even organizations sponsored by foreign governments.  With a rise in external attacks, the proportion of insider incidents declined again in this year's report, to 4 percent.  Business partners were responsible for less than 1 percent of data breaches.  | In terms of attack methods, hacking and malware have continued to increase. In fact, hacking was a factor in 81 percent of data breaches and in 99 percent of data lost.  Malware also played a large part in data breaches; it appeared in 69 percent of breaches and 95 percent of compromised records.  Hacking and malware are favored by external attackers, as these attack methods allow them to attack multiple victims at the same time from remote locations.  Many hacking and malware tools are designed to be easy and simple for criminals to use. | (NOTE:  Additional resources supporting the ""2012 Data Breach Investigations Report"" are available, including high-resolution charts,  B-roll available upon request.) | ""The report demonstrates that unfortunately, many organizations are still not getting the message about the steps they can take to prevent data breaches,"" said Baker.  ""This year, we have segmented our recommendations for enterprises and small businesses in the hope that this will make our suggestions more actionable. Additionally, we believe greater public awareness about cyberthreats and user education and training are vitally important in the fight against cybercrime."" | 2.  Establish essential security controls.  To effectively defend against a majority of data breaches, organizations must ensure fundamental and common sense security countermeasures are in place and that they are functioning correctly. Monitor security controls regularly. | In 2011, 58 percent of data stolen was attributed to hacktivism, according to the annual report released today from Verizon.  The new trend contrasts sharply with the data-breach pattern of past several years, during which the majority of attacks were carried out by cybercriminals, whose primary motivation was financial gain.",10,"23, 30, 88, 76, 66, 94, 19, 69, 36, 50","data breach, data-breach","VZ - 2011 Was the Year of the 'Hacktivist,' According to the 'Verizon 2012 Data Breach Investigations Report' - 22-Mar-12 - PRN.pdf"
Verizon,,"90 percent of industries experience patient data breaches, finds Verizon 2015 Protected Health Information Data Breach Report  Thursday, December 17, 2015 01:00:00 PM (GMT) | BASKING RIDGE, N.J., Dec. 17, 2015 /PRNewswire/ -- Stolen medical information is a much more widespread issue than previously thought, affecting 18 out of 20 industries examined, according to the just released Verizon 2015 Protected Health Information Data Breach Report. Yet, most organizations outside of the healthcare sector do not realize they even hold this type of data. Common sources of protected health information are employee records (including workers' compensation claims) or information for wellness programs and are generally not well protected.  | These findings are part of a first-time report from Verizon's Data Breach Investigations Report (DBIR) team that provides a detailed analysis of confirmed PHI* breaches involving more than 392 million records and 1,931 incidents across 25 countries.  | According to recent studies called out in the report, people are withholding information – sometimes critical information – from their healthcare providers because they are concerned that there could be a data breach. | What Can Be Done About PHI Data Breaches While detailed health records make it easier for criminals to engage in both identity theft and medical billing fraud, the media and industry researchers continue to shine a light on the loss of highly personal data in order to bring much needed attention to this issue. | Verizon 2015 Protected Health Information Data Breach Report As part of Verizon's Data Breach Investigations Report (DBIR) series, the PHI Data Breach Report is based on actual casework and is the most comprehensive report of its kind in the industry. This report analyzes protected health information data breaches with a focus on the healthcare industry including ambulatory healthcare services, hospitals, nursing and residential care; and social assistance across North America , Europe and the Asia-Pacific region. | Verizon's DBIR series is aimed at helping organizations across all sectors understand the importance of identifying and protecting this information before a data breach occurs.  | *For this report, PHI is defined as personally identifiable health information on an individual covered by one of the state, federal or international data breach disclosure laws. | To view the original version on PR Newswire, visit: http://www.prnewswire.com/news-releases/90-percent-of- industries-experience-patient-data-breaches-finds-verizon-2015-protected-health-information-data-breach- report-300194378.html",9,"24, 82, 37, 33, 54, 76, 25, 27, 12","data breach, data-breach","VZ - 90 percent of industries experience patient data breaches, finds Verizon 2015 Protected Health Information Data Breach Report - 17-Dec-15 - PRN.pdf"
,Product / Services Announcement,"BOLT Publishes Infographic Offering Tools to Mitigate Risk of Rapidly Increasing Data Breaches at U.S. Small Business  Tuesday, September 27, 2011 01:30:00 PM (GMT) | FARMINGTON, Conn., Sept. 27, 2011 (GLOBE NEWSWIRE) -- BOLT (Business Owners Liability Team), a leading insurance agency that exclusively protects small business owners, published today a data breach infographic that illustrates the growing threat of these intrusions and thefts at U.S. small businesses. The graphic also details vital steps owners must take to protect their businesses, and themselves, from this mounting and perilous risk. Up until recently, large corporations were the primary victim of data breaches, but recent reports and high profile cyber attacks tell a much a different story. | According to the U.S. Secret Service and Verizon's forensic analysis unit, in 2009 27% of corporate data breaches were targeted at companies with 100 employees or fewer. In 2010, a remarkable 63% of all attacks targeted these small businesses. Similarly, Visa recently shared that 95% of its credit card breaches are against their small business customers. In part, this growing number of breaches at small businesses is a result of cyber criminals discovering that these organizations typically have very weak security due to limited budgets and small or no technical staff. | Added Hammond, ""Not a day goes by where you don't hear in the news that a medical office or other unsuspecting small business has had a data breach. An intrusion or theft of this kind can be the result of a number of security deficiencies that can even include improper handling of data by employees."" | While criminal breaches pose a major threat, the potential loss from non-criminal breaches can be much more expensive. Additionally, although larger corporations can usually weather the ramifications of a data breach, small businesses and their owners are less likely to have the reserves to withstand a significant loss as a result of stolen company funds, the significant costs associated with investigating a breach, legal issues and penalties, client litigations, termination of service from one or more credit card companies, and the immeasurable cost of loosing customer trust.  | BOLT published this latest infographic in an effort to warn its small business customers of both the existence of this very real threat and the potential results of an unwanted third-party intrusion or theft. BOLT is taking this opportunity to detail the three key ways in which owners can help mitigate this risk and the debilitating financial ramifications of a data breach. | Hammond adds: ""While taking steps like these can help protect your business from a data breach, none of them can be effective once a breach has occurred. At that point, the only protection from potential losses you would incur as a victim of cyber crime is a pre-existing insurance plan."" | Please visit http://info.boltinsurance.com/small-business-data-breaches/ to view BOLT's  data breach infographic as well as other important tips and information for protecting a small business.",8,"24, 90, 91, 55, 87, 62, 50, 22",data breach,VZ - BOLT Publishes Infographic Offering Tools to Mitigate Risk of Rapidly Increasing Data Breaches at U.S. Small Business - 27-Sep-11 - PMZ.pdf
,Company Announcement,"C-Suite Beware: You are the latest targets of cybercrime, warns Verizon 2019 Data Breach Investigations Report  Wednesday, May 08, 2019 04:01:00 AM (GMT) | NEW YORK, May 08, 2019 (GLOBE NEWSWIRE) -- C-level executives – who have access to a company’s most sensitive information, are now the major focus for social engineering attacks, alerts the Verizon 2019 Data Breach Investigations Report. Senior executives are 12x more likely to be the target of social incidents, and 9x more likely to be the target of social breaches than in previous years – and financial motivation remains the key driver. Financially-motivated social engineering attacks (12 percent of all data breaches analyzed) are a key topic in this year’s report, highlighting the critical need to ensure ALL levels of employees are made aware of the potential impact of cybercrime. | New analysis from FBI Internet Crime Complaint Center (IC3):  Provides insightful analysis of the impact of Business Email Compromises (BECs) and Computer Data Breaches (CDBs). The findings highlight how BECs can be remedied. When the IC3 Recovery Asset Team acts upon BECs, and works with the destination bank, half of all US-based business email compromises had 99 percent of the money recovered or frozen; and only 9 percent had nothing recovered. Attacks on Human Resource personnel have decreased from last year: Findings saw 6x fewer Human Resource personnel being impacted this year compared to last, correlating with W-2 tax form scams almost disappearing from the DBIR dataset. Chip and Pin payment technology has started delivering security dividends:  The number of physical terminal compromises in payment card related breaches is decreasing compared to web application compromises. Ransomware attacks are still going strong: They account for nearly 24 percent of incidents where malware was used. Ransomware has become so commonplace that it is less frequently mentioned in the specialized media unless there is a high profile target. Media-hyped crypto-mining attacks were hardly existent: These types of attacks were not listed in the top 10 malware varieties, and only accounted for roughly 2 percent of incidents. Outsider threats remain dominant: External threat actors are still the primary force behind attacks (69 percent of breaches) with insiders accounting for 34 percent.        | The complete Verizon 2019 Data Breach Investigations Report as well as Executive summary is available on the DBIR resource page. Any organization wishing to become a DBIR contributor should contact dbir@verizon.com for further information.",4,"23, 111, 227, 34",data breach,"VZ - C-Suite Beware You are the latest targets of cybercrime, warns Verizon 2019 Data Breach Investigations Report - 08-May-19 - PMZ.pdf"
Verizon,,"According to the Verizon ""2011 Data Breach Investigations Report ,"" the number of data attacks has tripled in the past five years, making the need to balance security with risk an even greater priority for businesses and consumers.",1,38,data breach,"VZ - Constant Connectivity, Proliferation of Mobile Devices and Applications Will Create More Security Concerns in 2012 - 15-Dec-11 - PRN.pdf"
Verizon,,"Cyberespionage and ransomware attacks are on the increase warns the Verizon 2017 Data Breach Investigations Report  Thursday, April 27, 2017 04:01:00 AM (GMT) | NEW YORK , April 27, 2017 /PRNewswire/ -- Cyberespionage is now the most common type of attack seen in manufacturing, the public sector and now education, warns the Verizon 2017 Data Breach Investigations Report. Much of this is due to the high proliferation of propriety research, prototypes and confidential personal data, which are hot-ticket items for cybercriminals. Nearly 2,000 breaches were analyzed in this year's report and more than 300 were espionage-related, many of which started life as phishing emails. | Malware is big business: Fifty-one (51) percent of data breaches analyzed involved malware. Ransomware rose to the fifth most common specific malware variety. Ransomware – using technology to extort money from victims - saw a 50 percent increase from last year's report, and a huge jump from the 2014 DBIR where it ranked 22 in the types of malware used. Phishing is still a go-to technique: In the 2016 DBIR, Verizon flagged the growing use of phishing techniques linked to software installation on a user's device. In this year's report, 95 percent of phishing attacks follow this process. Forty-three percent of data breaches utilized phishing, and the method is used in both cyber-espionage and financially motivated attacks. Pretexting is on the rise: Pretexting is another tactic on the increase, and the 2017 DBIR showed that it is predominantly targeted at financial department employees – the ones who hold the keys to money transfers. Email was the top communication vector, accounting for 88 percent of financial pretexting incidents, with phone communications in second place with just under 10 percent. Smaller organizations are also a target:  Sixty-one (61) percent of victims analyzed were businesses with fewer than 1,000 employees. | The top three industries for data breaches are financial services (24 percent); healthcare (15 percent) and the public sector (12 percent). | Now in its tenth year, the "" Verizon 2017 Data Breach Investigations Report "" leverages the collective data from 65 organizations across the world. This year's report includes analysis on 42,068 incidents and 1,935 breaches from 84 countries. The DBIR series continues to be the most data-driven security publication with the largest amount of data sources combining towards a common goal – slicing through the fear, uncertainty and doubt around cybercrime. | To view the original version on PR Newswire, visit: http://www.prnewswire.com/news- releases/cyberespionage-and-ransomware-attacks-are-on-the-increase-warns-the-verizon-2017-data-breach- investigations-report-300446807.html",6,"23, 80, 197, 21, 71, 12","data breach, data-breach",VZ - Cyberespionage and ransomware attacks are on the increase warns the Verizon 2017 Data Breach Investigations Report - 27-Apr-17 - PRN.pdf
Verizon,,"Data breaches becoming more complex, pervasive and damaging, finds Verizon's 2017 Data Breach Digest  Tuesday, February 14, 2017 09:00:00 AM (GMT) | SAN FRANCISCO, Feb. 14, 2017 /PRNewswire/ -- RSA 2017 -- Data breaches are becoming more complex and are no longer confined to just the IT department, but are now affecting every department within an organization. Each breach leaves a lingering, if not lasting imprint on an enterprise, finds the 2017 Data Breach Digest. | As we found in the Verizon 2016 Data Breach Investigations Report (DBIR), the human element is again front and center this year. Humans continue to play a significant role in data breaches and cybersecurity incidents, fulfilling the roles of threat actors, targeted victims and incident response stakeholders. | Now in its second edition, Verizon's Data Breach Digest details 16 common breach scenarios, inviting the reader to take a behind-the-scenes look at cyber investigations that tell the stories behind the company's annual Data Breach Investigations Report (DBIR). The cases are each told from the perspective of the various stakeholders involved, such as corporate communications, legal counsel, or the human resources professional. | ""Data breaches are growing in complexity and sophistication,"" said  Bryan Sartin, executive director, the RISK Team, Verizon Enterprise Solutions. ""In working with victim organizations, we find that breaches touch every part of an organization up to and including its board of directors. Companies need to be prepared to handle data breaches before they actually happen in order to recover as quickly as possible. Otherwise, breaches can lead to enterprise-wide damage that can have devastating and long-lasting consequences such as a loss of customer confidence or a drop in stock price.""  | ""The Data Breach Digest is designed to help businesses and government organizations understand how to identify signs of a data breach, important sources of evidence and ways to quickly investigate, contain and recover from a breach,"" added Sartin. | 2017 Data Breach Digest scenarios based on type, industry, incident pattern and stakeholder involvement | The report once again confirms that there is a finite set of scenarios that occur with data breaches but many permutations occur within each, leading to an expansive range of damage that can be observed in the aftermath of a data breach. Breaches in the Digest are defined by type of breach, industry, one of nine DBIR incident patterns, and by stakeholder involvement. | This year's 16 data breach scenarios are also classified according to their prevalence and lethality in the field. Ten of the cases represent more than 60 percent of the 1,400 cases investigated by Verizon's Research, Investigations, Solutions and Knowledge (RISK) Team over the past three years, while the other six are less common but considered lethal or highly damaging to an organization.   | Verizon's Data Breach Digest series | The Verizon RISK Team performs cyber investigations for hundreds of commercial enterprises and government agencies across the globe. In 2016, the RISK team investigated more than 500 cybersecurity incidents in more than 40 countries.  In 2008, the results of this team's field investigations were the genesis of the first Data Breach Investigations Report, an annual publication that dissects real-world data breaches with the goal of enlightening the public about the nature of threat actors behind the attacks, the methods they use, including the data they seek and the victims they target. | To view the original version on PR Newswire, visit: http://www.prnewswire.com/news-releases/data-breaches- becoming-more-complex-pervasive-and-damaging-finds-verizons-2017-data-breach-digest-300406846.html",12,"21, 53, 47, 62, 90, 38, 14, 63, 62, 5, 91, 11","data breach, data-breach","VZ - Data breaches becoming more complex, pervasive and damaging, finds Verizon's 2017 Data Breach Digest - 14-Feb-17 - PRN.pdf"
Verizon,,"In his new role, Schwartz will help Verizon to advance its leadership position in cybersecurity by accelerating the pace of innovation and the integration of advanced security service delivery across Verizon's leading cybersecurity solutions.  Among the areas Schwartz will oversee are Verizon's world-class cyberforensics investigative and research team, which is responsible for producing the Verizon Data Breach Investigations Report series; and the company's advanced cloud and premises-based managed security solutions portfolio.",1,71,data breach,VZ - Eddie Schwartz Joins Verizon as Vice President of Global Security Solutions - 12-Nov-13 - PRN.pdf
Verizon,,"9.  Compliance Gets Increasingly Commercial  -- With increasing evidence that companies are less likely to be data breach victims if they comply with security standards, such as those promoted by the Payment Card Industry (PCI), compliance will become a pre-requisite for good business practice in 2012. In a difficult economic environment and with increasingly more stringent government regulations, the need for taking full advantage of business opportunities will increase interest in prudent, holistic security approaches. Companies and governments will change how they interact with their extended network of partners, increasingly choosing to do business with those that can demonstrate a comprehensive multiyear and standards-based approach to security.",1,107,data breach,VZ - High-IQ Networks and the Enterprise Cloud Among Forces That Will Foster Business Innovation and a Borderless Workstyle in 2012 - 15-Nov-11 - PRN.pdf
Verizon,New Products & Services,"According to the ""Verizon 2012 Data Breach Investigations Report ,"" mobile threats are on the rise, as enterprises now have many more smartphones and tablets than servers.  These mobile devices are often widely distributed, highly mobile, less restricted and controlled by end users. As a result, mobile devices frequently factor into enterprise data breaches and contribute greatly to overall data loss.",1,61,data breach,"VZ - ICSA Labs Launches Industry-First Program to Test VPN Security Features of Smartphones, Tablets and Other Mobile Devices - 22-May-12 - PRN.pdf"
Verizon,,"In addition, the ""Verizon 2012 Data Breach Investigations Report "" was published on March 22, making it the fifth annual flagship security report, and spanning 855 data breaches across 174 million stolen records.  For this edition, Verizon was joined by five organizations that contributed data to the report: the United States Secret Service, the Dutch National High Tech Crime Unit, the Australian Federal Police, the Irish Reporting & Information Security Service and the Police Central e-Crime Unit of the London Metropolitan Police.",1,82,data breach,VZ - Independent Research Firm Ranks Verizon as a Leader in Managed Security Services Report - 30-Mar-12 - PRN.pdf
Verizon,,"Large-Scale Financial Cybercrime, State-Affiliated Espionage Dominate Security Landscape, Finds 'Verizon 2013 Data Breach Investigations Report'  Tuesday, April 23, 2013 04:01:00 AM (GMT) | NEW YORK , April 23, 2013 /PRNewswire/ -- The ""Verizon 2013 Data Breach Investigations Report "" reveals that large-scale financial cybercrime and state-affiliated espionage dominated the security landscape in 2012.  Taking the top spot for all breaches in the 2013 report is financially motived cybercrime (75 percent), with state-affiliated espionage campaigns claiming the No. 2 spot (20 percent).  Breaches in the No. 2 spot include cyberthreats aimed at stealing intellectual property -- such as classified information, trade secrets and technical resources -- to further national and economic interests.  | ""The bottom line is that unfortunately, no organization is immune to a data breach in this day and age,"" said Wade Baker, principal author of the Data Breach Investigations Report series.  ""We have the tools today to combat cybercrime, but it's really all about selecting the right ones and using them in the right way.  | ""All in all, the large scale and diverse nature of data breaches and other network attacks took center stage for all to see in 2012,"" Baker said. | Now in its sixth year of publication, the 2013 data breach report includes 621 confirmed data breaches as well as more than 47,000 reported security incidents.  Over the entire nine-year range of this study, that tally now exceeds 2,500 data breaches and 1.2 billion compromised records. Verizon is joined by 18 organizations from around the world that contributed data and analysis to this year's report.  | ""With more than a three-fold increase in data contributors this year, the '2013 Data Breach Investigations Report' offers what we believe is the most comprehensive look ever into the state of cybersecurity,"" said David Small, chief platform officer for Verizon Enterprise Solutions. ""As always, our goal in producing the report is to increase the awareness of global cybercrime in an effort to improve the security industry's ability to fight it, while helping government agencies and private sector organizations develop their own tailored security plans."" | Other Key Findings in the 2013 Data Breach Investigations Report | External attacks remain largely responsible for data breaches, with 92 percent of them attributable to outsiders and 14 percent committed by insiders.  This category includes organized crime, activist groups, former employees, lone hackers and even organizations sponsored by foreign governments.  As in the prior year's report, business partners were responsible for about 1 percent of data breaches.  | In terms of attack methods, hacking is the No. 1 way breaches occur. In fact, hacking was a factor in 52 percent of data breaches. Seventy-six percent of network intrusions exploited weak or stolen credentials (user name/password); 40 percent incorporated malware (malicious software, script or code used to compromise information); 35 percent involved physical attacks (such as ATM skimming); and 29 percent | (NOTE:  Additional resources supporting the ""2013 Data Breach Investigations Report"" are available, including high-resolution charts.  B-roll available upon request.)",10,"22, 88, 55, 27, 65, 84, 10, 57, 62, 19",data breach,"VZ - Large-Scale Financial Cybercrime, State-Affiliated Espionage Dominate Security Landscape, Finds 'Verizon 2013 Data Breach Investigations Rep... - 23-Apr-13 - PRN.pdf"
,Company Announcement,"Money still makes the cyber-crime world go round - Verizon Business 2020 Data Breach Investigations Report is live  Tuesday, May 19, 2020 04:01:10 AM (GMT) | 86 percent of data breaches for financial gain - up from 71 percent in 2019 Cloud-based data under attack – web application attacks double to 43 percent 67 percent of breaches caused by credential theft, errors and social attacks Clearly identified cyber-breach pathways enable a “Defender Advantage” in the fight against cyber- crime On-going patching successful - fewer than 1 in 20 breaches exploit vulnerabilities Report analyzes 32,002 security incidents and 3,950 confirmed breaches from 81 global contributors from 81 countries | NEW YORK, May 19, 2020 (GLOBE NEWSWIRE) -- The Verizon Business 2020 Data Breach Investigations Report (2020 DBIR) shows that financial gain remains the key driver for cybercrime with nearly nine in 10 (86 percent) breaches investigated financially-driven. The vast majority of breaches continue to be caused by external actors - 70 percent - with organized crime accounting for 55 percent of these. Credential theft and social attacks such as phishing and business email compromises cause the majority of breaches (over 67 percent), and specifically: | Alex Pinto, Lead Author of the Verizon Business Data Breach Investigations Report, comments: “Security headlines often talk about spying, or grudge attacks, as a key driver for cyber-crime - our data shows that is not the case. Financial gain continues to drive organized crime to exploit system vulnerabilities or human error. The good news is that there is a lot that organizations can do to protect themselves, including the ability to track common patterns within cyber-attack journeys - a security game changer - that puts control back into the hands of organizations around the globe.” | The complete 2020 Data Breach Investigations Report as well as Executive Summary is available on the DBIR resource page.",5,"25, 81, 85, 95, 19",data breach,VZ - Money still makes the cyber-crime world go round - Verizon Business 2020 Data Breach Investigations Report is live - 19-May-20 - PMZ.pdf
Verizon,New Products & Services,"NEW YORK , June 21, 2011 /PRNewswire/ -- To help enterprises analyze the effectiveness of their data security measures and determine whether they need to be strengthened, Verizon is offering a new evidence- based risk management service that takes the guesswork out of security decision making while putting to work the insight gained from ""Verizon's Data Breach Investigations Report "" series. | The offering, Incident Analytics Service (IAS), enables customers to describe, track, analyze and benchmark data breach incident metrics via a Web application that provides access to data from Verizon's extensive historical and ongoing incident analysis research, one of the largest information risk repositories in the world.   | Sources of this data include the anonymous and aggregated data from all IAS participants; Verizon's annual ""Data Breach Investigations Report""; and information shared freely through the Verizon Enterprise Risk and Incident Sharing (VERIS)  application.  The application is a repository for information collected from security incidents that are voluntarily and anonymously reported by participating organizations.",3,"61, 46, 54",data breach,"VZ - New Verizon Risk-Management Service Helps Businesses Take the Guesswork Out of Security Decision Making Through Focus on Data, Metrics - 21-Jun-11 - PRN.pdf"
Verizon,,"PCI Report Findings Based on Actual PCI Assessments, Data Breaches | The report is based on findings from more than 100 PCI DSS assessments conducted by Verizon's team of PCI Qualified Security Assessors  in 2010, as well as data gathered by Verizon's Investigative Response group while investigating real-world payment card data breaches.  Additionally, the Verizon Risk Intelligence team overlaid the assessment findings with data-breach cases from the 2011 Verizon Data Breach Investigations Report, resulting in a richer, more thorough data set. | While the compliance situation has neither worsened nor improved, it is still ""disappointing."" Only 21 percent of organizations were fully compliant during the initial audit.  The report notes that the difficulty in achieving compliance, along with overconfidence, complacency and the need to focus on other compliance and security issues are among the possible reasons for the widespread PCI noncompliance. Lack of PCI compliance continues to be linked to data breaches.   The report demonstrated again this year that breached organizations are more likely not to be PCI compliant and are more likely to suffer from identity theft and fraud issues. Organizations struggle with key PCI requirements.   Organizations struggled the most to comply with requirements 3 (protect stored cardholder date), 10 (track and monitor access), 11 (regularly test systems and processes), and 12 (maintain security policies), all of which are directly linked to protecting cardholder data.",3,"10, 70, 144",data breach,"VZ - Payment Card Security Compliance Remains Problematic, Putting Confidential Consumer Information at Risk, Verizon Report Says - 28-Sep-11 - PRN.pdf"
,Company Announcement,"“For years, we have discussed the close correlation between the lack of PCI DSS compliance and cyber breaches,” concludes Simonetti. “In this year’s report, we included even more data from the Verizon VTRAC team, the authors of Verizon’s Data Breach Investigation series, to add more depth to this discussion. Our data shows that we have never investigated a payment card security data breach for a PCI DSS compliant organization. Compliance works! ” | PCI DSS helps businesses that offer card payment facilities protect their payment systems from breaches and theft of cardholder data, as shown in the Verizon Data Breach Investigations Report series . Compliance is measured on an organization’s ability to meet — and importantly, maintain — the standard.    “After witnessing a gradual increase in compliance from 2010 to 2016, we are now seeing a worrying downward trend and increasing geographical differences,” said Rodolphe Simonetti, global managing director for security consulting at Verizon. “We see an increasing number of organizations unable to obtain and maintain the required compliance for PCI DSS, which has a direct impact on the security of their customers’ payment data. With the latest version of the PCI DSS standard 4.0 launching soon, businesses have an opportunity to turn this trend around by rethinking how they implement and structure their compliance programs.” | Similar to  Verizon's Data Breach Investigations Report  series, the 2019 PSR is based on actual casework with a specific focus on financial services (50.7 percent); IT services (17.5 percent), retail (19.9 percent) and hospitality (10.6 percent). Geographies include the Americas (50.0 percent), APAC (20.0 percent), and EMEA (30.0 percent).",3,"72, 143, 49","cyber breach, data breach",VZ - Payment security compliance declines - Only 1 in 3 companies globally make the grade and just 1 in 5 in the Americas - 12-Nov-19 - PMZ.pdf
,Market Research Reports,"The Payment Card Industry Data Security Standard (PCI DSS) helps businesses that offer card payment facilities protect their payment systems from breaches and theft of cardholder data. PCI DSS compliance has been shown (via the Verizon Data Breach Investigations Report  series) to help protect payment systems from both data breaches and theft of cardholder data, so this trend is alarming.  | Similar to Verizon's Data Breach Investigations Report series, the 2018 PSR is based on actual casework with a specific focus on financial services (58 percent); IT services (15 percent), retail (13 percent) and hospitality (11 percent). Geographies include the Americas (48 percent), the Asia-Pacific region (30 percent) and Europe (23 percent).",2,"60, 51",data breach,"VZ - Payment Security Compliance drops for the first time in six years, states Verizon's 2018 Payment Security Report - 25-Sep-18 - PMZ.pdf"
Verizon,,"According to the ""Verizon 2014 Data Breach Report ,"" two-thirds of all breaches can be attributed to lost/stolen user credentials (user name/password). Verizon smart credential services system is developed for enterprises looking to protect both physical and virtual assets. Using a Web-based portal, updates and changes can be made quickly and easily so that organizations have a view into who and how data is being accessed. This is especially helpful when managing lost credentials, new hires, departed employees and a change-over with partners and/or suppliers as well as suspicious network behavior.",1,91,data breach,VZ - Property Exchange Australia Chooses Verizon to Secure Online Property Transactions - 25-Nov-14 - PRN.pdf
,"Calendar of Events, Product / Services Announcement","Ransomware still a top cybersecurity threat, warns Verizon 2018 Data Breach Investigations Report   Tuesday, April 10, 2018 04:01:00 AM (GMT) | NEW YORK, April 10, 2018 (GLOBE NEWSWIRE) -- Ransomware attacks are a key cybersecurity threat for global organizations, warns Verizon’s 2018 Data Breach Investigations Report  (DBIR). Ransomware is the most common type of malware, found in 39 percent of malware-related data breaches – double that of last year’s DBIR – and accounts for over 700 incidents. What’s more, Verizon’s analysis show that attacks are now moving into business critical systems, which encrypt file servers or databases, inflicting more damage and commanding bigger ransom requests. | Now in its 11th year, the Verizon 2018 Data Breach Investigations Report  leverages collective data from 67 organizations across the world. This year’s report includes analysis on 53,000 incidents and 2,216 breaches from 65 countries. The DBIR series continues to be one of the most data-driven security publications on the globe, combining data from multiple sources towards a common goal – slicing through the fear, uncertainty and doubt around cybercrime.",3,"20, 84, 70",data breach,"VZ - Ransomware still a top cybersecurity threat, warns Verizon 2018 Data Breach Investigations Report - 10-Apr-18 - PMZ.pdf"
Verizon,,"""We know from Verizon's 'Data Breach Investigations Report' that retailers -- which benefit from the lion's share of consumer spending over the holidays -- are among the most vulnerable to cybercrime and theft,"" said Scott Eason, vice president of retail and financial services for Verizon Enterprise Solutions.  ""Taking stock of vulnerabilities and putting some simple practices in place will help retailers protect their customers and assets."" | Maintain current compliance with Payment Card Industry Data Security Standards. (PCI-DSS). Compliance with PCI-DSS requires continuous adherence. This means a daily log review, weekly file- integrity monitoring, quarterly vulnerability scanning and annual penetration testing. To maintain continued compliance, Verizon recommends designating an internal PCI ""champion"" so that compliance becomes part of daily business activities during the holidays -- and every day. Self-validate very carefully – or entrust it to a credible expert.   Top-tier merchants – which process the highest volumes of cardholder transactions – are allowed to assess themselves against the PCI standards.  But due to the numerous issues and conflicts of interest this can cause, Verizon recommends that an objective and credible third party validate the scope of the assessment or perform the testing. Only use third-party security vendors who are credible experts.   Verizon's ""Data Breach Investigations Report' analysis revealed that small businesses and franchises of large chains are most vulnerable to cybercrime. If a third-party vendor manages a retailer's POS systems, the retailer should ask the vendor to confirm that PCI compliance measures are in place. Educate employees so that they can recognize security breaches and help keep security measures active.  In addition to designating an internal PCI champion to ensure that the PCI security standards are being adhered to, employee education is critical for recognizing telltale signs of a breach and to understanding that prevention measures are working. In the era of omni-channel retailing, ensure that online and mobility channels are secure.  Protect public-facing Web assets, which are great for attracting customers, but also magnets for cyberthieves.  Protect in-store mobile assets through mobile-device management that can authorize approved employee access to corporate information, encrypt data, protect against viruses, and remotely lock and wipe devices of critical corporate information. Frequently change administrative passwords on all point-of-sale systems.  Hackers constantly scan the Internet for guessable passwords, so avoid using POS systems to browse the Internet. Implement a firewall or access control list on remote access and administration services.   If hackers can't reach a retailer's system, they can't easily steal from it.",2,"66, 342",data breach,"VZ - Ready, Set, Sell ... and Don't Forget to Secure! - 28-Nov-12 - PRN.pdf"
Verizon,Small Business Services,"According to the February 2015 ""McAfee Labs Threats Report,"" more than 380 new samples of malware are detected every minute, or more than six every second. Additionally, Verizon's ""2015 Data Breach Investigations Report"" notes that cyberattacks could be prevented through a more vigilant approach to cybersecurity, as many existing vulnerabilities remain open primarily because security patches that have long been available were never implemented.",1,64,data breach,"VZ - Staying Safe and Secure With Verizon's Premium Tech Support, Online Security, Cloud Storage Solution - 09-Jun-15 - PRN.pdf"
