who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
"PepsiCo, Inc.","Corporate Social Responsibility, Human Interest Groups","To support young women, Passport to Success® Traveler was designed to be gender-smart and features scenarios with women serving in positions of authority and in non-traditional professional roles. In addition, the curriculum targets the societal barriers impeding gender equality specific to each country in which it will be offered. It emphasizes holistic youth development, focusing on teaching skills that benefit young people in all areas of life, to empower girls and young women toward continuing education, sustainable livelihoods and workforce success. The PepsiCo Foundation and IYF are working with non-governmental organizations and nonprofits, public education organizations, and communicating directly with young people to help one million young women and girls access the curriculum by 2025. | ""PepsiCo is proud to partner with the International Youth Foundation to support this curriculum and help young women gain the skills they need to enter today's workforce and be successful,"" said Blair Bennett , PepsiCo Senior Vice President of Global Talent Acquisition. ""At PepsiCo, we are committed to raising the bar on talent and diversity and Passport to Success® Traveler is one way for us to help create inclusive environments and economic opportunity for young people around the world.""  | guide its growth and trajectory for decades to come,"" said Susan Reichle, President & CEO of the International Youth Foundation. ""We also know diversity—and the innovation a diverse workforce engenders —will be essential to the success of organizations and corporations across sectors. That's why we created Passport to Success® Traveler to help young women and men unlock their potential.""",3,"115, 79, 59","diversity, gender equality","PEP, 06S7ZM, 0FB6HF - PepsiCo and the International Youth Foundation Launch Digital Life Skills Training Course Designed to Help One Million Youn... - 16-Jan-20 - PRN.pdf"
Zarakol Iletisim Hizmetleri,Human Interest Groups,"PepsiCo Turkey, for which gender equality is a fundamental part of its corporate culture, and KAGİDER, the Women Entrepreneurs Association of Turkey, organized the forum ""Leading from the Front - Women's Empowerment for Sustainability"" featuring PepsiCo CEO Indra Nooyi  along with leading representatives of business, academia, the media, and the arts.",1,51,gender equality,"PEP, 0B071P, 09WR54 - One of the World's Most Powerful Businesswomen Indra Nooyi was Guest of Honor at the Forum Discussing the Position of Women... - 21-Jun-12 - PRN.pdf"
PepsiCo,New Products & Services,,0,0,,"PEP, 0BP10Y, 063Q13 - MLB Fans to Select Pepsi Max Field of Dreams Team and Get the Chance to Play Against an All-Star Roster of Baseball Legends - 12-Jul-11 - PRN.pdf"
PepsiCo,New Products & Services,,0,0,,"PEP, PBG - Pepsi MAX and Fans Build Field of Dreams™ Team of Major League Baseball Legends - 01-Sep-11 - PRN.pdf"
Panera Bread,,"Goudet continued, ""We are deeply grateful for Blaine's contributions during his time at Panera. Blaine played a significant role in making Panera a leader in the industry including his tireless efforts to lead Panera through its omni channel journey including Panera 2.0, digital, delivery, catering, brand evolution and his commitment to diversity and inclusion.  To that effect, we are excited that Blaine has agreed to join JAB to help accelerate the technology transformation of our other food portfolio brands such as Pret a Manger.""",1,84,Diversity and Inclusion,PNRA - Panera Bread Appoints Niren Chaudhary as CEO - 26-Apr-19 - PRN.pdf
PayPal Canada,,,0,0,,PYPL - Canadian Small Businesses that Leverage E-Commerce Grew 22 Per Cent in 2017 - 04-Oct-18 - CNW.pdf
"PayPal Holdings, Inc.","Corporate Social Responsibility, Human Interest Groups","PayPal is committing $15 million to strengthen its internal diversity and inclusion programs to foster greater awareness, build equity, and support recruiting, hiring and career advancement of Black and minority employees. This also includes increased funding for the company's employee resource groups as well as supporting community partners through pro bono work and secondments by its employees. | SAN JOSE, Calif., June 11, 2020 /PRNewswire/ -- PayPal Holdings, Inc. (NASDAQ: PYPL) today announced a $530 million commitment to support Black and minority-owned businesses and communities in the U.S., especially those hardest hit by the pandemic, to help address economic inequality. As part of its investment, the company is bolstering its internal programs to further increase diversity, equity and inclusion within the PayPal community.",2,"57, 65","diversity, Diversity and Inclusion","PYPL - PayPal Announces $530 Million Commitment to Support Black Businesses, Strengthen Minority Communities and Fight Economic Inequality - 11-Jun-20 - PRN.pdf"
,,,0,0,,"PYPL - PayPal Holdings, Inc.(PYPL-US) Schedules Annual General Meeting for 23-May-2018 1100 AM ET - 16-Apr-18 - FCSTEV.pdf"
,,,0,0,,"PYPL - PayPal Holdings, Inc.(PYPL-US) Schedules Q3 2017 Earnings Call for 19-October-2017 500 PM ET - 05-Oct-17 - FCSTEV.pdf"
,,,0,0,,"PYPL - PayPal Holdings, Inc.(PYPL-US) Schedules RBC Capital Markets Technology, Internet, Media and Telecommunications Conference for 13-Novem... - 06-Nov-18 - FCSTEV.pdf"
"PayPal Holdings, Inc.",,"Made it a strategic priority to strengthen the financial health of its employees by establishing an Employee Financial Wellness Program. Through this program, PayPal raised wages, expanded benefits, reduced healthcare costs, and gave every employee an ownership stake in the company. Maintained 100% pay equity for women globally and ethnic pay parity in the U.S. for the fourth year in a row, and advocated for inclusive public policies such as signing onto amicus briefs in support of the Deferred Action for Childhood Arrivals (DACA) program. Continued to build a diverse and inclusive workforce through programs such as Conscious Inclusion Training, completed by over 90% of all global employees. PayPal's total diversity in 2019 was 57% globally, and experienced a 6% year-over-year increase in females in tech roles and 12% increase in ethnic minorities at Director+ roles since 2015.",1,138,diversity,PYPL - PayPal Releases 2019 Global Impact Report - 27-Apr-20 - PRN.pdf
"Papa John’s International, Inc.",Letter,"First, we will identify and retain an independent and outside expert to audit all of our existing processes, policies and systems related to diversity and inclusion, supplier engagement and Papa John’s culture. As part of that process, we will establish a process for communicating progress against transparent goals to everyone in our Papa John’s family. | This decision is the first of several key steps to rebuild trust from the inside-out. We will be engaging a broad set of stakeholders to chart a course forward that demonstrates our commitment to diversity, equity and inclusion.",2,"55, 38","diversity, Diversity and Inclusion",PZZA - A Message from Papa John's CEO Steve Ritchie - 13-Jul-18 - BW.pdf
The Schall Law Firm,Lawsuit,"According to the Complaint, the Company made false and misleading statements to the market. Papa John’s executives, including John H. Schnatter, engaged in systemic inappropriate workplace behavior including sexual harassment. The Company’s Code of Ethics and Business Conduct was not robust enough to contain the inappropriate actions of its executives. The misconduct could be expected if publicized to harm the Company’s operations and hurt its reputation amongst the general public. Based on these facts, the Company’s statements were false and materially misleading throughout the class period. When the market learned the truth about Papa John’s, investors suffered damages.",1,98,sexual harassment,"PZZA - IMPORTANT INVESTOR NOTICE The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Papa John's International, Inc. and E... - 30-Aug-18 - BW.pdf"
"Papa John’s International, Inc.","Dividend, Earnings, Conference Call, Webcast","the results of the previously announced external audit and investigation the Special Committee is overseeing regarding the company’s existing processes, policies and systems related to diversity and inclusion, supplier and vendor engagement and the company’s culture;",1,36,Diversity and Inclusion,PZZA - Papa John's Announces Second Quarter 2018 Results and Updates 2018 Outlook - 07-Aug-18 - BW.pdf
"Papa John’s International, Inc.","Dividend, Earnings, Conference Call, Webcast","the results of the previously announced external audit and investigation the Special Committee is overseeing regarding the company’s existing processes, policies and systems related to diversity and inclusion, supplier and vendor engagement and the company’s culture;",1,36,Diversity and Inclusion,PZZA - Papa John's Announces Third Quarter 2018 Results - 06-Nov-18 - BW.pdf
Papa John’s International,,"Demonstrated organizational competency and accountability around LGBTQ diversity and inclusion | “One of Papa John’s core values is ‘everyone belongs.’ We are focused on creating a culture where all team members feel they can be their authentic selves at work. Our Corporate Equality Index score is just one example of our company putting its commitment to diversity, equity and inclusion into practice and being recognized for the strong culture we are creating,” said Chief People & Diversity Officer Marvin Boakye. “I want to thank our LGBTQ Employee Resource Group for encouraging leadership to participate in the survey and working across the company to ensure our corporate policies and practices support all of our team members. We are committed to continuing to improve and, more importantly, living our inclusive values every day.”",2,"10, 120","diversity, Diversity and Inclusion",PZZA - Papa John's Earns 90% Score on 2020 Corporate Equality Index - 21-Jan-20 - BW.pdf
,,,0,0,,"PZZA - Papa John's International, Inc.(PZZA-US) Schedules Q1 2018 Earnings Call for 8-May-2018 500 PM ET - 24-Apr-18 - FCSTEV.pdf"
,,,0,0,,"PZZA - Papa John's International, Inc.(PZZA-US) Schedules Q2 2018 Earnings Call for 7-August-2018 500 PM ET - 27-Jul-18 - FCSTEV.pdf"
,,,0,0,,"PZZA - Papa John's International, Inc.(PZZA-US) Schedules Q3 2018 Earnings Call for 6-November-2018 500 PM ET - 23-Oct-18 - FCSTEV.pdf"
,,,0,0,,"PZZA - Papa John's International, Inc.(PZZA-US) Schedules Q4 2019 Earnings Call for 26-February-2020 800 AM ET - 14-Feb-20 - FCSTEV.pdf"
"Kahn Swick & Foti, LLC",Lawsuit,"In July 2018, founder John Schnatter resigned as Company chairman for using a racial slur during a conference call. Schnatter soon voiced regret for resigning and a battle ensued between he and the Board (he still retains his seat) over its efforts to limit his involvement. A July 19, 2018 Forbes report highlighted “Schnatter’s alleged behavior rang[ing] from spying on his workers to sexually inappropriate conduct” and “at least two confidential settlements.” On August 7, 2018, the Company reported disappointing Q2 2018 financial results. Schnatter blamed CEO Steve Ritchie for the poor performance and claimed that the Company has “detailed evidence of sexual misconduct, harassment and intimidation by virtually everyone in (Ritchie’s) inner circle,” which the Company denied. Schnatter recently filed suit against the board and CEO alleging breaches of care and duty.",1,133,sexual misconduct,"PZZA - PAPA JOHN'S INVESTIGATION INITIATED by Former Louisiana Attorney General Kahn Swick & Foti, LLC Investigates the Officers and Directors of... - 31-Aug-18 - BW.pdf"
"Papa John’s International, Inc.",Sales,,0,0,,PZZA - Papa John's Provides Business Update on Ongoing Impact of COVID-19 Pandemic - 30-Jun-20 - BW.pdf
Papa John’s,"Photo/Multimedia, Product/Service","“For anyone looking for immediate ways to earn an income, we’re making it quick and simple to apply, interview and be hired at Papa John’s,” said Marvin Boakye, Papa John’s chief people and diversity officer. “We want to add talented team members to our Papa John’s family across the country to deliver food safely to our customers’ doorsteps. We are in the unique position – as a restaurant that specializes in delivery and carryout – to help our communities through this crisis.”",1,82,diversity,"PZZA - Papa John's to Hire 20,000 New Team Members Immediately  - 23-Mar-20 - BW.pdf"
"The Rosen Law Firm, P.A.",Lawsuit,"According to the lawsuit, defendants during the Class Period made materially false and/or misleading statements and/or failed to disclose that: (1) Papa John’s executives, including John H. Schnatter, engaged in a pattern of sexual harassment and other inappropriate workplace conduct; (2) Papa John’s Code of Ethics and Business Conduct was inadequate to prevent the foregoing misconduct; (3) the foregoing conduct would foreseeably have a negative impact on Papa John’s business and operations, and expose Papa John’s to reputational harm, heightened regulatory scrutiny, and legal liability; and (4) as a result, Papa John’s public statements were materially false and misleading at all relevant times. When the true details entered the market, the lawsuit claims that investors suffered damages.",1,117,sexual harassment,"PZZA - PZZA LOSS NOTICE Rosen Law Firm Reminds Papa John's International, Inc. Investors of Important Deadline in Class Action - PZZA - 08-Sep-18 - BW.pdf"
"The Rosen Law Firm, P.A.",Lawsuit,"According to the lawsuit, defendants during the Class Period made materially false and/or misleading statements and/or failed to disclose that: (1) Papa John’s executives, including John H. Schnatter, engaged in a pattern of sexual harassment and other inappropriate workplace conduct; (2) Papa John’s Code of Ethics and Business Conduct was inadequate to prevent the foregoing misconduct; (3) the foregoing conduct would foreseeably have a negative impact on Papa John’s business and operations, and expose Papa John’s to reputational harm, heightened regulatory scrutiny, and legal liability; and (4) as a result, Papa John’s public statements were materially false and misleading at all relevant times. When the true details entered the market, the lawsuit claims that investors suffered damages.",1,117,sexual harassment,"PZZA - PZZA NOTICE Rosen Law Firm Announces Filing of Securities Class Action Lawsuit Against Papa John's International, Inc. Important Deadline... - 22-Sep-18 - BW.pdf"
"Rosen Law Firm, P.A.",,"According to the lawsuit, defendants during the Class Period made materially false and/or misleading statements and/or failed to disclose that: (1) Papa John's executives, including John H. Schnatter, engaged in a pattern of sexual harassment and other inappropriate workplace conduct; (2) Papa John's Code of Ethics and Business Conduct was inadequate to prevent the foregoing misconduct; (3) the foregoing conduct would foreseeably have a negative impact on Papa John's business and operations, and expose Papa John's to reputational harm, heightened regulatory scrutiny, and legal liability; and (4) as a result, Papa John's public statements were materially false and misleading at all relevant times. When the true details entered the market, the lawsuit claims that investors suffered damages.",1,117,sexual harassment,"PZZA - Rosen Law Firm Reminds Papa John's International, Inc. Investors of Important October 29 Deadline in Class Action - 26-Oct-18 - PRN.pdf"
"Papa John’s International, Inc.",,"Papa John’s International, Inc. (NASDAQ: PZZA) today announced that a special committee consisting of all independent directors of the board has appointed the international law firm of Akin Gump Strauss Hauer & Feld LLP to oversee an audit and investigation of the company. As previously announced, the audit and investigation will examine all of the existing processes, policies and systems related to diversity and inclusion, supplier and vendor engagement and Papa John’s culture. | “We’re focused on creating the right future for Papa John’s,” said Olivia Kirtley, lead independent director of the board and a member of the special committee. “The special committee of the board is committed to this thorough audit and investigation and to taking deliberate actions to rebuild trust at Papa John’s and to ensure that this company is driven by the values of diversity, equity, inclusion and respect.”",2,"73, 68","diversity, Diversity and Inclusion",PZZA - Special Committee of Papa John's Board Announces Appointment of Akin Gump to Oversee Cultural Audit and Investigation of the Company - 17-Jul-18 - BW.pdf
"Papa John’s International, Inc.",Personnel,"The special committee also intends to oversee the external audit and investigation which the company previously announced that it will conduct of all the company’s existing processes, policies and systems related to diversity and inclusion, supplier and vendor engagement and Papa John’s culture.",1,43,Diversity and Inclusion,PZZA - Special Committee of Papa John's Board Approves Company Actions with Respect to John H. Schnatter - 15-Jul-18 - BW.pdf
,"Class Action, Law & Legal Issues",,0,0,,"PZZA, PZZA - Gainey McKenna & Egleston Announces A Class Action Lawsuit Has Been Filed Against Papa John's International, Inc. (PZZA) - 31-Aug-18 - PMZ.pdf"
,"Class Action, Law & Legal Issues","According to the Complaint, the Company made false and misleading statements to the market. Papa John’s executives including John H. Schnatter engaged in systemic inappropriate workplace behavior including sexual harassment. The Company’s Code of Ethics and Business Conduct was not robust enough to contain the inappropriate actions of its executives. The misconduct could be expected if publicized to harm the Company’s operations and hurt its reputation amongst the general public. Based on these facts, the Company’s statements were false and materially misleading throughout the class period. When the market learned the truth about Papa John’s, investors suffered damages.",1,98,sexual harassment,"PZZA, PZZA - IMPORTANT INVESTOR NOTICE The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Papa John's International, Inc... - 22-Oct-18 - PMZ.pdf"
,"Class Action, Company Announcement","According to the lawsuit, defendants during the Class Period made materially false and/or misleading statements and/or failed to disclose that: (1) Papa John’s executives, including John H. Schnatter, engaged in a pattern of sexual harassment and other inappropriate workplace conduct; (2) Papa John’s Code of Ethics and Business Conduct was inadequate to prevent the foregoing misconduct; (3) the foregoing conduct would foreseeably have a negative impact on Papa John’s business and operations, and expose Papa John’s to reputational harm, heightened regulatory scrutiny, and legal liability; and (4) as a result, Papa John’s public statements were materially false and misleading at all relevant times. When the true details entered the market, the lawsuit claims that investors suffered damages.",1,117,sexual harassment,"PZZA, PZZA - PAPA JOHN'S ALERT  Rosen Law Firm Announces Filing of Securities Class Action Lawsuit Against Papa John's International, Inc. Impo... - 02-Oct-18 - PMZ.pdf"
,"Class Action, Law & Legal Issues",,0,0,,"PZZA, PZZA - PZZA DEADLINE Rosen Law Firm Reminds Papa John's International, Inc. Investors of Important October 29 Deadline in Class Action - PZZA - 24-Oct-18 - PMZ.pdf"
,"Class Action, Law & Legal Issues","According to the complaint, defendants during the Class Period made materially false and/or misleading statements and/or failed to disclose that: (1) Papa John's executives, including John H. Schnatter, engaged in a pattern of sexual harassment and other inappropriate workplace conduct; (2) Papa John's Code of Ethics and Business Conduct was inadequate to prevent the foregoing misconduct; (3) the foregoing conduct would foreseeably have a negative impact on Papa John's business and operations, and expose Papa John's to reputational harm, heightened regulatory scrutiny, and legal liability; and (4) as a result, Papa John's public statements were materially false and misleading at all relevant times.",1,103,sexual harassment,"PZZA, PZZA - Safirstein Metcalf LLP Announces That A Class Action Has Been Filed Against Papa John's International, Inc. - PZZA - 31-Aug-18 - PMZ.pdf"
,"Class Action, Law & Legal Issues",,0,0,,"PZZA, PZZA - SHAREHOLDER ALERT  Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Papa John's International, Inc. of Cl... - 07-Sep-18 - PMZ.pdf"
,"Class Action, Law & Legal Issues",,0,0,,"PZZA, PZZA - SHAREHOLDER ALERT  Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Papa John's International, Inc. of Cl... - 12-Oct-18 - PMZ.pdf"
,"Class Action, Law & Legal Issues",,0,0,,"PZZA, PZZA - SHAREHOLDER ALERT  Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Papa John's International, Inc. of Cl... - 14-Sep-18 - PMZ.pdf"
,"Class Action, Law & Legal Issues",,0,0,,"PZZA, PZZA - SHAREHOLDER ALERT Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Papa John's International, Inc. of Cla... - 19-Oct-18 - PMZ.pdf"
,"Class Action, Law & Legal Issues","The Complaint alleges that throughout the Class Period, Defendants made materially false and/or misleading statements and/or failed to disclose that: (1) Papa John’s executives, including Defendant John H. Schnatter (“Schnatter”), had engaged in a pattern of sexual harassment and other inappropriate workplace conduct at the Company; (2) Papa John’s Code of Ethics and Business Conduct was inadequate to prevent the foregoing misconduct; (3) the foregoing conduct would foreseeably have a negative impact on Papa John’s business and operations, and expose Papa John’s to reputational harm, heightened regulatory scrutiny, and legal liability; and (4) as a result, Papa John’s public statements were materially false and misleading at all relevant times.",1,109,sexual harassment,"PZZA, PZZA - SHAREHOLDER ALERT- Bronstein, Gewirtz & Grossman, LLC Notifies Investors of Class Action Against Papa John's International, Inc. (PZ... - 18-Oct-18 - PMZ.pdf"
,"Class Action, Law & Legal Issues",,0,0,,"PZZA, PZZA - SHAREHOLDER ALERT  Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Papa John's International, Inc. of Cl... - 05-Oct-18 - PMZ.pdf"
,"Class Action, Law & Legal Issues",,0,0,,"PZZA, PZZA - SHAREHOLDER ALERT  Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Papa John's International, Inc. of Cl... - 21-Sep-18 - PMZ.pdf"
