identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
"DUK, TFCFA, UNFI",New York Times Sunday Edition Summary,2-Apr-17,SA,,"Media Summaries, Sunday NYT Summary","Fox News has repeatedly stood by Bill O'Reilly amid a series of sexual harassment and abuse allegations. An investigation by NYT found that five women have received payouts -- from either O'Reilly or the 21st Century Fox (FOXA) -- totaling about $13M in exchange for agreeing not to pursue litigation or speak about their allegations against the network's top asset. The revelations come after sexual harassment allegations against the network's former chairman, Roger Ailes, led to an internal investigation that found women at the network faced harassment.",1,87,sexual harassment
"TFCFA, GOOGL",New York Times Sunday Edition Summary,24-Jul-16,SA,,"Media Summaries, Sunday NYT Summary","At Fox News, sexual harassment claims extend beyond Roger Ailes",1,10,sexual harassment
"066YKW, FOX.XX1, 000HNB...",News Corporation Announces Details Regarding Proposed Separation of Businesses,3-Dec-12,BW,News Corporation,"Personnel, Product/Service","• Keisha Smith will serve as director of Human Relations. She previously served in various management roles at Morgan Stanley, most recently as the Global Head of Recruiting and Chief Diversity Officer for the Firm. Prior to Morgan Stanley, Ms. Smith worked at the Financial Times where she led the staffing initiative for the launch of the FT.com venture.",1,59,Chief Diversity Officer
UAL,One Year After Smith Patten Files Race Discrimination Complaint on Behalf of African,"American Employees, United Airlines Initiates Senior-L... - 10",Apr,,,"SAN FRANCISCO, CA--(Marketwired - Apr 10, 2013) - Nearly one year after employees of United Continental Holdings, Inc. (NYSE: UAL) filed a lawsuit alleging race discrimination, retaliation, and harassment, the company has announced that Senior Vice President of Flight Operations Fred Abbott, who is responsible for developing and implementing pilot contracts, policies, and procedures, will step down. Mr. Abbott set forth a clear statement of retaliatory animus when, according to Johnson v. United Continental filings, he said that none of the group of UAL Captains and Operations Supervisors who filed complaints with the Equal Employment Opportunity Commission (EEOC) in 2010 would ever get promoted because they had decided to go the litigation route. | In 2010, current United CEO Jeff Smisek stated, ""There is a part of Continental's history that I am not proud of... I had never heard of Continental Airlines, but Marlon Green [an African American pilot] had, and he wanted to work for us... Did we turn him down because the other candidates were more highly qualified than him? No. We turned him down for one reason and one reason only, because of the color of his skin."" At the 2010 national convention, the National Association for the Advancement of Colored People (NAACP) passed a resolution entitled ""In Support of More Diversity and Advancement at United Airlines and Other Air Carriers"", calling upon United to proactively address the lack of opportunity in senior management positions.",2,"113, 124","Equal Employment Opportunity, diversity"
"0B49NF, 0D9CBZ","Outten & Golden LLP Uber Faces New Discrimination, Sexual Harassment Claims",21-May-18,PRN,Outten & Golden LLP,Legal Issues,"Outten & Golden LLP: Uber Faces New Discrimination, Sexual Harassment Claims   Monday, May 21, 2018 07:57:00 PM (GMT) | SAN FRANCISCO, May 21, 2018 /PRNewswire/ -- Uber Technologies, Inc. is accused in a new lawsuit of retaliating against a former female software engineer for reporting allegations of discriminatory treatment and sexual harassment directed at her and other female employees, the Outten & Golden LLP law firm said today. | discrimination-sexual-harassment-claims-300652131.html",3,"18, 49, 1","sexual harassment, sexual-harassment"
ULVR,Science against stereotyping  News  Unilever global company website,16-Jun-19,NEWS_CR,https://www.unilever.com/news/press-releases/2019/science-against-stereotyping.html,Company Announcements and Releases,"Dr. Lasana Harris, Associate Professor in Experimental Psychology and Dr. Gorkan Ahmetoglu, Assistant Professor in Business Psychology at UCL, were challenged by global consumer goods company Unilever, makers of over 400 brands including Omo, Knorr and Rexona, to help them go deeper to produce even more progressive, inclusive and unstereotypical creative work. Although just 6% of the company’s global advertising is deemed outdated by consumers when the ads are pre-tested before being aired, 45% of the company’s pre-tested ads globally are seen as strongly progressive, which is why Aline Santos, Unilever’s EVP of Global Marketing and Chief Diversity & Inclusion Officer is spearheading efforts that go even further.",1,108,Diversity & Inclusion
"ABX, CA, CMCSA...",StreetAccount Summary The Economist print edition,27-Sep-18,SA,,"Media Summaries, Economist Summary","In the year since the dawn of the #MeToo movement, nine members of Congress have resigned or declined to run for re-election after facing credible charges of sexual misconduct. The movement, however, is unevenly distributed across the political spectrum. President Trump has defended his Supreme Court appointee Brett Kavanaugh from allegations of sexual assault and cast doubt on his accusers. Because polling shows that voters in both parties value the issue, the Republican response to #MeToo represents a failure of opportunity.",1,81,sexual assault
"AMZN, ASRT, DLAR...",StreetAccount Summary The Economist print edition,6-Apr-17,SA,,"News - US, Media Summaries, Economist Summary","Around 50 big companies pulled advertising from Bill O'Reilly's program ""The O'Reilly Factor"" this week, after the New York Times revealed a history of sexual harassment accusations against the Fox News anchor. All eyes are now 21st Century Fox (FOXA) Chairman Rupert Murdoch, who must decide whether to keep or oust the network's greatest asset. The company has supported O'Reilly in an initial statement.",1,64,sexual harassment
"ULVR, UL",Tackling sanitation for women's health,19-Nov-13,NEWS_CR,http://www.unilever.com/mediacentre/pressreleases/2013/tacklingsanitationforwomenshealth.aspx,Company Announcements and Releases,"The Water Supply and Sanitation Collaborative Council (WSSCC)(Link opens in a new window)  is a global multi-stakeholder partnership and membership organisation that works to save lives and improve livelihoods. It does so by enhancing collaboration among sector agencies and professionals who are working to improve access for the 2.5 billion people without safe sanitation and the 780 million people without clean drinking water. Through its work, WSSCC contributes to the broader goals of poverty eradication, health and environmental improvement, gender equality and long-term social and economic development. WSSCC supports coalitions in around 20 countries, members in more than 160 countries, and a Geneva-based Secretariat hosted by the United Nations Office for Project Services (UNOPS).",1,114,gender equality
"UN, UL",The Dove Self,Esteem Fund and Plan Canada's Because I am a Girl initiative announce official collaboration - 13-Jun,12,,"Economy, Business, Finance, Business (General), Corporate Development: Mergers, Acquisitions, Offers, Spinoffs, Etc.","Founded in 1937, Plan is one of the world's oldest and largest international development agencies, working in partnership with millions of people around the world to end global poverty. Not for profit, independent and inclusive of all faiths and cultures, Plan has only one agenda: to improve the lives of children. Because I am a Girl is Plan's global initiative to end gender inequality, promote girls' rights and lift millions of girls - and everyone around them - out of poverty. Visit www.plancanada.ca and www.becauseiamagirl.ca for more information.",1,88,gender inequality
TRV,"The Travelers Companies, Inc.  Trillium Asset Management LLC",Activist Campaign to Vote For a Stockholder Proposal Announced - 10-Apr,17,,,"On 4-10-2017, Trillium Asset Management LLC filed a notice of exempt solicitation which urged shareholders of  Travelers Companies, Inc. to support a shareholder proposal that asked the company to prepare a diversity report,  at the company's 2017 annual meeting. Such report would include a chart that would identify employees in  accordance to gender and race in major Equal Employment Opportunity Commission (EEOC)-defined job  categories, with numbers or percentages in each category, and policies/programs focused on increasing gender and  racial diversity in the workplace. Trillium added that the said proposal was not cost prohibitive, and that the company  would simply need to make the chart publicly available to satisfy the proposal.",1,110,Equal Employment Opportunity
TRV,"The Travelers Companies, Inc.  Trillium Asset Management LLC",Company Makes Material Announcement Regarding Activist Campaign - 19-May,17,,,"On 4-10-2017, Trillium Asset Management LLC filed a notice of exempt solicitation which urged shareholders of  Travelers Companies, Inc. to support a shareholder proposal that asked the company to prepare a diversity report,  at the company's 2017 annual meeting. Such report would include a chart that would identify employees in  accordance to gender and race in major Equal Employment Opportunity Commission (EEOC)-defined job  categories, with numbers or percentages in each category, and policies/programs focused on increasing gender and  racial diversity in the workplace. Trillium added that the said proposal was not cost prohibitive, and that the company  would simply need to make the chart publicly available to satisfy the proposal. | On 5-19-2017, the company disclosed that the shareholder proposal regarding diversity reporting failed to pass at  the 2017 annual meeting, receiving only 72,663,845 votes or 33.93% of the votes cast.",2,"110, 30","Equal Employment Opportunity, diversity"
TRV,"The Travelers Cos., Inc.(TRV",US) Schedules Q1 2019 Earnings Call for 18-April-2019 900 AM ET,20,,,,0,0,
DIS,The Walt Disney Co.(DIS,US) Schedules Q3 2020 Earnings Call for 4-August-2020 430 PM ET,1,,,,0,0,
UBSG,Three UBS Executives Honored as part of American Banker's Most Powerful Women in Finance Awards,4-Oct-18,BW,UBS,Award,"Additionally, Suni is responsible for UBS AM’s Sustainable & Impact Investing programs.  Suni is a prominent diversity champion, both in the financial services sector and the wider business community. She is actively involved in UBS's Diversity & Inclusion Committee and a senior sponsor of UBS's women's networking and mentorship organization, All Bar None. | ""We are delighted that Suni has been recognized as one of the most influential women in driving positive change in the financial services industry. We are also proud that Suni’s passion for fostering a culture of diversity and excellence has been making a strong impact since she joined UBS Asset Management last year,"" Ulrich Koerner, President of UBS Asset Management and President UBS Europe, Middle East and Africa. | Paula dedicates much of her time to mentoring the next generation of leaders, particularly women, solidifying her and UBS's commitment to diversity. In addition, she gives back to the community by volunteering during UBS's Season of Service campaign and sitting on a series of boards that support education and women's health, including Harvard Medical School's Division of Women’s Health at Brigham and Women’s Hospital, which challenges the idea that diseases should be treated the same way across genders.",3,"53, 68, 78","diversity, Diversity & Inclusion"
"DIS, TFCFA",Today's Research Reports on Stocks to Watch Walt Disney and Twenty First Century Fox,11-May-17,NEWS_ACW,,,"NEW YORK, NY / ACCESSWIRE / May 11, 2017 / Disney took a tumble on Wednesday even though  second quarter earnings results were favorable. It was also the first time that Disney's CEO addressed the  ESPN layoffs which has many traders concerned about the future of the company. Twenty-First Century Fox  shares also slipped after its earnings report revealed that the company had around $10 million in costs for  sexual harassment related claims. | Twenty-First Century Fox, Inc. shares closed down 1.17% on Wednesday on significant volume traded after  the company released its first quarter earnings ended March 31. The company posted 54 cents per share,  excluding items, which was better than the 48 cents that analysts on average had looked for. Revenues at  $7.56 billion were lower than the $7.63 billion that analysts expected, according to Thomson Reuters.  Earnings also revealed the staggering $10 million in costs that were related to sexual harassment claims that  have led to many departures. Bill O'Reilly was the latest one to leave the network. The company is in the  process of trying to acquire UK-based pay-TV group Sky Plc. According to Chairman Rupert Murdoch and  his son Lachlan Murdoch, the proposed transaction will be approved by the end of the calendar year.",2,"73, 135",sexual harassment
"7203, TM",Top Reasons Why Toyota is a Leading Company for Diversity,10-May-19,PRN,Toyota Motor North America,Human Interest Groups,"""Our commitment to diversity and inclusion isn't purely an internal or talent initiative - it's part of our DNA as a company,"" said Sandra Phillips Rogers , chief diversity officer and chief legal officer, TMNA. ""It is more important than ever that we engage team members with diverse perspectives and experiences to help us develop innovative products, solutions and services that delight our customers and enrich our communities.""  | Top Reasons Why Toyota is a Leading Company for Diversity   Friday, May 10, 2019 03:38:00 PM (GMT) | PLANO, Texas, May 10, 2019 /PRNewswire/ -- DiversityInc named Toyota Motor North America (TMNA) one of its Top 50 Companies for Diversity®, ranking 18th on the 2019 survey, up from number 25 last year. The company was also recognized for diverse leadership and its commitment to hiring women of color, LGBT and veteran team members. | The DiversityInc Top 50 list recognizes the nation's top companies for diversity management. This year's competition was improved by adding questions that connect talent programs and workplace practices to desired talent results. | Here are some of the reasons why Toyota is rated a top company for diversity: | 3.  Learning from others to incorporate best practices  – An external Diversity Advisory Board made up of diverse leaders was created to share knowledge and build accountability processes for insight, guidance and diversity of thought. | 6.  Values the importance of a diverse workforce  – Continued focus on diversity as part of the | 8.  Job creation through supplier diversity  – 40,000 jobs created across the U.S. through Toyota's Opportunity Exchange, helping build strong relationships among minority- and women-owned suppliers. | About DiversityInc | The mission of DiversityInc is to bring education and clarity to the business benefits of diversity. The DiversityInc Top 50 Companies for Diversity list began in 2001, when many corporations were beginning to understand the business value of diversity-management initiatives. The 2019 Top 50 Companies for Diversity results will be featured on DiversityInc.com. DiversityInc is a VA certified veteran-owned business and a USBLN certified business owned by a person with a disability. For more information, visit www.diversityinc.com and follow us on  Facebook, Twitter and LinkedIn @DiversityInc. | toyota-is-a-leading-company-for-diversity-300848140.html",11,"68, 17, 55, 32, 15, 35, 17, 26, 2, 86, 1","Chief Diversity Officer, diversity"
"064Z6P, 7203",Toyota Achieves Top 10 Ranking for Diversity,7-May-20,PRN,Toyota Motor North America,"Corporate Social Responsibility, Human Interest Groups","""When it comes to diversity and inclusion (D&I), each year we try to set new challenges and new goals with a plan for attaining them.  This recognition gives us encouragement that we're on the right path because we know it's a journey, not a destination,"" said Sandra Phillips Rogers , chief diversity officer and chief legal officer, TMNA. | Hallmarks of Toyota's diversity and inclusion mindset include: | D&I is Essential to Toyota's Foundational Values and Vision of Mobility for All:  Toyota's foundational pillars of Continuous Improvement and Respect for People advocate the act of influencing innovation through inclusion — to acknowledge, respect, value and consider diverse ideas, perspectives and contributions. Mobility at its core is about giving people the freedom to move. D&I is Leader-Led: TMNA's Diversity Advisory Board (DAB) works in partnership with the company's Executive Diversity and Inclusion Council (EDIC) to offer insight and perspective. Their guidance helps cultivate a D&I mindset across the enterprise and ensures that D&I is a priority for leaders. Thirty-three percent of Toyota's senior executives serve on the boards of multicultural organizations, and leaders also serve as mentors and allies to the company's employee resource groups, known as business partnering groups (BPGs). D&I is Team Member-Driven: There are over 95 BPG chapters representing 13 different affinities at Toyota, and more than 40 percent of employees at TMNA Headquarters are involved in one. Employees pride themselves on volunteerism and community service to assist disadvantaged youth, LGBTQ+, minorities, women, people with disabilities and veterans. More than 200 team members have become D&I Champions since 2018, completing a program that teaches participants how to infuse D&I within their own departments. D&I is Reflected in Business Partnerships: Toyota is committed to fostering D&I within its supply chain, spending more than $3 billion with certified minority and women owned businesses annually. The Toyota Mentorship Program (TMP)– of which 80 percent of participants are women business enterprises (WBE) - offers participants insight into Toyota's culture and guidance towards improving their operations and their approach with potential corporate clients. Toyota Opportunity Exchange, a program designed to help diverse suppliers learn more about Toyota, is celebrating 30 years. | Toyota attributes its growing reputation as a leader in diversity to its practice of inspiring, encouraging, and modeling D&I throughout the organization. This practice applies to the company's relationships both internally and externally. | For more information on Toyota's D&I efforts please visit  https://toyotadiversityreport.com/. | Toyota Achieves Top 10 Ranking for Diversity   Thursday, May 07, 2020 09:00:00 PM (GMT) | PLANO, Texas, May 7, 2020 /PRNewswire/ -- DiversityInc named Toyota Motor North America (TMNA) one of its 2020 Top 50 Companies for Diversity®, ranking 10th—up from 18th last year. Toyota is the only automotive manufacturer ranked in the Top 10 and has moved up an impressive 38 spots on the list since 2013. | About DiversityInc The mission of DiversityInc is to bring education and clarity to the business benefits of diversity. The DiversityInc Top 50 Companies for Diversity list began in 2001, when many corporations were beginning to understand the business value of diversity-management initiatives. The 2020 Top 50 Companies for Diversity results are featured on DiversityInc.com. DiversityInc is a VA certified veteran-owned business and a USBLN certified business owned by a person with a disability. For more information, visit www.diversityinc.com and follow us on  Facebook , Twitter and LinkedIn @DiversityInc. | top-10-ranking-for-diversity-301055312.html",9,"58, 8, 290, 33, 10, 14, 53, 88, 1","D&I, Chief Diversity Officer, diversity, Diversity and Inclusion"
"7203, TM",Toyota Announces Executive Leadership Appointments In North America,1-Mar-17,PRN,Toyota Motor North America,,"Christopher (Chris) P. Reynolds, managing officer, general counsel and deputy chief officer, general administration and human resources, TMC, and chief diversity officer, TMNA, adds to his responsibilities the role of executive vice president, Corporate Resources, TMNA. In this new TMNA role, Reynolds will be responsible for a number of administrative functions, including Accounting & Finance, Human Resources, Government Affairs and Corporate Communications, among others.  Reynolds will report to Lentz in his chief diversity officer role and to Ogawa in his Corporate Resources function.",1,83,Chief Diversity Officer
"7203, TM",Toyota Celebrates the Journey to the Games,16-Apr-15,BW,Toyota,"Trade Show, Photo/Multimedia, Event","Diversity and inclusion are long standing priorities for Toyota, grounded in our core values of respect for people and continuous improvement. Diversity and inclusion are central to all aspects of Toyota - our customers, employees, dealers, suppliers and the local communities where we operate. For more information on Toyota's commitment to diversity and inclusion, visit www.toyota.com/usa/diversity. For more information on Toyota's commitment to improving communities nationwide, visit http://www.toyota.com/community.",1,68,Diversity and Inclusion
"7203, TM",Toyota Continues to Drive Higher Education,7-May-14,PRN,Toyota,"Corporate Social Responsibility, Human Interest Groups","Doi, also in attendance at the ceremony, is an advocate of Toyota Asian American Society in Alliance (TAASiA), an employee resource group that leverages the strength of a growing APIA population within Toyota in order to foster an environment and corporate culture of diversity and inclusion.",1,46,Diversity and Inclusion
"TM, TM","Toyota Donates $250,000 to Oklahoma Tornado Relief Efforts",23-May-13,BW,Toyota,Corporate Social Responsibility,"“On behalf of Toyota, we express our sincere condolences to everyone impacted by this devastating tornado. Our thoughts are with the affected families as they work to rebuild their lives,” said Latondra Newton, group vice president of philanthropy and chief diversity officer.",1,42,Chief Diversity Officer
"7203, TM",Toyota Drives Students Forward with STEM,Related Scholarships - 11-Jul,17,Toyota Motor North America,"Corporate Social Responsibility, Not For Profit Organizations, Human Interest Groups","""I am very excited that Toyota continues to help talented students pursue their dreams,"" says Doi. ""Toyota is a real champion of diversity and inclusion, and advocates for underserved communities.  We're so proud to recognize the academic excellence and perseverance of these scholars.""",1,43,Diversity and Inclusion
"7203, 08HFM9",Toyota Financial Services (TFS) Completes Largest Ever Corporate Diversity & Inclusion Bond Offering New Offering of $1.25 Billio...,11-Apr-16,PRN,Toyota Financial Services,"Offerings, Human Interest Groups","The lead bookrunners in this transaction were minority-owned or women-owned broker dealers, accompanied by Citi as a joint lead bookrunner. The firms included:  CastleOak Securities, L.P., Lebenthal & Co., LLC, Mischler Financial Group, Inc., Samuel A. Ramirez  & Company, Inc., and The Williams Capital Group, L.P. These broker dealers have worked closely with TFS as advocates for diversity and inclusion within the industry through participation in industry events, panel presentations, and previously issued Diversity & Inclusion Bonds. | ""We are honored to partner with Toyota Financial Services for its fourth Diversity and Inclusion Bond, and congratulate Toyota on continuing to raise the bar on its Diversity and Inclusion platform,"" said Patrice Altongy, a Managing Director in Citi's Capital Markets Origination group. ""Citi shares Toyota's deep commitment to diversity, and we look forward to additional opportunities to work together in the future to continue to support and expand this important initiative."" | ""At TFS, we pride ourselves on being leaders in Diversity and Inclusion, and continue to see great importance in supporting D&I in all areas of our business,"" said Cindy Wang, TFS Vice President and Head of Treasury. ""Over the years, with the success of each D&I bond – as well as our philanthropic efforts and associate training programs – we are witnessing the value these types of initiatives bring to building a platform that fully supports diversity throughout the business community and all business initiatives of TFS and Toyota affiliates."" | A Diversity Advisory Board comprised of highly qualified individuals from government and corporate partners Diversity and Inclusion education for all associates | For more information on TFS' capital markets programs, please visit  www.toyotafinancial.com. For more information about Toyota's commitment to diversity and inclusion, please visit www.toyota.com/diversity. | Toyota Financial Services (TFS) Completes Largest Ever Corporate Diversity & Inclusion Bond Offering; New Offering of $1.25 Billion Promotes Diversity on Wall Street  Monday, April 11, 2016 03:48:00 PM (GMT) | TORRANCE, Calif., April 11, 2016 /PRNewswire/ -- Toyota Financial Services (TFS) completed its fourth Diversity & Inclusion (D&I) Bond Offering in the amount of $1.25 billion, setting a record for the largest corporate bond offering in which D&I firms play a lead role. Enabling diversity firms to strengthen their experience working on high profile deals, this Diversity & Inclusion Bond not only serves as an integral component of Toyota's comprehensive funding program, but also enhances Toyota's platform for diversity by placing a spotlight on high-quality Minority and Women Business Enterprises (MWBE). | As with TFS' prior Diversity & Inclusion Bond offerings, Citi served as the lead stabilizing bank in the transaction. Through their longstanding relationship and equal commitment to diversity programs, TFS and Citi have expanded their efforts to promote diversity in the marketplace. | Through the Diversity & Inclusion platform, TFS captures a more diverse investor base, which is a key priority for its capital markets program. Additional aspects of the Toyota Diversity &  Inclusion platform include: | This fourth D&I Bond utilizes a different structure, which pairs two-year fixed and floating rate D&I bonds with a five-year global bond to help drive broader demand, enabling TFS to complete the largest minority- and women-owned corporate bond offering to date. | ""Toyota Financial Services' industry-leading D&I Bonds are a landmark within the business community,"" says Bob Hong, Managing Director of Capital Markets at Ramirez & Co. ""Toyota Financial Services has been a true leader in initiatives that help firms like ours grow -- these bonds are making a real difference in that regard, and Ramirez & Co. is extremely pleased to have lead managed our third transaction with Toyota."" | Commitment to maintaining a perfect '100' score from the Human Rights Campaign Securing a spot on DiversityInc's Top 50 Companies list annually | To view the original version on PR Newswire, visit: http://www.prnewswire.com/news-releases/toyota- financial-services-tfs-completes-largest-ever-corporate-diversity--inclusion-bond-offering-new-offering-of-125- billion-promotes-diversity-on-wall-street-300249240.html",13,"77, 72, 90, 21, 24, 30, 91, 42, 33, 41, 68, 22, 12","D&I, diversity, Diversity and Inclusion, Diversity & Inclusion"
"7203, TM",Toyota Honored by National Minority Supplier Development Council for Its Commitment With Diverse Suppliers,4-Nov-11,PRN,Toyota,Human Interest Groups,"Over the past several years, Toyota has been recognized as a leader in diversity and inclusion through various awards from Black Enterprise, DiversityInc, the Human Rights Campaign and Hispanic Business. Toyota was the co-winner of the Corporation of the Year award from the National Minority Supplier Development Council in 2004. The company has also been recognized as Corporation of the Year by the following NMSDC regional councils: | ERLANGER, Ky., Nov. 4, 2011 /PRNewswire/ -- Toyota has been named the Corporation of the Year by the National Minority Supplier Development Council (NMSDC) for its continued commitment to minority suppliers and diverse communities. The award -- which was presented earlier this week during the NMSDC Annual Conference in Atlanta, Ga. -- recognizes the company's leadership around supplier diversity that impacts all areas of its business operations.   | ""Toyota is honored to receive this award from NMSDC for our efforts to support minority business inclusion and to partner with the organization for more than 20 years,"" said Shigeki Terashi, president and COO of Toyota Motor Engineering & Manufacturing North America, Inc. ""Our company's foundation -- The Toyota Way -- is built on continuous improvement and respect for people and this award reinforces our desire to find ways to strengthen and improve our processes, especially through supplier diversity."" | This is the second time Toyota was awarded this honor, selected by a NMSDC national committee comprised of minority business owners, for its commitment to maintaining a supplier base which reflects the diversity of its customers and the diversity of the team members who build and sell Toyota vehicles in North America. | ""This recognition is reserved for corporations that fully embrace the value that minority suppliers bring to the corporate supply chain,"" said NMSDC President Joset Wright. ""Toyota's commitment to supplier diversity and minority supplier development is firmly embedded in the corporate culture. Its comprehensive, world- class supplier diversity process is worthy of replication.""",5,"67, 67, 79, 52, 52","diversity, Diversity and Inclusion"
"064Z6P, 7203","Toyota Honors Legacy of Dr. Martin Luther King, Jr. with Annual $60,000 Donation to Historically Black Colleges and Universities a...",11-Jan-18,PRN,Toyota Motor North America,"Corporate Social Responsibility, Human Interest Groups","Toyota has been named a  DiversityInc Top 50 Company for Diversity® for the past ten years, and has been consistently recognized by Black Enterprise, Hispanic Business, and the Human Rights Campaign as a Best Company for Diversity  and one of the Best Places to Work .  Toyota has provided millions of dollars in scholarships to deserving students across the nation; its executives actively support and sponsor the company's many diversity and inclusion initiatives, and its team members volunteer tens of thousands of hours of their time and provide their talents to national- and community-based programs across the United States.",1,99,Diversity and Inclusion
7203,Toyota Kicks Off 'Juntos Somos Imparables' Series in Texas to Salute Latino Achievement at the NALEO 34th Annual Conference,19-Jun-17,PMZ,,Company Announcement,"“We’re delighted that this year’s conference is coming to the city of Dallas,” commented Adrienne Trimble, general manager of Diversity & Inclusion for Toyota Motor North America. “We’re excited to showcase our new headquarters, honor local leaders who have uplifted the Hispanic community, and given back to our regional community.”",1,50,Diversity & Inclusion
"7203, 08HFM9, 000XT6",Toyota Motor Credit Corporation (TMCC) Issues First Secured Overnight Financing Rate (SOFR) Commercial Paper Transaction,24-Oct-18,PRN,Toyota Financial Services,,"Having previously offered Diversity & Inclusion Bonds, as well as the auto industry's first-ever Green Bond, TMCC has once again demonstrated its ability to innovate by bringing its SOFR floating-rate commercial paper transaction to the short-term capital markets.  TMCC issues USD 100 billion in U.S. commercial paper each year, and is the largest non-bank direct issuer of U.S. commercial paper.",1,60,Diversity & Inclusion
"076MW9, 7203, 000XT6",Toyota Motor Credit Corporation (TMCC) Issues its First Secured Overnight Financing Rate (SOFR) Medium,Term Note Transaction - 24-Oct,19,Toyota Financial Services,New Products & Services,"TMCC has long demonstrated the ability to pursue innovative funding solutions. The company previously offered Diversity & Inclusion Bonds, the auto industry's first-ever Green Bond, and a SOFR floating-rate commercial paper transaction to the short-term capital markets.",1,37,Diversity & Inclusion
"7203, TM","Toyota Names Al Smith Group Vice President, Social Innovation",10-Apr-17,PRN,Toyota Motor North America,,"""I'm thrilled Al has joined Toyota's Social Innovation team, bringing with him a deep understanding of the principles and behaviors that underlie the Toyota Way, including respect for people,"" said Chris Reynolds, executive vice president, corporate resources and chief diversity officer, TMNA. ""Al's experience in financial services, sales, operations, and customer service lay the foundation we need in Social Innovation to better serve our stakeholders – from team members, dealers, investors, local communities and customers."" | PLANO, Texas, April 10, 2017 /PRNewswire/ -- Albert (Al) Smith, Jr. has been named group vice president, Social Innovation for Toyota Motor North America (TMNA). He is responsible for Toyota's diversity and inclusion, shared impact, and environmental sustainability functions across North America . | ""Social innovation and diversity is a vital part of Toyota's promise to give back to the communities in which we operate and respect all people,"" said Smith. ""I am honored to take on this role, and look forward to leading key Social Innovation programs, such as in STEAM-focused education, Buckle up for Life, and TeenDrive365.""",3,"75, 43, 55","Chief Diversity Officer, diversity, Diversity and Inclusion"
"7203, TM",Toyota Presents Highlander Hybrid to NCLR Community Leader,10-Jul-17,PRN,Toyota Motor North America,"Corporate Social Responsibility, Not For Profit Organizations, Human Interest Groups","""Organizations such as El Concilio play an important role in improving quality of life in rural areas through mobility, providing necessary resources and helping people connect to vital services,"" said Adrienne Trimble, general manager, Diversity & Inclusion, Toyota Motor North America. ""Recognizing those who help to make our communities better and inspire us is why we began our Juntos Somos Imparables campaign earlier this year, and  El Concilio is an excellent example.""",1,72,Diversity & Inclusion
"064Z6P, 7203",Toyota Recognizes Visionary Women at 9th Annual Women in the World Summit,13-Apr-18,PRN,Toyota Motor North America,Human Interest Groups,"NEW YORK , April 13, 2018 /PRNewswire/ -- This week, the 9th annual Tina Brown Live Media Women in the World Summit, presented and co-hosted by Toyota, will feature the Mothers of Invention (MOI) Class of 2018, celebrating pioneers who are driving positive change in the world through innovation and entrepreneurship. Three grants in the amount of $50,000 each were awarded for groundbreaking work in developing solutions to combat human trafficking, drug-facilitated sexual assault, and to create an educational technology platform that connects families. The Summit takes place April 12-14.",1,90,sexual assault
"7203, TM",Toyota Rewards Academic Excellence,18-May-15,BW,Toyota,"Award, Photo/Multimedia","Doi is an advocate of Toyota Asian American Society in Alliance (TAASiA), an employee resource group that continuously leverages the strength of a growing APIA population within Toyota to foster an environment and corporate culture of diversity and inclusion.",1,39,Diversity and Inclusion
"7203, 0700QQ",Toyota Rewards Academic Excellence in STEM,Related Fields - 11-May,16,Toyota,"Event, Photo/Multimedia, Award",continuously leverages the strength of a growing APIA population within Toyota to foster an environment and corporate culture of diversity and inclusion.,1,22,Diversity and Inclusion
TRU,TransUnion Earns 100 Percent on 2020 Corporate Equality Index for Second Consecutive Year,21-Jan-20,PMZ,,Company Announcement,"The 2020 CEI rates companies on detailed criteria falling under five broad categories: non-discrimination policies, employment benefits, demonstrated organizational competency and accountability around LGBTQ diversity and inclusion, public commitment to LGBTQ equality and responsible citizenship. TransUnion’s efforts in satisfying all of the CEI’s criteria earned in a 100 percent ranking and the designation as a Best Place to Work for LGBTQ Equality.",1,62,Diversity and Inclusion
"TRU, 0B2VTG",TransUnion Receives Outstanding Company Culture Award,4-Oct-18,PMZ,,Product / Services Announcement,"The Outstanding Company Culture Award goes to companies that have instilled a high-performance culture in their workplace by encouraging employees to take their career to the next level, fostering diversity and inclusion, and are committed to positively contributing to the community.",1,41,Diversity and Inclusion
"TRV, 071MGK",Travelers Earns Highest Mark on 2016 Corporate Equality Index,18-Nov-15,BW,"The Travelers Companies, Inc.","Award, Corporate Social Responsibility","“Earning a perfect score on the CEI is a great achievement, and we are proud to be recognized for taking steps to continually enhance our commitment to diversity and inclusion,” said Joelle Murchison, Vice President, Enterprise Diversity & Inclusion, Travelers. “Appreciating differences among our employees enables them to be confident in offering their perspectives and ideas. We recognize that this is an essential component to our success as a business, and it is something we greatly emphasize.” | For more information about diversity and inclusion at Travelers, visit travelers.com/diversity. To learn more about the 2016 Corporate Equality Index, or to download a free copy of the report, visit www.hrc.org/cei. | The company supports the inclusion and engagement of all employees in many ways. One way is through its employee-led diversity networks, focused on attracting, retaining and developing all employees at Travelers. The LGBT and Allies Diversity Network was launched in 2012 and has grown to include about 950 employees.",3,"77, 31, 49","diversity, Diversity and Inclusion"
