identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
AMZN,"Little A, the Literary Fiction and Nonfiction Imprint of Amazon Publishing, To Publish U.S. Congresswoman and Jonestown Massacre Survivor J...",23-Aug-18,BW,"Amazon.com, Inc.","Product/Service, Photo/Multimedia","In 1978, 28-year-old Jackie Speier was a Congressional legal advisor and was part of the fateful delegation to investigate cult leader Jim Jones and the Peoples Temple in Jonestown, Guyana. As the delegation was helping victims escape, Jackie was shot five times at point-blank range. Her harrowing recovery inspired her to trailblaze a path working in the public service, eventually winning her own Congressional seat in 2008. A passionate champion for women’s and children’s rights, Speier was the first member of Congress to advocate for reforms to end the epidemic of sexual assault in the military and on college campuses, earning her a spot on Newsweek ’s list of 150 “Fearless Women” in the world. In November 2017, Congresswoman Speier co-authored the ME TOO Congress Act to overhaul how sexual harassment and assault are reported and mediated on Capitol Hill. Undaunted shares the personal struggles—as a widow, a mother, and an outspoken victim of gun violence —that have shaped Congresswoman Speier’s unwavering dedication to her constituents and to fighting waste, fraud, abuse and corruption.",1,174,sexual harassment
SIG,"LOST MONEY ON SIGNET JEWELERS LIMITED Contact Levi & Korsinsky, LLP to Determine if You Are Eligible for a Recovery",SIG - 06-Apr,17,,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant Light and other Company leaders.",2,"95, 40",sexual harassment
WSM,Major Consumer Brands Join Forces to Highlight Women's Leadership Across Global Supply Chains for International Women's Day,21-Feb-19,BW,"Williams-Sonoma, Inc.",Product/Service,"This celebration of women leaders is coordinated by Business for Social Responsibility’s (BSR) HERproject, a collaboration that empowers low-income women across global supply chains through workplace-based programs on health, financial inclusion, and gender equality. The Estée Lauder Companies, Inc., Nordstrom, UGG®, and Williams-Sonoma, Inc. are strategic HERproject partners and are implementing HERproject training programs with their own key suppliers. | BSR's HERproject™ is a collaborative initiative that strives to empower low-income women working in global supply chains. Bringing together global brands, their suppliers, and local NGOs, HERproject™ drives impact for women and business via workplace-based interventions on health, financial inclusion, and gender equality. Since its inception in 2007, HERproject™ has worked in more than 750 workplaces across 14 countries and has increased the well-being, confidence, and economic potential of more than 850,000 women.",2,"59, 73",gender equality
WYNN,Massachusetts allows Wynn Resorts to open casino fines company $35M,WSJ - 30-Apr,19,,"Articles, Reports, Conjecture, Corporate Actions, Market (SEC, FDS, etc.), Management Changes, Media Summaries, Published Reports, Regulatory",,,0,
WYNN,Massachusetts finds that Wynn Resorts executives enabled Steve Wynn's alleged behavior,NYT - 03-Apr,19,,"Articles, Reports, Media Summaries, Other Regulatory, Regulatory  Related Stories:","The NYT reports that a Massachusetts Gaming Commission report found that high-ranking executives helped hide sexual misconduct allegations against Wynn despite a zero-tolerance company rule on sexual harassment. The article says that the regulator found that the executives failed to initiate an investigation or report the allegations to the company's board or its audit and compliance committees, choosing instead to participate in ""affirmative efforts to conceal allegations against Mr. Wynn that came to their attention.” The article says that the report observes that gambling licensees are expected to report potential violations of industry rules. The NYT reports that the report was released as the regulator started its three-day hearing on whether to permit the company to start operating a Boston-area resort in June. | Wynn Resorts executives served as enablers for Steve Wynn's sexual misconduct - WSJ Massachusetts gambling regulator opens review of Wynn Resorts -- WSJ Wynn Resorts trading lower; circulation of WSJ article alleging sexual misconduct by Steve Wynn cited",2,"123, 38","sexual harassment, sexual misconduct"
WYNN,Massachusetts gambling regulator opens review of Wynn Resorts,#NAME?,Jan,,"Antitrust (DOJ, FTC, EC, etc.), Articles, Reports, Media Summaries, Regulatory",The review follows the earlier WSJ report of allegations of sexual misconduct involving Steve Wynn WYNN is building a $2.4B casino in the Greater Boston area,1,26,sexual misconduct
WYNN,"Moore Kuehn, PLLC Encourages Wynn Resorts, Limited (WYNN) Investors to Contact Firm Regarding Possible Claims Against WYNN's Board",12-Jun-19,PRN,"Moore Kuehn, PLLC",,"According to a federal securities lawsuit, Wynn insiders caused the company to make false and/or misleading statements and/or failed to disclose that: (1) Wynn's founder and CEO, Stephen  A. Wynn, had engaged in a pattern of sexual misconduct with respect to Wynn employees, including instances of sexual assault; (2) discovery of the foregoing misconduct would subject Wynn to heightened regulatory scrutiny and jeopardize CEO Stephen A. Wynn's  tenure at the company; and (3) as a result, Wynn's shares traded at artificially inflated prices.",1,83,sexual assault
WYNN,Nevada Gaming Control Board and Wynn Resorts Agree to Settlement,28-Jan-19,PRN,Wynn Resorts,Human Interest Groups,"Refocused efforts on the company's workplace culture by making it a priority for the company's new Human Resources leadership. Launched enhanced Workplace Compliance and Prevention of Sexual Harassment training for all employees, designed and delivered by a third-party expert. | ""Upon learning of the extent of the allegations, the new leadership of Wynn Resorts took immediate actions to ensure an open and safe work environment for all employees and made dramatic changes at every level of key decision-making in the Company.  As an example, any employee mentioned in the NGCB report who was aware of allegations of sexual assault against the company's former chairman and did not investigate or report it is no longer with the company. | Appointed Matt Maddox as CEO of Wynn Resorts. Executed a separation agreement with  Steve Wynn that paid him no severance and arranged for liquidation of all his Wynn Resorts shares. Commenced a robust Board refreshment process and, as of today, the median tenure of our eight independent directors is now less than two years.  In April 2018, the Board elected three new female directors, resulting in a Board that is now nearly 50% women. In August 2018, the Board elected Philip G. Satre as Vice Chairman and Richard Byrne as a Director.  In  November 2018, Mr. Satre succeeded D. Boone Wayson as Chairman. Any employee who was aware of allegations of sexual assault against Steve Wynn and did not investigate or report it is no longer with the company. Appointed Ellen Whittemore, a recognized expert in gaming regulatory matters, as General Counsel. Appointed Marilyn Spiegel, an executive with significant hospitality and human resources experience, as President of Wynn Las Vegas. Appointed Rose Huddleston, a seasoned human resources executive, to the newly created corporate position of Senior Vice President of Human Resources- North America . | Launched a Women's Leadership Council to promote equality within the workplace.  The group's first activity was to produce a speaker series, ""Women Who Thrive,"" to educate and inspire employees through powerful female role models. Commissioned pay and promotion equity studies to measure pay equality among men and women in the workforce. Launched a new Paid Parental Leave program that provides six weeks of paid time off to new parents. Implemented new Diversity, Inclusion and Unconscious Bias training for all employees taught by third-party experts.  Company senior executives completed an eight-hour training program. Launched the Great Places to Work survey and focus groups which measure employee engagement against the Fortune ""100 Best Places to Work."" Launched a new annual Wynn Employee Foundation scholarship program, which has awarded ten $7,500 college scholarships to employees and their dependents.",4,"39, 77, 184, 135","parental leave, sexual assault, sexual harassment"
WYNN,Nevada Regulatory Process Completed for Wynn Resorts,26-Feb-19,PRN,Wynn Resorts,,"Launched enhanced Workplace Compliance and Prevention of Sexual Harassment training for all employees, designed and delivered by a third-party expert. Launched a Women's Leadership Council to promote equality within the workplace. The group's first activity was to produce a speaker series, ""Women Who Thrive,"" to educate and inspire employees through powerful female role models. Commissioned pay and promotion equity studies to measure pay equality among men and women in the workforce. Launched a new Paid Parental Leave program that provides six weeks of paid time off to new parents. Implemented new Diversity, Inclusion and Unconscious Bias training for all employees taught by third-party experts. Company senior executives completed an eight-hour training program. Launched the Great Place to Work survey and focus groups which measure employee engagement against the Fortune ""100 Best Companies to Work For."" Launched a new annual Wynn Employee Foundation scholarship program, which has awarded ten $7,500 college scholarships to employees and their dependents. | Executed a separation agreement with founder  Steve Wynn that paid him no severance and arranged for liquidation of all his Wynn Resorts shares. Separated the roles of CEO and Chairman of the Board, consistent with current corporate best practices. Appointed Matt Maddox as CEO of Wynn Resorts. Commenced a robust Board refreshment process and, as of today, the median tenure of our eight independent directors is now less than two years. In April 2018, the Board elected three new female directors, resulting in a Board that is now nearly 50% women. In August 2018, the Board elected Philip G. Satre, Richard Byrne and Matt Maddox to its Board. Mr. Satre is Chairman. Ensured that any employee who was aware of allegations of sexual assault against Steve Wynn and did not investigate or report it is no longer with the company. Appointed Ellen Whittemore, a recognized expert in gaming regulatory matters, as General Counsel; appointed Marilyn Spiegel, an executive with significant hospitality and human resources experience, as President of Wynn Las Vegas; and appointed Rose Huddleston, a seasoned human resources executive, to the newly created corporate position of Senior Vice President of Human Resources, North America . | Coordinated the sale of all of Mr. Wynn's stock in the Company, including 8 million shares to two long- term institutional investors. Settled six years of litigation with Universal Entertainment for  $2.4 billion, an effective redemption price of $78 per Company share. Raised $927 million through the sale of 5.3 million shares in Wynn Resorts to Galaxy Entertainment Group, Macau. Resolved the litigation filed in 2012 by former Board Member Elaine Wynn, thereby finally resolving all claims in that litigation with no payment by Wynn Resorts. Recognized by the U.S. Department of Treasury for ""substantial contributions"" to investigations as part of the annual FinCEN Director's Law Enforcement Awards Program. Ranked as the highest casino resort on Fortune Magazine's 2019 World's Most Admired Companies list and first overall for Quality of Products among all international hotel companies. Achieved the Forbes Travel Five-Star ranking for all of its resorts internationally for 2019, and retained the honor of having a record eight Forbes Five-Star awards at Wynn Macau and being the highest rated independent resort company worldwide. Named among this year's Best Employers for Diversity by  Forbes Magazine, which recognizes the top employers in the United States for their commitment to diversity and workplace culture. Wynn Resorts was one of only 14 hotel companies to be recognized in these rankings.",3,"156, 196, 217","sexual assault, sexual harassment, diversity"
"SIG, SIG",NEW DEADLINE ALERT Khang & Khang LLP Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Reminds Investors ...,17-May-17,PMZ,,"Class Action, Law & Legal Issues","The Complaint alleges that during the Class Period, Signet issued false and misleading statements and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers division (“Sterling”) - including numerous incidents of sexual assault and rape which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees - made it unlikely that the Company would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. Signet’s stock traded at artificially inflated prices throughout the Class Period as a result of this information being withheld from the market. On February 27, 2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made in the private arbitration that implicated Signet’s senior managers and executives. Following the release of this information, Signet’s stock price fell materially, which allegedly caused investors harm.",1,154,sexual harassment
SIG,NEW JULY 5 DEADLINE Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Reminds Investors with Los...,15-May-17,PRN,Lundin Law PC,Legal Issues,"According to the Complaint, during the Class Period, Signet issued false and misleading statements and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""), including numerous incidents of sexual assault and rape which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees, made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices during the Class Period as a result of this information being withheld from the market. On February 27, 2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made in the private arbitration that implicated the Company's senior managers and executives. Upon release of this news, Signet's share price lowered materially, which harmed investors according to the Complaint.",1,153,sexual harassment
"AAL, AAPL, AMZN...",New York Times Sunday Edition Summary,10-Nov-19,SA,,"Media Summaries, Sunday NYT Summary","Tech firms don't do enough to prevent proliferation of child sexual abuse imagery | Tech companies ban child sexual abuse imagery from their platforms, but search engines, social networks, and cloud storage are rife with gaps for criminals to result. For victims, the trauma of constantly recirculating photos and videos can be devastating. Companies mentioned: GOOGL, DBX, MSFT, FB, AMZN, AAPL, SNAP",2,"13, 48",sexual abuse
"AMZN, F, GE...",New York Times Sunday Edition Summary,18-Jun-17,SA,,"Media Summaries, Sunday NYT Summary","Mistrial declared in Cosby sexual assault case | The judge presiding over Bill Cosby's sexual assault trial declared a mistrial Saturday after jurors reported being hopelessly deadlocked after six days of deliberations, bringing an ambiguous conclusion to this phase of the case. The outcome denied vindication to either the defendant or the dozens of women who have accused Cosby of assaulting them over a decades-long period. District Attorney Kevin Steele of Montgomery County in Pennsylvania immediately vowed to put Cosby on trial again.",2,"7, 75",sexual assault
"AMZN, TFCFA",New York Times Sunday Edition Summary,22-Oct-17,SA,,"Media Summaries, Sunday NYT Summary","In January, Fox News host Bill O'Reilly struck a $32M agreement with a former network analyst to settle new sexual harassment allegations, sources say. Although the deal has not previously been made public, parent company 21st Century Fox (FOXA) acknowledges that it was aware of the woman's complaints about O'Reilly. Despite the record of allegations against O'Reilly, in February 21st Century Fox granted him a four-year extension that paid $25M a year.",1,72,sexual harassment
SIG,"NYTimes Magazine article details allegations of sexual harassment, discrimination at Signet Jewelers' stores",23-Apr-19,SA,,"Articles, Reports, Litigation, Media Summaries  Related Stories:","NYTimes Magazine article details allegations of sexual harassment, discrimination at Signet Jewelers' stores  Tuesday, April 23, 2019 01:04:54 PM (GMT) | In a feature article, the NYT Magazine chronicles allegations that ""thousands of women"" employed at Signet Jewelers subsidiary Sterling Jewelers and its stores including Kay Jewelers and Jared the Galleria faced ""unequal pay, harassment, or worse"" while working at the company Many of the claims are currently being pursued in an arbitration case that received class action certification in 2015, though the initial number of claimants was reduced after Sterling successfully appealed a portion of the certification ruling. That decision is currently under appeal in federal court StreetAccount notes the Washington Post previously reported on allegations of sexual harassment and discrimination at Kay and Jared stores back in February 2017 (see linked comments for reference) Full article can be viewed through the link below | Signet Jewelers issues statement on ongoing arbitration Hundreds of former employees allege sexual harassment discrimination at Kay and Jared jewelry -",3,"20, 124, 21",sexual harassment
SIG,ONE WEEK DEADLINE Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Investors wi...,28-Jun-17,NEWS_ACW,,,"According to the Complaint, throughout the Class Period, Signet issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of  Jewelers division (""Sterling""), including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees,  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices during the  Class Period as a result of this information being withheld from the market. On February 27, 2017, The  Washington Post  reported on widespread allegations of sexual harassment made in the private arbitration  that implicated the Company's senior managers and executives. When this information was revealed to the  public, Signet's share price fell materially, which harmed investors according to the Complaint.",1,154,sexual harassment
SIG,Pawar Law Group Announces Filing of Securities Class Action Lawsuit Against Signet Jewelers Limited,SIG - 31-Mar,17,,,"According to the complaint, Defendants issued false and misleading statements and/or failed to disclose  adverse information regarding Signet's business and prospects, including that alleged sexual harassment by  employees of Signet's Sterling Family of Jewelers division (""Sterling""), including numerous incidents of  sexual assault and rape, which were detailed in approximately 249 declarations signed under penalty of  perjury by current and former Sterling employees, made it unlikely that Signet would be able to avoid paying  a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. As a  result of this information being withheld from the market, Signet's stock traded at artificially inflated prices  during the Class Period, reaching a high of $150.94 per share. When the true details entered the market, the  lawsuit claims that investors suffered damages.",1,132,sexual harassment
SIG,Pawar Law Group Announces Investigation of Securities Claims Against Signet Jewelers Limited,SIG - 08-Mar,17,,,"On February 27, 2017, The Washington Post published an article during aftermarket hours revealing that  approximately 250 former employees of Sterling Jewelers, Inc., a wholly owned subsidiary of Signet,  claimed in sworn statements that Sterling executives presided over a corporate culture that fostered rampant  sexual harassment and discrimination. The article further revealed that the current Chief Executive Officer of  Signet, Mark Light, was among those accused of having sex with female employees and promoting women  based upon how they responded to sexual demands. On this news, shares of Signet fell $9.29 per share, or  12.7%, to close at $63.59 per share on February 28, 2017.",1,105,sexual harassment
"TPZ, YUM",Pizza Hut and Telepizza Group Announce Landmark International Growth Alliance,16-May-18,BW,"Yum! Brands, Inc.","Contract/Agreement, Product/Service, Photo/Multimedia","Yum! Brands, Inc., based in Louisville, Kentucky, has over 45,000 restaurants in more than 135 countries and territories and is one of the Aon Hewitt Top Companies for Leaders in North America. In 2018, Yum! Brands was recognized as part of the inaugural Bloomberg Gender-Equality Index and ranked among the top 100 Best Corporate Citizens by Corporate Responsibility Magazine. In 2017, Yum! Brands was named to the Dow Jones Sustainability North America Index. The company’s restaurant brands – KFC, Pizza Hut and Taco Bell – are global leaders of the chicken, pizza and Mexican-style food categories. Worldwide, the Yum! Brands system opens over seven new restaurants per day on average, making it a leader in global retail development.",1,118,gender-equality
"YUM, 05LTYD",Pizza Hut Introduces Life Unboxed EDU Program To Provide Continuing Education Opportunities To Employees And Their Families,16-Dec-15,PRN,Pizza Hut,New Products & Services,"Earlier this year, Pizza Hut joined other leading companies in support of the 100,000 Opportunities Initiative, which has the goal of creating the nation's largest employer-led private sector coalition committed to creating pathways to employment for young people. Companies engaged in the coalition will help to launch careers for young people that are just entering the workforce, including internships, apprenticeships and on the job training, in addition to developing potential in youth that have some work experience but are looking to gain new skills that lead to a successful career. The participating companies are committed to diversity and equal employment opportunity, and the Opportunity Initiative does not prevent opportunities for older workers. Its purpose is to open up new opportunities that currently do not exist for some youth, including training and hiring 100,000 Americans between the ages of 16-24 who are out of school and not working by 2018.",1,149,Equal Employment Opportunity
YUM,Pizza Hut Partners with Karamo to Increase Access to Diverse Children's Books,3-Dec-19,PRN,Pizza Hut,"Corporate Social Responsibility, Licensing & Marketing Agreements, Not For Profit Organizations, Human Interest Groups","In addition, Pizza Hut is also supporting the First Book Accelerator, which is designed to provide educators and parents with helpful resources to navigate conversations around diversity and inclusion. Together, Pizza Hut and First Book are elevating the message that representation in books matters. The two-year campaign will help make even more books focused on diversity and inclusion, as well as educator resources, available to those serving kids in need. | First Book also expands the breadth and depth of the education field through a family of social enterprises, including First Book Research & Insights, its proprietary research initiative, and the First Book Accelerator, which brings best-in-class research to the classroom via relevant, usable educator resources. First Book Impact Funds target support to areas of particular need, such as rural communities or increasing diversity in children's books.",2,"70, 66","Diversity and Inclusion, diversity"
YUM,Pizza Hut® U.S. To Acquire Leading Online Ordering Provider QuikOrder,4-Dec-18,PRN,Pizza Hut,"Acquisitions, Mergers & Takeovers","About Yum! Brands Yum! Brands, Inc., based in Louisville, Kentucky, has over 45,000 restaurants in more than 140 countries and territories and is one of the Aon Hewitt Top Companies for Leaders in North America . In 2018, Yum! Brands was recognized as part of the inaugural Bloomberg Gender-Equality Index and ranked among the top 100 Best Corporate Citizens by Corporate Responsibility Magazine. In 2017, Yum! Brands was named to the Dow Jones Sustainability North America Index. The company's restaurant brands – KFC, Pizza Hut and Taco Bell – are the global leaders of the chicken, pizza and Mexican-style food categories. Worldwide, the Yum! Brands system opens over seven new restaurants per day on average, making it a leader in global retail development.",1,123,gender-equality
"WYNN, WYNN",Pomerantz Law Firm Announces the Filing of a Class Action against Wynn Resorts Limited and Certain Officers,WYNN - 20-Feb,18,,"Class Action, Law & Legal Issues","On January 26, 2018, The Wall Street Journal  published an article titled “Dozens of People Recount Pattern of Sexual Misconduct by Las Vegas Mogul Steve Wynn,” revealing detailed accounts that Wynn had coerced and pressured several Wynn Resorts employees to perform sex acts.  According to the Wall Street Journal , “dozens  of  people…  who  have  worked  at  Mr.  Wynn’s  casinos  told  of  behavior  that  cumulatively  would amount  to  a  decades-long  pattern  of  sexual  misconduct  by  Mr.  Wynn.”    It  was  further  revealed  that  Wynn had  paid  a  Wynn  Resorts  employee  $7.5  million  after  being  accused  of  forcing  the  employee  to  have  sex with  him.    Following  these  revelations,  the  Massachusetts  Gaming  Commission  announced  that  it  would open  a  regulatory  review  into  the  Company  over  the  sexual  misconduct  allegations  reported  in  the Wall Street Journal article.  | On February 13, 2018, post-market, media outlets reported that two women had filed new sexual misconduct reports  concerning  Wynn  with  the  Las  Vegas  Metropolitan  Police  Department,  alleging  that  Wynn  had sexually assaulted them in the 1970s.  One woman reported that Wynn assaulted her in Las Vegas and the other  said  she  was  assaulted  in  Chicago,  the  Las  Vegas  Metropolitan  Police  Department  said  in  a",2,"133, 64",sexual misconduct
WYNN,"RM LAW Announces Investigation of Wynn Resorts, Limited",30-Jan-18,PRN,"RM LAW, P.C.",,"On January 26, 2018, multiple news sources reported that CEO Steve Wynn was accused of a pattern of sexual misconduct by past and present employees. On this news shares of Wynn fell $20.31, or more than 10%, to close at $180.29 on January 26, 2018, and continued to fall nearly 10% in the next trading session to close at $163.48 per share on  January 29, 2018, thereby injuring investors.",1,69,sexual misconduct
SIG,Robbins Arroyo LLP Signet Jewelers Limited (SIG) Misled Shareholders According to a Recently Filed Class Action,10-Apr-17,BW,Robbins Arroyo LLP,Lawsuit,"Signet Accused of Fostering Culture of Sexual Harassment in Its Stores | On February 27, 2017, The Washington Post  published an article revealing more details about the lawsuit, stating that hundreds of former employees of Kay and Jared jewelers claimed that the company fostered a corporate culture of rampant sexual harassment and discrimination. The unresolved class action case, which now includes 69,000 women, alleges that top male managers pushed female subordinates into sex by pledging better jobs, higher pay, or protection from punishment. The article further stated that although women made up a large part of the sales force, they felt they had little recourse with their mostly male management. On this news, Signet's stock fell by $9.29 per share, or nearly 13%, to close at $63.59 per share on February 28, 2017.",2,"11, 121",sexual harassment
SIG,Robbins Geller Rudman & Dowd LLP Files Class Action Suit Against Signet Jewelers Limited,29-Mar-17,PRN,Robbins Geller Rudman & Dowd LLP,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements and/or failed to disclose adverse information regarding Signet's business and prospects, including that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""), including numerous incidents of sexual assault and rape, which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""), made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees.  As a result of this information being withheld from the market, the Company's stock traded at artificially inflated prices during the Class Period, reaching a high of $150.94 per share. | On February 26, 2017, the public gained access to the Declarations, spanning over 1,300 pages of sworn testimony, which painted a picture of a Company in which sexual harassment, including sexual assault, was not just tolerated but modeled at Company functions by top executives, including the Company's Chief Executive Officer, defendant Mark S. Light (""Light"").  The Declarations were submitted in a private arbitration against Sterling in June 2013, but remained under seal until  February 26, 2017.  On February 27, 2017, after the markets closed, The Washington Post  published a report (the ""Report"") that revealed widespread allegations of sexual harassment made in the private arbitration that implicated Sterling's senior managers and executives, including defendant Light and other Company leaders.  As a result of the news revealed in the Report, the price of Signet common stock suffered its biggest one-day drop in eight years, falling $9.29 per share to close at $63.59 per share on  February 28, 2017, a one-day decline of nearly 13% and a 58% decline from the stock's Class Period high.",2,"125, 172",sexual harassment
SIG,Robbins Geller Rudman & Dowd LLP Updates Signet Investors Regarding Lead Plaintiff Motion Deadline,12-May-17,BW,Robbins Geller Rudman & Dowd LLP,Lawsuit,"Signet engages in the retail sale of diamond jewelry and watches in the United States, Canada, Puerto Rico, the United Kingdom, the Republic of Ireland and the Channel Islands. The complaint alleges that during the Class Period, defendants violated the Securities Exchange Act of 1934 by issuing false and misleading statements and/or failing to disclose adverse information regarding Signet’s business and prospects, including that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers division (“Sterling”), including numerous incidents of sexual assault and rape, which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees (the “Declarations”), made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. As a result of this information being withheld from the market, the Company’s stock traded at artificially inflated prices during the Class Period, reaching a high of $150.94 per share. | On February 26, 2017, the public gained access to the Declarations, spanning over 1,300 pages of sworn testimony, which painted a picture of a Company in which sexual harassment, including sexual assault, was not just tolerated but modeled at Company functions by top executives, including the Company’s Chief Executive Officer (“CEO”), defendant Mark S. Light (“Light”). The Declarations were submitted in a private arbitration against Sterling in June 2013, but remained under seal until February 26, 2017. On February 27, 2017, after the markets closed, The Washington Post  published a report (the “Report”) that revealed widespread allegations of sexual harassment made in the private arbitration that implicated Sterling’s senior managers and executives, including defendant Light and other Company leaders. As a result of the news revealed in the Report, the price of Signet common stock suffered its biggest one-day drop in eight years, falling $9.29 per share to close at $63.59 per share on February 28, 2017, a one-day decline of nearly 13% and a 58% decline from the stock’s Class Period high. | The Irving Firemen’s  case has been consolidated with an earlier-filed related securities class action, Dube v. Signet Jewelers Ltd., No. 16-cv-6728 (JMF) (S.D.N.Y.). The Dube Second Amended Complaint alleges that between August 29, 2013 and February 27, 2017, Signet and certain of its officers made false and/or misleading statements and/or failed to disclose that: (i) discovery in an arbitration against Signet had uncovered substantial evidence of widespread sexual harassment at Signet, in which even Signet’s CEO, defendant Light, was implicated, and revelation of this sexual harassment could cause serious damage to Signet’s reputation and value; (ii) employees at stores under Signet’s brands were swapping customers’ stones for less valuable stones and revelation of this fraud could likewise cause serious damage to Signet’s reputation and value; and (iii) the quality of Signet’s credit portfolio (which constitutes a significant part of Signet’s business) had declined sharply and was continuing to decline.",3,"162, 173, 149",sexual harassment
WYNN,"Scott+Scott Attorneys at Law LLP is Investigating Derivative Claims on Behalf of Shareholders of Wynn Resorts, Limited (WYNN)",11-Apr-18,PRN,Scott+Scott Attorneys at Law LLP,,"On January 26, 2018, the Wall Street Journal  published an article revealing detailed accounts that then-CEO and Chairman of the Board of Directors, Steve Wynn (""Wynn"") had engaged in a decades-long pattern of sexual misconduct.  It was further revealed that Wynn had paid a Wynn Resorts employee $7.5 million after being accused of forcing the employee to have sex with him. Following these revelations, the Massachusetts Gaming Commission announced that it would open a regulatory review into the Company over the sexual misconduct allegations reported in the article.  On this news, Wynn Resorts' share price fell $20.31, or 10.12%, to close at  $180.29 on January 26, 2018. | On February 6, 2018, the Company announced the immediate resignation of Wynn as the Company's CEO and Chairman of the Board of Directors.  On February 13, 2018, media outlets reported that two women had filed new sexual misconduct reports concerning Wynn with the Las Vegas Metropolitan Police Department, alleging that he had sexually assaulted them in the 1970s.  On this news, Wynn Resorts' share price closed at $164.16 on February 14, 2018, a decline of  $36.44, or 18.16%, from the Company's  January 25, 2018 closing price.  A number of class action lawsuits accusing Wynn Resorts of securities fraud have been filed in federal courts.",2,"107, 104",sexual misconduct
SIG,"Scott+Scott, Attorneys at Law, LLP Announces Filing of Securities Class Action Lawsuit Against Signet Jewelers, Ltd. (SIG)",12-Apr-17,PRN,"Scott+Scott, Attorneys at Law, LLP",,"The lawsuit alleges that Signet failed to disclose adverse information regarding Signet's business and prospects, including that alleged sexual harassment by employees of the Sterling division made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. | On February 26, 2017, the public gained access to approximately 249 declarations signed under penalty of perjury that painted a picture of a Company in which sexual harassment, including sexual assault, was not just tolerated but modeled by top executives.  On February 27, 2017, after the markets closed, The Washington Post published a report about the declarations that implicated Sterling's senior managers and executives including Chief Executive Officer, Mark S. Light.",2,"53, 71",sexual harassment
SIG,"Scott+Scott, Attorneys at Law, LLP Informs Investors of July 5th Deadline to File Lead Plaintiff Papers in Securities Class Action Against ...",8-Jun-17,PRN,"Scott+Scott, Attorneys at Law, LLP",,"The lawsuit alleges that Signet failed to disclose adverse information regarding the Company's business and prospects, including that alleged sexual harassment by employees of the Sterling division made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. | On February 26, 2017, the public gained access to approximately 249 declarations signed under penalty of perjury that painted a picture of a Company in which sexual harassment, including sexual assault, was not just tolerated but modeled by top executives.  On February 27, 2017, after the markets closed, The Washington Post published a report about the declarations that implicated Sterling's senior managers and executives including Chief Executive Officer, Mark S. Light.",2,"54, 71",sexual harassment
