identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
"CROX, FINL, 05QTQX...","Finish Line Appoints Jay Custard Vice President, Digital Marketing",26-Jan-12,BW,"The Finish Line, Inc.",Personnel,"“Jay’s appointment is key to driving long-term growth for The Finish Line through aggressive expansion of our digital business,” said Chris Ladd, Finish Line Executive Vice President, Chief Digital Officer. “Digital growth is essential as our company continues to execute an omni-channel strategy where customers must have a consistently great brand experience as they interact with us through all channels, including our stores, digital, mobile and social media. Jay’s expertise and insights are critical to pursuing this strategy and resulting digital growth.”",1,82,Chief digital officer
T,FirstNet Indiana One Year In,11-Oct-18,PRN,AT&T,Public Safety,"In April of 2018, FirstNet sponsored an AT&T hackathon in  Fishers, Ind., focused on creating solutions for the public safety community. More than 600 developers, engineers, entrepreneurs, students, first responders and state officials gathered – including Congresswoman Susan Brooks, State of Indiana Chief Data Officer Darshan Shah, City of Fishers Mayor  Scott Fadness, Indiana State Police Superintendent Douglas G. Carter, Indianapolis Fire Chief Ernest Malone, and Indianapolis EMS Chief of IT & Informatics Tom Arkins.",1,75,chief data officer
CVS,Free Smartphone Offer Provides Easy Access to CVSpharmacy's® Top,Rated Mobile App - 12-Apr,13,CVS/pharmacy,,"""Over the past year we have seen a substantial increase in the number of our CVS/pharmacy customers using mobile devices to refill prescriptions, shop and manage their ExtraCare savings and rewards,"" said Brian Tilzer, Senior Vice President, Chief Digital Officer for CVS/pharmacy. ""This complimentary offer makes the CVS Mobile app even more accessible to our customers who have yet to experience its capabilities.""",1,63,Chief digital officer
DELL,Innovation Made Real Announcing the New Dell Commercial PC Portfolio,24-Apr-18,PRN,Dell,New Products & Services,,,,
CVS,Innovative New Feature on CVSpharmacy Mobile App Helps Users Identify Potential Drug Interactions,1-Jul-13,PRN,CVS/pharmacy,New Products & Services,"""Our new Drug Interaction Checker empowers our customers to make important decisions about their health with a convenient tool that determines whether an over-the-counter product may impact the prescriptions they are taking,"" said Brian Tilzer, Senior Vice President, Chief Digital Officer for CVS/pharmacy. ""Our goal at CVS/pharmacy is to continually find new ways of helping people on their path to better health, and this new feature demonstrates how we intend to harness the power of mobile technology as a cutting-edge health resource that addresses real needs of our customers. Now customers will have more information right at their fingertips, so they can make more informed decisions or seek advice from a pharmacist as needed, if the CVS Mobile app alerts them to a potential interaction.""",1,125,Chief digital officer
"CSCO, FTNW, GTT...",Latest Telecommunications and IT Infrastructure Developments For New Communities Producing Robust Profit Opportunities,28-Aug-18,PRN,MarketNewsUpdates.com,Investment Opinions,,,,
DECK,Life Time and HOKA ONE ONE Partner to Share Incredible Stories of Human Potential and the Power of the Human Spirit,4-Jun-19,PRN,Life Time,Licensing & Marketing Agreements,"""Life Time champions healthy, happy lives for our two million members and their communities, supporting them to make positive changes and to achieve their healthy way of life goals,"" said Life Time President of Sales and Marketing and Chief Digital Officer Michael Burgess. ""We're incredibly excited to partner with like- minded HOKA to support athletes in their pursuit of adventure and performance and tell these stories.""",1,66,Chief digital officer
T,"Majority of U.S. Small Businesses Unprepared for Emergencies, Natural and Man",made Disasters - 06-Jun,12,AT&T Inc.,Corporate Social Responsibility,"Nearly two-thirds of U.S. small businesses do not have an emergency or disaster preparedness plan in place (Ad Council). This despite the fact that about one in four small businesses will experience ""a significant crisis"" – hurricane, wildfire, tornado, power outage, flash flood, cyber breach, etc. – in any given year. (Association of Small Business Development Centers) Sadly, four out of 10 of small businesses affected by a natural or man-made disaster never reopen their doors. (Insurance Information Institute)",1,79,cyber breach
T,Mayor Bloomberg and AT&T Chairman and CEO Randall Stephenson Launch Free Wi,Fi Service in 20 New York City Parks - 09-Jun,11,The City Of New York Office of the Mayor,"Government Policies & News, New Products & Services","NEW YORK , June 9, 2011 /PRNewswire/ -- Mayor  Michael R. Bloomberg and AT&T Chairman and CEO Randall Stephenson today announced a five-year initiative to provide free Wi-Fi service at 26 locations in 20 New York City parks across the five boroughs. Starting today, AT&T Wi-Fi is available free of charge to any users at Battery Bosque in Battery Park, the north-end playground in Joyce Kilmer Park in the Bronx, and around the recreation center at Thomas Jefferson Park in East Harlem, with 23 additional park locations to follow throughout the summer. New Yorkers will be able to stay connected with their laptop computers, smartphones, tablets and other Wi-Fi enabled devices as they enjoy everything City parks, big and small, have to offer. The initiative advances some of the goals of Road Map for the Digital City , the City's comprehensive strategy to make New York  the nation's leading digital city. Mayor Bloomberg and Stephenson made the announcement in Thomas Jefferson Park in East Harlem, where they were joined by State Senator Jose M. Serrano, Assembly Member Robert J. Rodriguez, Council Members Fernando Cabrera and Melissa Mark-Viverito and Chief Digital Officer  Rachel Sterne. | Contacts: Stu Loeser or Andrew Brent, +1-212-788-2958; or AT&T, Alexa Kaufman, +1-301-742-0888; or Parks, Vickie Karp, +1-212-360-1311; or DoITT, Nick Sbordone, +1-212-788-6602; or Chief Digital Officer,",2,"193, 26",Chief digital officer
T,MTA & AT&T Announce App Quest 3.0 Winners,19-Mar-15,PRN,AT&T Inc.,Human Interest Groups,"Barbara Cohn, Chief Data Officer, NYS Office of Information Technology Services Rachel Haot, New York State Chief Digital Officer & Deputy Secretary for Technology Brad Hargreaves, Co-Founder of General Assembly Todd Haselton, Executive Director of Mobile, TechnoBuffalo Scott Heiferman, CEO and a Co-Founder of Meetup Andrew Nicklin, New York State Director of #OpenNY Michael Salvato, Program Manager, Enterprise Asset Management, MTA Marissa Shorenstein, President of AT&T New York Omar Usmani, Executive Partner at Aeon Nexus Corp. | A panel of leading experts in digital, transit and tech from across the state judged the competition. MTA Chairman and CEO Thomas F. Prendergast and Marissa Shorenstein, New York State President of AT&T, announced the winners at an awards ceremony and app demonstration in Grand Central Terminal's Vanderbilt Hall, where they were joined by New York State Chief Digital Officer & Deputy Secretary for Technology Rachel Haot, Transit Wireless CEO William Bayne, App Quest judges and design teams.  | ""Congratulations to all of the winners of the third annual MTA App Quest Challenge. Improving customer service and efficiency through technology is vital to Governor Cuomo's vision for New York State, and the MTA App Quest is a powerful example of the innovation made possible by the Governor's award-winning Open NY digital data platform,"" said Rachel Haot, New York State  Chief Digital Officer & Deputy",3,"76, 78, 65","Chief digital officer, chief data officer"
DELL,New Dell Technologies Research Business Leaders Reveal Major Lag in Transformation Globally,29-Jan-19,CNW,Dell Technologies,,Almost half (49%) believe their organization will struggle to prove it's trustworthy within the next five years. Nearly a third (32%) don't trust their own organization to comply with regulations (such as the EU General Data Protection Regulation). One in three don't trust their own organization to protect employee or customer data.,1,52,General data protection regulation
"AAL, AC, ALGT...","Ready or not, GDPR takes effect 25",May - WSJ - 24,May,,"Articles, Reports, Conjecture, Media Summaries, Other Regulatory, Published Reports, Regulatory","In a front-page article, the WSJ observes that the General Data Protection Regulation has affected hundreds of thousands of companies, far beyond the Facebook/Google tech giants that have gotten the headlines. Privacy lawyers and consultants tell the WSJ that many companies simply aren't ready; the chief compliance officer for First Solar tells the WSJ that the company underestimated what the law would require of it. Allianz's chief privacy officer tells the WSJ that complying, which has cost the company tens of millions of euros, has been a ""mammoth task;"" Accor's data-protection officer tells the WSJ that listing how the company gathers and processes information will be a ""never-ending process."" A US airline executive, who appointed himself chief data-protection officer, since the law requires one, tells the WSJ that the focus has been on inventorying the personal data for frequent fliers; it's not clear if he's referring to his airline specifically or speaking on behalf of all American airlines. The co-founder of a reservation and guest-information service tells the WSJ that the requirements of the law have surprised some smaller US restaurants, who have information on European tourists who visit and the restaurants therefore need to manage their data as they are tech companies. Editor's note: Though this article seems set to appear in the 25-May print edition of the WSJ, it was published online at 05:30 ET 24-May.",1,228,Chief Privacy Officer
AD,Royal Ahold Delhaize NV(AD,NL) Schedules Capital Markets Day for 13-November-2018 800 AM ET,8,,,,,,
"DELL, RSAS, 079CWN",RSA® and Yubico Partner to Address Growing Digital Risks of the Modern Workforce with Enterprise,Grade FIDO Authentication So... - 10-Dec,19,RSA,"Trade Show, Product/Service","1 Verizon Data Breach Investigations Report (DBIR)  2 2018 Cost of Data Breach Study, Ponemon Institute Research Report | RSA is a longstanding member of the FIDO Alliance as well as a member of the Board of Directors. As a market leader in multi-factor authentication, RSA is committed to supporting the new FIDO2 standard and providing best practices for FIDO deployment in the enterprise with RSA SecurID Access.",2,"18, 49","data breach, Multi-factor authentication"
"DELL, RSAS",RSA® Helps Organizations Quantify Financial Risk Exposure To Cyber Attacks,26-Mar-18,PRN,RSA Security Inc,,"""Under the threat of high-profile cyber attacks and data breaches, executives and corporate Boards are starting to ask more informed questions about their organizations' risk exposure,"" said David Walter, Vice President, RSA Archer. ""RSA Archer Cyber Risk Quantification gives security teams the tool they need to quantify and communicate their cyber needs in a language that business leaders can easily understand. This helps clarify priorities for security investments, and also helps with planning for risk transfer methods such as cybersecurity insurance.""",1,81,data breach
DELL,Virtustream Introduces Enterprise Cloud Connector for VMware vRealize Automation,8-May-17,BW,Virtustream,"Product/Service, Trade Show","Defense in-depth security: Designed for mission-critical business applications, Virtustream Enterprise Cloud supports multi-factor authentication, encryption, vulnerability scans and risk protection, and a full suite of managed security services so sensitive data can be migrated in a trusted, secure manner.",1,39,Multi-factor authentication
