who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
GE,Personnel,"Charles Koontz, 54, joins GE as vice president and chief digital officer for GE Healthcare. Before joining GE, Koontz served as the vice president and general manager of healthcare at Computer Sciences Corporation. He’s held a number of leadership roles throughout his career, including executive vice president and partner at Booz Allen Hamilton, group president for the Information Technology & Network Solutions Group at Science Applications International Corporation, and president for Telecommunications, Media & Networks at Capgemini. Koontz holds a bachelor’s degree in industrial and systems engineering from Ohio State University.",1,91,Chief digital officer,"GE, 064HM6, 061SKL - GE Appoints Four New Company Officers - 22-Mar-16 - BW.pdf"
GE,Personnel,"Ganesh Bell, 44, has been promoted to Vice President & Chief Digital Officer, GE Power. Ganesh joined GE in 2014. Prior to GE, he was Executive Vice President & Chief Products Officer at Service Source. He previously held executive strategy and software leadership roles at SAP, PeopleSoft and J.D. Edwards. Ganesh earned a bachelor’s degree in mathematics from University of Madras in India and a master’s in computer science from North Dakota State University.",1,74,Chief digital officer,"GE, 089YM8, 06X09W... - GE Appoints Four New Company Officers - 08-Aug-16 - BW.pdf"
GE Power,"Contract/Agreement, Product/Service, Photo/Multimedia","“Exelon is truly a pioneer. Creating a single view of operational data across its entire fleet has the potential to drive substantial improvements in reliability, efficiency and profitability,” said Ganesh Bell, chief digital officer, GE Power. “What sets Exelon even further apart is its commitment to co-create and commercialize future software applications on Predix that could benefit the entire industry. This is truly a game-changer.”",1,65,Chief digital officer,"GE, 0CDF1L, EXC - Fortune 100 Energy Company Exelon Chooses GE Predix to Accelerate Digital Transformation - 15-Nov-16 - BW.pdf"
GE,"Product/Service, Event","“The only way we can do both is by applying data science and intelligent software-defined automation to every aspect of the electricity value chain, from generation to delivery and consumption,” said Ganesh Bell, Chief Digital Officer, GE Power. “Today’s announcement marks another big step on that journey.”",1,47,Chief digital officer,"GE, 0CV191 - GE Introduces Digital Power Plant for Steam to Enhance Efficiency and Reduce Emissions of Coal-Fired Plants - 14-Jun-16 - BW.pdf"
GE Power,"Contract/Agreement, Product/Service","“The digital transformation of electric power has the potential to create more than a trillion dollars of economic and societal value in the next decade,” said Ganesh Bell, chief digital officer, GE Power. “NYPA is truly a pioneer, moving first to unleash the value that comes from connecting, monitoring, analyzing and ultimately optimizing the performance of its entire electricity value network.”",1,61,Chief digital officer,"GE, 0CV191, 06558S - New York Power Authority (NYPA) and GE Power Sign Enterprise-Wide Software Agreement to Provide Cleaner and More Reliable Pow... - 06-Oct-16 - BW.pdf"
GE Aviation,"Contract/Agreement, Product/Service","“Network Operations delivers powerful software applications that collect and analyze data streams in real time across multiple systems,” said John Mansfield, chief digital officer for GE Aviation. “This helps airlines recover from disruptions faster and more efficiently than ever and enables them to recoup substantial costs in the process.”",1,49,Chief digital officer,"GE, 5099 - GE Aviation Confirms its Digital Leadership with Growing Number of Network Operations Contracts - 19-Feb-19 - BW.pdf"
GE Healthcare,"Conference, Trade Show, Product/Service","one organization can get there alone,” said Amit Phadnis, Chief Digital Officer, GE Healthcare. “The Edison Developer Program is unique in its deep technology integration and scaling through the workflow, opening the door to faster adoption by health systems. Bringing together leading technology providers, developers and academic institutions under a single, connected ecosystem will help our customers simplify and optimize data aggregation and orchestration of clinical and operational applications in ways that have the potential to create real impact from the bottom line to better patient outcomes.”",1,87,Chief digital officer,"GE, BE000439934 - GE Healthcare Expands Intelligent Health Ecosystem with Launch of Edison Developer Program to Ease AI Adoption for Providers - 26-Nov-19 - BW.pdf"
GE Power,"Contract/Agreement, Photo/Multimedia","“Our partnership with Exelon is a perfect example of how GE’s digital solutions are built to simplify the complexity of industrial operations,” said Steven Martin, Chief Digital Officer of GE Power’s Energy Connections Business. “From energy generation to the point of consumption, GE is uniquely positioned to provide customers with a fully integrated approach to big data by turning insights into action throughout the",1,64,Chief digital officer,"GE, EXC - Exelon and GE Partner to Strengthen System Performance and Reliability - 25-Oct-17 - BW.pdf"
GE,Personnel,"Robert Y. Casper, 50, has been named vice president and chief data officer for GE Capital. Casper joined GE from Morgan Stanley, where he held a succession of leadership roles, most recently as managing director, holding senior roles in Risk, IT and Data. Prior to joining Morgan Stanley in 1994, Casper was an associate with Cravath, Swaine & Moore LLP. He holds a Bachelor of Arts degree from Columbia College and earned his Juris Doctorate from Fordham University School of Law.",1,81,chief data officer,"GE, GE - GE Appoints Three New Company Officers - 06-Aug-14 - BW.pdf"
GE,Personnel,"Lefkowitz joins GE from Oracle where he served as vice president of privacy and security legal and chief privacy officer. In this role, Lefkowitz worked closely with Oracle corporate security on privacy and security oversight and compliance. In addition, he advised Oracle’s internal business functions and product and services businesses on structuring and managing cloud services, responding to security incidents and maintaining required information protection systems, policies, standards, registrations and certifications.",1,71,Chief Privacy Officer,"GE, GE - GE Names Peter Lefkowitz as Chief Privacy Counsel - 28-Aug-13 - BW.pdf"
GE Power,"Contract/Agreement, Product/Service","“Pakistan is a leader in adopting new technologies to generate more power,” said Ganesh Bell, chief digital officer, GE Power. “This deployment of GE’s digital industrial solutions marks another chapter in our relationship with the country to deliver better productivity and outcomes for our customers.”",1,45,Chief digital officer,"GE, HUPWY - GE Signs Digital Power Plant Agreement with Hubco for Pakistan's Largest Steam Power Plant - 09-Jun-16 - BW.pdf"
GE,"Contract/Agreement, Product/Service, Photo/Multimedia","“Every industrial company will have to master digital to compete in the future, connecting machines and making them more intelligent to drive efficiency and productivity,” said Bill Ruh, Chief Digital Officer, GE and CEO, GE Digital. “Our customers are asking for us to make a deeper connection between our two",1,50,Chief digital officer,"GE, MSFT, US369604103 - GE and Microsoft Enter into their Largest Partnership to Date, Accelerating Industrial IoT Adoption for Customers - 16-Jul-18 - BW.pdf"
GE,"Contract/Agreement, Photo/Multimedia","“We will be able to recreate an actual smelter using artificial intelligence and physics-based models,” stated Bhanu Shekhar, Chief Digital Officer for GE Power in the Middle East and Africa. “This is a living digital model that will continuously generate smelter data, and will be a game changer in helping to address the challenges of power usage and the consumption of raw materials in the smelting industry.”",1,67,Chief digital officer,"GE, MYTHY - Aluminium of Greece Collaborates with GE to Drive Efficiency Using Predix-Based First-of-Their-Kind Digital Smelter Solutions - 13-Feb-17 - BW.pdf"
GE,Product/Service,"“This installation is a win not only for Qualcomm Intelligent Solutions and Current, but to businesses of all kinds looking to optimize environments with data-driven insights,” says John Gordon, Current’s Chief Digital Officer. “This installation will be a sandbox for businesses to experience the predictive and prescriptive benefits of digital technology and take back learnings and ideas to build their own intelligent environments.”",1,63,Chief digital officer,"GE, QCOM - Qualcomm Collaborates with Current, Powered by GE to Gain Further Intelligence and Efficiencies via Lighting Infrastructure in Its Awar... - 08-Sep-16 - BW.pdf"
Current,Licensing & Marketing Agreements,"""We are always inspired by how innovative customers use our intelligent infrastructure to digitize their environments and solve unique problems,"" says John Gordon, Chief Digital Officer, Current, powered by GE. ""The team at Simon realizes they can make huge gains in efficiencies today while building a digital backbone that will pay dividends for their operations, tenants and customers into the future.""",1,61,Chief digital officer,"GE, SPG - Simon Property Group and Current, powered by GE, Collaborate on Mall of the Future - 19-Apr-16 - PRN.pdf"
GE Digital,Product/Service,"“Industrials that unlock data to master asset productivity will be positioned to lead,” said Bill Ruh, Chief Digital Officer of GE and CEO of GE Digital. “To power digital transformation, industrial organizations must understand every stage of the asset lifecycle. The company that designs, builds, operates, maintains and services industrial assets is best equipped to help others with their Industrial IoT journeys. And only GE offers the combination of industrial apps, underpinned by an industrial platform, to ultimately drive customer outcomes.”",1,81,Chief digital officer,"GE, US369604103 - GE Digital Unveils Industrial Software Solutions to Help Customers Execute Complete Asset Strategy, Accelerating Digital Transfo... - 24-Oct-17 - BW.pdf"
GE,Product/Service,"“The opportunity for industry is now,” said Bill Ruh, Chief Digital Officer of GE and CEO, GE Digital. “The Industrial Internet is profoundly transforming how we operate and our ability to deliver greater productivity for GE and for our customers. Connected machines, coupled with deep machine learning, are more powerful than anything we have seen. These strategic investments in both the Predix platform and our partners continue to attract industrial companies and provide them with tools they need to embark on their own digital industrial transformations.”",1,86,Chief digital officer,"GE, US369604103 - GE Expands Predix Platform to Advance Industrial Internet Opportunities for Customers - 15-Nov-16 - BW.pdf"
,,"General Electric Company (NYSE:GE)’s shares increased 0.08% to $26.51. The company on May 22  announced the appointment of Ganesh Bell as the Chief Digital Officer and General Manager of Commercial  Software and Analytics for the Power & Water business. In this newly created leadership role, Bell will be  responsible for the development of GE Power & Water’s digital channels to market and shape the long-term  software strategy across the portfolio.",1,70,Chief digital officer,"GM - Breakfast News Apple Inc, General Motors Company, Citigroup Inc, General Electric Company - 23-May-14 - NEWS_ACW.pdf"
,,,,,,GM - General Motors Co.(GM-US) Schedules Q2 2017 Earnings Call for 25-July-2017 1000 AM ET - 21-Jun-17 - FCSTEV.pdf
,,,,,,GME - GameStop Corp.(GME-US) Schedules Q1 2020 Earnings Call for 9-June-2020 500 PM ET - 28-May-20 - FCSTEV.pdf
,"Company Announcement, Proxy Statements and Analysis, Major shareholder announcements","Provided access to the best digital content and products through the launch of an improved website and the expansion of omnichannel features such as “Buy Online, Pick Up In Store,” which directly enabled significant sales plan recapture in U.S. stores that remained open for curbside pick-up during the COVID-19 pandemic; and Appointed a Chief Digital Officer to further advance digital transformation activities.",1,62,Chief digital officer,GME - GameStop Files Definitive Proxy Statement and Sends Letter to Stockholders - 28-Apr-20 - PMZ.pdf
,Company Announcement,"Become Social / Cultural Hub for Gaming : The Board has worked to embed gaming as a social and cultural hub across the GameStop platform, testing and improving existing core assets. Since the announcement of GameStop Reboot in September 2019, the Board has not only successfully implemented and tested an experiential products lab in the Tulsa market, but also deployed new features within the PowerUp loyalty program, leading to a 280 basis point improvement in the transaction conversion rate (including PowerUp enrollment).   Build a Frictionless Digital Ecosystem : By building compelling digital capabilities across our omnichannel platform, including the recent relaunch of an improved GameStop.com, your Board is redefining our relationship with our customers. GameStop has already expanded omnichannel features such as “Buy Online, Pick Up In Store,” which directly enabled significant sales plan recapture in U.S. stores that remained open for curbside pick-up during the COVID-19 pandemic. We also appointed a Chief Digital Officer to accelerate additional digital transformation activities.",1,161,Chief digital officer,GME - GameStop Highlights the Progress Made Executing Its Innovative Business Transformation Plan - 18-May-20 - PMZ.pdf
,Earnings Releases and Operating Results,Provided  access  to  the  best  digital  content  and  products  through  the  launch  of  an  improved  website and the expansion of omnichannel features such as Buy Online Pick Up In Store. Appointed chief digital officer to further advance digital transformation activities.,1,40,Chief digital officer,GME - GameStop Reports Fourth Quarter and Fiscal 2019 Results Ahead of Earnings Expectations - 26-Mar-20 - PMZ.pdf
,"Corporate Actions, Management Changes","Ostrom most recently served as Global Chief Digital Officer for KFC. The company has promoted Carl Seletz to the role of Chief Global Officer, effectively immediately.",1,26,Chief digital officer,"GNC - GNC hires Ryan Ostrom as Chief Brand Officer, effective 1-Jul - 24-Jun-19 - SA.pdf"
,,,,,,"GNC - GNC Holdings, Inc.(GNC-US) Schedules Q1 2019 Earnings Call for 25-April-2019 830 AM ET - 11-Apr-19 - FCSTEV.pdf"
"GNC Holdings, Inc.",,"Ostrom brings more than a decade of experience in leadership roles in brand management, digital marketing and e-commerce, most recently serving as Global Chief Digital Officer for KFC, where he led development and execution of the company's global digital strategy.",1,40,Chief digital officer,GNC - GNC Strengthens Organizational Structure to Further Support Company Repositioning - 24-Jun-19 - PRN.pdf
,,,,,,"GRPN - Groupon, Inc.(GRPN-US) Schedules Q1 2018 Earnings Call for 9-May-2018 1000 AM ET - 23-Apr-18 - FCSTEV.pdf"
,,,,,,"GRPN - Groupon, Inc.(GRPN-US) Schedules Q2 2018 Earnings Call for 3-August-2018 1000 AM ET - 26-Jul-18 - FCSTEV.pdf"
"BizRocket.com, Inc.",Merger/Acquisition,,,,,"GRPN, BZRT, 00C3QX... - BizRocket.com, Inc., Online Commerce Site Target Acquisition Moves Forward - 21-Jun-11 - BW.pdf"
,5,"The complaint alleges Zendesk, Inc. made materially false and/or misleading statements and/or failed to  disclose that: (a) Zendesk's clients had been subject to data breaches dating back to 2016; (b) Zendesk was  experiencing slowing demand for its Software as a Service offerings, particularly in Germany, the United  Kingdom, and Australia, due in large part to political uncertainty and China trade issues there; and (c) as a  result of the foregoing, Zendesk's business metrics and financial prospects were not as strong as defendants  had led the market to believe during the Class Period.",1,92,data breach,"GRUB, INFY, ZEN - The Klein Law Firm Reminds Investors of Class Actions on Behalf of Shareholders of INFY, ZEN and GRUB - 02-Dec-19 - NEWS_ACW.pdf"
,,,,,,"GS - The Goldman Sachs Group, Inc.(GS-US) Schedules Credit Suisse Financial Services Forum for 13-February-2018 800 AM ET - 02-Feb-18 - FCSTTS.pdf"
,,"Illumio has emerged as a highly disruptive cybersecurity company under Rubin's leadership, backed by top investors and technology leaders including Andreessen Horowitz, General Catalyst, Formation 8, BlackRock Funds, Accel Partners, Data Collective, John W. Thompson, Marc Benioff and Jerry Yang. Illumio has delivered the first security software platform that visualizes all applications and their communications anywhere they reside, and instantly contains cyber vulnerabilities inside data centers and clouds, where the most damaging data breaches occur.",1,75,data breach,"GS, 001Y3N, 05FF40... - Illumio CEO and Founder Andrew Rubin Named by Goldman Sachs as One of the 100 Most Intriguing Entrepreneurs of 2015 - 15-Oct-15 - INW.pdf"
Goldman Sachs,"Contract/Agreement, Product/Service",Goldman Sachs engineers’ primary objectives when developing Lagoon and Orbit was to establish a control framework in order to store and transmit data in a highly secure container environment. It features data breach detection and enterprise policy controls every step of the way.,1,43,data breach,"GS, SNCR - Synchronoss Forms New Venture to Develop Advanced Secure Mobility Solutions Leveraging Technology Contributed by Goldman Sachs - 27-Oct-15 - BW.pdf"
,,,,,,GSK - GlaxoSmithKline Plc(GSK-GB) Schedules Acquisition of Consumer Healthcare Business from Novartis by GlaxoSmithKline PLC Call for 27-March... - 27-Mar-18 - FCSTEV.pdf
The Goodyear Tire & Rubber Company,New Products & Services,"""Goodyear continues to test and innovate ways to make it easier for consumers to buy and install tires,"" said Mike Dauberman, chief digital officer, Goodyear North America. ""Root's cutting-edge business model provides a great opportunity for Goodyear to get in front of a unique, rapidly growing customer base and connect more consumers with our aligned installer network of dealers.""",1,59,Chief digital officer,GT - Goodyear Teams with Root Insurance to Reward Safe Drivers - 26-Jun-19 - PRN.pdf
The Goodyear Tire & Rubber Company,Corporate Development,"""Drivers want efficiency and convenience as well as optimal vehicle performance, and YourMechanic delivers on those consumer demands with its technology-enabled service model,"" said Mike Dauberman, Goodyear's chief digital officer, North America Consumer. ""Working with YourMechanic and other industry disruptors is yet another extension of Goodyear's 120-year heritage of innovation.""",1,50,Chief digital officer,"GT, 0CRGD8 - YourMechanic Adds Goodyear.com for Tire Sales and Installation Services - 19-Mar-19 - PRN.pdf"
,,,,,,"HAIN - Hain Celestial Group, Inc.(HAIN-US) Schedules Q3 2014 Earnings Call for 8-May-2014 830 AM ET - 22-Apr-14 - FCSTTS.pdf"
