who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
Union First Market Bankshares Corporation,,"Union First Market Bankshares to Reissue Cards Impacted By Target and Neiman Marcus Data Breaches  Tuesday, January 21, 2014 02:39:00 PM (GMT) | RICHMOND, Va., Jan. 21, 2014 /PRNewswire/ -- Union First Market Bankshares Corporation (""Union"") today announced that it will reissue credit and debit cards impacted by the data breaches at Target and Neiman Marcus. | ""While the security breaches did not compromise any of Union's systems, Union is taking a proactive step to reissue all debit and credit cards that were impacted by the data breaches at Target and Neiman Marcus,"" said G. William Beale, president and chief executive officer of Union First Market Bankshares.  ""Union has been monitoring the impacted accounts since being notified of the security lapses.  While no customer has lost money, the level of fraud and attempted fraud has increased on those accounts and therefore Union decided it was necessary to issue new cards to our customers.""",3,"22, 33, 96",data breach,AUB - Union First Market Bankshares to Reissue Cards Impacted By Target and Neiman Marcus Data Breaches - 21-Jan-14 - PRN.pdf
,,,,,,"AVP - Avon Products, Inc.(AVP-US) Schedules Q2 2018 Earnings Call for 2-August-2018 900 AM ET - 09-Jul-18 - FCSTEV.pdf"
"Avon Products, Inc.","Conference Call Announcements, Earnings, Dividends & Forecasts","""Importantly, Avon is rapidly injecting new talent and capabilities into the business, most notably a new Chief Digital Officer and three new General Managers in our top markets, while we continue to institute a performance culture through increased accountability, agility and speed of execution,"" concluded Mr. Zijderveld.",1,47,Chief digital officer,AVP - Avon Reports Second-Quarter 2018 Results - 02-Aug-18 - PRN.pdf
"Avon Products, Inc.",,"Avon to step change digital with appointment of new Chief Digital Officer   Monday, July 30, 2018 11:30:00 AM (GMT) | appointment-of-new-chief-digital-officer-300688053.html",2,"19, 1","Chief-digital-officer, Chief digital officer",AVP - Avon to step change digital with appointment of new Chief Digital Officer - 30-Jul-18 - PRN.pdf
,,,,,,BMO - Bank of Montreal(BMO-CA) Schedules Investor Day for 24-October-2018 800 AM ET - 13-Sep-18 - FCSTEV.pdf
,,,,,,BMO - Bank of Montreal(BMO-CA) Schedules Q2 2018 Earnings Call for 30-May-2018 200 PM ET - 11-Dec-17 - FCSTTS.pdf
BMO Financial Group,"Economy, Business, Finance, Business (General), New Products, Joint Ventures, Licensing, Patents","""This partnership will enable our mutual small business customers to take greater control of their financial lives by more easily and securely exchanging the data they choose to share between BMO and Intuit Canada,"" said Brett Pitts, Chief Digital Officer, BMO Financial Group. ""Going forward we are excited by the potential to expand this to our North American platform for our mutual customers using QuickBooks Online, QuickBooks Self Employed and Mint – including possible two-way data sharing.""",1,77,Chief digital officer,"BMO, 05LZ6V - BMO Announces Intent to Partner with Intuit Canada to Give Small Business Customers Greater Control of Their Financial Data - 24-Oct-18 - CNW.pdf"
BMO Financial Group,"Economy, Business, Finance, Business (General), New Products, Joint Ventures, Licensing, Patents","""We're continually looking for opportunities to deliver digital solutions that empower customers,"" said  Brett Pitts, Chief Digital Officer, BMO Financial Group. ""With BMO QuickPay, we leveraged machine learning capabilities to introduce a consumer friendly solution that will help do away with late bill payments. This is another great example of how we're looking for opportunities to reimagine everyday banking experiences, while keeping our customers at the heart of it.""",1,69,Chief digital officer,"BMO, BMO - A Canadian Banking First BMO Introduces New Automated, Digital Solution to put Customers in Control of Bill Payments - 12-Nov-19 - CNW.pdf"
BMO Financial Group,"Economy, Business, Finance, Business (General), New Products, Joint Ventures, Licensing, Patents, Science & Technology","""Canadians are turning to online and mobile banking more than ever before. We expect to see this trend continuing and expect a greater emphasis on digital capabilities,"" said Brett Pitts, Chief Digital Officer, BMO Financial Group. ""Our team has created a leading suite of capabilities that helps our customers confidently bank anytime, anywhere. We will continue to look for ways to give customers greater control of how they bank.""",1,69,Chief digital officer,"BMO, BMO - Another Digital First BMO Introduces Credit Card PIN Reset Feature - 21-May-20 - CNW.pdf"
BMO Financial Group,"Economy, Business, Finance, Business (General), Corporate Development: Mergers, Acquisitions, Offers, Spinoffs, Etc.","""Customers are telling us that they are looking for digital-first experiences, and working with Blend gives us the opportunity to find innovative ways to bring digital solutions to customers across their banking journey,"" said Brett Pitts, Chief Digital Officer, BMO Financial Group. ""Strategic partners like Blend are critical enablers to helping us accelerate and grow our digital strategy and, together, we will build leading customer experiences.""",1,66,Chief digital officer,"BMO, BMO - BMO Bank of Montreal Strengthens Partnership with Fintech Platform Blend to Enhance Bank's Technology and Improve Customer Experience - 09-Aug-19 - CNW.pdf"
BMO Financial Group,,"""Driving digital capabilities that solve a customer pain point and provide a more frictionless experience is one of our key priorities,"" said Brett Pitts, Chief Digital Officer, BMO Financial Group. ""Customers are increasingly choosing digital solutions, and this award is a reflection of our commitment to investing in digital tools and services that will make our customers' day to day lives easier.""",1,62,Chief digital officer,"BMO, BMO - BMO Bank of Montreal wins 2018 Gartner Eye on Innovation Award for financial services in the Americas - 25-Oct-18 - CNW.pdf"
BMO Financial Group,,"operate; changes in laws or in supervisory expectations or requirements, including capital, interest rate and liquidity requirements and guidance, and the effect of such changes on funding costs; judicial or regulatory proceedings; the accuracy and completeness of the information we obtain with respect to our customers and counterparties; failure of third parties to comply with their obligations to us; our ability to execute our strategic plans and to complete and integrate acquisitions, including obtaining regulatory approvals; critical accounting estimates and the effect of changes to accounting standards, rules and interpretations on these estimates; operational and infrastructure risks, including with respect to reliance on third parties; changes to our credit ratings; political conditions, including changes relating to or affecting economic or trade matters; global capital markets activities; the possible effects on our business of war or terrorist activities; outbreaks of disease or illness that affect local, national or international economies; natural disasters and disruptions to public infrastructure, such as transportation, communications, power or water supply; technological changes; information, privacy and cyber security, including the threat of data breaches, hacking, identity theft and corporate espionage, as well as the possibility of denial of service resulting from efforts targeted at causing system failure and service disruption; and our ability to anticipate and effectively manage risks arising from all of the foregoing factors.",1,219,data breach,"BMO, BMO - BMO Financial Group Announces Intention to Repurchase Up to 12 Million of its Common Shares - 25-Feb-20 - PRN.pdf"
BMO Financial Group,,"BMO Financial Group Names Brett Pitts as its New Chief Digital Officer   Monday, November 20, 2017 04:00:00 PM (GMT) | TORONTO, Nov. 20, 2017 /PRNewswire/ - BMO Financial Group announced today that it has appointed Brett Pitts to the newly created position of Chief Digital Officer, effective November 30.",2,"19, 29",Chief digital officer,"BMO, BMO - BMO Financial Group Names Brett Pitts as its New Chief Digital Officer - 20-Nov-17 - PRN.pdf"
BMO Financial Group,"Earnings, Dividends & Forecasts","The future outcomes that relate to forward-looking statements may be influenced by many factors, including but not limited to: general economic and market conditions in the countries in which we operate; the Canadian housing market and consumer leverage; weak, volatile or illiquid capital and/or credit markets; interest rate and currency value fluctuations; changes in monetary, fiscal, or economic policy and tax legislation and interpretation; the level of competition in the geographic and business areas in which we operate; changes in laws or in supervisory expectations or requirements, including capital, interest rate and liquidity requirements and guidance, and the effect of such changes on funding costs; judicial or regulatory proceedings; the accuracy and completeness of the information we obtain with respect to our customers and counterparties; failure of third parties to comply with their obligations to us; our ability to execute our strategic plans and to complete and integrate acquisitions, including obtaining regulatory approvals; critical accounting estimates and the effect of changes to accounting standards, rules and interpretations on these estimates; operational and infrastructure risks, including with respect to reliance on third parties; changes to our credit ratings; political conditions, including changes relating to or affecting economic or trade matters; global capital markets activities; the possible effects on our business of war or terrorist activities; outbreaks of disease or illness that affect local, national or international economies; natural disasters and disruptions to public infrastructure, such as transportation, communications, power or water supply; technological changes; information, privacy and cyber security, including the threat of data breaches, hacking, identity theft and corporate espionage, as well as the possibility of denial of service resulting from efforts targeted at causing system failure and service disruption; and our ability to anticipate and effectively manage risks arising from all of the foregoing factors.",1,296,data breach,"BMO, BMO - BMO Financial Group Reports First Quarter 2020 Results - 25-Feb-20 - PRN.pdf"
BMO Financial Group,"Earnings, Dividends & Forecasts","The future outcomes that relate to forward-looking statements may be influenced by many factors, including but not limited to: general economic and market conditions in the countries in which we operate; the Canadian housing market; weak, volatile or illiquid capital and/or credit markets; interest rate and currency value fluctuations; changes in monetary, fiscal, or economic policy and tax legislation and interpretation; the level of competition in the geographic and business areas in which we operate; changes in laws or in supervisory expectations or requirements, including capital, interest rate and liquidity requirements and guidance, and the effect of such changes on funding costs; judicial or regulatory proceedings; the accuracy and completeness of the information we obtain with respect to our customers and counterparties; failure of third parties to comply with their obligations to us; our ability to execute our strategic plans and to complete and integrate acquisitions, including obtaining regulatory approvals; critical accounting estimates and the effect of changes to accounting standards, rules and interpretations on these estimates; operational and infrastructure risks, including with respect to reliance on third parties; changes to our credit ratings; political conditions, including changes relating to or affecting economic or trade matters; global capital markets activities; the possible effects on our business of war or terrorist activities; outbreaks of disease or illness that affect local, national or international economies; natural disasters and disruptions to public infrastructure, such as transportation, communications, power or water supply; technological changes; information, privacy and cyber security, including the threat of data breaches, hacking, identity theft and corporate espionage, as well as the possibility of denial of service resulting from efforts targeted at causing system failure and service disruption; and our ability to anticipate and effectively manage risks arising from all of the foregoing factors.",1,293,data breach,"BMO, BMO - BMO Financial Group Reports Fourth Quarter and Fiscal 2019 Results - 03-Dec-19 - PRN.pdf"
BMO Financial Group,"Earnings, Dividends & Forecasts","The future outcomes that relate to forward-looking statements may be influenced by many factors, including but not limited to: general economic and market conditions in the countries in which we operate; the severity, duration and spread of the COVID-19 pandemic, its impact on local, national or international economies and its heightening of certain risks that may affect our future results the possible impact on our business and operations of outbreaks of disease or illness that affect local, national or international economies; the Canadian housing market and consumer leverage; weak, volatile or illiquid capital and/or credit markets; interest rate and currency value fluctuations; changes in monetary, fiscal, or economic policy and tax legislation and interpretation; the level of competition in the geographic and business areas in which we operate; changes in laws or in supervisory expectations or requirements, including capital, interest rate and liquidity requirements and guidance, and the effect of such changes on funding costs; judicial or regulatory proceedings; the accuracy and completeness of the information we obtain with respect to our customers and counterparties; failure of third parties to comply with their obligations to us; our ability to execute our strategic plans and to complete and integrate acquisitions, including obtaining regulatory approvals; critical accounting estimates and the effect of changes to accounting standards, rules and interpretations on these estimates; operational and infrastructure risks, including with respect to reliance on third parties; changes to our credit ratings; political conditions, including changes relating to or affecting economic or trade matters; global capital markets activities; the possible effects on our business of war or terrorist activities; natural disasters and disruptions to public infrastructure, such as transportation, communications, power or water supply; technological changes; information, privacy and cyber security, including the threat of data breaches, hacking, identity theft and corporate espionage, as well as the possibility of denial of service resulting from efforts targeted at causing system failure and service disruption; and our ability to anticipate and effectively manage risks arising from all of the foregoing factors.",1,334,data breach,"BMO, BMO - BMO Financial Group Reports Second Quarter 2020 Results - 27-May-20 - PRN.pdf"
BMO Financial Group,"Economy, Business, Finance, Business (General), New Products, Joint Ventures, Licensing, Patents","""Canadians continue to turn to their mobile devices for their day-to-day banking. We saw an opportunity to introduce a digital loan solution to make customers banking experience easier and available anytime and anywhere,"" said Brett Pitts, Chief Digital Officer, BMO Financial Group. ""This new digital service is a reflection of BMO's strong commitment to digitize day-to-day banking transactions that better support our customers.""",1,63,Chief digital officer,"BMO, BMO - BMO Introduces a Fully Digital Line of Credit Solution to Accelerate the Lending Experience for Mobile Customers - 10-Sep-19 - CNW.pdf"
BMO Financial Group,"Economy, Business, Finance, Business (General), New Products, Joint Ventures, Licensing, Patents","""Across our digital solutions, we are focused on finding ways to provide value for customers and evolving how they interact with their bank,"" said Brett Pitts, Chief Digital Officer, BMO Financial Group. ""With BMO Insights, we're tapping into the power of AI to deliver personalized insights to mobile banking customers and provide them with a holistic picture of their financial lives. This is a data-driven approach to personal finance that puts the customer in control.""",1,75,Chief digital officer,"BMO, BMO - BMO Introduces AI Powered Solution to Deliver Personalized Banking Insights - 12-Dec-19 - CNW.pdf"
BMO Financial Group,,"""Customers are increasingly taking a digital-first approach to their finances – including who they decide to bank with – and first impressions matter,"" said Brett Pitts, Chief Digital Officer, BMO Financial Group. ""We continue to be focused on enhancing our digital capabilities to meet changing consumer preferences. This includes building mobile experiences that are simple, intuitive, and designed to help customers and prospects make financial decisions that are right for them quickly.""",1,72,Chief digital officer,"BMO, BMO - BMO Recognized as a Canadian Mobile Banking Leader - 29-Nov-18 - CNW.pdf"
BMO Financial Group,,"""Across BMO, we're focused on finding opportunities to push forward and create great experiences for our customers like with BMO QuickPay,"" said Brett Pitts, Chief Digital Officer, BMO Financial Group. ""In everything we do, our customers are at the heart of it, and we will continue to look for digital initiatives that create a more seamless experience.""",1,57,Chief digital officer,"BMO, BMO - BMO Recognized with Two Celent Model Bank Awards - 18-Apr-19 - CNW.pdf"
BMO Financial Group,,"""Over the past several years, we've seen customers adopt digital banking for more of their financial management needs.  Now that they're used to opening accounts, checking balances, depositing money, and making payments online, they're looking for more personalized advice,"" said Brett Pitts, Chief Digital Officer, BMO Financial Group. ""As growth continues, there's a need to deliver increasingly relevant solutions. This award highlights our team's commitment to meeting our customers on the platform of their choice with leading, digital experiences that help them achieve their financial goals.""",1,86,Chief digital officer,"BMO, BMO - BMO Wins 2020 Artificial Intelligence Excellence Award - 22-Apr-20 - CNW.pdf"
BMO Financial Group,,"""This award reflects our commitment to delivering easy to use digital solutions that give customers more choice and control and, ultimately, make their day-to-day financial lives easier,"" said Brett Pitts, Chief Digital Officer, BMO Financial Group. ""Moving forward, we'll continue to look for opportunities to leverage digital in ways that empower our customers and improve the overall experience.""",1,58,Chief digital officer,"BMO, BMO - BMO Wins Top Digital Innovation Award at 2018 Banking Technology Awards - 10-Jan-19 - CNW.pdf"
BMO Financial Group,"Economy, Business, Finance, Business (General), New Products, Joint Ventures, Licensing, Patents","""Our goal is to provide an exceptional customer experience and meet our customers where they are, and digital is increasingly becoming the preferred way for our customers to engage with us on a daily basis,"" said Brett Pitts, Chief Digital Officer, BMO Financial Group. ""The launch of these chatbots, and the integration of AI into our customer facing technology, provides an opportunity to build upon the relationships we have with our digitally active customers and create more convenient and personalized experiences through both self-service and assisted-service channels.""",1,87,Chief digital officer,"BMO, TWTR - BMO Leverages Power of Artificial Intelligence to Roll Out Personal Banking Chatbot for Facebook Messenger - 15-Mar-18 - CNW.pdf"
,Company Announcement,"The Otonomo Automotive Data Services Platform fuels a network of 15 OEMs and more than 100 service providers. Our neutral platform securely ingests more than 2 billion data points per day from over 18 million global connected vehicles, then reshapes and enriches it, to accelerate time to market for new services that delight drivers. Privacy by design is at the core of our platform, which enables GDPR and other privacy- regulation-compliant solutions using both personal and aggregate data. Use cases include emergency services, mapping, EV management, subscription-based fueling, parking, predictive maintenance, usage- based insurance, media measurement, in-vehicle package delivery, and dozens of smart city services. With an R&D center in, Israel, and a presence in the United States, Europe, and Japan, Otonomo’s investors include Bessemer Venture Partners, Aptiv, Dell Capital, Hearst Ventures, StageOne Ventures, and Maniv Mobility. More information is available at www.otonomo.io.",1,143,privacy by design,CAR - Avis Budget Group Partners with Otonomo to Unlock the Potential of Its Connected Car Data - 31-Jul-19 - PMZ.pdf
Cigna Corporation,"Merger/Acquisition, Letter, Proxy/Proxy Vote","related antitrust actions, and other significant challenges, such as the massive data breach you experienced in February. In fact, these fundamental issues, and your inability to address them in the context of a strategic combination, caused your management team, at your direction, to terminate our prior discussions earlier this year. We have attempted to engage in dialogue so that we can understand and consider these issues. Unfortunately, you have continued to avoid addressing these key concerns and have failed to demonstrate what has changed over the past few months. At the same time, you have decided to fundamentally alter the nature of a potential combination. Taken together, your actions have moved us off our once productive path. | Additionally, we have yet to receive answers to our questions around Anthem’s massive and highly publicized data breach that occurred in February 2015. Data protection has become both a high profile issue and a focus of the public and governmental agencies. In addition, trust with customers and providers is critical in our industry, and Anthem has yet to demonstrate a path towards restoring this trust. We need to understand the litigation and potential liabilities, operational impact and long-term damage to Anthem’s franchise as a result of this unprecedented data breach as well as the governance and controls that resulted in this system failure.",2,"117, 103",data breach,"CI, WLP, 06B3BY - Cigna Says Anthem Proposal Inadequate and Not in Best Interests of Cigna Shareholders - 21-Jun-15 - BW.pdf"
MarketNewsUpdates.com,Investment Opinions,,,,,"CSCO, FTNW, GTT... - Latest Telecommunications and IT Infrastructure Developments For New Communities Producing Robust Profit Opportunities - 28-Aug-18 - PRN.pdf"
,"Articles, Reports, Litigation, Media Summaries","Yahoo settles data-breach claims for $117.5M - AP  Thursday, April 11, 2019 03:29:40 AM (GMT)",1,15,data-breach,"LBTA.XX1, VZ - Yahoo settles data-breach claims for $117.5M - AP - 10-Apr-19 - SA.pdf"
Lockheed Martin,Contracts,"Both Lockheed Martin and Verizon will apply their respective intelligence-driven threat detection and defense methodologies to various projects undertaken by the Lockheed Martin Cyber Security Alliance.  In addition, Verizon will contribute insights gained through the""Verizon 2012 Data Breach Investigations Report"" .  Now in its fifth year of publication, this year's edition analyzes 855 data breaches involving more than 174 million compromised records - the second-highest data loss that Verizon has seen since it began collecting data in 2004.",1,78,data breach,"LMT, VZ - Lockheed Martin Names Verizon its Newest Cyber Security Alliance Member - 25-Sep-12 - PRN.pdf"
AT&T Inc.; Sprint; T-Mobile; Verizon,,"Developed collaboratively by the four largest U.S. wireless carriers, the prototype reveals the taskforce's approach to multi-factor authentication, which combines the carriers' proprietary, network-based authentication capabilities with other methods to verify a user's identity. Once the user signs up and provides consent, the solution then generates a device-based ID that serves as the user profile at the center of the authentication process.",1,62,Multi-factor authentication,"S, T, TMUS... - C O R R E C T I O N -- AT&T Inc. - 12-Sep-18 - PRN.pdf"
AT&T,,"AT&T Comments on Equifax Data Breach   Saturday, September 09, 2017 08:07:00 PM (GMT) | ""The security of our customers' personal information is paramount to us.  For that reason, our security team has been assessing Equifax's data breach since it was announced.  There was no breach of AT&T systems or the data we maintain and the perpetrators targeted only Equifax systems.  However, we understand that the impacts include current and former consumer and business customers of AT&T.   | View original content: http://www.prnewswire.com/news-releases/att-comments-on-equifax-data-breach- 300516730.html",3,"13, 62, 5","data-breach, data breach",T - AT&T Comments on Equifax Data Breach - 09-Sep-17 - PRN.pdf
AT&T Inc.,New Products & Services,"""Earlier this year, AT&T joined Senator Schumer, FCC Chairman  Julius Genachowski, New York  Police Commissioner Ray Kelly, Washington, D.C. Police Chief Cathy Lanier, NYPD Deputy Chief Phil Pulaski and other wireless carriers at an event to discuss the growing problem of wireless device theft,"" said Bob Quinn, senior vice president of Federal Regulatory and Chief Privacy Officer.  ""As part of our many efforts to address this important issue, we launched a new website in May to help educate our customers on protecting their wireless device, and in July we began the initial phase of our stolen phone database.  Our customers' safety is a top priority for AT&T and we look forward to continuing our work in this area.""",1,118,Chief Privacy Officer,T - AT&T Completes Stolen Phone Database To Help Curb Mobile Phone Theft - 01-Nov-12 - PRN.pdf
AT&T Inc.,,"""The university community is, simultaneously, one of the greatest targets for network intrusions and data breaches and a source of some of the most innovative approaches to network security.  As a result, I'm looking greatly forward to speaking at Boston University later this month,"" Mr. Bilderback said.",1,47,data breach,"T - AT&T Director, Cybersecurity Services Kim Bilderback To Speak Aug. 21 At Boston University Conference On University-Sector Enterprise Network... - 18-Aug-14 - PRN.pdf"
AT&T Communications,"Corporate Social Responsibility, Public Safety",AT&T Call Protect - We recently added AT&T Call Protect2 for millions of AT&T wireless customers at no charge. It's a network-level service that automatically blocks suspected fraud calls. It also labels spam and other categories of calls so you can choose to answer or not. AT&T Mobile Security - This app can help protect you against fake apps that may try to take advantage of the COVID-19 pandemic. It also provides you with alerts about data breaches.,1,78,data breach,T - AT&T Expands Support for Customers Amid COVID-19 - 03-Apr-20 - PRN.pdf
AT&T Inc.,"Corporate Social Responsibility, New Products & Services","""Bravo to AT&T, to the NYC Parks Department, led by Commissioner and proud daughter of Bay Ridge, Veronica White, and NYC Digital, led by Chief Digital Officer  Rachel Haot, for expanding the 'service' provided by these mobile charging units,"" said Brooklyn Borough President  Marty Markowitz . ""Brooklyn's beaches have always been fantastic places for New Yorkers to cool off and 'recharge'—and now, thanks to the AT&T Street Charge initiative, their cell phones will get the same treatment! The solar mobile charging unit project extension to some of the city's most popular summer destinations, including Coney Island, Brighton Beach, and Manhattan Beach, will keep these classic spots just as 'plugged in' as they've always been.""",1,114,Chief digital officer,T - AT&T Street Charge Hits The Beach - 09-Jul-13 - PRN.pdf
AT&T Inc.,New Products & Services,"2 2013 Identity Fraud Report: Data Breaches Become a Treasure Trove for Fraudsters, Javelin Strategy & Research, February 2013.",1,19,data breach,T - AT&T to Pilot New International Location-Based Service to Help Companies Prevent Fraud - 05-Jun-14 - PRN.pdf
,,,,,,"T - AT&T, Inc.(T-US) Schedules Stifel Nicolaus Technology, Internet & Media Conference for 11-February-2014 1030 AM ET - 04-Feb-14 - FCSTTS.pdf"
AT&T Inc.,"Corporate Development, New Products & Services","Formed last year to develop a mobile authentication solution to help protect enterprises and consumers from identity theft, bank fraud, fraudulent purchases and data theft, the Mobile Authentication Taskforce has dedicated resources developing a highly secure and trusted multi-factor authentication platform powered by the carrier networks. The taskforce vision includes interoperability with GSMA's Mobile Connect technology.",1,56,Multi-factor authentication,"T - AT&T, Sprint, T-Mobile and Verizon unveil next-generation mobile authentication platform details - 01-Mar-18 - PRN.pdf"
AT&T Inc.,New Products & Services,"""Internet access for all is the foundation of a digital city, and AT&T's technology partnership brings us another vital step closer to realizing New York City's  innovative potential,"" said Rachel Haot, Chief Digital Officer. ""Through the expansion of WiFi and the introduction of solar-powered mobile charging stations in more public spaces, we are helping to provide ubiquitous connectivity to New Yorkers everywhere. We appreciate AT&T's support in helping us to achieve another milestone in Mayor Bloomberg's Digital Roadmap for New York City .""",1,83,Chief digital officer,T - C O R R E C T I O N -- AT&T Inc. - 18-Jun-13 - PRN.pdf
AT&T,Public Safety,"In April of 2018, FirstNet sponsored an AT&T hackathon in  Fishers, Ind., focused on creating solutions for the public safety community. More than 600 developers, engineers, entrepreneurs, students, first responders and state officials gathered – including Congresswoman Susan Brooks, State of Indiana Chief Data Officer Darshan Shah, City of Fishers Mayor  Scott Fadness, Indiana State Police Superintendent Douglas G. Carter, Indianapolis Fire Chief Ernest Malone, and Indianapolis EMS Chief of IT & Informatics Tom Arkins.",1,75,chief data officer,T - FirstNet Indiana One Year In - 11-Oct-18 - PRN.pdf
AT&T Inc.,Corporate Social Responsibility,"Nearly two-thirds of U.S. small businesses do not have an emergency or disaster preparedness plan in place (Ad Council). This despite the fact that about one in four small businesses will experience ""a significant crisis"" – hurricane, wildfire, tornado, power outage, flash flood, cyber breach, etc. – in any given year. (Association of Small Business Development Centers) Sadly, four out of 10 of small businesses affected by a natural or man-made disaster never reopen their doors. (Insurance Information Institute)",1,79,cyber breach,"T - Majority of U.S. Small Businesses Unprepared for Emergencies, Natural and Man-made Disasters - 06-Jun-12 - PRN.pdf"
The City Of New York Office of the Mayor,"Government Policies & News, New Products & Services","NEW YORK , June 9, 2011 /PRNewswire/ -- Mayor  Michael R. Bloomberg and AT&T Chairman and CEO Randall Stephenson today announced a five-year initiative to provide free Wi-Fi service at 26 locations in 20 New York City parks across the five boroughs. Starting today, AT&T Wi-Fi is available free of charge to any users at Battery Bosque in Battery Park, the north-end playground in Joyce Kilmer Park in the Bronx, and around the recreation center at Thomas Jefferson Park in East Harlem, with 23 additional park locations to follow throughout the summer. New Yorkers will be able to stay connected with their laptop computers, smartphones, tablets and other Wi-Fi enabled devices as they enjoy everything City parks, big and small, have to offer. The initiative advances some of the goals of Road Map for the Digital City , the City's comprehensive strategy to make New York  the nation's leading digital city. Mayor Bloomberg and Stephenson made the announcement in Thomas Jefferson Park in East Harlem, where they were joined by State Senator Jose M. Serrano, Assembly Member Robert J. Rodriguez, Council Members Fernando Cabrera and Melissa Mark-Viverito and Chief Digital Officer  Rachel Sterne. | Contacts: Stu Loeser or Andrew Brent, +1-212-788-2958; or AT&T, Alexa Kaufman, +1-301-742-0888; or Parks, Vickie Karp, +1-212-360-1311; or DoITT, Nick Sbordone, +1-212-788-6602; or Chief Digital Officer,",2,"193, 26",Chief digital officer,T - Mayor Bloomberg and AT&T Chairman and CEO Randall Stephenson Launch Free Wi-Fi Service in 20 New York City Parks - 09-Jun-11 - PRN.pdf
AT&T Inc.,Human Interest Groups,"Barbara Cohn, Chief Data Officer, NYS Office of Information Technology Services Rachel Haot, New York State Chief Digital Officer & Deputy Secretary for Technology Brad Hargreaves, Co-Founder of General Assembly Todd Haselton, Executive Director of Mobile, TechnoBuffalo Scott Heiferman, CEO and a Co-Founder of Meetup Andrew Nicklin, New York State Director of #OpenNY Michael Salvato, Program Manager, Enterprise Asset Management, MTA Marissa Shorenstein, President of AT&T New York Omar Usmani, Executive Partner at Aeon Nexus Corp. | A panel of leading experts in digital, transit and tech from across the state judged the competition. MTA Chairman and CEO Thomas F. Prendergast and Marissa Shorenstein, New York State President of AT&T, announced the winners at an awards ceremony and app demonstration in Grand Central Terminal's Vanderbilt Hall, where they were joined by New York State Chief Digital Officer & Deputy Secretary for Technology Rachel Haot, Transit Wireless CEO William Bayne, App Quest judges and design teams.  | ""Congratulations to all of the winners of the third annual MTA App Quest Challenge. Improving customer service and efficiency through technology is vital to Governor Cuomo's vision for New York State, and the MTA App Quest is a powerful example of the innovation made possible by the Governor's award-winning Open NY digital data platform,"" said Rachel Haot, New York State  Chief Digital Officer & Deputy",3,"76, 78, 65","Chief digital officer, chief data officer",T - MTA & AT&T Announce App Quest 3.0 Winners - 19-Mar-15 - PRN.pdf
AT&T Inc.,Licensing & Marketing Agreements,"""AT&T, Georgia Power and The  City of Atlanta  share our vision of creating a new type of digital infrastructure for all people in cities,"" said John Gordon, Chief Digital Officer of Current, powered by GE. ""Together we are looking forward to unleashing the creativity of the people of Atlanta to make it an even better place to live, work and play.""",1,61,Chief digital officer,"T, 0G76NH, SO... - AT&T, Current, Georgia Power and the City of Atlanta Light the Way for Smart City Innovation - 31-Jan-17 - PRN.pdf"
AT&T Inc.,Corporate Development,"""We are thrilled to expand Current's relationship with AT&T to help cities redefine the civic engagement model—our digital network is based on an open platform, which allows entrepreneurs, incubators and students to get involved in the future development smart city applications,"" said John Gordon, Chief Digital Officer of Current, powered by GE. ""AT&T has a long history of working commercially with municipalities, and our technology will be a perfect fit toward helping more cities unleash the limitless potential of the Industrial Internet.""",1,82,Chief digital officer,"T, GE - AT&T and Current, powered by GE, Strike Historic Deal to Redefine Smart Cities for the Digital Age - 27-Feb-17 - PRN.pdf"
,"Press releases, Law & Legal Issues","The porosity of AT&T’s privacy program is dramatically evident in this case, which follows a pattern well known to AT&T.  An experienced, high profile cryptocurrency investor, Plaintiff Michael Terpin was a longtime AT&T subscriber who entrusted his sensitive private information to AT&T and relied on AT&T’s assurances and its compliance with applicable laws.  Given all the carrier’s hype about protecting customer security, Plaintiff believed that it would keep its promises about absolutely safeguarding him from a data breach that could lead to the theft of tens of millions of dollars of crypto currency.",1,93,data breach,"T, T - Cryptocurrency Entrepreneur and Investor Michael Terpin Sues Too Big to Care AT&T for Permitting $23.8 Million Theft in SIM Swap Scam ... - 15-Aug-18 - PMZ.pdf"
