identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
BEN,Franklin Templeton Included in 2020 Bloomberg Gender,"Equality Index, Recognizing Commitment to Advancing Women in the Workplace, for Fourth ... - 21-Jan",20,"Franklin Resources, Inc.",Award,"The GEI tracks the financial performance of public companies committed to supporting gender equality through policy development, representation and transparency. The reference index measures gender equality across five pillars: female leadership and talent pipeline, equal pay and gender pay parity, inclusive culture, sexual harassment policies, and pro-women brand. | Jenny Johnson, President and Chief Operating Officer at Franklin Templeton, commented: ""We are immensely proud that Franklin Templeton's commitment to advancing diversity has been recognized again by the Bloomberg Gender-Equality Index. We have a long-standing commitment to gender equality and endeavor to be an employer of choice for diverse talent. Not only is it the right thing to do, but it is also strategically important in terms of retaining and developing the best talent to serve our clients.ù | The 2020 Bloomberg Gender-Equality Index includes 325 global companies spanning 50 industries, headquartered across 42 countries and regions across 11 sectors. Collectively, these firms have a combined market capitalization of $12 trillion. Through disclosure of gender-related metrics using the GEI framework, the firms included in the 2020 GEI have provided a comprehensive look at their investment in workplace gender equality and the communities in which they operate. | Joanne Mallon, VP of Talent Acquisition and Diversity & Inclusion (D&I) at Franklin Templeton, said: ""Over the years, our firm has made significant efforts towards enhancing diversity and equality across our global organization. This is an ongoing endeavor, which builds on key initiatives and partnerships such as the CEO Action for Diversity and Inclusion pledge, in which we are part of a group of 800 US business leaders working toward elevating the discussions about D&I and creating a more inclusive workplace. This year we hosted the CEO Action ""Check Your Blind Spotsù mobile tour  at our San Mateo, California headquarters. These initiatives and partnerships are supported by several employee-led Business Resource Groups that work to further enhance our commitment to diversity and inclusion and improving gender balance.ù | Franklin Templeton Included in 2020 Bloomberg Gender-Equality Index, Recognizing Commitment to Advancing Women in the Workplace, for Fourth Consecutive Year  Tuesday, January 21, 2020 05:31:00 PM (GMT) | Franklin Templeton is pleased to announce that it has been included in the 2020 Bloomberg Gender-Equality Index (GEI), which distinguishes companies committed to transparency in gender reporting and advancing women's equality. This is the fourth consecutive year that Franklin Templeton has been selected for the index.",6,"48, 78, 67, 127, 27, 46","gender-equality, gender equality, sexual harassment, Diversity and Inclusion"
BEN,Franklin Templeton Receives Top Marks in 2020 Corporate Equality Index,28-Jan-20,BW,"Franklin Resources, Inc.",Survey,"Jenny Johnson, President and Chief Operating Officer at Franklin Templeton, commented, ""We are proud to be recognized for the fourth year in a row with the top score by the Human Rights Campaign. This accolade highlights our ongoing commitment to fostering, cultivating and preserving a culture of diversity and inclusion that is fundamental to our company's continued success. Ensuring that we celebrate the diversity of our workforce is crucial in building an environment where each of our employees feels welcomed and valued and that reflects the rich diversity of the global communities where we work and operate.ù | The CEI showcases US-based companies are not only promoting LGBTQ-friendly workplace policies in the US, but also helping advance the cause of LGBTQ inclusion in workplaces abroad. The CEI rates companies on detailed criteria falling under five broad categories: non-discrimination policies, employment benefits, demonstrated organizational competency and accountability around LGBTQ diversity and inclusion, public commitment to LGBTQ equality and responsible citizenship.",2,"97, 61",Diversity and Inclusion
"BEN, BEN",Franklin Templeton Selected for 2019 Bloomberg Gender,"Equality Index, Recognizing Commitment to Advancing Women in the Workplace - 11-Feb",19,,Company Announcement,"Bloomberg's standardized reporting framework offers public companies the opportunity to disclose information on how they promote gender equality across four separate areasîcompany statistics, policies, community engagement, and products and services. Reporting companies that score above a globally- established threshold, based on the extent of disclosures and the achievement of best-in-class statistics and policies, are included in the GEI. | Sherry Dondo, VP of Talent Development and Diversity & Inclusion (D&I) at Franklin Templeton, said: ""Our firm has embraced numerous measures to ensure and enhance diversity and equality. In 2017, our CEO Greg Johnson signed the CEO Action for Diversity and Inclusion pledge , joining a group that now numbers more than 550 US business leaders working toward elevating the discussions about D&I and creating a more inclusive workplace. Last year, we launched an initiative with the Ellevate Network to advance the professional development of our female employees. In addition, we have several employee-led Business Resource Groups that work to enhance the understanding of diversity in the workplace and enrich our culture of mutual respect.ù | Jenny Johnson, President and Chief Operating Officer at Franklin Templeton, commented: ""We are delighted that Franklin Templeton's commitment to advancing diversity has been recognized again by the Bloomberg Gender-Equality Index. Across our firm, we embrace individual differences and the wealth of perspectives brought by global diversity. We know our diversity helps us deliver excellent investment results and client service. We foster a culture of inclusion because we value the talent and ideas provided by individual experiences.ù | Franklin Templeton Selected for 2019 Bloomberg Gender-Equality Index, Recognizing Commitment to Advancing Women in the Workplace  Monday, February 11, 2019 02:30:00 PM (GMT) | SAN MATEO, Calif., Feb. 11, 2019 (GLOBE NEWSWIRE) -- Franklin Templeton is pleased to announce that it has been selected for the 2019 Bloomberg Gender-Equality Index (GEI), which distinguishes companies committed to transparency in gender reporting and advancing women's equality. This is the third consecutive year that Franklin Templeton has been selected for the index. | The Bloomberg Gender-Equality Index includes 230 companies from 10 sectors, headquartered across 36 countries and regions. Collectively, these firms have a combined market capitalization of $9 trillion and globally employ more than 15 million people, of which seven million are women. Thirteen markets are represented for the first time this year, including Argentina, China, Israel and South Africa.",6,"58, 115, 76, 23, 55, 58","gender equality, diversity, gender-equality, Diversity and Inclusion"
F,Individuals with Autism Can Get Work Experience at Ford Through New FordInclusiveWorks Pilot Program,25-May-16,BW,Ford Motor Company,"Product/Service, Corporate Social Responsibility","Through FordInclusiveWorks, individuals with autism will not only gain work experience, but also contribute to business objectives and enhance diversity at Ford. The program supports the company's goal to contribute to a better world and support the communities in which it operates.",1,42,diversity
"FITB, US316773100",Kevin Hipskind Named Regional President,21-Dec-17,BW,Fifth Third Bancorp,"Personnel, Photo/Multimedia","Hipskind fills the role vacated by Alonso. In addition to serving as regional president, Alonso was the head of the Consumer Bank, comprising retail banking, mortgage, auto lending, bankcard, collections and credit centers. He continues to serve as senior executive sponsor of Fifth Third's diversity and inclusion councils. He will report to Chief Operating Officer, Lars Anderson.",1,57,Diversity and Inclusion
"TFCFA, SKY",Law firm's internal probe led to Murdochs' decision to let Bill O'Reilly go,WSJ - 19-Apr,17,,"Articles, Reports, Conjecture, Media Summaries, Published Reports  Related Stories:","In a front-page article, people familiar with the matter tell the WSJ that O'Reilly's new contract with Fox News allowed the company to get rid of O'Reilly if additional harassment complaints, which the probe produced, came out. A person close to the situation tells the WSJ that as the law firm began to tell 21st Century Fox management what it had found, O'Reilly's support steadily fell. The article reminds readers that some are encouraging regulators to examine whether 21st Century Fox would be a fit owner for Sky (SKY.LN), given Fox News's recent sexual-harassment issues.",1,95,sexual-harassment
TFCFA,Murdochs have decided to remove Roger Ailes,NY Magazine - 18-Jul,16,,"Conjecture, Corporate Actions, Management Changes, Published Reports","From the report: ""Rupert Murdoch and sons Lachlan and James î co-chairmen and CEO, respectively, of parent company 21st Century Fox î have settled on removing the 76-year-old executive, say two sources briefed on a sexual harassment investigation of Ailes being conducted by New York law firm Paul, Weiss.""",1,49,sexual harassment
"AAL, AAPL, AMZN...",New York Times Sunday Edition Summary,10-Nov-19,SA,,"Media Summaries, Sunday NYT Summary","Tech firms don't do enough to prevent proliferation of child sexual abuse imagery | Tech companies ban child sexual abuse imagery from their platforms, but search engines, social networks, and cloud storage are rife with gaps for criminals to result. For victims, the trauma of constantly recirculating photos and videos can be devastating. Companies mentioned: GOOGL, DBX, MSFT, FB, AMZN, AAPL, SNAP",2,"13, 48",sexual abuse
"AMZN, F, GE...",New York Times Sunday Edition Summary,18-Jun-17,SA,,"Media Summaries, Sunday NYT Summary","Mistrial declared in Cosby sexual assault case | The judge presiding over Bill Cosby's sexual assault trial declared a mistrial Saturday after jurors reported being hopelessly deadlocked after six days of deliberations, bringing an ambiguous conclusion to this phase of the case. The outcome denied vindication to either the defendant or the dozens of women who have accused Cosby of assaulting them over a decades-long period. District Attorney Kevin Steele of Montgomery County in Pennsylvania immediately vowed to put Cosby on trial again.",2,"7, 75",sexual assault
"AMZN, TFCFA",New York Times Sunday Edition Summary,22-Oct-17,SA,,"Media Summaries, Sunday NYT Summary","In January, Fox News host Bill O'Reilly struck a $32M agreement with a former network analyst to settle new sexual harassment allegations, sources say. Although the deal has not previously been made public, parent company 21st Century Fox (FOXA) acknowledges that it was aware of the woman's complaints about O'Reilly. Despite the record of allegations against O'Reilly, in February 21st Century Fox granted him a four-year extension that paid $25M a year.",1,72,sexual harassment
"DUK, TFCFA, UNFI",New York Times Sunday Edition Summary,2-Apr-17,SA,,"Media Summaries, Sunday NYT Summary","Fox News has repeatedly stood by Bill O'Reilly amid a series of sexual harassment and abuse allegations. An investigation by NYT found that five women have received payouts -- from either O'Reilly or the 21st Century Fox (FOXA) -- totaling about $13M in exchange for agreeing not to pursue litigation or speak about their allegations against the network's top asset. The revelations come after sexual harassment allegations against the network's former chairman, Roger Ailes, led to an internal investigation that found women at the network faced harassment.",1,87,sexual harassment
"FB, GOOGL",New York Times Sunday Edition Summary,14-Jul-19,SA,,"Media Summaries, Sunday NYT Summary","Since being accused of sexually abusing girls as young as 14 a decade ago, alleged sex trafficker Jefferey Epstein has carried out a social campaign to preserve his reputation as a financier, philanthropist, and thinker. As the scope of Epstein's alleged offenses became clearer over the past week, so has the story of his social circles and how some powerful people were willing to give a pass to a man convicted of a crime involving a minor.",1,77,sexually abusing
"TFCFA, GOOGL",New York Times Sunday Edition Summary,24-Jul-16,SA,,"Media Summaries, Sunday NYT Summary","At Fox News, sexual harassment claims extend beyond Roger Ailes",1,10,sexual harassment
SSP,Newsy uncovers a broken justice system for sexual assault survivors on tribal lands,4-Oct-19,PRN,The E.W. Scripps Company,,"Newsy uncovers a broken justice system for sexual assault survivors on tribal lands   Friday, October 04, 2019 03:00:00 PM (GMT) | CINCINNATI, Oct. 4, 2019 /PRNewswire/ -- Over the course of an 18-month investigation into prosecutions of sexual assault on tribal lands, Newsy reporters uncovered breakdowns in the federal and tribal criminal justice systems so severe that sexual perpetrators often received minimal or no punishment and survivors were left with little justice. | U.S. Attorneys are responsible for prosecuting major crimes committed on reservations. Newsy found that in Montana, the U.S. Attorney's office declined to prosecute 64% of sexual assault cases across all reservations from 2013-2018. Most tribal nations have no jurisdiction over those who are legally defined as ""non-Indians."" And most tribal courts are limited to one-year sentences for any crime, including rape. Records obtained from the Fort Berthold tribal prosecutor's office, in North Dakota, show their court handed down sentences for only three cases of sexual assault from 2013 to mid-2018. The sentences ranged from eight days to six months. The 2010 Tribal Law and Order Act allowed tribes to enhance sentencing up to three years, if they meet certain requirements. Yet only 16 of the 319 federally recognized tribal judicial systems have implemented the Tribal Law and Order Act's enhanced sentencing. Even after the Fort Peck Reservation in  Montana implemented enhanced sentencing, tribal prosecutors at Fort Peck didn't file for enhanced sentencing in any sexual assault convictions from 2013 to 2018. The longest sentence was still one year. | Documents, reports and dozens of interviews reveal how the federal government, which is legally required to protect tribal communities, has repeatedly failed to adequately fund and staff tribal justice systems and limited the tribes' ability to prosecute and sentence sexual crimes to the fullest extent. | More than half of American Indian and Alaska Native women report having experienced sexual violence in their lifetimes, yet survivors face a unique set of hurdles when they seek justice for an assault on tribal lands. The Newsy investigation ""A Broken Trust"" takes a deeper look at the impact of a complex, centuries- old relationship between tribal nations and the federal government.  | a-broken-justice-system-for-sexual-assault-survivors-on-tribal-lands-300931281.html",6,"20, 51, 178, 45, 62, 1","sexual crime, sexual-assault, sexual assault, sexual violence"
SSP,Newsy wins prestigious Robert F. Kennedy Award for 'A Broken Trust' investigation,4-Jun-20,PRN,The E.W. Scripps Company,Human Interest Groups,"CINCINNATI, June 4, 2020 /PRNewswire/ -- Newsy, the national cable and OTT news network owned by The E.W. Scripps Company (NASDAQ: SSP), is the recipient of a Robert F. Kennedy Journalism Award for ""A Broken Trust,"" its investigation into the lack of justice for survivors of sexual assault on tribal lands. | ""A Broken Trust,"" which debuted on Newsy in 2019, is a harrowing investigation into the racial group most likely to be raped in the U.S. ì American Indian and Alaska Native women ì uncovering how race, politics and the law have prevented these survivors from finding justice. For an Indigenous sexual assault survivor on tribal lands, their legal status as an ""Indian"" sends their case through an entirely different justice system, involving federal, tribal and sometimes state authorities and dollars.  | Over the course of an 18-month investigation, Newsy uncovered severe breakdowns in investigations and prosecutions of sexual assaults. | Year after year, tribal law enforcement agencies across the country are woefully understaffed.  In 2018, the federal government reported that tribal courts received less than 5 percent of the funding they needed. Congress has limited the maximum sentence tribal courts can impose for any crime, including rape, to one year. Exclusive records obtained from the Fort Berthold tribal prosecutor's office show the court there handed down sentences for three cases of sexual assault in the past six years that ranged from eight days to six months.  While U.S. attorneys are supposed to help prosecute major crimes in Indian Country, their funding and staffing there has gone down by more than 40 percent in the past seven years.  The team obtained exclusive data from the Department of Justice showing the Montana U.S. Attorney's office declined to prosecute 64 percent of sexual assault cases across Montana reservations from 2013 to 2018.  The team obtained exclusive data from the Bureau of Indian Affairs showing the vast majority of sexual assault cases from 2016 to 2018 on Fort Berthold in North Dakota were unaccounted for.  | From survivors to police, to tribal leaders to federal officials, the Newsy investigation gives a voice to the people involved in this complex system. Documents, reports and dozens of interviews reveal how the federal government, which is legally required to protect tribal communities, has repeatedly failed to adequately fund and staff tribal justice systems and limited the tribes' abilities to prosecute and sentence sexual crimes to the fullest extent.",5,"51, 80, 18, 181, 69","sexual crime, sexual assault"
FOXA,Rita Tuzon Steps Down as Fox Corporation Executive Vice President and Corporate General Counsel,26-Jun-19,PRN,Fox Corporation,,,0,0,
SSP,Scripps announces Give Light Awards winners,7-Feb-19,PRN,The E.W. Scripps Company,"Corporate Social Responsibility, Human Interest Groups","Creating a Better-Informed World: Charlie Specht, investigative reporter, and Jeff Wick , photographer, from WKBW in Buffalo, New York , for storytelling with the greatest impact. Specht and Wick were recognized for their investigative series ""Fall from Grace,"" which revealed cover-ups of child sexual abuse in the Catholic church in Western New York .",1,54,sexual abuse
SSP,Scripps appoints Danyelle S.T. Wright to the new role of chief diversity officer,23-Apr-18,PRN,The E.W. Scripps Company,,"Scripps appoints Danyelle S.T. Wright to the new role of chief diversity officer   Monday, April 23, 2018 05:30:00 PM (GMT) | CINCINNATI, April 23, 2018 /PRNewswire/ -- The E.W. Scripps Company (NYSE: SSP) has appointed Danyelle S.T. Wright to the newly created role of vice president, employment and labor law, and chief diversity officer. | In this role, Wright will lead Scripps' enterprise-wide diversity and inclusion strategies. She will work closely with human resources leadership to bring these strategies to life and will provide guidance to the company's senior management on labor practices. Wright will continue to serve as the employment attorney for the company, a role she has held for three years. | ""Scripps was built on a foundation of inclusion ì with the goal for all people to have access to news and information with agency and a voice,"" said Adam Symson, Scripps' president and chief executive officer. ""Diversity and inclusion are certainly core to our mission today, not only in the information we provide, but with respect to the people who work for us. Danyelle will lead our continued efforts to ensure our employee base reflects the diverse communities we serve."" | ""In partnership with Scripps employees, I'm looking forward to bringing my expertise and experience to thoughtfully address and deepen our commitment to diversity and inclusion strategies across our businesses,"" said Wright. ""This work will further enrich our company culture and help us better serve the communities in which we live, work and play."" | danyelle-st-wright-to-the-new-role-of-chief-diversity-officer-300634558.html",6,"20, 33, 58, 80, 53, 1","diversity, Chief Diversity Officer, Diversity and Inclusion"
"SSP, ABC.XX9, 089BS4",Scripps Buffalo station recognized by IRE for Fall from Grace series on clergy abuse,9-Apr-19,PRN,The E.W. Scripps Company,Human Interest Groups,"CINCINNATI, April 9, 2019 /PRNewswire/ -- WKBW, the Buffalo, New York , ABC affiliate owned by The E.W. Scripps Company (NASDAQ: SSP), is being recognized by Investigative Reporters and Editors (IRE) for its work to uncover child sexual abuse inside the Catholic Church in Western New York . | WKBW won in the Division 4 broadcast/video category for its 2018 investigative series, ""Fall from Grace: How Buffalo's Bishop Hid Sexual Abuse in the Catholic Diocese of Buffalo.""",2,"48, 28",sexual abuse
SSP,Scripps grows team focused on diversity initiatives with hire of former Kroger leader,21-May-19,PRN,The E.W. Scripps Company,,"England joins Scripps' corporate equity, diversity and inclusion (EDI) team that was created in April 2018 with the appointment of Danyelle S.T. Wright, vice president, employment and labor attorney, to the role of chief diversity officer. | CINCINNATI, May 21, 2019 /PRNewswire/ -- Larissa England has joined The E.W. Scripps Company (NASDAQ: SSP) in the newly created role of equity, diversity and inclusion business partner.   | ""Scripps has shown a great commitment to equity, diversity and inclusion, and by growing our team dedicated to this work, we are signaling a renewed focus on evolving our companywide EDI strategy,"" said Wright. ""Larissa has a demonstrated record in advancing diversity initiatives within the workplace and I am so pleased to add her expertise to our team."" | Scripps grows team focused on diversity initiatives with hire of former Kroger leader   Tuesday, May 21, 2019 05:00:00 PM (GMT) | England will work closely with Wright and human resources and business leadership across the company to create and implement strategies for equitable and inclusive hiring practices, vendor selection and management philosophies. England's role will include identifying and tracking key performance indicators to help Scripps meet its goals, which will be outlined in a comprehensive diversity strategy by the end of 2019. | England joined Scripps April 29 after nearly 15 years at The Kroger Company, including more than five years focused on leading workplace diversity initiatives. | team-focused-on-diversity-initiatives-with-hire-of-former-kroger-leader-300854257.html",7,"36, 28, 58, 20, 61, 24, 1","diversity, Chief Diversity Officer, Diversity and Inclusion"
SSP,"Scripps Howard Awards announce winners of top prizes, $170,000 in prize money",6-Mar-18,PRN,The E.W. Scripps Company,Human Interest Groups,"Investigative Reporting ì Ursula and Gilbert Farfel Prize:  The New York Times  for ""Harassed"" ì The catalyst for an ongoing reckoning about sexual harassment and abuse, secret settlements and lack of accountability.",1,32,sexual harassment
SSP,"Scripps Howard Awards announce winners, recognize exceptional American journalism",3-Mar-20,PRN,The E.W. Scripps Company,Human Interest Groups,reporting project focusing on sexual violence and breakdowns in law enforcement across Alaska.,1,13,sexual violence
SSP,Scripps Howard Awards entries open Dec. 1 midterm elections is Topic of the Year,16-Nov-18,PRN,The E.W. Scripps Company,Human Interest Groups,"Past winners of the Scripps Howard Awards have represented some of the most important journalism of recent times. In 2018, The New York Times  took home the Impact Award after winning the Investigative Reporting category for its series that uncovered stories of sexual assault across the country. The series led to cascading workplace investigations, criminal inquiries and inspired the #MeToo movement. Other 2018 winners included Vice News, San Francisco Chronicle, NPR, The Washington Post and The Kansas City Star.",1,79,sexual assault
SSP,Scripps Howard Foundation recognizes excellence in journalism with 64th Scripps Howard Awards,7-Mar-17,PRN,The E.W. Scripps Company,Human Interest Groups,"CINCINNATI, March 7, 2017 /PRNewswire/ -- This year, its 64th, the Scripps Howard Awards will recognize an investigation that revealed a national problem of sexual abuse cases involving doctors; photos that captured the horrifying reality of government-directed killings in the Philippines; and breaking news coverage by a California newspaper when fire ripped through a warehouse, killing dozens. | Investigative Reporting, Ursula and Gilbert Farfel Prize î  $20,000  ""Doctors & Sex Abuse"" î Atlanta Journal-Constitution  Upon discovering that in two-thirds of sexual abuse cases, Georgia doctors were allowed to keep their medical licenses, the Atlanta Journal-Constitution set forth on an investigation into tolerance of sexual abuse by physicians nationwide. Stories of abuse had remained untold in part because the nation's 64 state medical boards do not keep databases of disciplined doctors. The only national accounting of physician discipline is, by law, anonymous to the public.",2,"57, 86",sexual abuse
SSP,Scripps TV markets to broadcast the 65th Annual Scripps Howard Awards,4-May-18,PRN,The E.W. Scripps Company,Human Interest Groups,"The New York Times  received the night's highest honor when it was named the winner of the inaugural Impact Award, recognizing the year's most impactful reporting. The Times won for its reporting on sexual misconduct, which was the catalyst for the #MeToo movement.",1,43,sexual misconduct
SSP,Scripps' WKBW wins duPont,Columbia Award for 'Fall from Grace' investigation - 11-Dec,19,The E.W. Scripps Company,Human Interest Groups,"The 16 duPont-Columbia winners announced today represent journalism produced across platforms, including public media, cable news networks, local TV stations, podcasts and streaming services. Winners were recognized for their focus on timely issues such as immigration, political corruption and abuse of power, especially as it relates to sexual assault. | CINCINNATI, Dec. 11, 2019 /PRNewswire/ -- WKBW in  Buffalo, New York , an ABC affiliate owned by The E.W. Scripps Company (NASDAQ: SSP), has been named a recipient of a prestigious Alfred I. duPont-Columbia University  Award for its investigation on a church cover-up of child sexual abuse inside the Catholic Church in Western New York . | WKBW's ""Fall from Grace: How Buffalo's Bishop Hid Sexual Abuse in the Catholic Diocese of  Buffalo"" unveiled the Catholic Church's clergy sex abuse and coverup and revealed hidden, long-standing problems within the diocese in Buffalo, New York .",3,"49, 56, 38","sexual assault, sexual abuse"
"AAPL, AMZN, BRK.B...",StreetAccount Summary The Economist print edition,1-Feb-18,SA,,"Media Summaries, Economist Summary","On 26-Jan WSJ published an investigation detailing several allegations that amount to a decades-long spree of sexual misconduct by Wynn Resorts (WYNN) CEO Steve Wynn. The company's board has appointed a special committee to investigate the reports, the accuracy of which Wynn denies. Wynn's control over Wynn Resorts is near-absolute, and the outcome of the inquiry may significantly impact the business.",1,61,sexual misconduct
"ABX, CA, CMCSA...",StreetAccount Summary The Economist print edition,27-Sep-18,SA,,"Media Summaries, Economist Summary","In the year since the dawn of the #MeToo movement, nine members of Congress have resigned or declined to run for re-election after facing credible charges of sexual misconduct. The movement, however, is unevenly distributed across the political spectrum. President Trump has defended his Supreme Court appointee Brett Kavanaugh from allegations of sexual assault and cast doubt on his accusers. Because polling shows that voters in both parties value the issue, the Republican response to #MeToo represents a failure of opportunity.",1,81,sexual assault
"AMZN, ASRT, DLAR...",StreetAccount Summary The Economist print edition,6-Apr-17,SA,,"News - US, Media Summaries, Economist Summary","Around 50 big companies pulled advertising from Bill O'Reilly's program ""The O'Reilly Factor"" this week, after the New York Times revealed a history of sexual harassment accusations against the Fox News anchor. All eyes are now 21st Century Fox (FOXA) Chairman Rupert Murdoch, who must decide whether to keep or oust the network's greatest asset. The company has supported O'Reilly in an initial statement.",1,64,sexual harassment
"FITB, 001G4L",Supplier Diversity Summit Educates Women and Minority Business Owners on How to Advance Their Businesses,13-Nov-18,BW,Fifth Third Bank,"Conference, Trade Show, Photo/Multimedia, Event","Stephanie Smith, Director of Supplier Diversity and Inclusion; Greg Carmichael, Chairman, President and CEO and Kimberly Blackwell, CEO of PMM, attended the 2018 Fifth Third Bank Supplier Diversity Summit. (Photo: Business Wire) | Fifth Third spends hundreds of millions of dollars annually in goods and services, ranging from facility- management services to information technology and office supplies. Awarding more of these contracts to diverse businesses has been a major focus of the Bank's Strategic Sourcing department, led by Chief Sourcing Officer Juan Munoz, Executive Vice President and Chief Administrative Officer Teresa Tanner, Chief Diversity and Corporate Social Responsibility Officer Jule Kucera and Director of Supplier Diversity and Inclusion Stephanie Smith. | Part of Fifth Third's Community Commitment focuses on increasing diversity and inclusion efforts and the number of companies with which it does business. This year, a highlight of the summit included recognizing some of the graduates of the Ohio Minority Supplier Diversity Council/Ohio State University Fisher School of Business Supplier Diversity Executive Education program. The SDEE program, which was sponsored in part by Fifth Third, exists to create and deliver development opportunities for the enhancement of minority businesses and to help them be better suppliers to corporate partners. The program also helps facilitate the employment and economic development of minority communities. | Supplier Diversity Summit Educates Women and Minority Business Owners on How to Advance Their Businesses  Tuesday, November 13, 2018 05:13:00 PM (GMT) | Fifth Third Bank recently hosted its fourth annual Supplier Diversity Summit. With the theme of ""Leveling Up Your Business,ù the summit focused on educating women and minorities on how to advance their companies. | The Supplier Diversity Summit is hosted each year as a way to help women-, minority- and veteran-owned companies do more business with Fifth Third. It is also a way for those owners to gain perspectives from each other and to network. Over 180 people attended the event, and more than 60 diverse companies from 15 states were represented. | Greg Carmichael, Fifth Third's chairman, president and CEO, said supplier diversity is key to the Bank's bottom line. ""Supplier diversity is a strategic imperative for the health and vitality of our business and communities,ù he said. ""We work hard to build strong relationships with minority-, women- and veteran-owned businesses because we recognize that suppliers are essential partners in providing high-quality products and services to our customers. Since 2015, we have continued to significantly increase our spending with diverse suppliers.ù | Munoz said the Bank's executive team has made building the Supplier Diversity Program a priority. ""We continue to take an integrated and thoughtful approach to identifying, supporting and partnering with the many qualified diverse suppliers all over the country. The Supplier Diversity Summit affords us the opportunity to collaborate with these individuals and to make them aware of the opportunities that exist at the Bank.ù | Through the years, Fifth Third has developed many partnerships with organizations that focus on enhancing supplier diversity efforts at businesses including the National Minority Supplier Development Council (nmsdc.org), the U.S. Small Business Administration (sba.gov), the U.S. Dept. of Veterans Affairs (va.gov) and the Women's Business Enterprise National Council (wbenc.org). In 2018, the Supplier Diversity Program was recognized by Minority Business News as one of the Best of the Decade; by Diversity Plus Magazine for Stephanie Smith's accomplishments in directing the supplier diversity initiatives; and by WBENC as one of America's Top Corporations. | For more information about Fifth Third's Supplier Diversity Program, visit https://www.53.com/content/fifth- third/en/personal-banking/about/diversity-at-fifth-third/supplier-diversity.html.",10,"32, 77, 101, 22, 33, 58, 79, 65, 92, 12","diversity, Diversity and Inclusion"
"FITB, 001G4L","Supplier Diversity Summit Encourages Minority Business Owners, Celebrates Success",7-Sep-17,BW,Fifth Third Bank,Conference,"Fifth Third spends hundreds of millions of dollars annually in goods and services, ranging from facility management services to information technology and office supplies. Awarding more of these contracts to diverse businesses has been a major focus of the Bank's Strategic Sourcing department, led by Chief Sourcing Officer Juan Mu≈Ñoz, Executive Vice President and Chief Administrative Officer Teresa Tanner, Chief Diversity and Corporate Social Responsibility Officer Jule Kucera and Director of Supplier Diversity and Inclusion Stephanie Smith. | Part of Fifth Third's community commitment focuses on increasing diversity and inclusion efforts at the Bank and the companies that the Bank does business with. ""The Summit is the signature event of our supplier diversity program,ù Smith said. ""The goal of the program is to increase Fifth Third's spending with diverse suppliers, increase our number of diverse suppliers and increase diverse supplier penetration in challenging spending categories. Supplier diversity is an integral part of our bottom-line success and very much in line with our purpose to improve the lives of our customers and the well-being of our communities.ù | Supplier Diversity Summit Encourages Minority Business Owners, Celebrates Success  Thursday, September 07, 2017 06:57:00 PM (GMT) | Fifth Third Bank recently announced that through the first half of 2017, it had already exceeded its 2016 full- year spend with certified minority and women-owned businesses. The spend is part of Fifth Third's overall commitment to inclusion and diversity which is an increasing focus of the Bank. This focus on inclusion and diversity was highlighted at the Bank's third annual Supplier Diversity Summit, which was held in August. | ""At Fifth Third Bank, we believe it's our responsibility and obligation to always put the customer at the center of all we do and to take care of the communities in which we serve,ù said president and CEO Greg D. Carmichael. ""We approach diversity as a strategic imperative. We believe that diverse perspectives, ideas and thinking make us a stronger Bank,ù he said. | Summit attendees listened to success stories from diverse suppliers who were previously awarded contracts from Fifth Third and learned about the supplier diversity program from a variety of executives. They also participated in interactive breakout sessions and table discussions. | Through the years, Fifth Third has developed many partnerships with organizations that focus on enhancing supplier diversity efforts at businesses including the National Minority Supplier Development Council (nmsdc.org), the U.S. Small Business Administration (sba.gov), the U.S. Dept. of Veterans Affairs (va.gov) and the Women's Business Enterprise National Council (wbenc.org). | Smith said that the Supplier Diversity program at Fifth Third is already exceeding its 2017 goals, and events like the Summit build relationships with diverse suppliers, which, in turn, build future business opportunities. | For more information about Fifth Third's Supplier Diversity program, visit https://www.53.com/content/fifth- third/en/personal-banking/about/diversity-at-fifth-third/supplier-diversity.html.",9,"77, 98, 16, 69, 63, 39, 49, 33, 12","diversity, Diversity and Inclusion"
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q1 2019 Earnings Call for 10-May-2019 930 AM ET,24,,,,0,0,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q3 2019 Earnings Call for 8-November-2019 930 AM ET,21,,,,0,0,
"07006Z, FINL, FINL",The Finish Line Youth Foundation Announces Second,Quarter 2012 Grants - 21-Aug,12,"The Finish Line, Inc.","Award, Funding","Heroes, Great & Small (Armuchee, Ga.)  - $2,500 for programming at Camp HeroMania, a camp that has served more than 1,600 children who have risen above the difficulties of sexual abuse.",1,31,sexual abuse
