who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
Siempre Mujer,Human Interest Groups,"Siempre Mujer  recently teamed up with UN Women as a member of the Step It Up for Gender Equality Media Compact. And on International Day for the Elimination of Violence Against Women and the 16 Days of Activism Against Gender Violence, Siempre Mujer  will join UN Women in bringing awareness to this violation against human rights, which affects at least one in three women worldwide across all races, classes and age groups.",1,72,gender equality,MDP - Siempre Mujer and The Museum of Latin American Art Host Third-Annual Day of the Dead Celebration Honoring Women of Past & Present - 26-Sep-16 - PRN.pdf
Meredith Corporation,Human Interest Groups,"About SeeHer Despite strides made in recent years to accurately portray women and girls in media, gender bias persists throughout advertising and entertainment. The average age, race, and body type of women depicted in media today still represent only a small fraction of the female population. SeeHer is the leading global movement for gender equality in media. Led by the Association of National Advertisers (ANA), SeeHer is a collective of leading marketers committed to creating and supporting content that portrays women and girls as they really are. It launched in June 2016 in partnership with The Female Quotient (The FQ). To help marketers benchmark success, ANA's SeeHer developed the Gender Equality Measure™ (GEM™), the first research methodology that quantifies gender bias in ads and programming. GEM™ shows that content that portrays females accurately dramatically increases purchase intent and brand reputation, increasing return on investment (ROI) by as much as 30 percent. GEM™ won the 2017 ESOMAR Research Effectiveness Award, and the methodology became the industry standard which led to a global rollout in 2018. Visit www.SeeHer.com and follow us on Facebook, Instagram and Twitter @SeeHer2020.",1,185,gender equality,"MDP - Unilever, Meredith Corporation and the Association of National Advertisers Ring Closing Bell at New York Stock Exchange in Celebration of I... - 03-Mar-20 - PRN.pdf"
Meredith Corporation,Human Interest Groups,"For the third consecutive year,  Johnnie Walker, the world's leading blended Scotch whisky brand, is proud to raise a glass to the inspiring TIME 100 honorees and their powerful stories. This year, Jane Walker by Johnnie Walker will be at the center of the TIME 100 gala, toasting the dedication and impact of the 2018 honorees. Jane Walker is the celebration of the many achievements of women, the men who support them, and a symbol of the shared journey towards progress in gender equality.",1,84,gender equality,"MDP, TIME - TIME Hosts TIME 100 Gala, Celebrating Its Annual List Of The 100 Most Influential People In The World - 25-Apr-18 - PRN.pdf"
Axco Global Statistics 2016.,"Contract/Agreement, Event","As exclusive sponsor, MetLife Hong Kong seeks to build on its global mission to encourage Diversity and Inclusion across nearly 50 countries it operates in worldwide. MetLife established a strong relationship with HKUST with the launch of MetLife Global Leadership Development Program (“GLDP”) in Asia since 2013. The GLDP is MetLife’s fast-track global program that aims to attract high performing MBA talent and develop them into future leaders. | Mr. Lennard Yong, MetLife Hong Kong’s Chief Executive Officer, said, “At MetLife, both in Hong Kong and around the world, we are committed to creating an environment of inclusion conducive for the seamless exchange of ideas and information. As evidenced by our Amazing Race sponsorship, MetLife Hong Kong seeks to uplift business communities worldwide by spreading awareness about the importance and impact Diversity and Inclusion has on both bottom lines and societal value. I look forward to congratulating the winners and applaud all participants in this worthy cause.""",2,"68, 88",Diversity and Inclusion,MET - MetLife & HKUST to Launch Second Annual Hong Kong Business Amazing Race - 04-May-16 - BW.pdf
"MetLife, Inc.",Contract/Agreement,"MetLife, Inc. announced today that it has become the first U.S.-based insurance company to sign the United Nations Women’s Empowerment Principles, a series of commitments created by U.N. Women and the U.N. Global Compact to promote gender equality in the workplace and society. | Khalaf also announced the formation of a MetLife Gender Equality Team that will partner with the U.N. to identify any gaps – in recruitment, retention, promotion, compensation, and succession planning – and work to close them. | “MetLife’s support for gender equality reflects our purpose of building a more confident future for all,” Khalaf said. “Empowering women is more than a core value for us – it’s a key element of our business strategy. Partnering with the U.N. will help us strengthen our focus and take our commitment to the next level.” | Principle 1: Establish high-level corporate leadership for gender equality Principle 2: Treat all women and men fairly at work – respect and support human rights and nondiscrimination Principle 3: Ensure the health, safety and well-being of all women and men workers Principle 4: Promote education, training and professional development for women Principle 5: Implement enterprise development, supply chain and marketing practices that empower women Principle 6: Promote equality through community initiatives and advocacy Principle 7: Measure and publicly report on progress to achieve gender equality | For more information on MetLife’s commitment to gender equality and its corporate responsibility activities, visit www.metlifeglobalimpact.com. | “By advancing women at MetLife, we help promote the diversity of talent necessary to make a difference in the workplace and marketplace,” said Dr. Cindy Pace, MetLife’s global chief diversity and inclusion officer. | MetLife President and CEO Michel Khalaf highlighted the signing at a diversity conference in New York City sponsored by the American Council of Life Insurers, the Life Insurance Council of New York, and the American Property Casualty Insurance Association. | Last month, MetLife was named to the Bloomberg Gender-Equality Index for the fifth year in a row. In addition, the company has been recognized by the Women’s Forum of New York as a “Corporate Champion” for the high representation (30 percent) of women on its board.",8,"43, 36, 55, 85, 16, 33, 39, 46","gender equality, diversity, Diversity and Inclusion, gender-equality",MET - MetLife Becomes First U.S.-Based Insurer to Sign U.N. Women's Empowerment Principles - 28-Feb-20 - BW.pdf
"MetLife, Inc.",Award,"“We are proud to be recognized as one of the best adoption-friendly workplaces for the twelfth year in a row,” said Cindy Pace, MetLife’s global chief diversity and inclusion officer. “MetLife is committed to providing inclusive family-friendly programs and supporting policies that enhance the experience of working parents.” | MetLife, Inc. (NYSE: MET) today announced that, for the twelfth year in a row, it has earned a spot on the Dave Thomas Foundation for Adoption’s annual list of America’s Best Adoption-Friendly Workplaces. MetLife has been recognized for its employee adoption benefits, parental leave policies, and flexible work culture.",2,"48, 49","parental leave, Diversity and Inclusion",MET - MetLife Earns Recognition as Top Adoption-Friendly Workplace  - 15-Oct-19 - BW.pdf
"MetLife, Inc.",Award,"MetLife, Inc. (NYSE:MET) today announced it has ranked #1 in the Insurance Industry on the Dave Thomas Foundation for Adoption’s 2017 Best Adoption-Friendly Workplaces List. This is the tenth year in a row MetLife has been recognized for its employee adoption benefits, parental leave policies and flexible work culture. | By participating in the “MetLife Family Matters Parental Leave” training session, Candice was able to talk with other colleagues across the organization who had taken either traditional maternity leave or adoptive leave. The training session helped prepare Candice to take parental leave and answer any questions she had. | MetLife Family Matters Parental Leave coaching program and a enhanced U.S. parental leave policy.",3,"49, 48, 14",parental leave,MET - MetLife Earns Top Spot in Industry as Best Adoption-Friendly Workplace - 03-Oct-17 - BW.pdf
"MetLife, Inc.","Survey, Product/Service","MetLife, Inc. (NYSE:MET) today announced it has earned the top spot among insurers on the Dave Thomas Foundation for Adoption’s 2015 Best Adoption-Friendly Workplaces List. This is the eighth year in a row MetLife has been recognized for its employee adoption benefits, parental leave policies and flexible work culture. | MetLife employees Julie and Megan Hunsen adopted two girls, ages 8 and 4, earlier this year, and took parental leave after finalizing their adoptions. “The time off allowed us to spend time together and ensure the girls knew this was going to be their permanent family,” said Julie, a senior annuities representative at MetLife. “We are so appreciative of the flexibility MetLife offered as we went through the fostering and adoption process. I love that I am able to be a parent and help them succeed and be the best people they can be.” | Parental leave coaching to help employees and managers prepare for parental leave and return to work confidently.",3,"49, 94, 17",parental leave,MET - MetLife Earns Top Spot in Industry as Best Adoption-Friendly Workplace - 06-Oct-15 - BW.pdf
MetLife Foundation,Product/Service,"In 2019, MetLife joined CEO Action for Diversity & Inclusion, the largest CEO-driven business commitment to advance diversity and inclusion in the workplace. | For more information on MetLife’s commitment to diversity and inclusion, visit: https://www.metlife.com/about-us/global-diversity-inclusion/.",2,"23, 12",Diversity and Inclusion,MET - MetLife Foundation Commits Additional $5 Million to Advance Racial Equity - 18-Jun-20 - BW.pdf
Axco Global Statistics 2016.,,"Ms. Sunshine Farzan, Head of Marketing and Communications, added, ""As back-to-back winners of Brand of the Year and Best-in-Class Digital Marketing and now Best-in-Class for Mobile Touchpoints for the Agency's WeTag, it's clear that the industry is recognizing our use of digital to drive innovation and an enhanced customer experience. Moreover, it's heartening to be listed as an Outstanding Achiever for Women's Employer and Best-in-Class Young People's Employer, both of which fully reflects our steadfast values of diversity and inclusion. BENCHMARK recognition is certainly an honor and an inspiration to continue striving for excellence.""",1,94,Diversity and Inclusion,MET - MetLife Hong Kong Wins Eight Awards at BENCHMARK Wealth Management Awards 2016 - 02-Jan-17 - INW.pdf
MetLife,"Personnel, Product/Service","CEO Michel Khalaf signs pledge to work to accelerate diversity, inclusion and  gender equality in the workplace | “MetLife is committed to advancing gender equality in the workplace and the communities where we operate,” said Cindy Pace, MetLife’s global chief diversity and inclusion officer. “That commitment is visible in our collaborations with Catalyst and UN Women, and in the programs we offer our employees, the products we develop for our customers, and the way we make an impact on society.” | MetLife announced today that it has joined the Catalyst CEO Champions For Change , a transformational diversity and inclusion project launched by Catalyst, a leading organization dedicated to accelerating the progress of women at work. | MetLife has earned significant recognition for its diversity and inclusion efforts. For example, the company has been named to the Bloomberg Gender-Equality Index (GEI) four years in a row.",4,"17, 62, 35, 29","gender equality, Diversity and Inclusion",MET - MetLife Joins Catalyst CEO Champions for Change - 27-Jun-19 - BW.pdf
MetLife,"Product/Service, Nonprofit","MetLife (NYSE: MET) announced today that it will become the 27th company and first insurer to join the UN Women Global Innovation Coalition for Change. The Coalition is a dynamic partnership between UN Women and key representatives from the private sector, academia, and not-for-profit institutions focused on developing the innovation market to work better for women and to accelerate the achievement of gender equality and women’s empowerment. | Company becomes first insurer to join global coalition to advance diversity and inclusion | “Being asked to join the UN Women Global Innovation Coalition for Change is a testament to MetLife’s commitment to diversity and inclusion and to developing innovative solutions that create opportunities for everyone,” said Michel Khalaf, President, U.S. Business and EMEA and incoming MetLife CEO. “We look forward to working with the Coalition to drive greater impact for women around the world.” | More information about MetLife’s commitment to diversity and inclusion can be found on MetLife’s Diversity & Inclusion page at https://www.metlife.com/diversity, and at the International Women’s Day website at https://www.internationalwomensday.com/MetLife. News and updates about International Women’s Day 2019 can be found using the hashtag #innovateforchange.",4,"67, 13, 61, 44","gender equality, Diversity and Inclusion",MET - MetLife Joins UN Women Global Innovation Coalition for Change - 04-Mar-19 - BW.pdf
"MetLife, Inc.","Conference, Award","“MetLife offers a wide range of programs, resources and experiences that help Latinas move forward in their careers and realize their potential,” said Dr. Cindy Pace, MetLife’s global chief diversity and inclusion officer. “We are proud to be recognized for our commitment.” | MetLife, Inc. (NYSE: MET) today announced that it has been named a top company for Hispanic women by LATINA Style, Inc., for the 12th year in a row, in recognition of its efforts to promote Hispanic inclusion and career advancement opportunities for Latinas. MetLife received this honor during the LATINA Style 50 Awards and Diversity Leaders Conference held yesterday in Washington, D.C.",2,"42, 62","diversity, Diversity and Inclusion",MET - MetLife Named a Top Company for Latinas - 13-Feb-20 - BW.pdf
"MetLife, Inc.","Award, Personnel","“MetLife’s diverse workforce and inclusive workplace are essential components for meeting our business goals,” said Elizabeth Nieto, MetLife’s global chief diversity and inclusion officer. “We are proud of MetLife’s strong record of promoting an inclusive environment and are honored to be recognized once again by LATINA Style.” | The 50 best companies are selected based on their efforts to promote diversity and provide career advancement opportunities to Latinas, with special attention given to programs that recruit veterans and military personnel. | MetLife’s commitment to gender, racial and ethnic diversity is also reflected by recent recognition from: | Bloomberg Financial Services Gender-Equality Index (2 years)",4,"47, 32, 15, 7","diversity, Diversity and Inclusion, gender-equality",MET - MetLife Named as Top 50 Company for Hispanic Women - 28-Sep-17 - BW.pdf
"MetLife, Inc.",Product/Service,"For more information on MetLife’s commitment to diversity and inclusion, visit www.metlife.com/about- us/global-diversity-inclusion/our-workplace/ | The Disability Equality Index (DEI®) is based on an annual national survey that scores businesses on their disability inclusion policies and practices. The Index is a joint initiative of the AAPD and USBLN and was designed by a diverse group of business leaders, policy experts and disability advocates. The DEI measures key performance indicators across organizational culture, leadership, accessibility, employment, community engagement, support services and supplier diversity.",2,"13, 67","diversity, Diversity and Inclusion",MET - MetLife Named one of the Best Places to Work for Disability Inclusion - 09-Jul-18 - BW.pdf
"MetLife, Inc.","Award, Survey, Product/Service","For more information on MetLife’s commitment to diversity and inclusion and its corporate responsibility activities, visit www.metlifeglobalimpact.com. | “MetLife is committed to creating an inclusive work environment where employees with different abilities contribute to our business success,” said Elizabeth Nieto, global chief diversity & inclusion officer. “By building awareness and supportive work environments, we empower our employees who are differently abled to grow, seize opportunities and reach their full potential.”",2,"17, 52","Diversity & Inclusion, Diversity and Inclusion",MET - MetLife Named to the 2017 Disability Equality Index - 06-Sep-17 - BW.pdf
"MetLife, Inc.",Corporate Social Responsibility,Recognized by Deloitte and the Alliance for Board Diversity for having one of the most diverse boards of any company in the Fortune 500. | Named to the Bloomberg Financial Services Gender-Equality Index.,2,"24, 8","diversity, gender-equality",MET - MetLife Named to the 2017 Dow Jones Sustainability Index - 12-Sep-17 - BW.pdf
"MetLife, Inc.",Award,Recognized by Deloitte and the Alliance for Board Diversity for having one of the most diverse boards of any company in the Fortune 500. | Being named to the first all-sector Bloomberg® Gender-Equality Index in January. This followed our being named to the Bloomberg Financial Services Gender-Equality Index in 2017 and 2016.,2,"24, 27","diversity, gender-equality",MET - MetLife Named to the 2018 Dow Jones Sustainability Index - 13-Sep-18 - BW.pdf
"MetLife, Inc.",Award,"Creating a sustainability function, and appointing a Chief Sustainability Officer, to bring a strategic and coordinated approach to the company’s efforts. MetLife Investment Management, MetLife’s institutional asset management business, becoming a signatory to the Principles for Responsible Investment, a global framework that outlines key considerations in the investment decision-making process, with a specific focus on ESG factors. Fulfilling MetLife Foundation’s five-year commitment to provide $200 million in grants to improve financial inclusion worldwide, while expanding the Foundation’s focus to financial health. Joining the CEO Champions For Change, a transformational diversity and inclusion project launched by Catalyst, and becoming the 27th company globally, and the first insurer, to join the UN Women Global Innovation Coalition for Change. Being recognized by the U.S. Environmental Protection Agency with the 2019 ENERGY STAR® Partner of the Year Award for our commitment to energy efficiency.",1,140,Diversity and Inclusion,MET - MetLife Named to the 2019 Dow Jones Sustainability Index  - 18-Sep-19 - BW.pdf
"MetLife, Inc.",Award,"“As a mother of a 23 year-old young woman and a 10 year-old active boy, I’m proud that MetLife is committed to a culture where employees can thrive both at work and at home,” said Elizabeth Nieto, MetLife’s global chief diversity and inclusion officer. “We’re honored that Working Mother magazine has recognized MetLife as a great place for working families for almost two decades.” | Parental Leave Coaching to help employees and managers prepare for parental leave and return to work confidently.",2,"64, 17","parental leave, Diversity and Inclusion",MET - MetLife Named to Working Mother 100 Best Companies List for 17th Year in a Row - 23-Sep-15 - BW.pdf
"MetLife, Inc.",Award,"“For 18 years in a row, Working Mother magazine has recognized MetLife as a great place for working families,” said Elizabeth Nieto, MetLife’s global chief diversity and inclusion officer. “As a working mother, I’m proud that we are deeply committed to providing policies and programs that allow working families to thrive.” | Parental Leave Coaching to help employees and managers prepare for parental leave and return to work confidently.",2,"51, 17","parental leave, Diversity and Inclusion",MET - MetLife Named to Working Mother 100 Best Companies List for 18th Year in a Row - 27-Sep-16 - BW.pdf
"MetLife, Inc.",Award,"“For 19 years in a row, Working Mother  magazine has recognized MetLife as a great place for working families,” said Elizabeth Nieto, MetLife’s global chief diversity and inclusion officer. “We acknowledge and celebrate the fact that each associate has a diverse set of priorities, interests, commitments and responsibilities – both inside and outside the workplace.” | MetLife Great Expectations Parental Leave coaching program and a enhanced U.S. parental leave policy.",2,"55, 14","parental leave, Diversity and Inclusion",MET - MetLife Named to Working Mother 100 Best Companies List for 19th Year in a Row - 24-Oct-17 - BW.pdf
"MetLife, Inc.",Award,"“An energized and diverse workforce drives innovation and enables us to deliver on our purpose,” said Cindy Pace, MetLife’s global chief diversity and inclusion officer. “MetLife is committed to supporting our working parents through inclusive programs and policies that enhance the experience of employees with families.” | The MetLife Family Matters Parental Leave coaching program and a paid parental leave policy. The Rethink Program that supports caregivers and parents raising children with learning and behavior challenges such as Autism, Asperger’s and ADHD. Flexible work arrangements, such as compressed work weeks, part-time work, job-sharing, flextime, virtual work and telecommuting. Regular webinars and seminars on family-related topics, prenatal health resources and new parent resources, including personalized nurse support for health plan participants. Families at MetLife, an employee network developed to provide a community and forum for employees to share experiences and best practices and create awareness of family-friendly resources. Back-up child care and discounts on child care. An Employee Assistance Program to assist our employees with integrating their personal and work responsibilities.",2,"46, 123","parental leave, Diversity and Inclusion",MET - MetLife Named to Working Mother's 100 Best Companies List for 21st Year in a Row  - 27-Sep-19 - BW.pdf
"MetLife, Inc.","Award, Conference","“MetLife is committed to growing a diverse workforce that reflects our customers and communities. Being inclusive of each employee’s unique cultures, skills and experiences is an essential component in meeting our business goals,” said Elizabeth Nieto, MetLife’s global chief diversity and inclusion officer. “We’re honored to be recognized by LATINA Style and proud of MetLife’s strong track record of attracting, developing and retaining a diverse workforce.” | The 50 Best Companies are selected based on their efforts to promote diversity and provide career advancement opportunities to Latinas, with special attention given to programs that recruit veterans and military personnel. MetLife is focused on gender diversity through efforts to strengthen the representation, talent development and advancement of women in senior leadership roles. | The LATINA Style 50 Companies will be honored during LATINA  Style’s Awards Ceremony & Diversity Leaders Conference in Washington, D.C., on February 4, 2016. | MetLife’s commitment to gender, racial and ethnic diversity is also reflected by recent accolades from:",4,"66, 54, 24, 15","diversity, Diversity and Inclusion",MET - MetLife Named Top 50 Company for Hispanic Women - 31-Aug-15 - BW.pdf
MetLife,"Personnel, Photo/Multimedia","MetLife Names Cindy Pace as Global Chief Diversity and Inclusion Officer  Monday, May 13, 2019 09:13:00 PM (GMT) | MetLife today announced Vice President Cindy Pace as its new global chief diversity and inclusion officer. With this move, MetLife, Inc. (NYSE: MET) continues to position diversity and inclusion as critical success factors in the company’s growth and innovation. | In her new role, Pace will further MetLife’s global diversity and inclusion strategy to help fuel innovation, cross-cultural collaboration and business success. | “I am excited about all we can accomplish through our ongoing commitment to diversity and inclusion,” says Susan Podlogar, MetLife executive vice president and chief human resources officer. “I know these efforts will only get stronger under Cindy’s leadership.” | Pace brings more than 20 years of experience in various corporate management and global leadership roles in clinical research, diversity and inclusion, organizational change, executive leadership development, talent strategy integration, and innovation. | MetLife Names Cindy Pace as Global Chief Diversity and Inclusion Officer (Photo: Business Wire) | To learn more about MetLife’s global diversity and inclusion efforts, please visit www.metlife.com. | “Cultivating a purpose-driven and inclusive culture where diversity is valued and fostered is at the heart of MetLife’s approach,” says Pace. “We believe a globally, diverse",8,"18, 39, 22, 39, 32, 14, 13, 26","diversity, Diversity and Inclusion",MET - MetLife Names Cindy Pace as Global Chief Diversity and Inclusion Officer - 13-May-19 - BW.pdf
"MetLife, Inc.",Personnel,"Finchum has an MBA from the Keller Graduate School in Chicago and a BS in Business Administration from the University of Wisconsin, Platteville. She is on the Executive Board of Junior Achievement in Rhode Island and an active member of MetLife’s U.S. Business Diversity & Inclusion Task Force.",1,48,Diversity & Inclusion,MET - MetLife Names Darla Finchum Head of MetLife Auto & Home® - 16-Jan-19 - BW.pdf
"MetLife, Inc.","Award, Product/Service","For more information on MetLife’s diversity and inclusion efforts for employees, please visit https://www.metlife.com/about/corporate-profile/diversity-inclusion/index.html. | “I am proud to work for a company that is a champion for diversity, in all its forms, in the workplace,” said Christine DeBiase, MetLife senior vice president and associate general counsel, who is also a prominent member of, and advisor to, MetLife’s diverse business resource network, GLAM (Gay, Lesbian, Bisexual and Transgender Associates and Allies at MetLife). “It is rewarding to be employed by a company that values not only the professional skills and knowledge I bring to my job, but also appreciates who I am as a person and fosters a culture to support all employees in our diverse workforce.”",2,"14, 102","diversity, Diversity and Inclusion",MET - MetLife Receives Perfect Score on 2016 Corporate Equality Index for 13th Consecutive Year - 10-Dec-15 - BW.pdf
"MetLife, Inc.",Award,"“MetLife is honored to be recognized for our efforts to develop and advance women,” said Elizabeth Nieto, global chief diversity and inclusion officer for MetLife. “We are proud to have many women in key senior roles across the organization, including on our board of directors and executive group, and we remain committed to attracting, developing and advancing women at all levels of the company.”",1,64,Diversity and Inclusion,MET - MetLife Recognized as a Top Company for Female Executives - 01-Mar-16 - BW.pdf
"MetLife, Inc.",Product/Service,"“MetLife is honored to be recognized for our efforts to advance women in the workplace,” said Elizabeth Nieto, MetLife’s global chief diversity and inclusion officer. “We are proud of the women in executive leadership across the company, including our executive group and board of directors, and we are enriched from the contributions they make to our work every day. Our commitment and efforts to attract, develop and advance women at all levels of the company continues to be recognized around the world.”",1,82,Diversity and Inclusion,MET - MetLife Recognized as a Top Company for Female Executives - 02-Mar-17 - BW.pdf
"MetLife, Inc.","Award, Nonprofit","“MetLife has a strong commitment to supporting the career advancement of women across the company, and we are honored to again be recognized for our efforts,” said Elizabeth Nieto, MetLife’s global chief diversity and inclusion officer. “The women in MetLife’s executive leadership and our board of directors make important contributions, and we are proud to work with them each day.”",1,60,Diversity and Inclusion,MET - MetLife Recognized as a Top Company for Female Executives - 15-Mar-18 - BW.pdf
"MetLife, Inc.","Award, Product/Service","MetLife Recognized for Commitment to Gender Equality  Tuesday, January 21, 2020 09:15:00 PM (GMT) | “Our employees work every day to help build a more confident future for people around the world, and our support for gender equality is a vital part of that purpose,” said MetLife President and CEO Michel Khalaf. “We’re honored to receive this recognition and committed to making even more progress in the years ahead.” | MetLife partners with organizations such as the Women’s Business Enterprise National Council to promote women’s entrepreneurship and innovation, and it was the first insurer to join the UN Women Global Innovation Coalition for Change. The company also is a member of the Catalyst CEO Champions For Change initiative, which seeks to advance diversity, inclusion, and gender equality in the workplace. | For more information on MetLife’s commitment to gender equality and its corporate responsibility activities, visit www.metlifeglobalimpact.com. | Named to Bloomberg Gender-Equality Index for fifth year in a row. | MetLife, Inc. (NYSE: MET) today announced that it has been named to the Bloomberg Gender-Equality Index for the fifth year in a row, in recognition of its efforts to advance women in the workplace and society.",6,"14, 54, 60, 16, 11, 36","gender equality, gender-equality",MET - MetLife Recognized for Commitment to Gender Equality - 21-Jan-20 - BW.pdf
"MetLife, Inc.",Award,"“As a purpose-driven company, MetLife is committed to building a culture of inclusion where everyone feels valued and can engage in meaningful work that makes a difference,” said Dr. Cindy Pace, MetLife’s global chief diversity and inclusion officer. “We’re honored to receive this award, and we’re grateful for all the contributions that our Hispanic employees make to our company every day.”",1,61,Diversity and Inclusion,MET - MetLife Recognized for Commitment to Hispanic Inclusion - 21-Nov-19 - BW.pdf
"MetLife, Inc.",Award,"“Our commitment to LGBTQ equality is part of building an inclusive culture that energizes employees to make a difference for each other and our customers,” said MetLife Global Chief Diversity and Inclusion Officer Dr. Cindy Pace. “We’re honored to have earned a spot on the Corporate Equality Index for 17 years running.” | For more information on MetLife’s diversity and inclusion efforts, please visit https://www.metlife.com/about- us/global-diversity-inclusion/.",2,"52, 13",Diversity and Inclusion,MET - MetLife Recognized for Commitment to LGBTQ Equality - 23-Jan-20 - BW.pdf
"MetLife, Inc.",Award,"MetLife Recognized for Its Commitment to Gender Equality by Bloomberg Financial Services Gender-Equality Index  Tuesday, May 03, 2016 03:57:00 PM (GMT) | MetLife (NYSE: MET) announced today it is one of 26 firms recognized in the 2016 Bloomberg Financial Services Gender-Equality Index (BFGEI) for its strong, demonstrated commitment to gender equality, including dedicated social disclosure policies and practices. This is the inaugural year for the BFGEI, a new index to provide investors and organizations with standardized data on gender equality practices by which to evaluate a company’s reputation, value and performance. | The BFGEI evaluated MetLife not only on its employee policies and representation of women within leadership, but also on MetLife’s product offerings for females and community support and engagement to promote gender equality. | “MetLife is honored to be recognized and included on the first-ever Bloomberg Financial Services Gender- Equality Index for our efforts to advance gender equality,” said Maria Morris, executive vice president of Global Employee Benefits and interim head of the U.S. Business. “We are proud of our efforts to promote and develop women in the workplace and within the communities that we serve, and we remain committed to attracting, developing and advancing women throughout the company.” | For more information on MetLife’s commitment to gender equality and its corporate responsibility activities, visit www.metlifeglobalimpact.com.",5,"21, 69, 33, 75, 16",gender equality,MET - MetLife Recognized for Its Commitment to Gender Equality by Bloomberg Financial Services Gender-Equality Index - 03-May-16 - BW.pdf
"MetLife, Inc.",Award,"“MetLife offers a wide range of programs and policies to address the diverse needs of our employees,” said Elizabeth Nieto, MetLife’s global chief diversity and inclusion officer. “We’re proud to be honored with the 2016 Seal of Distinction, which demonstrates our commitment to provide employees with support and resources to help them be their best at work and at home.”",1,60,Diversity and Inclusion,MET - MetLife Recognized for Work-Life Policies for Fourth Year in a Row - 13-Jan-16 - BW.pdf
"MetLife, Inc.","Corporate Social Responsibility, Product/Service","The report, titled Global Impact , includes information on MetLife’s leadership on climate issues and social impact investing as well as our efforts to make our products more accessible and easier to use, enhance customer service, and improve employee wellness. It also details our accomplishments in workplace diversity and MetLife Foundation’s work to improve financial inclusion. For the first time, the report also provides a progress update on the ESG goals and commitments established in last year’s report. | Recognized by Deloitte and the Alliance for Board Diversity for having one of the most diverse boards of any company in the Fortune 500. | Named to the first ever Bloomberg Financial Services Gender-Equality Index.",3,"78, 24, 10","diversity, gender-equality",MET - MetLife Releases Annual Corporate Responsibility Report - 21-Jun-17 - BW.pdf
"MetLife, Inc.",Product/Service,"MetLife Investment Management (MIM), the company’s third-party asset management business, signed the Principles for Responsible Investment, a United Nations–backed framework for addressing environmental, social and governance issues. MetLife and MIM sustained job growth, wealth creation, and financial stability by investing $600 billion in total assets under management for policyholders and clients in businesses of all kinds. To help promote a more inclusive workplace and society, MetLife signed the CEO Action for Diversity & Inclusion pledge and joined the Catalyst CEO Champions For Change initiative. The company also became the first insurer to join the U.N. Women Global Innovation Coalition for Change, an effort to advance women in technology and entrepreneurship. MetLife was included in the Bloomberg Gender-Equality Index — a distinction the company has now earned five years in a row — and was recognized by the Women’s Forum of New York as a “Corporate Champion” for the high representation of women on its Board of Directors. MetLife achieved carbon neutrality for the fourth consecutive year and met all of its 2020 environmental goals a year early. For example, the company reduced its annual energy consumption by 33 percent between 2012 and 2019, vastly exceeding its targeted reduction of 10 percent. For the fourth year in a row, MetLife earned a spot on the Dow Jones Sustainability North America Index. The company was also the top-ranked insurer on Newsweek magazine’s inaugural list of America’s “Most Responsible Companies.” MetLife once again received a Leadership grade on climate change in the annual CDP Investor Report. In addition, the company won the U.S. Environmental Protection Agency’s ENERGY STAR Partner of the Year Award, in recognition of how it has advanced energy efficiency best practices.",1,281,Diversity & Inclusion,MET - MetLife Releases Annual Sustainability Report  - 17-Jun-20 - BW.pdf
"MetLife, Inc.",Corporate Social Responsibility,"Implemented Inclusion Index to measure diversity and inclusion integration into the company’s culture. | The report, titled Global Impact , includes information on how the company has managed environmental, social and governance issues, including social impact investments, customer service, product access, employee programs, workplace diversity, environmental stewardship and philanthropy. | Supplier Diversity: Achieve 10 percent growth with diverse suppliers year over year through 2020. | Workplace/Employees: Ensure a culture of inclusion where all employees are actively involved in and able to participate in Diversity Business Resource Networks (DBRNs).",4,"13, 35, 14, 23","diversity, Diversity and Inclusion",MET - MetLife Releases Latest Corporate Responsibility Report - 21-Jun-16 - BW.pdf
"MetLife, Inc.","Award, Product/Service","“Gender equality is a key element of our commitment to build a purpose-driven and inclusive culture that energizes our people,” said Dr. Cindy Pace, MetLife’s chief global diversity and inclusion officer. “We are proud of our work in supporting women’s advancement. At the same time, we know there’s more to be done and are committed to continued progress.” | MetLife was recently named to the Bloomberg Gender-Equality Index for the fifth year in a row. In addition, it has been recognized by the Women’s Forum of New York as a “Corporate Champion” for the high representation of women on its board.",2,"58, 42","gender equality, gender-equality","MET, 064B8V - MetLife Named a Top Company for Executive Women - 03-Mar-20 - BW.pdf"
"MetLife, Inc.",Product/Service,"The report includes information on MetLife’s leadership on climate issues and social impact investing as well as our efforts to make our products more accessible and easier to use, enhance customer service and improve employee wellness. It details our accomplishments in workplace diversity and MetLife Foundation’s work to improve financial inclusion. The report also provides a progress update on the ESG goals and commitments established in 2015. | Recognized by Deloitte® and the Alliance for Board Diversity for having one of the most diverse boards of any company in the Fortune 500®.1 | Named to the first all-sector Bloomberg Gender-Equality Index in January 2018. This followed MetLife’s inclusion on the Bloomberg Financial Services Gender-Equality Index in 2016 and 2017.",3,"67, 24, 26","diversity, gender-equality","MET, 06QN8G - MetLife Social Impact Investments Rise to $50 Billion - 19-Jun-18 - BW.pdf"
