identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
"HLT, US43300A203",How Do You Become the #1 Best Company to Work For Ask Hilton,They Just Did It For the Second Year in a Row - 18-Feb,20,Hilton,"Photo/Multimedia, Award","In the past year alone, Hilton has improved its industry-leading programs and benefits by expanding its parental leave policy, introducing additional development opportunities and comprehensive benefits tailored for the veteran community, and launching an industry-first partnership with Milk Stork to make travel easier for working parents.",1,46,parental leave
HPQ,HP and Girl Rising Celebrate International Day of the Girl with 12 Stories of Empowerment from Around the Globe,11-Oct-18,PMZ,,Company Announcement,"HP/Girl Rising Creative Challenge launched in March to honor story-driven works from individuals making their communities more gender-equitable. Entrants included over 880 stories from 110 countries. Among the honorees: Safe Kicks Initiative - Adolescent Girls Against Sexual Violence (Nigeria), Fear is a Liar (Uganda & Democratic Republic of Congo), and Free Women Writers (Afghanistan). | inspired and empowered. Decisions ""ì Cecelia Choices from Zenafri Limited (Nigeria): This multi-platform, interactive mobile game is targeted at young African women and aims to educate and empower them as they navigate the challenges of poverty, reduced access to education, sexual violence and teen pregnancy. The game series uses storytelling and interactive decision making to guide young women through the process. The combination of entertainment and education is a creative and compelling approach to empowering young women.  Fear is a Liar from Remnant International (Uganda & Democratic Republic of the Congo):  The lives of Congolese women in Uganda is often challenging. Many have been ripped from their homes by soldier husbands and brought to a new country where they are often ostracized and abandoned. Without a home, papers or a job, they are forced to sell their body. Remnant International created a program in 2010 that provides alternate sources of income through sewing and screen-printing trades. In addition, they provide vocational training, as well as tend to the spiritual, physical and emotional needs of the Congolese women through mentorships, financial training and health seminars. Their film, Fear is a Liar, is one of the many ways they inspire, empower and educate these women to strive for more. Field of Dreams from Building Tomorrow (Uganda):  In an effort to build greater self-esteem and confidence in the young girls of Uganda, two Building Tomorrow Fellows created the first of its kind: A football program for girls. Most of the girls, previously expected to rush home after their school day to clean and do domestic chores, can now learn teamwork, conflict resolution and communication skills outside of the classroom. Free Women Writers (Afghanistan): The UN estimates that 90% of Afghan women are victims of violence. The Free Women Writers collective, comprised of Afghan writers and activists, is working to reverse this horrible statistic. Through published books, as well as an on-line platform to share poetry, narrative, journal entries, reports and articles, the group uses storytelling to educate, advocate and ultimately, change lives. Girls Voices Initiative from Lucy Sananai (Kenya): The Girls Voices Initiative trains young girls to speak up and advocate for their rights against Female Genital Mutilation (FGM) and child marriage. Lucy Sananai is one of their candidates and shines a light on how her training and newfound voice has been used to educate other girls in Kajiado about their rights, the effects of FGM, as well as how to rise-up to eradicate it in Kenya. My Life of Advocating for the Girl Child from Fatima Gebi (Nigeria):  Fatima is a 17-year-old, self- described African girl-child advocate, stereotype breaker and student. To everyone else, she is an extraordinary wonder working tirelessly as a passionate activist. She leads multiple organizations and provides numerous seminars and talks to enlighten girls and parents about the importance of education. Additionally, she advocates on behalf of a group of abducted African girls to bring them home safely. Safe Kicks Initiative - Adolescent Girls Against Sexual Violence from Girl Pride Circle (Nigeria): In Nigeria, one out of four girls fall victim to sexual violence. The Safe Kicks Initiative is an after-school program that equips adolescent girls with self-defense skills, alongside sexual violence education. To date, 270 adolescent girls have been trained. The same girls drafted an unprecedented community action plan for the prevention of sexual violence, which was adopted by the local government and implemented by Girl Pride Circle ""ì a registered NGO in Nigeria advocating for girls' rights and empowering them to transform their communities. Swapn Pahte ""ì I have a dream from Bright Future (India):  Pooja is a young girl from a tribal village in Dalonda, Bhiwandi-Thane. To improve her family's financial condition, she found a job with an NGO called Bright Future. This organization helps youth build their employable skills and transform their passions into employment. Pooja took this knowledge and brought it back to her village to spark a revolution. She now provides life, education and employment guidance to youth in her village. They Say from All Girls Code (Lebanon):  They Say is an inspiring film created by the All Girls Code initiative which introduces young girls to tech and STEM fields. The film inspires young girls to challenge cultural stereotypes and reach beyond the roles they've been limited to. Turning Periods into Pathways from Days for Girls (Nepal): In Nepal, Chhaupadi is a long-held tradition in which girls banished from their homes while they menstruate, often relegated to isolated sheds or makeshift structures. Not only does the ritual keep girls out of school, which is the single most empowering factor in improving their lives, but they are subject to sub-human conditions. This program, implemented by Days for Girls.org, is working to end the tradition through education and DfG kits. The work empowers girls to defend their right to an education and drive change in their communities. | Accelerated Secondary Education for Women from Africa Educational Trust (ASEW in South Sudan): Due to conflict, poverty and early pregnancy, many women in South Sudan, are unable to attend secondary school. The lack of education leaves them deeply vulnerable. ASEW, a project implemented by Africa Educational Trust in Yambio Town, South Sudan, is an accelerated secondary education program centered around flexible learning times and an active learning methodology with on-site child care. This unique approach to educating those in low- resource, high-conflict areas, resulted in a pilot where ASEW students achieved the highest grades in the state and the 9th highest grades nationally. Brown Girls DO Ballet¬Æ, (USA): What began as a personal photography project to highlight girls of Hispanic, African, Asian, East Indian and Native American ancestry in ballet programs, has now transformed into an artistic movement celebrating the beauty and power of diversity. By redefining a classically Euro-centric art form, generations of diverse ballerinas, alongside their audiences, are now",3,"54, 813, 161","sexual violence, diversity"
HPQ,HP Celebrates 75 Years Empowering Filmmaking Innovation and Creativity at Cannes Film Festival,22-May-17,INW,,,"Conversation HP will host a series of panels and presentations featuring innovators who are breaking the mold on creativity and inclusion. Marcie Jastrow, senior vice president of Immersive Media and Head of Technicolor Experience Center for Technicolor, VR filmmakers Milica Zec and Winslow Porter , Prana Studios president and chief operating officer Anish Mulani, HP chief technology officer  Shane Wall, and acclaimed contemporary artist POSE will talk about the future of digital creation and how to bring visually arresting art to life. A second panel on the importance of diversity and inclusion in filmmaking and advertising will be moderated by HP chief marketing and communications officer Antonio Lucio and will feature Manto director Nandita Das  and commercial director  Crystal Moselle.",1,120,Diversity and Inclusion
HPQ,HP Expands Efforts to Reduce Ocean,Bound Plastics - 18-Apr,19,,Company Announcement,"practices. A global, 20,000-participant survey released today by HP found that 61 percent of workers believe sustainability is mandatory for businesses. It also found that employees are more productive, motivated and engaged when working for an employer who is leading the charge in social responsibility. Of those interviewed, 56 percent believe that ignoring environmental impact in the workplace is as bad as ignoring diversity and inclusion.",1,66,Diversity and Inclusion
HPQ,HP global study establishes sustainability as a new workplace standard for successful businesses,18-Apr-19,PMZ,,Company Announcement,"PALO ALTO, Calif., April 18, 2019 (GLOBE NEWSWIRE) -- Today, HP unveiled a new study underscoring the importance of sustainable business practices in recruiting, hiring and retaining top talent. It also finds that employees are more productive, motivated and engaged when working for an employer who is leading the charge in social responsibility. The global, 20,000 participant survey found that 61 percent believe sustainability is mandatory for businesses1. Of those interviewed, 56 percent believe that ignoring environmental impact in the workplace is as bad as ignoring diversity and inclusion.",1,89,Diversity and Inclusion
HPQ,"HP Honors Veterans Day with New Reinvent Mindsets Film, 'Ask Me About'",12-Nov-18,PMZ,,Company Announcement,"""Diversity is more than a values issue, it is a business imperative. This Veterans Day, we are reminding all military veterans that HP is hiring, and talent is our only criteria,""ù said Lesley Slaton Brown, chief diversity officer. ""This film is a bold example of identifying an insight and tackling it head on to reduce unconscious bias that can hold top candidates back from important jobs.""ù | 'Ask Me About':  https://youtu.be/zTmMyJgICpY Reinvent Mindsets: www.hp.com/reinventmindsets (click media tab) Diversity & Inclusion: www.hp.com/diversity Agency: Badger & Winters",2,"66, 18","Diversity & Inclusion, Chief Diversity Officer"
HPQ,HP Inc. and Girl Rising Mark International Day of the Girl with Partnership to Empower 10 Million Students and Teachers,11-Oct-19,PMZ,,"Company Announcement, Partnerships","Building on the groundbreaking work of each organization and their previous collaborations - launching the Hindi language version of Girl Rising in India in 2015, celebrating every day gender equality champions around the world through the Girl Rising Creative Challenge in 2018, and the production and distribution of Brave Girl Rising earlier this year - HP and Girl Rising are now scaling efforts to improve learning outcomes and gender attitudes for both boys and girls.",1,75,gender equality
HPQ,HP Inc. marks one year of reinvention,1-Nov-16,INW,,,"Championing diversity and inclusion, within the company and across the industry | Commitment to diversity -- of thought, experience, race, ethnicity, gender, and perspective -- starts at the highest levels of the company. HP deliberately assembled one of Silicon Valley's -- and corporate America's -- most diverse Boards of Directors. Chief Marketing Officer Antonio Lucio and Chief Legal Counsel Kim Rivera also challenged HP's agency partners to commit to diversifying their workforces.",2,"11, 60","diversity, Diversity and Inclusion"
HPQ,"HP Introduces Annual Sustainable Impact Report Renews Commitment to Planet, People and Community",19-Jun-18,PMZ,,Product / Services Announcement,"Reinventing the standard for Diversity & Inclusion | Sustainable Impact website Sustainable Impact report (link to downloadable PDF) Diversity & Inclusion website Sustainable Impact press kit Homeboy Video | PALO ALTO, Calif., June 19, 2018 (GLOBE NEWSWIRE) -- HP Inc. (NYSE:HPQ) today released its 2017 Sustainable Impact Report, documenting annual progress and outlining new efforts to drive lasting improvements to the planet, people and communities where the company operates. HP also announced a nearly 8% increase in diversity hires* as well as continued increase of women in senior positions. See the full report at www.hp.com/sustainableimpact. | HP Inc. is one of the top tech companies with women and underrepresented minorities in executive positions. Since the Hewlett-Packard separation in 2015, HP has seen a 6.5% increase in women in leadership ""ì from 21.7% in 2015 to 28.2% in 2017. HP's executive leadership team is 21% underrepresented minorities, representing seven different countries ""ì putting HP in a strong place to grow diversity in the company. In many global functions including Legal, Finance, HR and Marketing, women represent more than 52% of the employee base. | Through a variety of initiatives, including its Global Diversity Advisory Board, strategic partnerships, scholarship endowments, and employee volunteer efforts like the Hour of Code, HP has for years invested in the growth of the STEM talent pipeline, working to advance the cause of equal opportunity for women and underrepresented groups. As part of its commitment to grow the pipeline for hiring diverse talent, HP continues to support programs and organizations like Black Girls Code, an organization providing year-round workshops and summer coding camps, serving over 500 girls in 13 U.S. cities. The camps and workshops are an opportunity for girls from underrepresented communities to learn about computer science and coding principles in the company of other girls like themselves and with mentorship from female role models to whom they can relate.",5,"7, 20, 66, 86, 131","Diversity & Inclusion, diversity"
HPQ,HP Releases Annual Sustainable Impact Report,24-Jun-20,PMZ,,Company Announcement,"Advances diversity and inclusion agenda: 63 percent of U.S. hires were from underrepresented groups; 40 percent of global new hires were women; exceeded veteran hiring goal by 43 percent. Contributes $698 million in overall economic impact through its Supplier Diversity Program. 2 Announces commitment to double number of Black and African American executives by 2025; HP Foundation pledges $500,000 to social justice organizations as part of broader efforts to combat systemic racism, as well as 200 percent matching of employee donations. Publishes inaugural Human Rights Progress Report to drive transparency and long-term community impact. Commits to eliminate 75 percent of single-use plastic packaging by 2025 compared to 2018.3 Expands HP Sustainable Forests Collaborative with addition of the Arbor Day Foundation, Chenming Paper, Domtar and New Leaf Paper.  | PALO ALTO, Calif., June 24, 2020 (GLOBE NEWSWIRE) -- HP Inc. (NYSE: HPQ) today released its 2019 Sustainable Impact Report, highlighting the progress the company is making to drive greater diversity and inclusion, reduce its environmental footprint, and strengthen communities around the world. | Embracing Diversity and Inclusion to Drive Action  HP is driving a culture of diversity and inclusion at all levels of the company and remains committed to fighting racial inequality in all forms. HP's Board of Directors continues to be the most diverse of any U.S. technology company, comprised of 42 percent women and 58 percent minorities. In 2019, 63 percent of U.S. hires were from underrepresented groups, including women, U.S. ethnicities, veterans, and persons with disabilities (compared to 57 percent in 2018). HP exceeded its target for hiring veterans by 43 percent, and 40 percent of new hires in the U.S. were minorities, up from 32 percent in 2018. | Earlier this year, HP re-committed to the  CEO Action for Diversity and Inclusion , the largest CEO-driven business commitment to advance diversity and inclusion in the workplace. The HP Foundation pledged $500,000 to social justice organizations to confront and combat systemic racism and inequality in society. | Sustainable Impact Website Diversity & Inclusion Website Sustainable Impact report (link to downloadable PDF) Sustainable Impact Executive Summary Inaugural Human Rights Progress report Sustainable Impact Press Kit Sustainable Impact Overview Video Sustainable Impact Planet Video | Globally, 40 percent of HP hires in 2019 were women, and the company's Global Supplier Diversity program | In 2019, HP announced its partnership with World Wildlife Fund (WWF). Together, HP and WWF aim to restore, protect and responsibly manage 200,000 acres of forest, an area equal to the size of New York City. Over five years, HP is contributing $11 million for WWF to restore part of Brazil's critically threatened Atlantic Forest. In China, the project is focused on increasing the area of sustainably managed forest plantations to improve their resiliency and biodiversity. In both countries with the help of WWF, HP is advancing forest science to quantify the nature benefits of forest restoration activities. | keeping forests ecosystems healthy. Together, HP and the collaborative members seek others to join the movement of growing forests and biodiversity for future generations.",8,"127, 43, 109, 46, 35, 17, 98, 24","diversity, Diversity & Inclusion, Diversity and Inclusion"
HPQ,HP Reports Full Year Agency Diversity Results,Announces 2018 Challenge and Global Platform for Systemic Change - 25-Sep,17,,Company Announcement,"Driving Systemic Industry Change To help accelerate industry transformation, HP is introducing a range of initiatives designed to reinvent diversity and inclusion in the global marketing industry. | HP is committed to setting new standards for diversity in marketing, focusing on new global goals for agencies, as well as deepened partnerships with strategic diversity and inclusion groups. | HP Reports Full Year Agency Diversity Results ""ì Announces 2018 Challenge and Global Platform for Systemic Change  Monday, September 25, 2017 11:00:00 AM (GMT) | Reports results of 2016/2017 diversity challenge:  Significant progress made with women. Today, 61 percent of HP's agency account teams and 51 percent of senior leadership are women; +5 percent and +4 percent over agency targets. Issues new 2018 global agency challenge:  HP agencies to identify underrepresented groups by country and set specific goals, plans and measurement to increase diverse creative talent across HP account and senior leadership roles.   Establishes new partnerships to increase pipeline of talent from underrepresented groups:  HP partnership with Cannes Lions International Festival of Creativity to develop program for underrepresented groups; HP grant to ADCOLOR to fund a program dedicated to supporting, nurturing and mentoring young professionals from underrepresented groups and diverse backgrounds. Expands partnerships to continue to increase women in creative and senior leadership roles: HP partnership with 3% Conference to livestream annual conference and renewal of its leadership support for Free the Bid to secure more women in director's chairs. | NEW YORK, Sept. 25, 2017 (GLOBE NEWSWIRE) -- Timed with Advertising Week New York 2017, HP Inc. (NYSE:HPQ) today reports the results of its diversity challenge issued to its global agencies - BBDO Worldwide, Fred & Farid, gyro, PHD and Edelman - last September. HP also announces a comprehensive platform to drive systemic industry change and outlines a new challenge for 2018 centered on increasing agency minority and underrepresented group representation around the world. | HP's 2016/2017 assignment to its agencies was to set targets and diversify their ranks to improve the ratio of women and US minorities working on the HP account and in senior creative roles. Later today, HP will discuss the challenge's results at its Business Powered by Diversity event featuring top leaders from each of its agencies partnered with influencers to highlight progress and learnings. | ""Advancing diversity is a business imperative. It fuels our reinvention journey, helping drive transformation in marketing and beyond,""ù said Antonio Lucio, Global Chief Marketing & Communication Officer at HP. ""HP is a stronger brand and better company because of it. We are proud of our agencies who took on this challenge. They've made great progress.""ù | representation among US minorities. Three out of five agencies saw a positive, upward trend in minority representation. However, minority representation was still below target for 60 percent of HP's global agencies. Overall, 8 percent of all employee growth across HP's global agencies year-over-year were minorities. More than 15 new programs fueled the agencies' diversity progress including recruiting processes, internal events and community outreach. | HP Announces a New 2018 Global Agency Challenge ""ì  Agency partners to define specific underrepresented groups by country and set clear objectives, measurements and plans to increase diverse talent on HP business. HP Launches New Diversity Program with Cannes Lions International Festival of Creativity ""ì  New program will open the door to the Cannes Festival for underrepresented groups worldwide through an immersive experience to network, meet jurors and share creative. Similar to Cannes Lion See It Be It  program, this new program will focus exclusively on underrepresented talent to provide a foot in the door to the creative community. HP Awards a Grant to ADCOLOR  ""ì The grant will fund a professional development solution for diverse talent focused on growing young talent in creative industries. | ""When it comes to driving diversity, we cannot slow down. Our updated, comprehensive platform will help drive long-term, sustainable, systemic change,""ù said Lucio. | For more information about HP's diversity programs, visit  here. Join the conversation using #PoweredByDiversity.",11,"27, 29, 24, 155, 74, 64, 55, 63, 125, 23, 14","diversity, Diversity and Inclusion"
HPQ,HP Reports Marketing Agency Diversity Scorecard Results,2-Oct-18,PMZ,,Company Announcement,"""Our scorecard model is our word in action,""ù said HP Chief Communications Officer Karen Kahn. ""Diversity and inclusion have been core tenets since HP's inception almost 80 years ago. Our commitment to it will never change. The only difference now, is that we are holding our agencies to the same high standards that we hold for ourselves. We are proud of the work done thus far but know there is much more to we can do to advance representation and equality.""ù  | HP Reports Marketing Agency Diversity Scorecard Results   Tuesday, October 02, 2018 01:00:00 PM (GMT) | NEW YORK, Oct. 02, 2018 (GLOBE NEWSWIRE) -- Today at Advertising Week in New York, HP Inc. (NYSE: HPQ) shared the results of its diversity scorecard, instituted in 2016/2017 to increase representation of women and underrepresented groups supporting the HP business within the marketing community. The participating agencies for 2018 were: BBDO Worldwide, Edelman, Fred & Farid, Giant Spoon and PHD ""ì agencies that represent more than $2B in revenue and 30,000 employees. The scorecard is part of HP's approach to drive systemic change from client to agency to production houses. | Earlier this year, HP unveiled data proving its agency diversity initiative was having a positive impact on the quality of the creative and on consumer engagement. Measuring the impact of HP ads created before and after the launch of the scorecard, Brand Monitor showed an impressive six-point increase in purchase intent and Marketing Mix Analysis, run by Nielsen, captured a 33-point increase in revenue per impression. | The 2017/2018 diversity challenge asked agencies to continue to push for female representation on account and in leadership roles, and to demonstrate significant progress with underrepresented groups globally. This year's results also include an overview of international results across key agency partners, that will become part of benchmark scoring for 2019. | HP is the first company of its kind to mandate diversity targets, as well as track and measure success via its annual scorecard. | To amplify its scorecard results and elevate the voices of diverse creative talent, HP's Kahn will moderate a panel, ""Diversity Has an Inclusion Problem,""ù at Advertising Week in New York on Tuesday, October 2. The panel will feature Wade Davis, former NFL player and LGBTQ advocate, Christina Lowery, CEO of Girl Rising, Free the Bid ambassador Faride Schroeder, as well as participants from HP's #MoreLikeMe initiative, a professional development program created in collaboration with Cannes Lions, designed to build and strengthen diverse talent in the creative industry. The panel will discuss the importance of not only securing diverse talent, but the inclusion required to keep creative talent engaged and motivated. | HP's own work in this space has resulted in the most diverse board in the industry and continued progress in the diversity stats among its leadership team and workforce overall. In addition to sustaining and improving upon the successes made thus far, HP's focus for 2018/2019, alongside its agencies, is to continue to increase the number of underrepresented groups within its account team mix. HP is also adding Europe and Asia diversity data to its scorecard mix, identifying with its agency partners the strategic factors that define diverse teams including socio-economic status, age and sexual orientation. | HP continues to partner with some of the industry's leading diversity advocates, including: the 3% Conference, ADCOLOR, The Association of National Advertisers' (ANA) #SeeHer initiative, the Unstereotype Alliance, The Female Quotient's Girl's Lounge and Free the Bid. HP is focused on growing these partnerships globally and establishing similar scorecards across its vendor community. | For more information about HP's diversity programs, visit  here. Join the conversation using #PoweredByDiversity.",10,"81, 14, 91, 66, 51, 23, 110, 96, 53, 14","diversity, Diversity and Inclusion"
HPQ,HP Reveals Bold New Commitments for Driving a Circular and Low,Carbon Economy - 19-Jun,19,,Product / Services Announcement,"In partnership with Dr. Jenna Jambeck and Dr. Chris Cuomo from the University of Georgia,  HP is sponsoring groundbreaking research on women's crucial work in recycling and managing waste, specifically ocean-bound plastics. By focusing on the experiences of women working on the frontlines of plastic recycling, this research will serve as a basis for future projects and commitments involving informal waste collection, the development of ocean-bound plastic supply chains, and greater gender equality worldwide. This research is underway now and is scheduled to be released by early 2020. | Reinventing the standard for diversity and inclusion HP's commitment to diversity and inclusion starts at the top, with the industry's most diverse Board of Directors of any U.S. technology company. HP works to grow its pipeline for diverse talent, and in 2018, 59% of new hires were from typically underrepresented groups. HP extends this commitment to how it works with suppliers. In 2018, HP spent $423 million with small businesses3 and $219 million with minority- and women-owned businesses.4 5 | Sustainable Impact website Sustainable Impact report (link to downloadable PDF) Diversity & Inclusion website Sustainable Impact press kit",3,"88, 79, 18","Diversity & Inclusion, gender equality, Diversity and Inclusion"
HPQ,"HP Unveils New Solutions Aimed at Future of Work, Services and Sustainability at Global Partner Event",19-Mar-19,PMZ,,Trade Show,"Inviting its partners to 'Transform to Perform', HP delivered an agenda centered around the customer journey and services, illuminating a range of transformative trends and opportunities to drive partner growth and recurring revenue in 2020 and beyond. The multi-day event offers a broad selection of trend and theater sessions presented by HP experts and external voices, exploring topics such as driving a sustainable impact agenda; services-led business models; diversity and inclusion in the workforce; and vertical market opportunities across industrial design, gaming, healthcare and more.",1,85,Diversity and Inclusion
HPQ,"HP, Inc.(HPQ",US) Schedules Analyst Meeting for 12-October-2017 430 PM ET,2,,,,0,0,
HPQ,"HP, Inc.(HPQ",US) Schedules Analyst Meeting for 3-October-2018 130 PM ET,28,,,,0,0,
HPQ,"HP, Inc.(HPQ",US) Schedules Annual General Meeting for 23-April-2019 500 PM ET,27,,,,0,0,
HPQ,"HP, Inc.(HPQ",US) Schedules Business Update Call for 25-June-2020 1100 AM ET,22,,,,0,0,
HPQ,"HP, Inc.(HPQ",US) Schedules Q1 2018 Earnings Call for 22-February-2018 535 PM ET,8,,,,0,0,
HPQ,"HP, Inc.(HPQ",US) Schedules Sustainability Update Call for 22-January-2018 1100 AM ET,3,,,,0,0,
"HSBA, HSB.PR.C, HSB.PR.D...",HSBC,"Helping our communities, customers and employees thrive - 07-May",19,HSBC Bank Canada,"Economy, Business, Finance, Economic Issues","Our people HSBC's success is built on our ability to attract, develop and retain a diverse workforce comprised of the best and brightest talent. Our Board of Directors and executive committee remained gender balanced for the sixth year in a row. This year, we introduced the Caribbean and African Network for Diversity and Inclusion to join our seven other Employee Resource Groups in championing education and awareness and facilitating open discussion to improve our workplace culture.",1,76,Diversity and Inclusion
"HSBA, HSBC, US404280406",HSBC Bank Announces New Financial Wellness Offerings,21-Mar-19,BW,"HSBC Bank USA, N.A.",Product/Service,"EVERFI is the leading education technology company that provides learners of all ages education for the real world, through an innovative platform with scalable digital learning including topics like Financial Education, Digital Citizenship, STEM Career Readiness, Diversity and Inclusion, Entrepreneurship, Social and Emotional Learning, Character Education, and Health and Wellness. Founded in 2008, EVERFI is fueled by its Software-as-a-Service (SaaS) subscription model and has certified over 25 million learners in critical skill areas. Some of America's leading CEOs and venture capital firms are EVERFI investors, including Amazon founder and CEO Jeff Bezos, Google Chairman Eric Schmidt, Twitter founder Evan Williams, TPG",1,101,Diversity and Inclusion
"05M2NR, HSBA, 07T8MY",HSBC Bank USA Named Among Top 50 Companies in DiversityInc's Annual Ranking,14-May-20,BW,"HSBC Bank USA, N.A. (HSBC)","Photo/Multimedia, Award","HSBC Bank USA Named Among Top 50 Companies in DiversityInc's Annual Ranking  Thursday, May 14, 2020 01:00:00 PM (GMT) | HSBC Bank USA, N.A. (HSBC), part of HSBC Group, one of the world's largest banking and financial services organizations, today announced that it ranked among DiversityInc's Top 50 Companies, earning a spot on the coveted list for the eighth year. The bank was also recognized as one of the Top Companies for Employee Resource Groups (ERG)""î ranking sixth, the highest of any financial services organization on the list. | DiversityInc considered more than 1,000 companies for the ranking, rating each on its leadership accountability, human capital diversity metrics, talent programs, workforce practices, supplier diversity and philanthropy. | The bank's employee resource groups offer an extensive network that supports military veterans, working caregivers, LGBTQ+, young professionals, women, ethnic diversity, and people with disabilities, among others. | To view the entire Top 50 list and specialty lists, visit http://www.diversityinc.com/top50 or follow the conversation at #DITop50. | About DiversityInc:  The mission of DiversityInc is to bring education and clarity to the business benefits of diversity. The DiversityInc Top 50 Companies for Diversity list began in 2001, when many corporations were beginning to understand the business value of diversity management initiatives. The 2020 Top 50 Companies for Diversity results will be featured on DiversityInc.com. DiversityInc is a VA certified veteran-owned business and a Disability:IN certified business owned by a person with a disability. For more information, visit www.diversityinc.com and follow us on  Facebook, Twitter and LinkedIn @DiversityInc.",6,"19, 68, 27, 27, 18, 89",diversity
HSBA,HSBC Holdings Plc(HSBA,GB) Schedules Annual General Meeting for 20-April-2018 600 AM ET,22,,,,0,0,
"HSBA, HSB.PR.C, HSB.PR.D...","HSBC's 2017 Public Accountability Statement now available sharing how we support customers, staff and communities",14-May-18,CNW,HSBC Bank Canada,"Economy, Business, Finance, Business (General), New Products, Joint Ventures, Licensing, Patents, Economic Issues","Our people: HSBC's success is built on our ability to attract, develop and retain a diverse workforce comprised of the best and brightest talent. With a footprint that spans the globe, diversity of thought, perspective and experience is part of our DNA.",1,42,diversity
"HUM, US444859102",Humana 2014,2015 Corporate Social Responsibility Report Highlights How the Company Is Making Communities Healthier - 01-Jun,16,Humana Inc.,,"The backbone of Humana's CSR strategy ""ì and its business ""ì is Healthy Performance, which is Humana's commitment to excellence in business standards and practices. Humana is dedicated to implementing best practices in the health care industry in a variety of ways, such as promoting diversity and inclusion in its workforce and holding its suppliers to high standards.",1,58,Diversity and Inclusion
"HUM, US444859102",Humana Jumps 17 Spots on Benchmark List of Top 50 Companies for Diversity,6-May-20,BW,Humana Inc.,"Photo/Multimedia, Survey, Award","Companies evaluated for the TOP 50 list are measured in six key areas of diversity and inclusion management: | Human Capital Diversity Metrics: gender and racial/ethnicity breakdown of representation in overall workforce representation, overall management, senior management, new hires, promotions, and 10% highest paid populations Leadership Accountability: CEO/senior leadership commitment and accountability, board of directors, office of diversity and inclusion, diversity council practices and representation metrics Talent Programs: employee resource groups, mentoring, high potential and sponsorship programs, practices and participation metrics Workplace Practices: talent acquisition, talent management, onboarding, diversity training, workforce development and engagement, LGBT, people with disabilities, military community and employee benefits policies and practices Supplier Diversity: spend with companies owned by people from underrepresented groups, accountability, and practices Philanthropy: contributions to non-profit organizations focused on people from underrepresented groups, employee volunteerism and matching programs and practices | Humana Jumps 17 Spots on Benchmark List of Top 50 Companies for Diversity  Wednesday, May 06, 2020 02:00:00 PM (GMT) | Humana made the list for the third straight year, rising to No. 25 on the DiversityInc list, the leading assessment of diversity management in corporate America | Humana Inc.  (NYSE: HUM) rose dramatically on the DiversityInc list of Top 50 Companies for Diversity , jumping 17 spots in making the list for the third year in a row. The list honors leadership in such areas as hiring, retaining and promoting women, minorities, people with disabilities, LGBTQ and veterans. Humana rose to No. 25 on the list, up from No. 42 last year, the biggest leap of all companies. | This extensive annual survey is the most rigorous, data-driven analysis of diversity management practices in corporate America. Results are derived from corporate survey submissions from companies with at least 1,000 employees, and companies are evaluated within the context of their own industries. More than 1,800 companies participated in 2019. | ""Inclusion and diversity are foundational values at Humana,""ù said Bruce Broussard, Humana's President and CEO. ""Our associates know that their opinions matter, and that their passions, strengths and expertise are valued and appreciated. This important sense of belonging enables our team to do its best work, which makes our company stronger and improves the care we provide our customers.""ù | Humana also was named in the following Specialty Lists: No. 9 in Top Companies for People with Disabilities by the National Organization for Disabilities (NOD); Top Companies for LGBT Employees; and No. 13 Top Companies for Employee Resource Groups. More Specialty List rankings will be announced on the DiversityInc website. | ""We're honored to be on this list because it reflects Humana's culture of inclusion, allowing all of our associates to feel valued, welcome and free to do their best work,""ù said Maria Hughes, Senior Vice President and Chief Inclusion & Diversity Officer at Humana. ""We're all multi-dimensional, and it's our diversity and inclusive culture that helps us attract and retain top talent, innovate rapidly and help our members achieve their best health. By nurturing a meaningful and safe work environment, we can combat bias and foster dialogue over debate.""ù | The survey, which began in 2001, helps benchmark organizations' programs, practices, policies and outcomes related to inclusion and diversity. The Top 50 survey tracks human capital outcomes and connects companies with best practices to develop underrepresented groups in the workplace. Results are highly regarded by corporations, government agencies, academia and the public at large.",10,"18, 119, 20, 26, 71, 49, 59, 50, 89, 54","diversity, Diversity and Inclusion"
