who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
Chief Digital Officer Summit,,"Chief Digital Officer (CDO) Summit Announces Keynotes by Vivian Schiller (SVP & CDO, NBC News), David Payne (SVP & CDO, Gannett Co., Inc.), and Jonathan Miller (former CDO, News Corporation)  Tuesday, January 22, 2013 06:05:16 PM (GMT) | NEW YORK , Jan. 22, 2013 /PRNewswire/ -- Vivian Schiller (SVP and Chief Digital Officer, NBC News); Jonathan Miller (former Chief Digital Officer, News Corporation); and  David Payne (Chief Digital Officer, Gannett Co., Inc.) will deliver keynote addresses at the inaugural Chief Digital Officer Summit, to be held on February 28, 2013 at Thomson Reuters at 3 Times Square in New York City , NY. | Gartner Group recently reported that by 2015, 25% of all organizations will have a Chief Digital Officer (CDO). David Mathison, founder and curator of the Chief Digital Officer Summit, has tracked hundreds of organizations that have recently hired CDOs, and interviewed 50 CDOs directly, many of whom will be speaking and/or attending the summit. | The Summit includes a keynote by  Vivian Schiller, Senior Vice President and Chief Digital Officer at NBC News. She leads NBC News Digital, and her responsibilities include strategic oversight of the network's presence on the web, in mobile and devices, and on social media. From 2009-2011, Vivian was President and CEO of NPR. From 2006-2008, she was SVP and General Manager of NYTimes.com. | The lunch keynote will be delivered by Jonathan Miller, who was most recently Chairman and CEO of the Digital Media Group, and Chief Digital Officer at News Corporation. Miller is an investor and former Chairman and CEO at AOL. | The final keynote will be delivered by David Payne. Since March 2011, he has been Senior Vice President and Chief Digital Officer of Gannett Co., Inc. From 2004-2008, He was Senior Vice President and General Manager of CNN.com, which produced and distributed all of CNN's digital services, including CNN.com, CNN Mobile, CNN.com Live, and CNN Video on Demand. | ""We're delighted that Vivian, Jonathan, and David will be delivering the keynotes at the inaugural Chief Digital Officer Summit, along with 40 other panelists and speakers,"" said David Mathison, curator of the Chief Digital Officer Summit. ""Their presence at this event demonstrates how critical it is for Chief Digital Officers to share experiences and best-practices with colleagues and peers, and we are all grateful for their participation and guidance."" | About the Chief Digital Officer Summit | The Chief Digital Officer Summit addresses the challenges and opportunities resulting from digital, social, and mobile media. We convene meetings that include some of the best digital strategists and practitioners on earth, in an intimate, open, collegial, and supportive environment that supports learning, knowledge- sharing, and networking. | SOURCE Chief Digital Officer Summit | Contacts: Press contact information: David Mathison, Curator, Chief Digital Officer Summit, web: www.CDOSummit.com, email: info@CDOSummit.com, twitter: @BeTheMedia, hashtag: #CDOSummit, tel: +1-415-637-8365, fax: +1-516-488-4111  Countries: United States  Industries: Computer Electronics, Hardware & Software, Entertainment & Leisure, Multimedia, Internet & Wireless Technology  Languages: English  Primary Identifiers:  TGNA-US, TFCFA-US  Related Identifiers: TGNA-US, TFCFA-US",11,"37, 65, 54, 63, 39, 58, 69, 6, 47, 5, 50",Chief digital officer,"TGNA, TFCFA - Chief Digital Officer (CDO) Summit Announces Keynotes by Vivian Schiller (SVP & CDO, NBC News), David Payne (SVP & CDO, Gannett Co.... - 22-Jan-13 - PRN.pdf"
,"Articles, Reports, Litigation, Media Summaries","Citing a court ruling, Credit Union Times reports that five financial institutions (Umpqua Bank (UMPQ), Mutual Bank, Village Bank, CSE Federal Credit Union and First Federal Savings of Lorain ) have won their ongoing legal battle over Target's data breach in 2013 The judge struck down Target's assertion that its losses should be calibrated on an institution by institution basis",1,60,data breach,"TGT, UMPQ - U.S. District Court strikes down Target's arguments opposing class action status - Credit Union Times - 15-Sep-15 - SA.pdf"
,"Class Action, Law & Legal Issues","Allegations: Zendesk, Inc. made materially false and/or misleading statements and/or failed to disclose that: (a) Zendesk’s clients had been subject to data breaches dating back to 2016; (b) Zendesk was experiencing slowing demand for its Software as a Service offerings, particularly in Germany, the United Kingdom, and Australia, due in large part to political uncertainty and China trade issues there; and (c) as a result of the foregoing, Zendesk’s business metrics and financial prospects were not as strong as defendants had led the market to believe during the Class Period.",1,90,data breach,"TIGR, UBER, ZEN... - CLASS ACTION UPDATE for UBER, ZEN and TIGR Levi & Korsinsky, LLP Reminds Investors of Class Actions on Behalf of Shareholders - 07-Nov-19 - PMZ.pdf"
,,"TripAdvisor's Viator notified 1.4M customers of data breach (19-Sep)   Monday, September 22, 2014 02:30:42 PM (GMT) | In a press release dated 19-Sep, Viator notified customers of a data breach that the company learned of 17 days earlier after it was informed of a number of unauthorized charges on customers credit cards.",2,"16, 35",data breach,TRIP - TripAdvisor's Viator notified 1.4M customers of data breach (19-Sep) - 22-Sep-14 - SA.pdf
,Directors and Officers,"Dhar joins TransUnion from Packyge, Inc., a last-mile delivery startup he co-founded in 2017, focused on enabling last step in-store digital experiences. Prior to Packyge, he held several technology roles at Walgreen Boots Alliance (WBA) from 2009-2017, most recently as Senior Vice President, Group Chief Digital Officer for WBA and Chief Information Officer for Walgreens/Retail Pharmacy USA. Prior to Walgreens, he served as Senior Vice President and CIO at TravelCLICK, Inc.; Vice President, Software CTO for Cendent Corporation/Travelport; Principal Consultant with PricewaterhouseCoopers; and several engineering roles with AT&T.  Dhar holds a Master of Science in Engineering from the New Jersey Institute of Technology and a Bachelor of Engineering from the National Institute of Engineering at Mysore University in India.",1,119,Chief digital officer,TRU - Abhi Dhar Joins TransUnion as Chief Information and Technology Officer - 14-Jan-19 - PMZ.pdf
,Law Enforcement,"TransUnion currently works with thousands of local, state and federal law enforcement agencies. TransUnion's Government Information Solutions division provides fraud, benefit eligibility verification, continuous evaluation and insider threat services, identity authentication, data breach response, investigation services, and other key solutions to federal, state and local government agencies in the U.S. TransUnion's solutions help both private and government sector organizations manage risk and reduce costs.",1,64,data breach,TRU - Americans Support Law Enforcement's Use of Data Fusion Tools to Help Solve Crimes Faster - 17-Oct-16 - INW.pdf
,Company Announcement,"About iovation iovation,  a  TransUnion  company,  was  founded  with  a  simple  guiding  mission:  to  make  the  Internet  a  safer place  for  people  to  conduct  business.  Since  2004,  the  company  has  been  delivering  against  that  goal, helping  brands  protect  and  engage  their  customers,  and  keeping  them  secure  in  the  complex  digital  world. Armed with the world’s largest and most precise database of reputation insights and cryptographically secure multi-factor authentication methods, iovation safeguards tens of millions of digital transactions each day.",1,79,Multi-factor authentication,TRU - Canadian Businesses Must Deploy Disruptive Technologies to Mitigate Risks of Online Fraud - 17-Jul-19 - PMZ.pdf
,Miscellaneous,"Consumers Are Aware of Data Breaches, but Worry Less About Fraud This Holiday Season   Wednesday, November 11, 2015 03:00:00 PM (GMT) | CHICAGO, IL--(Marketwired - November 11, 2015) -  More than half (54 percent) of consumers recognize an increase in data breaches this year compared to last, according to TransUnion's (NYSE: TRU) second annual Holiday Identity Theft survey. Despite the increased awareness, consumers' concern about identity theft is down from 63 percent in 2014 to 52 percent in 2015. Only 35 percent of survey respondents said they plan to change their shopping behavior this year because of the rise in breaches. | ""The drop in consumer fear of security breaches is not reflective of the security environment today,"" said Ken Chaplin, senior vice president for TransUnion®. ""Data breaches are inevitable and most consumers are vulnerable to identity theft, so it's crucial that they remain vigilant and take steps to mitigate their risk, especially during the holidays.""",3,"21, 79, 54",data breach,"TRU - Consumers Are Aware of Data Breaches, but Worry Less About Fraud This Holiday Season - 11-Nov-15 - INW.pdf"
,Analysts' Comments,"According to the survey, only 36% of consumers agree that government organizations and agencies truly understand and appreciate the pain and problems that a data breach of personal information can cause. More than half (52%) expressed concerns about what methods organizations and agencies are employing to prevent fraudsters from using their stolen identity to access systems to perpetrate a crime in their name. | TransUnion's Government Information Solutions division provides fraud, benefit eligibility verification, continuous evaluation services, identity authentication, data breach response, investigation services, and other key solutions to federal, state and local government agencies in the U.S. TransUnion's solutions help both private and government sector organizations manage risk and reduce costs.",2,"63, 48",data breach,TRU - Eight in 10 Consumers Are Concerned They Will Be a Victim of Fraud - 20-Sep-16 - INW.pdf
,Company Announcement,"iovation, a TransUnion company, was founded with a simple guiding mission: to make the Internet a safer place for people to conduct business. Since 2004, the company has been delivering against that goal, helping brands protect and engage their customers, and keeping them secure in the complex digital world. Armed with the world’s largest and most precise database of reputation insights and cryptographically secure multi-factor authentication methods, iovation safeguards tens of millions of digital transactions each day.",1,77,Multi-factor authentication,TRU - Enhanced Fraud Suite Unifies Personal and Digital Identities - 24-Oct-18 - PMZ.pdf
,Company Announcement,"“Doug Wolfe brings unmatched expertise stemming from his leadership roles in implementing technology strategies at the top level of federal government, and we are very pleased to have him join TransUnion’s Government Advisory Board,” said Jonathan McDonald, executive vice president of TransUnion’s government information solutions business unit. “Doug’s deep knowledge is invaluable in providing us with additional insight into how to better help the public sector tackle fraud, data breaches and risk management. ” | TransUnion’s Government Information Solutions division provides fraud, benefit eligibility verification, continuous evaluation services, identity authentication, data breach response, investigation services, and other key solutions to federal, state and local government agencies in the U.S. TransUnion’s solutions help both private and public sector organizations manage risk and reduce costs.",2,"74, 48",data breach,TRU - Former CIA Technology Leader Doug Wolfe Appointed to TransUnion Government Advisory Board - 03-Aug-18 - PMZ.pdf
,"Company Announcement, Directors and Officers","“Katharina McFarland joins an impressive roster of experts on TransUnion’s Government Advisory Board, strengthening our position to help government agencies tackle fraud, data breaches and risk management,” said Jonathan McDonald, executive vice president of TransUnion’s government information solutions business unit. “Katharina has a stellar background from her leadership positions with the DOD and we look forward to her perspectives as we help federal, state and local government agencies to better manage risks while minimizing costs.”  | “I am honored to have the opportunity to work with TransUnion, where together we will align the right strategies and practices in the fight against fraud and data breaches,” said McFarland. “In today’s public sector environment, timely and comprehensive data is critical to decrease fraudulent activity and create a trusted infrastructure.”  | TransUnion’s Government Information Solutions division provides fraud, benefit eligibility verification, continuous evaluation services, identity authentication, data breach response, investigation services, and other key solutions to federal, state and local government agencies in the U.S. TransUnion’s solutions help both private and government sector organizations manage risk and reduce costs.",3,"75, 51, 48",data breach,TRU - Former Department of Defense Official Katharina McFarland Appointed to TransUnion Government Advisory Board - 21-Aug-17 - PMZ.pdf
,Personnel Announcements,"TransUnion's Government Information Solutions division provides fraud, benefit eligibility verification, continuous evaluation services, identity authentication, data breach response, investigation services, and other key solutions to federal, state and local government agencies in the U.S. TransUnion's solutions help both private and government sector organizations manage risk and reduce costs.",1,48,data breach,TRU - Leading Government Healthcare Executive Henry Chao Appointed to TransUnion Government Advisory Board - 17-Aug-16 - INW.pdf
,"Company Announcement, Partnerships","TransUnion’s Public Sector division provides fraud, benefit eligibility verification, continuous evaluation services, identity authentication, data breach response, investigation services, and other key solutions to federal, state and local government agencies in the U.S. TransUnion’s solutions help both private and public sector organizations manage risk and reduce costs.",1,47,data breach,TRU - Logjam of Pending Security Clearances Can Be Expedited with New Partnership - 20-Mar-19 - PMZ.pdf
,Research Analysis and Reports,"A number of consumers locked or froze their credit files in response to the recent Equifax data breach. Those actions, while a potentially important step toward reducing fraud risks, can result in an extra step or a delay in the application process for consumers interested in HELOCs.",1,47,data breach,TRU - The Return of the HELOC The Number of Consumers Opening HELOCs May Double During the Next Five Years - 24-Oct-17 - PMZ.pdf
,"Company Announcement, Mergers and Acquisitions","LaunchKey: Multi-factor authentication lets mobile apps deliver advanced knowledge factors, cutting- edge biometrics, and location and proximity methods for strong, simplified access to any site or service | Headquartered in Portland, OR, iovation was founded with a simple guiding mission: to make the Internet a safer place for people to conduct business. Since 2004, the company has been delivering against that goal, helping brands protect and engage their customers, and keeping them secure in the complex digital world.  Armed with the world’s largest and most precise database of reputation insights, and cryptographically secure multi-factor authentication methods, iovation safeguards tens of millions of digital transactions each day.",2,"27, 78",Multi-factor authentication,TRU - TransUnion Announces Agreement to Acquire iovation to Strengthen Fraud and Identity Solutions - 18-May-18 - PMZ.pdf
,Company Announcement,"Kumar joins TransUnion from Discover Financial Services, where he was Chief Data Officer and led the migration of Discover’s data and analytics ecosystem to cloud. Prior to this role, he served as Chief Data Officer at Aetna, where he established a data science practice along with the development of a 20+ Petabytes private cloud-based analytics platform. Kumar previously held roles with UBS Investment Bank, MBNA and American Express, and brings more than 20 years of experience as a business leader, innovator and technologist to the company.",1,86,chief data officer,TRU - TransUnion Appoints Akshay Kumar to Oversee Global Technology Architecture and Strategy - 18-Feb-20 - PMZ.pdf
,Company Announcement,"TransUnion’s Public Sector division provides fraud, benefit eligibility verification, continuous evaluation services, identity authentication, data breach response, investigation services, and other key solutions to federal, state and local government agencies in the U.S. TransUnion’s solutions help both private and public sector organizations manage risk and reduce costs.",1,47,data breach,TRU - TransUnion Appoints Dan Chaddock of Navy Federal Credit Union to its Public Sector Advisory Board - 09-Jan-19 - PMZ.pdf
,Company Announcement,"“TransUnion has an unrivaled platform perfect for expanding our digital marketing solutions,” said Spiegel. “The company has a history of delivering innovations to clients that include the data stewardship you’d expect, married with analytics and technology that turns data into information. I’m excited to build from this strong foundation.”",1,49,Data Stewardship,TRU - TransUnion Appoints Matt Spiegel Executive Vice President of Digital Marketing Solutions - 08-Aug-18 - PMZ.pdf
,Government Contracts,"The services offered by TransUnion under the GSA FABS schedule include credit reports, archives (retrospective analysis), Collections Prioritization Engine (CPE) and data breach services.",1,24,data breach,TRU - TransUnion Awarded GSA 520 Schedule Contract - 01-Sep-15 - INW.pdf
,Company Announcement,"TransUnion’s public sector division provides fraud, benefit eligibility verification, continuous evaluation services, identity authentication, data breach response, investigation services, and other key solutions to federal, state and local government agencies in the U.S. TransUnion’s solutions help both private and public sector organizations manage risk and reduce costs.",1,47,data breach,TRU - TransUnion Executives Join Government Leaders to Discuss New Approaches for Leveraging Data to Mitigate Risk  - 16-Jul-19 - PMZ.pdf
,Company Announcement,"TransUnion’s Government Information Solutions division provides fraud, benefit eligibility verification, continuous evaluation services, identity authentication, data breach response, investigation services, and other key solutions to federal, state and local government agencies in the U.S. TransUnion’s solutions help both private and public sector organizations manage risks and reduce costs.",1,48,data breach,TRU - TransUnion Expands its Footprint in the Government Sector with New FEDLINK Contract Award - 30-Oct-18 - PMZ.pdf
,Personnel Announcements,"TransUnion's Government Information Solutions division provides fraud, benefit eligibility verification, continuous evaluation services, identity authentication, data breach response, investigation services, and other key solutions to federal, state and local government agencies in the U.S. TransUnion's solutions help both private and government sector organizations manage risk and reduce costs.",1,48,data breach,TRU - TransUnion Introduces New Government Advisory Board - 20-Apr-16 - INW.pdf
,Product / Services Announcement,"TORONTO, June 11, 2019 (GLOBE NEWSWIRE) -- TransUnion (NYSE: TRU) today announced the launch of myTrueIdentity to help equip Canadian organizations in combatting cyber-attacks on their organizations and ultimately, the impact to Canadian consumers. Faced with the ever-evolving sophistication of cyber- fraud, organizations’ readiness to respond to an attack is important to help mitigate potential damages. Beyond reputational impact and the erosion of trust with consumers, data indicates that the average cost of a data breach to a Canadian organization in 2018 was around CA$6.37 million, according to a recent study from IBM. | While every data security incident is unique and requires a tailored response strategy, organizations need to develop an efficient and effective plan that alleviates potential damages quickly and provides prompt customer remediation support. Additionally, this strategy often relies on pre-established relationships to help reduce the potential impacts to consumers where necessary. TransUnion's myTrueIdentity platform allows consumers to access their credit information and offers specific features designed to help safeguard their identity in response to the potential compromise of information involved in a data breach. | “A data or identity breach can strike without warning and affect any organization at any time. Some recent high-profile data breach events demonstrate the detrimental impact to both the business – and customer trust and brand reputation that is built over years,” said Walsh. “Ultimately, today’s cyber risk environment means organizations need to continuously evaluate and evolve their identity breach preparedness and response strategy to help mitigate the risk and potential damages of cyber-attacks.”",3,"93, 84, 74",data breach,TRU - TransUnion Launches Identity Theft Protection Solution as Cyber-Fraud Continues to Grow in Canada - 11-Jun-19 - PMZ.pdf
,New Products/Services,"TransUnion Launches New Division to Support Government's Efforts Against Fraud, Data Breaches and Other Areas of Need  Wednesday, January 13, 2016 11:00:00 AM (GMT) | CHICAGO, IL--(Marketwired - January 13, 2016) - TransUnion (NYSE: TRU), a leading global risk and information solutions provider to businesses and consumers, announced today the launch of its Government Information Solutions division. The new group provides fraud, benefit eligibility verification, identity authentication, data breach response, investigation services, and other key solutions to federal, state and local government agencies in the U.S. TransUnion's solutions help both private and government sector organizations manage risk and reduce costs.",2,"24, 75",data breach,"TRU - TransUnion Launches New Division to Support Government's Efforts Against Fraud, Data Breaches and Other Areas of Need - 13-Jan-16 - INW.pdf"
,Company Announcement,"“With so many reported data breaches, it’s not just about if your account will be hijacked, it’s about when,” said Melissa Gaddis, senior director of customer success for TransUnion Fraud & Identity Solutions. “Once a fraudster breaks into an account, they have access to everything imaginable resulting in stolen credit card numbers and reward points, fraudulent purchases, and redirecting shipments to other addresses.”",1,63,data breach,TRU - TransUnion Research Quantifies How Social Distancing is Changing Shopping Patterns - 24-Mar-20 - PMZ.pdf
,Mergers and Acquisitions,"Leveraging our robust consumer data footprint, our deep data modeling and analytics capabilities, our technology assets and the priority we place on data stewardship, TransUnion is continuing to evolve and expand offerings in the digital marketing and media industries. This acquisition and commitment to the digital marketing ecosystem builds upon our recently announced partnership with Tru Optik, and will allow us to bring greater speed, scale and depth to our solutions.",1,71,Data Stewardship,TRU - TransUnion Strengthens Digital Marketing Solutions with Agreement to Acquire TruSignal - 15-May-19 - PMZ.pdf
,Company Announcement,"TransUnion’s Government Information Solutions division provides fraud, benefit eligibility verification, continuous evaluation services, identity authentication, data breach response, investigation services, and other key solutions to federal, state and local government agencies in the U.S. TransUnion’s solutions help both private and public sector organizations manage risk and reduce costs.",1,48,data breach,TRU - TransUnion's NIST-Compliant Identification Managed Services Among First to be Awarded GSA's Approved Status Designation - 18-Sep-18 - PMZ.pdf
,,,,,,TRU - TransUnion(TRU-US) Schedules Barclays Global Financial Services Conference for 12-September-2017 815 AM ET - 06-Sep-17 - FCSTEV.pdf
,,,,,,TRU - TransUnion(TRU-US) Schedules Evercore ISI Payments and FinTech Innovators Forum for 8-March-2018 845 AM ET - 01-Mar-18 - FCSTEV.pdf
,,,,,,TRU - TransUnion(TRU-US) Schedules Investor Day for 12-March-2019 830 AM ET - 05-Mar-19 - FCSTEV.pdf
,,,,,,TRU - TransUnion(TRU-US) Schedules Q1 2018 Earnings Call for 20-April-2018 900 AM ET - 16-Mar-18 - FCSTEV.pdf
,,,,,,TRU - TransUnion(TRU-US) Schedules Q1 2019 Earnings Call for 23-April-2019 900 AM ET - 19-Mar-19 - FCSTEV.pdf
,,,,,,TRU - TransUnion(TRU-US) Schedules Q2 2015 Earnings Call for 28-July-2015 500 PM ET - 08-Jul-15 - FCSTEV.pdf
,,,,,,TRU - TransUnion(TRU-US) Schedules Q2 2016 Earnings Call for 26-July-2016 500 PM ET - 16-Jun-16 - FCSTEV.pdf
,,,,,,TRU - TransUnion(TRU-US) Schedules Q2 2019 Earnings Call for 23-July-2019 900 AM ET - 18-Jun-19 - FCSTEV.pdf
,,,,,,TRU - TransUnion(TRU-US) Schedules Q3 2015 Earnings Call for 27-October-2015 500 PM ET - 15-Sep-15 - FCSTEV.pdf
,,,,,,TRU - TransUnion(TRU-US) Schedules Q3 2016 Earnings Call for 25-October-2016 900 AM ET - 15-Sep-16 - FCSTEV.pdf
,,,,,,TRU - TransUnion(TRU-US) Schedules Q3 2017 Earnings Call for 27-October-2017 900 AM ET - 09-Aug-17 - FCSTEV.pdf
,,,,,,TRU - TransUnion(TRU-US) Schedules Q3 2018 Earnings Call for 23-October-2018 900 AM ET - 18-Sep-18 - FCSTEV.pdf
,,,,,,TRU - TransUnion(TRU-US) Schedules Q4 2018 Earnings Call for 14-February-2019 900 AM ET - 11-Dec-18 - FCSTEV.pdf
,,,,,,TRU - TransUnion(TRU-US) Schedules Q4 2019 Earnings Call for 18-February-2020 900 AM ET - 11-Dec-19 - FCSTEV.pdf
"Travelers Companies, Inc.","Survey, Product/Service","The Travelers Companies, Inc. (NYSE: TRV) today announced the results of its third annual Consumer Risk Index, which revealed a significantly higher number of people are worried about cyber threats. Cyber-related concerns grew by more than 20 percentage points from last year, moving from the fifth-ranked to the third- ranked concern overall. The survey found that one in four Americans say they have been the victim of a data breach or cyber attack.",1,73,data breach,TRV - Travelers Consumer Risk Index Finds Growing Concerns about Cyber Threats - 02-Oct-15 - BW.pdf
"The Travelers Companies, Inc.",Product/Service,"“Cyber breaches can impact a company’s operations, finances and reputation, so it’s no wonder that more than 65 percent of technology firms view cyber risks as the chief threat to their business,” said Mark Crane, Technology Practice Lead, Travelers Europe. “This package helps technology companies protect their business and their hard-earned reputations as they manage through a cyber incident and get back to business as usual.” | Cyber Breach Coach – An initial consultation is provided to customers for each cyber event, providing expertise and knowledge to help mitigate potential losses. | Network Security (cyber cover)  – A first-party cyber insurance product designed to help customers protect their businesses when a data breach or an extortion demand is discovered. | Data Breach Response Service – A 24/7 data-breach hotline is available to customers through a partnership with a leading law firm specialising in data-breach events. Customers also have direct access to a wide range of specialist partners in areas such as IT forensics, public relations and denial-of-service attack response.",4,"66, 24, 27, 49","data breach, cyber breach",TRV - Travelers Europe Offers Enhanced Combined Cyber Package for Technology Sector in UK and Ireland - 04-Jan-18 - BW.pdf
"The Travelers Companies, Inc.","Product/Service, Event","The Travelers Institute, the public policy division of The Travelers Companies, Inc. (NYSE: TRV), today will host its Small Business – Big Opportunity  symposium to discuss potential solutions to the threats currently facing small businesses, including cyber breaches and predatory lending. | Reports show that while small businesses are regularly targeted by cyber criminals, they may not be prepared to protect themselves against an attack. For instance, Verizon’s 2018 Data Breach Investigations Report found that 58 percent of small businesses reported being a victim of a data breach in 2017. Yet, the 2017 Travelers Risk Index found only 11 percent of the small business leaders who were surveyed had created a cyber/data breach incident response plan.",2,"41, 74","data breach, cyber breach","TRV - Travelers Institute Addresses Small Business Challenges During Small Business - Big Opportunity® Event in Irvine, California - 30-Apr-18 - BW.pdf"
"The Travelers Companies, Inc.","Corporate Social Responsibility, Event","The Travelers Institute, the public policy division of The Travelers Companies, Inc. (NYSE: TRV) will hold a Small Business – Big Opportunity  symposium today in Stamford, Connecticut. Industry professionals will cover a range of small business challenges, including preventing and responding to a cyber breach, access to capital in today’s lending environment and business continuity planning as a competitive advantage. The U.S. Small Business Administration and the Women’s Business Development Council will join Travelers in hosting the event.",1,78,cyber breach,TRV - Travelers Institute Hosts Small Business - Big Opportunity℠ Symposium in Stamford to Celebrate National Small Business Week - 02-May-16 - BW.pdf
"The Travelers Companies, Inc.","Survey, Product/Service, Event","Travelers Institute Hosts Symposium in Illinois to Help Businesses Prepare for and Recover from a Cyber Breach  Wednesday, October 24, 2018 12:00:00 PM (GMT) | “Small and medium-sized businesses typically have much of the same valuable information as the larger enterprises whose data breaches make the news, but many don’t devote the attention to security for a host of reasons, such as a belief that it is a larger business issue or a lack of resources,” said Colin Battersby of McDonald Hopkins, who will participate in the panel discussion. “But the out-of-pocket costs and the reputational damage associated with a data breach can be fatal to a smaller business, which makes securing and protecting data a top priority in a sound business risk mitigation strategy.”",2,"24, 100","data breach, cyber breach",TRV - Travelers Institute Hosts Symposium in Illinois to Help Businesses Prepare for and Recover from a Cyber Breach - 24-Oct-18 - BW.pdf
"The Travelers Companies, Inc.","Corporate Social Responsibility, Product/Service, Event","“Securing private data is very challenging in today’s digital world, and business owners need information and tools to help prevent breaches that could threaten their operations and harm their customers and employees,” said Joan Woodward, President of the Travelers Institute and Executive Vice President of Public Policy at Travelers. “We are pleased to engage government officials, industry leaders, business owners and decision makers in an informative discussion on what companies can do to help prevent and respond to cyber breaches.” | According to the 2015 Travelers Business Risk Index, cybersecurity was a top concern for businesses, yet only 33 percent had a cyber or data breach response plan.",2,"80, 27","data breach, cyber breach",TRV - Travelers Institute Launches National Cybersecurity Series in Los Angeles and Houston - 27-Apr-16 - BW.pdf
"The Travelers Companies, Inc.","Corporate Social Responsibility, Product/Service, Event","The Travelers Institute, the public policy division of The Travelers Companies, Inc. (NYSE: TRV), today will hold its Cyber: Prepare, Prevent, Mitigate, Restore℠ educational symposium in Southaven, Mississippi, in collaboration with SouthGroup Insurance Services, Southaven Chamber of Commerce, Horn Lake Chamber of Commerce and Olive Branch Chamber of Commerce. Thought leaders from the public and private sectors will share insights into the most common cyber threats, including data breaches, malware and phishing, all of which can damage a small business’s bottom line and erode customer trust.",1,86,data breach,TRV - Travelers Institute to Host Cybersecurity Event in Mississippi to Help Small Businesses Tackle Cyber Risks - 23-Mar-18 - BW.pdf
"The Travelers Companies, Inc.","Conference, Event","“Small businesses are at risk for a cyber breach, so it is critical that companies understand their exposures, how to operate more securely and how to recover if a breach occurs,” said Joan Woodward, President of the Travelers Institute and Executive Vice President of Public Policy at Travelers. “We are pleased to convene industry professionals who can share insights about cybersecurity.”",1,61,cyber breach,TRV - Travelers Institute to Host Cybersecurity Symposium in St. Louis - 01-Dec-15 - BW.pdf
"The Travelers Companies, Inc.","Corporate Social Responsibility, Product/Service, Event","Cyber: Prepare, Prevent, Mitigate, Restore℠, a series that provides guidance for small and midsized organizations to help them prepare for and respond to data breaches and other cyber incidents.",1,29,data breach,"TRV - Travelers Institute to Tackle Distracted Driving, Cybersecurity and Small Business Challenges in 2018 - 05-Feb-18 - BW.pdf"
"The Travelers Companies, Inc.","Product/Service, Event","Additional educational forums planned for 2019 include Cyber: Prepare, Prevent, Mitigate, Restore℠, a series that provides guidance for small and midsize organizations to help them prepare for and respond to data breaches and other cyber incidents, and the annual “Kicking Off Hurricane Preparedness Season” symposium to be held at the start of the Atlantic hurricane season, as well as other events focused on natural disaster preparedness, autonomous vehicles and small business solutions.",1,72,data breach,"TRV - Travelers Institute to Tackle Distracted Driving, Cybersecurity, Severe Weather and More in 2019 - 13-Feb-19 - BW.pdf"
"The Travelers Companies, Inc.","Product/Service, Event","“A computer virus or data breach could devastate a small business that does not have the resources or controls to manage such a crisis,” said Joan Woodward, President of the Travelers Institute and Executive Vice President of Public Policy at Travelers. “Together with Wharton, we are pleased to provide thoughtful guidance on how small businesses can address cyber issues and other risks, so that they can survive and thrive after interruptions.” | Woodward noted that cyber security is among the top concerns for small businesses. In the 2015 Travelers Business Risk Index, which was released today, nearly half of the small business leaders surveyed report concerns about cyber threats. While cyber security is a leading concern, only 17 percent of the small businesses surveyed have a cyber/data breach response plan.",2,"71, 58",data breach,"TRV - Travelers Institute® and the Wharton School Hold Next Small Business - Big Opportunity℠ Symposium in Philadelphia, Focusing on Cyber and Oth... - 20-May-15 - BW.pdf"
"The Travelers Companies, Inc.",Survey,"Nearly half (45 percent) of business leaders worry about the emerging risks associated with increased automation and internet connectivity. Thirteen percent report being very confident that they have implemented best practices to avoid a cyber incident. Eighty-one percent lack confidence in the steps they should take in the event of a cyber breach, and 32 percent have a data breach response plan in place. | Cyber, computer, technology risks/data breaches (51 percent). | Cyber, computer, technology risks/data breaches (54 percent). | Cyber attacks are a significant concern among consumers and business leaders as mobile devices, wearable technology, connected workspaces and smart homes become more common. Half of consumers fear someone will gain unauthorized access to their personal information via smart devices. The report found that victims of a data breach or cyber attack — nearly one-quarter of consumers surveyed — say they have not since taken any greater precautions than those who have not experienced a breach.",4,"64, 7, 7, 76","data breach, cyber breach",TRV - Travelers Risk Index Identifies Top Concerns of Consumers and Business Leaders - 26-Sep-16 - BW.pdf
"The Travelers Companies, Inc.","Conference, Corporate Social Responsibility, Event","“Cybersecurity is on everyone’s mind, but few have taken appropriate steps to effectively protect themselves or their businesses,” said Joan Woodward, President of the Travelers Institute and Executive Vice President of Public Policy at Travelers. “We are pleased to convene a discussion with Capitol Hill policymakers, business owners and leading cybersecurity experts to share insights on preventing cyber breaches and quickly recovering from them when they do occur.” | Cyber risk was a top business concern among more than half of the business owners surveyed in the 2015 Travelers Business Risk Index, yet only 33 percent indicated they had a cyber or data breach response plan.",2,"68, 37","data breach, cyber breach","TRV, 0645PB - Travelers Institute Holds Cybersecurity Symposium on Capitol Hill - 17-Jun-16 - BW.pdf"
