identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
SSP,Scripps acquires podcast platform Stitcher to complement Midroll content and services,6-Jun-16,PRN,The E.W. Scripps Company,"Acquisitions, Mergers & Takeovers","""The Stitcher brand is recognized to be an early mover and innovator in on-demand audio, especially with connected cars,"" said Adam Symson, chief digital officer for Scripps. ""Stitcher's data-driven technology has made it a leader in podcast discovery and audio distribution, which will complement Midroll's leadership in content creation and advertising sales.""",1,52,Chief digital officer
SSP,Scripps acquires video news provider to help it enter digital video business,9-Dec-13,PRN,The E.W. Scripps Company,"Acquisitions, Mergers & Takeovers","""Scripps is committed to participating in the future of digital media,"" said Adam Symson, senior vice president and chief digital officer for Scripps. ""Newsy is built for the digital audience, especially on the platforms we're seeing emerge now with highly connected consumers.""",1,42,Chief digital officer
SSP,Scripps announces leadership changes,23-Aug-17,PRN,The E.W. Scripps Company,,"Symson succeeded Rich Boehne as president and CEO on Aug. 8. Prior to that, he served as chief operating officer, overseeing the company's broadcast TV, radio and digital media divisions. Symson had been chief digital officer, responsible for Scripps digital businesses in Scripps local markets and with its national brands. Prior to that post, Adam oversaw the operation, content and revenue for the TV division's interactive businesses. He also led content and marketing for the Scripps interactive media division (which was spun off into Scripps Networks Interactive in 2008). He joined the company's corporate operation in 2003 as director of investigations and special projects for the TV group. He has a bachelor's in communications from UCLA.",1,116,Chief digital officer
SSP,Scripps CEO Boehne to retire in 2017 Symson appointed chief operating officer,9-Nov-16,PRN,The E.W. Scripps Company,,"CINCINNATI, Nov. 9, 2016 /PRNewswire/ -- Rich Boehne will retire from his role as president and CEO of The E.W. Scripps Company (NYSE: SSP) during the second half of 2017, and the company has appointed Chief Digital Officer Adam Symson to the new position of chief operating officer.",1,48,Chief digital officer
SSP,Scripps CEO Boehne to retire in 2H17 Symson appointed COO,9-Nov-16,SA,,"Corporate Actions, Management Changes",The company also announced the appointed Chief Digital Officer Adam Symson to the new position of COO. The board anticipates Boehne will continue as its chairman following the transition later next year.,1,32,Chief digital officer
SSP,Scripps Consolidates All Digital Efforts Into a Single Organization,19-Sep-11,PRN,The E.W. Scripps Company,Restructurings & Recapitalizations,"Leading the new organization as vice president, chief digital officer will be  Adam Symson, 36. Reporting directly to Boehne, he will continue to be based in Cincinnati while working with corporate resources as well as digital leaders of the company's 13 daily newspapers and 10 television stations.",1,47,Chief digital officer
SSP,Scripps hires J.B. Kropp as VP of digital strategy and business development,24-Jun-14,PRN,The E.W. Scripps Company,,"""J.B. is such a great fit for Scripps,"" said  Adam Symson, chief digital officer for Scripps. ""With our aggressive digital media strategy, we needed a true innovator who could lead new business development from its conceptual design, through development and all the way through execution to long-term stability. I firmly believe that his experience on both the creative and strategic sides will help us drive significant and exciting business and product development.""",1,72,Chief digital officer
SSP,Scripps hosting investor day on June 29,25-May-16,PRN,The E.W. Scripps Company,Conference Call Announcements,"Speakers include Scripps Chairman, President and CEO Rich Boehne, Chief Digital Officer  Adam Symson and leaders from Newsy, Midroll, Cracked and Scripps local market digital operations. Topics will include the over-the-top video and audio marketplaces, programmatic and other digital advertising, the outlook for digital content and the Scripps approach to emerging opportunities in digital media.",1,55,Chief digital officer
"SSP, 0FNCD6",Scripps invests in consumer intelligence startup Cintric,25-Aug-15,PRN,The E.W. Scripps Company,Corporate Development,"""Scripps is committed to leveraging consumer insights to deliver best-in-class products for our audiences and advertisers,"" says Adam Symson, senior vice president and chief digital officer for Scripps. ""Cintric's powerful platform is helping us unlock the data that is a business-building differentiator.""",1,42,Chief digital officer
SSP,Scripps launches Podium to empower people to participate more in the political process,21-Oct-14,PRN,The E.W. Scripps Company,"Government Policies & News, New Products & Services","""Podium is all about citizen empowerment,"" said Adam Symson, chief digital officer for Scripps. ""Having information about what our elected representatives are doing in Washington is certainly important, but being able to directly take action at that moment to influence government and participate in our representative democracy makes Podium a game-changer.""",1,51,Chief digital officer
SSP,Scripps management to present Dec. 8 at UBS Media Conference in New York,18-Nov-15,PRN,The E.W. Scripps Company,,"Also attending will be Brian Lawlor, senior vice president of broadcast, and  Adam Symson, chief digital officer.",1,17,Chief digital officer
SSP,Scripps nominates three new board members,23-Mar-17,PRN,The E.W. Scripps Company,,"Adam Symson was promoted from chief digital officer to chief operating officer of  Scripps in November. He is on a path to replace Rich Boehne, who plans to retire from his role as president and CEO later this year. Boehne will remain as chairman of the board.",1,47,Chief digital officer
SSP,Scripps officers adopt 10b5,1 trading plans - 28-Dec,12,The E.W. Scripps Company,,"Adam Symson, chief digital officer of the company, has filed a plan to sell up to approximately 6,000 shares if certain criteria are met. Sales under the plan may commence on March 15, 2013, and would be completed by June 28, 2013.",1,42,Chief digital officer
SSP,Scripps officers adopt 10b5,1 trading plans - 28-Mar,14,The E.W. Scripps Company,,"Adam P. Symson, senior vice president and chief digital officer, has filed a plan to sell up to approximately 10,600 shares and 17,200 shares underlying options if certain criteria are met. Sales of the shares and shares underlying options may commence on April 14, 2014, and would be completed by Aug. 12, 2014.",1,53,Chief digital officer
"077C9F, SSP",Scripps partners with The Brandery on media,related startup fellowship - 26-Apr,13,The E.W. Scripps Company,Not For Profit Organizations,"""Scripps is making an investment in the future of journalism with a fresh approach to news gathering and new products for news consumption,"" said Adam Symson, chief digital officer for Scripps and a Foundation trustee. ""This partnership with The Brandery is a great way for the Foundation to engage the broader entrepreneurial community in creating media-related businesses.""",1,57,Chief digital officer
SSP,Scripps reports fourth,quarter results - 26-Feb,13,The E.W. Scripps Company,"Conference Call Announcements, Earnings, Dividends & Forecasts","In 2011 we signaled our belief in the importance of digital media by combining all of our digital initiatives into a single organization that will support our television and newspaper operations.  Under the direction of our chief digital officer, we believe this focus will deliver long-term financial benefits to our television and newspaper groups as we find new and efficient platforms for bringing together advertisers and audiences.  We began implementing this new structure in 2012 and have launched a number of new products and offerings in our newspaper and television markets.  Looking to seize opportunities for long-term value creation, the company expects to invest in additional content creation and sales force development and training in its digital operations in 2013. Much of that incremental investment will be recorded in the ""shared services"" line, accounting for much of the year-over-year increase in that line.",1,143,Chief digital officer
SSP,Scripps weather app leapfrogs 50 years of emergency radio and alerting technology,30-May-12,PRN,The E.W. Scripps Company,"New Products & Services, Public Safety","""Most smartphone users keep their devices nearby all the time, including while sleeping, so there is no better platform to take over for this kind of alerting and information. Storm Shield will wake you if a tornado is bearing down on your neighborhood in the middle of the night, or warn you of flash flooding when your power is out,"" said Adam Symson, chief digital officer of The E.W. Scripps Company. ""It's like having a personal meteorologist tap you on the shoulder when severe weather requires your attention.""",1,88,Chief digital officer
"SSP, 063W6C, 009P7C",Scripps Wins More Edward R. Murrow Awards Than Ever Before,16-Apr-12,PRN,The E.W. Scripps Company,Human Interest Groups,"In addition to the 13 awards being the highest yearly total for Murrows won by Scripps, the company's chief digital officer, Adam Symson, noted that the company had never won as many as three Murrow awards for best website. ""The digital initiatives across our entire portfolio are enjoying strong momentum as they engage growing audiences with compelling story-telling and new interactive features,"" he said. ""All Scripps employees can take satisfaction in having our websites honored at such a high level.""",1,80,Chief digital officer
"06D0HS, FB, 0CKW4C",Siskinds LLP Announces the Filing of Privacy Breach Class Action against Facebook and Facebook Canada,3-May-18,CNW,Siskinds LLP,"Economy, Business, Finance, Business (General), Legal & Regulatory Matters (Fraud, etc.)","About Siskinds: Siskinds is a prominent full service Canadian law firm with offices in  London and Toronto, Ontario and an affiliated office in Quebec.  Siskinds is Canada's leading plaintiff class action law firm.  With over 80 lawyers practicing in a variety of disciplines, Siskinds also advises its clients on a broad variety of matters, including cybersecurity, Canada's Anti-Spam Legislation,  PIPEDA, Privacy Shield and GDPR compliance.",1,65,GDPR compliance
FB,Street Takeaways,Facebook Q1 Earnings - 26-Apr,18,,"Street Takeaways, Street Takeaways - Earnings  Related Stories:","Highlights the revenue beat and points to a broad base of advertisers, regions, and industries driving the strong performance. Notes opex coming in lower than expected, but adds that it has been accelerating for a number of Qs as the company ramps headcount and resources. Comments on no further news around the Cambridge Analytica scandal coming about, with management also downplaying the GDPR impact; thinks concerns around the data breaches will begin to fade for investors and top-line growth and the attractive valuation will once again be the main focus. Maintains Overweight and $210 target - ~26x FY19 FCF.",1,99,data breach
FB,StreetAccount Event Preview,Facebook Q4 preview - 29-Jan,19,,"Street Takeaways, Street Takeaways - Earnings  Related Stories:","A number of analysts touched on they do not think the perception of FB from advertisers is as bad as much of the media makes it seem. Many added that they do not believe users are leaving the platforms after the data breaches, especially outside of core FB. As a result, Facebook still offers access to a large audience with a high ROI and it's difficult to find an alternative which is as compelling. Regulatory concerns will continues to be something which overshadows shares as there is not much clarity around what rulings or fines could eventually come down. Most do not think Facebook will be forced to split from Instagram, as no clear antitrust argument is seen.",1,118,data breach
"AAPL, AMZN, CRTO...",StreetAccount Sector Themes EU General Data Protection Regulation Overview,18-Apr-18,SA,,"Other Regulatory, Regulatory, Sector Themes - US Technology","The General Data Protection Regulation (GDPR) was enacted by the EU Parliament on 14-Apr- 16 and is due to take effect 25-May-18. The regulation will replace the existing 1995 Data Protection Directive and standardize the data protection laws across Europe. GDPR will affect firms located within the EU and those that are located outside the EU if they offer goods or services, or monitor the behavior of EU data subjects. Some believe that possible future U.S. legislation for data privacy and protection may be based on the GDPR. We take a look at some of the regulations and the policy changes some companies are making to comply. | Changes from the 1995 Data Protection Directive: | Facebook: On 17-Apr-18, Facebook announced that it was ""introducing new privacy experiences on Facebook as part of the EU's GDPR."" The changes to user and privacy agreements are being touted as similar to the GDPR regulations for those outside the EU. The new terms will be rolled out to the EU this week and the rest of the world ""on a slightly later schedule."" Google: Depending on the business unit, Google acts as either or data processor (Google Analytics, Ads Data Hub, DoubleClick Bid Manager) or data controller (AdMob, AdSense, AdWords, DoubleClick Ad Exchange, and DoubleClick for Publishers). We note that Google will have to get consent from first-party users of Gmail. YouTube, and Google.com, but publishers and advertisers that use Google's ad services must also receive consent from their users. Twitter: 17-May-17 Twitter introduced new tools to make user data more transparent, allowing users to access and modify their own data directly, opt out of different types of data usage and sharing. Amazon: Amazon has stated that all Amazon Web Services are GDPR ready. Amazon has also stated that its advertising services business ""will comply with the requirements of GDPR when it comes into effect on May 25, 2018."" Microsoft: Microsoft has ""committed"" to GDPR compliance across their cloud services when enforcement begins on 25-May. Criteo: The company stated in December 2017 that it was ""already in compliance with key elements of GDPR"" and well-positioned to implement any additional requirements. | StreetAccount Sector Themes: EU General Data Protection Regulation Overview   Wednesday, April 18, 2018 07:41:53 PM (GMT) | Increased Territorial Scope: The jurisdiction now includes all companies processing the personal data of data subjects that live in the Union, regardless of the company's location. Penalties: Companies in violation can be fined a maximum of 4% of annual global sales or €20M, whichever is greater, for the most serious infractions. Clouds will not be exempt from enforcement. Consent: Requests for customer consent must be clear and distinguishable from other matters and provided in an intelligible and easily accessible form using clear and plan language. It must be as easy to withdraw consent as it is to give it. User Rights: Breach notification, right to access data, right to be forgotten, data portability, privacy by design, and the hiring of data protection officers for certain organizations.",5,"107, 7, 241, 16, 126","Data protection directive, General data protection regulation, privacy by design, GDPR compliance"
"000270, 7203, BHP...",StreetAccount summary The Economist print edition,20-Aug-15,SA,,"News - US, Media Summaries, Economist Summary","Editorial deduces that, in light of the data breach (and many other recent, quickly- forgotten ones), the internet is not the place for secrets of any nature",1,27,data breach
"BMW, CAG, FB...",StreetAccount Summary The Economist print edition,4-Oct-18,SA,,"Media Summaries, Economist Summary","On 28-Sep, Facebook (FB) announced that an attack on its systems had exposed the personal information of 50M users -- the biggest data breach in the company's history. The company notified European regulators of the breach in order to comply with the | General Data Protection Regulation (GDPR), the EU's new privacy law. For the first time in a major case, regulators will have to determine whether Facebook did this within 72 hours of an attack being discovered, and whether the firm had done enough to avoid the breach. European regulators have already targeted Facebook for how it obtains and uses personal data, meaning the social network is likely to face more constraints.",2,"42, 70","General data protection regulation, data breach"
SSP,Symson promoted at Scripps affirming strategy for digital media businesses,5-Mar-13,PRN,The E.W. Scripps Company,,"CINCINNATI, March 5, 2013 /PRNewswire/ -- The E.W. Scripps Company (NYSE: SSP) today announced that Adam Symson, the company's chief digital officer since 2011, has been promoted to senior vice president, effective immediately.",1,33,Chief digital officer
SSP,The E.W. Scripps Co.(SSP,US) Schedules Acquisition of Cracked by The E.W. Scripps Co. Call for 12-April-2016 500 PM ET,12,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Needham Virtual Technology & Media Conference for 19-May-2020 400 PM ET,18,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q1 2013 Earnings Call for 6-May-2013 900 AM ET,22,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q1 2014 Earnings Call for 9-May-2014 900 AM ET,17,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q1 2015 Earnings Call for 8-May-2015 900 AM ET,8,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q1 2016 Earnings Call for 6-May-2016 900 AM ET,12,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q2 2013 Earnings Call for 5-August-2013 900 AM ET,19,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q2 2014 Earnings Call for 8-August-2014 900 AM ET,18,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q2 2016 Earnings Call for 5-August-2016 900 AM ET,14,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q3 2013 Earnings Call for 8-November-2013 900 AM ET,24,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q3 2014 Earnings Call for 7-November-2014 900 AM ET,17,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q3 2016 Earnings Call for 4-November-2016 900 AM ET,19,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q4 2013 Earnings Call for 4-March-2014 900 AM ET,7,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q4 2014 Earnings Call for 4-March-2015 900 AM ET,4,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q4 2015 Earnings Call for 26-February-2016 900 AM ET,4,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules Q4 2016 Earnings Call for 24-February-2017 900 AM ET,30,,,,,,
SSP,The E.W. Scripps Co.(SSP,US) Schedules The E.W. Scripps Co & Journal Communications Broadcast Operations Merger Call for 31-July-2014 9...,30,,,,,,
SSP,The E.W. Scripps Co.(SSP,"US) Schedules Wells Fargo Securities Technology, Media & Telecom Conference for 11-November-2015 350 PM ET",28,,,,,,
FINL,"The Finish Line, Inc.(FINL",US) Schedules Analyst Meeting for 30-May-2012 1145 AM ET,22,,,,,,
FINL,"The Finish Line, Inc.(FINL",US) Schedules Q1 2014 Earnings Call for 28-June-2013 830 AM ET,10,,,,,,
FINL,"The Finish Line, Inc.(FINL",US) Schedules Q3 2012 Earnings Call for 22-December-2011 830 AM ET,22,,,,,,
FINL,"The Finish Line, Inc.(FINL",US) Schedules Q4 2013 Earnings Call for 28-March-2013 830 AM ET,11,,,,,,
"FBHS, 063TH1",The Master Lock Company Locks Down Cyber Security With Tips and Services to Help Prevent Personal Data Breaches,20-May-16,INW,,,"The Master Lock Company Locks Down Cyber Security With Tips and Services to Help Prevent Personal Data Breaches  Friday, May 20, 2016 05:13:31 PM (GMT)",1,25,data breach
"0077YX, GHC",The Washington Post Launches New Social Reader App on Facebook® at f8 Developer Conference,22-Sep-11,BW,The Washington Post,"Conference, Product/Service","“With WP Social Reader, you can read what your friends are reading and discover new content tuned for you. It is an immersive social experience that will get better as more of your friends join in,” said Vijay Ravindran, Senior Vice President and Chief Digital Officer of The Washington Post Company. “As people continue to read news across social platforms, we are excited to work with Facebook to create an app designed to be social from the ground up.”",1,79,Chief digital officer
"06CLRD, 00DJML, 001G4L...",Vantiv Introduces Comprehensive Security Solution,13-Jan-12,PRN,"Vantiv, LLC",,"Created in partnership with Trustwave®, an industry leader in information security and compliance,  PCI Assist  helps merchants adopt data security best practices and follow important steps that lead to PCI DSS compliance and validation. P2PE and Tokenization provide merchants with the means to remove card data from their networks, reducing both the complexity and cost of providing real security for their business and customers. Breach Assist  helps bridge a significant gap for smaller merchants who do not have the technical wherewithal or the financial resources necessary to deal with a catastrophic data breach and its potential impact on their business, brand and customer relationships.",1,104,data breach
"FB, 09B4T4, 097ZDQ...",WPP's Data Alliance and Facebook Partner Globally to Activate Data to Deliver People Based Marketing Solutions and Insights,7-Apr-15,PRNE,,,"""Facebook and WPP companies work well together,"" said Harvey Goldhersz, Chief Data Officer of GroupM. ""It was only natural we would want to find more ways to work smarter together. As strategic partners, we want to bridge the measurement gap for brands and help clients develop more meaningful relationships with consumers. This partnership allows us to do that through collaboration, innovation and data activation."" | ""KBM Group cultivates data that allows marketers to paint rich pictures of consumers,"" said  Gary S. Laben, CEO of KBM Group and Global Chief Data Officer of Wunderman. ""Of equal importance is helping brands interact with consumers in ways that will delight the consumer. This partnership with Facebook provides a very meaningful way to help clients connect with consumers in highly-relevant ways, even in emerging markets.""",2,"64, 66",chief data officer
