who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
The Law Offices of Vincent Wong,Lawsuit,"The complaint alleges that during the Class Period, defendants issued false and misleading statements and/or failed to disclose adverse information regarding Signet’s business and prospects, including that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers division (“Sterling”), including numerous incidents of sexual assault and rape, which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees (the “Declarations”), made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. | On February 26, 2017, the public gained access to the Declarations, which painted a picture of a Company in which sexual harassment and sexual assault was not just tolerated but modeled at Company functions by top executives. The Declarations were submitted in a private arbitration against Sterling in June 2013, but remained under seal until February 26, 2017. On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed widespread allegations of sexual harassment made in the private arbitration that implicated Sterling’s senior managers and executives, including defendant Light and other Company leaders.",2,"95, 98",sexual harassment,SIG - EXPANDED LEAD PLAINTIFF DEADLINE The Law Offices of Vincent Wong Notifies Investors of Commencement of a Class Action Involving Signet Jewe... - 02-Jun-17 - BW.pdf
,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant and CEO, Mark Light, and other Company leaders.",2,"95, 43",sexual harassment,"SIG - EXPANDED LP DEADLINE Levi & Korsinsky, LLP Reminds Investors in Signet Jewelers of a Class Action Lawsuit and May 30, 2017 Lead Plain... - 13-Jun-17 - NEWS_ACW.pdf"
The Klein Law Firm,Lawsuit,"The complaint alleges that during the Class Period, defendants issued false and misleading statements and/or failed to disclose adverse information regarding Signet’s business and prospects, including that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers division (“Sterling”), including numerous incidents of sexual assault and rape, which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees (the “Declarations”), made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. | On February 26, 2017, the public gained access to the Declarations which painted a picture of a Company in which sexual harassment and sexual assault, was not just tolerated but modeled at Company functions by top executives. The Declarations were submitted in a private arbitration against Sterling in June 2013, but remained under seal until February 26, 2017. On February 27, 2017, after the markets closed, The Washington Post published a report that revealed widespread allegations of sexual harassment made in the private arbitration that implicated Sterling’s senior managers and executives, including defendant Light and other Company leaders.",2,"95, 98",sexual harassment,SIG - EXPANDED NOTICE The Klein Law Firm Notifies Investors of Commencement of a Class Action Filed on Behalf of Signet Jewelers Limited Sharehol... - 06-Jun-17 - BW.pdf
,,"The Complaint states that during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling"") - including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees -  made it unlikely that the Company would be able to avoid paying a sizable amount of damages in connection  with a class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices  throughout the Class Period as a result of this information being withheld from the market. On February 27,  2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made  in the private arbitration that implicated Signet's senior managers and executives. Following the release of  this information, Signet's stock price fell materially, which allegedly caused investors harm.",1,154,sexual harassment,SIG - EXTENDED DEADLINE Khang & Khang LLP Announces a Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Invest... - 06-Jun-17 - NEWS_ACW.pdf
Glancy Prongay & Murray LLP,Lawsuit,"The complaint filed in this class action lawsuit alleges that Signet failed to disclose adverse information regarding Signet's business and prospects, including that alleged sexual harassment by employees of the Sterling division made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees.",1,59,sexual harassment,"SIG - Glancy Prongay & Murray Announces the Filing of a Securities Class Action on Behalf of Signet Jewelers, Ltd. Investors and Encourages Invest... - 10-May-17 - BW.pdf"
,,"Hundreds of former employees allege sexual harassment discrimination at Kay and Jared jewelry - Washington Post  Tuesday, February 28, 2017 03:43:01 PM (GMT)",1,23,sexual harassment,SIG - Hundreds of former employees allege sexual harassment discrimination at Kay and Jared jewelry - Washington Post - 28-Feb-17 - SA.pdf
,,"According to the Complaint, during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling""), including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees,  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices during the  Class Period as a result of this information being withheld from the market.",1,107,sexual harassment,SIG - IMPORTANT EQUITY ALERT Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Reminds Investors ... - 28-Apr-17 - NEWS_ACW.pdf
,,"The Complaint states that during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling"") - including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees -  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices during the  Class Period as a result of this information being withheld from the market. On February 27, 2017, The  Washington Post  published a report revealing widespread allegations of sexual harassment made in the  private arbitration that implicated the Company's senior managers and executives.",1,138,sexual harassment,SIG - IMPORTANT INVESTOR ALERT Khang & Khang LLP Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages I... - 10-Apr-17 - NEWS_ACW.pdf
,,"The Complaint states that during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling"") - including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees -  made it unlikely that the Company would be able to avoid paying a sizable amount of damages in connection  with a class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices  during the Class Period as a result of this information being withheld from the market. On February 27, 2017,  The Washington Post  published a report revealing widespread allegations of sexual harassment made in the  private arbitration that implicated the Company's senior managers and executives. Upon release of this  news, shares of Signet fell in value materially, which caused investors harm.",1,155,sexual harassment,SIG - IMPORTANT INVESTOR ALERT Khang & Khang LLP Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Reminds Inve... - 25-Apr-17 - NEWS_ACW.pdf
Lundin Law PC,Lawsuit,"According to the Complaint, throughout the Class Period, Signet issued false and misleading statements and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers division (“Sterling”), including numerous incidents of sexual assault and rape which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees, made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. Signet’s stock traded at artificially inflated prices during the Class Period as a result of this information being withheld from the market. | On February 27, 2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made in the private arbitration that implicated the Company’s senior managers and executives. When this information was released, the stock price of Signet fell.",2,"107, 40",sexual harassment,SIG - IMPORTANT INVESTOR ALERT Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Investors w... - 31-Mar-17 - BW.pdf
,,"According to the Complaint, during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling""), including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees,  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices during the  Class Period as a result of this information being withheld from the market.",1,107,sexual harassment,SIG - IMPORTANT INVESTOR ALERT Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Reminds Investor... - 24-Apr-17 - NEWS_ACW.pdf
Khang & Khang LLP,Lawsuit,"The Complaint states that during the Class Period, Signet issued false and misleading statements and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers division (“Sterling”) - including numerous incidents of sexual assault and rape which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees - made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. Signet’s stock traded at artificially inflated prices during the Class Period as a result of this information being withheld from the market. On February 27, 2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made in the private arbitration that implicated the Company’s senior managers and executives.",1,138,sexual harassment,SIG - IMPORTANT SHAREHOLDER ALERT Khang & Khang LLP Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Inve... - 03-Apr-17 - BW.pdf
,,"The Complaint states that during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling"") - including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees -  made it unlikely that the Company would be able to avoid paying a sizable amount of damages in connection  with a class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices  during the Class Period as a result of this information being withheld from the market. On February 27, 2017,  The Washington Post  published a report revealing widespread allegations of sexual harassment made in the  private arbitration that implicated the Company's senior managers and executives. Upon release of this  news, shares of Signet declined in value materially, which allegedly caused investors harm.",1,156,sexual harassment,SIG - IMPORTANT SHAREHOLDER ALERT Khang & Khang LLP Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Reminds I... - 27-Apr-17 - NEWS_ACW.pdf
,,"According to the Complaint, throughout the Class Period, Signet issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees,  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices during the  Class Period as a result of this information being withheld from the market.",1,107,sexual harassment,SIG - IMPORTANT SHAREHOLDER ALERT Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages In... - 12-Apr-17 - NEWS_ACW.pdf
Lundin Law PC,,"According to the Complaint, during the Class Period, Signet issued false and misleading statements and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""), including numerous incidents of sexual assault and rape which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees, made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices during the Class Period as a result of this information being withheld from the market. | On February 27, 2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made in the private arbitration that implicated the Company's senior managers and executives. Upon release of this news, Signet's stock price declined significantly, which harmed investors according to the Complaint.",2,"107, 46",sexual harassment,SIG - IMPORTANT SHAREHOLDER ALERT Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Reminds Investors ... - 25-Apr-17 - PRN.pdf
,Lawsuits,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - INVESTOR ALERT - - Bronstein, Gewirtz & Grossman, LLC Reminds Investors of Class Action Against Signet Jewelers Limited (SIG) & Lead P... - 13-Jun-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - INVESTOR ALERT - - Bronstein, Gewirtz & Grossman, LLC Reminds Investors of Class Action Against Signet Jewelers Limited (SIG) & Lead P... - 21-Jun-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - INVESTOR ALERT - Bronstein, Gewirtz & Grossman, LLC Reminds Investors of Class Action Against Signet Jewelers Limited (SIG) & Lead Pla... - 28-Jun-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - INVESTOR ALERT - Bronstein, Gewirtz & Grossman, LLC Reminds Investors of Class Action Against Signet Jewelers Limited (SIG) and Lead P... - 16-Jun-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - INVESTOR ALERT - Bronstein, Gewirtz & Grossman, LLC Reminds Investors with Losses in Excess of $100,000 of Class Action Against Signet... - 09-Jun-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - INVESTOR ALERT - Bronstein, Gewirtz & Grossman, LLC Reminds Investors with Losses in Excess of $100,000 of Class Action Against Signet... - 14-Jun-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - INVESTOR ALERT - Bronstein, Gewirtz & Grossman, LLC Reminds Shareholders of Class Action Against Signet Jewelers Limited (SIG) & Lead ... - 30-Jun-17 - NEWS_ACW.pdf"
,Lawsuits,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - INVESTOR ALERT -- - Bronstein, Gewirtz & Grossman, LLC Reminds Investors with Losses in Excess of $100,000 of Class Action Against Sig... - 09-Jun-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - INVESTOR ALERT Bronstein, Gewirtz & Grossman, LLC Reminds Investors of Class Action Against Signet Jewelers Limited (SIG) & Lead Plai... - 23-Jun-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - INVESTOR ALERT Bronstein, Gewirtz & Grossman, LLC Reminds Investors of Class Action Against Signet Jewelers Limited (SIG) and Lead Pl... - 21-Jun-17 - NEWS_ACW.pdf"
,,"The complaint alleges that throughout the Class Period, defendants issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling""), which included several incidents of sexual assault and rape. These incidents  were specified in roughly 249 declarations signed under penalty of perjury by current and former Sterling  employees, which made it unlikely that Signet would be able to avoid paying a sizable amount of damages in  connection with a class action lawsuit filed by Sterling employees. Because this information was not made  known to the investing public, Signet stock traded at falsely exaggerated prices throughout the Class Period,  reaching a high of $150.94 per share. Once this information was made public, the lawsuit claims that  investors suffered damages.",1,130,sexual harassment,"SIG - INVESTOR ALERT Bronstein, Gewirtz & Grossman, LLC Reminds Investors with Losses in Excess of $100,000 of Class Action Against Signet ... - 08-Jun-17 - NEWS_ACW.pdf"
"Brower Piven, A Professional Corporation",Lawsuit,"The complaint accuses the defendants of violations of the Securities Exchange Act of 1934 by virtue of the defendants’ failure to disclose during the Class Period that mounting allegations of sexual harassment by top executives made it unlikely that Signet would escape without paying sizable damages. | According to the complaint, following a February 27, 2017 article detailing the hundreds of cases of sexual harassment by top officials, the value of Signet shares declined significantly.",2,"46, 28",sexual harassment,"SIG - INVESTOR ALERT Brower Piven Encourages Shareholders Who Have Losses In Excess Of $100,000 From Investment In Signet Jewelers Limited To Con... - 14-Apr-17 - BW.pdf"
Goldberg Law PC,Lawsuit,"The investigation focuses on claims that Signet issued false and misleading statements and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers division (“Sterling”) - including numerous incidents of sexual assault and rape which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees - made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. Signet’s stock traded at artificially inflated prices during the Class Period as a result of this information being withheld from the market. On February 27, 2017, The Washington Post published a report revealing widespread allegations of sexual harassment made in the private arbitration that implicated the Company’s senior managers and executives.",1,136,sexual harassment,"SIG - INVESTOR ALERT Goldberg Law PC Announces an Investigation of Signet Jewelers Limited and Advises Investors with Losses In Excess of $100,00... - 10-Apr-17 - BW.pdf"
Goldberg Law PC,Lawsuit,"The complaint alleges that during the Class Period, Signet issued false and misleading statements and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers division (“Sterling”) - including numerous incidents of sexual assault and rape which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees - made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. Signet’s stock traded at artificially inflated prices during the Class Period as a result of this information being withheld from the market. On February 27, 2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made in the private arbitration that implicated the Company’s senior managers and executives. When this news was announced to the public, shares of Sterling dropped in value, causing investors harm.",1,155,sexual harassment,SIG - INVESTOR ALERT Goldberg Law PC Announces the Filing of a Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Inv... - 05-Apr-17 - BW.pdf
,,"The Complaint states that during the Class Period, the Company issued false and misleading statements  and/or failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of  Jewelers division (""Sterling"") - including numerous incidents of sexual assault and rape which were detailed  in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees -  made it unlikely that the Company would be able to avoid paying a sizable amount of damages in connection  with a class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices  during the Class Period as a result of this information being withheld from the market. On February 27, 2017,  The Washington Post  published a report revealing widespread allegations of sexual harassment made in the  private arbitration that implicated the Company's senior managers and executives.",1,140,sexual harassment,SIG - INVESTOR ALERT Khang & Khang LLP Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Investors w... - 20-Apr-17 - NEWS_ACW.pdf
Khang & Khang LLP,Lawsuit,"The Complaint states that during the Class Period, Signet issued false and misleading statements and/or failed to disclose that alleged sexual harassment by employees of Signet’s Sterling Family of Jewelers division (“Sterling”) - including numerous incidents of sexual assault and rape which were detailed in approximately 249 declarations signed under penalty of perjury by current and former Sterling employees - made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a class action lawsuit filed by Sterling employees. Signet’s stock traded at artificially inflated prices during the Class Period as a result of this information being withheld from the market. On February 27, 2017, The Washington Post  published a report revealing widespread allegations of sexual harassment made in the private arbitration that implicated the Company’s senior managers and executives.",1,138,sexual harassment,SIG - INVESTOR ALERT Khang & Khang LLP Announces Securities Class Action Lawsuit Against Signet Jewelers Limited and Encourages Investors With Lo... - 04-Apr-17 - BW.pdf
,,"The Complaint alleges that during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling"") - including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees -  made it unlikely that the Company would be able to avoid paying a sizable amount of damages in connection  with a class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices  during the Class Period as a result of this information being withheld from the market. On February 27, 2017,  The Washington Post  published a report revealing widespread allegations of sexual harassment made in the  private arbitration that implicated Signet's senior managers and executives. Upon release of this news,  Signet's share price decreased materially, which allegedly caused investors harm.",1,153,sexual harassment,SIG - INVESTOR ALERT Khang & Khang LLP Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Reminds Investors with... - 05-May-17 - NEWS_ACW.pdf
,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant and CEO Mark Light and other Company leaders.",2,"95, 43",sexual harassment,"SIG - INVESTOR ALERT Levi & Korsinsky, LLP Reminds Investors in Signet Jewelers of a Class Action Lawsuit and May 30, 2017 Lead Plaintiff D... - 09-May-17 - NEWS_ACW.pdf"
,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant and CEO, Mark Light, and other Company leaders.",2,"95, 43",sexual harassment,"SIG - INVESTOR ALERT Levi & Korsinsky, LLP Reminds Investors in Signet Jewelers of a Class Action Lawsuit and May 30, 2017 Lead Plaintiff D... - 22-May-17 - NEWS_ACW.pdf"
,,"The complaint alleges that during the Class Period, defendants issued false and misleading statements  and/or failed to disclose adverse information regarding Signet's business and prospects, including that  alleged sexual harassment by employees of Signet's Sterling Family of Jewelers division (""Sterling""),  including numerous incidents of sexual assault and rape, which were detailed in approximately 249  declarations signed under penalty of perjury by current and former Sterling employees (the ""Declarations""),  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. | On February 27, 2017, after the markets closed, The Washington Post  published a report that revealed  widespread allegations of sexual harassment made in a private arbitration that implicated Sterling's senior  managers and executives, including defendant and CEO Mark Light and other Company leaders.",2,"95, 43",sexual harassment,"SIG - INVESTOR ALERT Levi & Korsinsky, LLP Reminds Investors of Signet Jewelers of a Class Action Lawsuit and May 30, 2017 Lead Plaintiff D... - 27-Jun-17 - NEWS_ACW.pdf"
,,"According to the Complaint, during the Class Period, Signet issued false and misleading statements and/or  failed to disclose that alleged sexual harassment by employees of Signet's Sterling Family of Jewelers  division (""Sterling""), including numerous incidents of sexual assault and rape which were detailed in  approximately 249 declarations signed under penalty of perjury by current and former Sterling employees,  made it unlikely that Signet would be able to avoid paying a sizable amount of damages in connection with a  class action lawsuit filed by Sterling employees. Signet's stock traded at artificially inflated prices during the  Class Period as a result of this information being withheld from the market.",1,107,sexual harassment,SIG - INVESTOR ALERT Lundin Law PC Announces Securities Class Action Lawsuit against Signet Jewelers Limited and Encourages Investors with ... - 17-Apr-17 - NEWS_ACW.pdf
