who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
Cabela’s Incorporated,Funding,"sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company’s ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 28, 2013), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,288,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Announces Closing of $300 Million Securitization and Renewal of Variable Funding Facility with Royal Bank of Canada - 31-Mar-14 - BW.pdf"
Cabela’s Incorporated,Product/Service,"Statements in this press release that are not historical or current fact are ""forward-looking statements"" that are based on the Company's beliefs, assumptions, and expectations of future events, taking into account the information currently available to the Company. Forward-looking statements involve risks and uncertainties that may cause the Company's actual results, performance, or financial condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences, demand for firearms and ammunition, and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni- channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company’s ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit,",1,294,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Announces Closing of $375 Million Securitization - 17-Mar-15 - BW.pdf"
Cabela’s Incorporated,Funding,"Statements in this press release that are not historical or current fact are ""forward-looking statements"" that are based on the Company's beliefs, assumptions, and expectations of future events, taking into account the information currently available to the Company. Forward-looking statements involve risks and uncertainties that may cause the Company's actual results, performance, or financial condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences, demand for firearms and ammunition, and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni- channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company’s ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit",1,323,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Announces Closing of $400 Million Securitization - 17-Jul-14 - BW.pdf"
Cabela’s Incorporated,"Earnings, Conference Call, Webcast","condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences, demand for firearms and ammunition, and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company’s ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company’s products, including increases in fuel prices; the availability of the Company’s products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company’s systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company’s ability to protect its brand, intellectual property, and reputation; the Company’s ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner’s charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company’s ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company’s ability to increase credit card receivables while managing credit quality; the Company’s ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry; and other risks, relevant factors, and uncertainties identified in the Company’s filings with the SEC (including the information set forth in the “Risk Factors” section of the Company’s Form 10-K for the fiscal year ended December 27, 2014), which filings are available at the Company’s website at www.cabelas.com and the SEC’s website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company’s forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,407,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Announces First Quarter 2015 Results, a Good Start to 2015 - 23-Apr-15 - BW.pdf"
Cabela's Incorporated,"Earnings, Conference Call, Webcast","prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company's ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 28, 2013, and Form 10-Q for the quarterly period ended March 29, 2014), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,319,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Announces Fourth Quarter 2014 Financial Results - 12-Feb-15 - BW.pdf"
Cabela's Incorporated,"Earnings, Conference Call, Webcast","may cause the Company's actual results, performance, or financial condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences, demand for firearms and ammunition, and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni- channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company's ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 28, 2013, and Form 10-Q for the quarterly period ended March 29, 2014), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,438,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Announces Third Quarter 2014 Financial Results - 23-Oct-14 - BW.pdf"
Cabela's Incorporated,"Earnings, Conference Call, Webcast","changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company's ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 28, 2013, and Form 10-Q for the quarterly period ended March 29, 2014), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,368,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Posts Strong Second Quarter 2014 EPS and Profitability - 24-Jul-14 - BW.pdf"
Cabela's Incorporated,"Event, Webcast","Statements in this press release that are not historical or current fact are ""forward-looking statements"" that are based on the Company's beliefs, assumptions and expectations of future events, taking into account the information currently available to the Company. Such forward-looking statements include, but are not limited to, the Company's statements regarding first quarter comparable store sales increasing at least at a high- teens rate, direct revenue increasing at a low to mid-teens rate, and first quarter earnings per diluted share being $0.10 to $0.15 above current external consensus estimates. Forward-looking statements involve risks and uncertainties that may cause the Company's actual results, performance or financial condition to differ materially from the expectations of future results, performance or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company's ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company's ability to increase credit card",1,330,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Previews AnalystInvestor Day and Provides First Quarter 2013 Outlook - 12-Mar-13 - BW.pdf"
Cabela's Incorporated,"Earnings, Conference Call, Webcast","changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company's ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 28, 2013), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,357,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Reports First Quarter 2014 Results - 24-Apr-14 - BW.pdf"
Cabela's Incorporated,"Conference Call, Earnings, Webcast","the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company's ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 31, 2011), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward- looking statements, whether as a result of new information, future events or otherwise.",1,212,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Reports Record First Quarter 2012 Results - 26-Apr-12 - BW.pdf"
Cabela's Incorporated,"Conference Call, Earnings, Webcast","Statements in this press release that are not historical or current fact are ""forward-looking statements"" that are based on the Company's beliefs, assumptions, and expectations of future events, taking into account the information currently available to the Company. Such forward-looking statements include, but are not limited to, the Company's statements regarding growing operating expenses at a slower rate than revenue for the remainder of the year, generating even further improvements in return on invested capital, the outperformance in the first quarter flowing through to the Company's full year results, and comfort with the current quarterly breakdown of external earnings estimates for 2013. Forward-looking statements involve risks and uncertainties that may cause the Company's actual results, performance, or financial condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company's ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company's ability to increase credit card",1,343,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Reports Record First Quarter 2013 Results - 25-Apr-13 - BW.pdf"
Cabela's Incorporated,"Conference Call, Earnings, Webcast","political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company's ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 31, 2011, and Form 10-Q for the fiscal quarter ended June 30, 2012), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events or otherwise.",1,284,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Reports Record Fourth Quarter 2012 Results - 14-Feb-13 - BW.pdf"
Cabela's Incorporated,"Earnings, Conference Call, Webcast","Statements in this press release that are not historical or current fact are ""forward-looking statements"" that are based on the Company's beliefs, assumptions, and expectations of future events, taking into account the information currently available to the Company. Such forward-looking statements include, but are not limited to, the Company's statements regarding opening 14 new stores in 2014, future increases in Cabela's brand penetration, merchandise margin improvement in 2014 and 2015, generating even further improvements in return on invested capital for years to come, the 2014 effective tax rate being between 33.0% and 34.0%, repurchasing up to 650,000 shares of its common stock in open market transactions through February 2015, first quarter 2014 earnings per diluted share being between $0.32 and $0.42, and full year 2014 earnings per diluted share increasing at a high single-digit or low double-digit rate versus 2013 adjusted earnings per diluted share of $3.32. Forward-looking statements involve risks and uncertainties that may cause the Company's actual results, performance, or financial condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward- looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences, demand for firearms and ammunition, and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the Company's ability to prevent cybersecurity breaches and mitigate cybersecurity risks; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011, audits by tax authorities, and compliance examinations by the Federal Deposit Insurance Corporation); the Company's ability to manage credit, liquidity, interest rate, operational, legal, regulatory capital, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 29, 2012), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,581,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Reports Record Fourth Quarter 2013 Results - 13-Feb-14 - BW.pdf"
Cabela's Incorporated,"Conference Call, Earnings, Webcast","Statements in this press release that are not historical or current fact are ""forward-looking statements"" that are based on the Company's beliefs, assumptions, and expectations of future events, taking into account the information currently available to the Company. Such forward-looking statements include, but are not limited to, the Company's statements regarding its tax rate being 32.5-33.5% for the remainder of 2013 and continuing throughout 2014, generating even further improvements in return on invested capital, and comfort with current external earnings estimates for the third and fourth quarter of 2013. Forward-looking statements involve risks and uncertainties that may cause the Company's actual results, performance, or financial condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni- channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company's ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form",1,409,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Reports Record Second Quarter 2013 Results - 25-Jul-13 - BW.pdf"
Cabela’s Incorporated,"Earnings, Conference Call, Webcast","expectations, the fourth quarter tax rate being between 31.5% and 32.5%, the 2014 tax rate being between 31.5% and 33.5%, generating even further improvements in return on invested capital, comfort with the current external earnings estimates for the fourth quarter of 2013, and 2014 earnings per share being the sixth consecutive year of double-digit earnings per share growth. Forward-looking statements involve risks and uncertainties that may cause the Company's actual results, performance, or financial condition to differ materially from the expectations of future results, performance, or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its omni-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company's ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors, and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 29, 2012), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's forward-looking statements speak only as of the date they are made. Other than as required by law, the Company undertakes no obligation to update or revise forward-looking statements, whether as a result of new information, future events, or otherwise.",1,460,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Reports Record Third Quarter 2013 Results - 24-Oct-13 - BW.pdf"
Cabela's Incorporated,"Conference Call, Earnings, Webcast","Statements in this press release that are not historical or current fact are ""forward-looking statements"" that are based on the Company's beliefs, assumptions and expectations of future events, taking into account the information currently available to the Company. Such forward-looking statements include, but are not limited to, the Company's statements regarding opening eight domestic next-generation stores in 2014, increasing return on capital going forward, full year 2012 earnings per share being at the high end of its previous guidance of $2.63-$2.68, and 2013 earnings per share growing at least at a low double-digit rate. Forward- looking statements involve risks and uncertainties that may cause the Company's actual results, performance or financial condition to differ materially from the expectations of future results, performance or financial condition that the Company expresses or implies in any forward-looking statements. These risks and uncertainties include, but are not limited to: the state of the economy and the level of discretionary consumer spending, including changes in consumer preferences and demographic trends; adverse changes in the capital and credit markets or the availability of capital and credit; the Company's ability to successfully execute its multi-channel strategy; increasing competition in the outdoor sporting goods industry and for credit card products and reward programs; the cost of the Company's products, including increases in fuel prices; the availability of the Company's products due to political or financial instability in countries where the goods the Company sells are manufactured; supply and delivery shortages or interruptions, and other interruptions or disruptions to the Company's systems, processes, or controls, caused by system changes or other factors; increased or adverse government regulations, including regulations relating to firearms and ammunition; the Company's ability to protect its brand, intellectual property, and reputation; the outcome of litigation, administrative, and/or regulatory matters (including a Commissioner's charge the Company received from the Chair of the U. S. Equal Employment Opportunity Commission in January 2011); the Company's ability to manage credit, liquidity, interest rate, operational, legal, and compliance risks; the Company's ability to increase credit card receivables while managing credit quality; the Company's ability to securitize its credit card receivables at acceptable rates or access the deposits market at acceptable rates; the impact of legislation, regulation, and supervisory regulatory actions in the financial services industry, including the Dodd-Frank Wall Street Reform and Consumer Protection Act; and other risks, relevant factors and uncertainties identified in the Company's filings with the SEC (including the information set forth in the ""Risk Factors"" section of the Company's Form 10-K for the fiscal year ended December 31, 2011, and Form 10-Q for the fiscal quarter ended June 30, 2012), which filings are available at the Company's website at www.cabelas.com and the SEC's website at www.sec.gov. Given the risks and uncertainties surrounding forward-looking statements, you should not place undue reliance on these statements. The Company's",1,469,Equal Employment Opportunity,"CAB, CAB - Cabela's Inc. Reports Strong Third Quarter 2012 Results - 25-Oct-12 - BW.pdf"
