identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
"06HHB4, JPM, 0011CW",JPMorgan Chase Receives Diversity Leadership Award From SIFMA,4-Oct-12,BW,JPMorgan Chase & Co.,"Award, Corporate Social Responsibility","Innovative Diversity Leadership Award, for firms that develop or employ exceptionally unique and creative approaches to their diversity efforts, to Legg Mason – Diversity & Inclusion Leadership Council Board Leadership | JPMorgan Chase Receives Diversity Leadership Award From SIFMA  Thursday, October 04, 2012 02:00:00 PM (GMT) | In recognition of its commitment to diversity, JPMorgan Chase received the 2012 Team Diversity Leadership Award from SIFMA for its Black Organization for Leadership Development (BOLD) Business Resource Group. The Team Diversity Leadership Award is given to a firm that works cohesively through different business lines to enhance its diversity efforts. | JPMorgan Chase actively strengthens diversity among its employees through initiatives like Business Resource Groups, annual forums, open discussions with senior leaders, multicultural marketing efforts and partnerships involving community activities, among others. All Business Resource Groups are sponsored by a senior executive. | In 2011, JPMorgan Chase repositioned its more than 165 active Business Resource Groups to better align employee activities with business goals, development of people and talent, and its global diversity strategy. The firm's Black Organization for Leadership Development (BOLD) is one such Business Resource Group, which integrates the advancement of employees' needs as well as the firm's. BOLD provides employees, particularly those of African descent, with an empowering environment that helps to foster their professional and personal development and simultaneously support the firm's business goals and initiatives. | ""JPMorgan’s diversity efforts, which encompass more than this one initiative, are exceptional,"" said Ileane Rosenthal, executive vice president of member engagement at SIFMA. ""BOLD is a unique program that reflects the need to promote diversity and inclusivity in the workplace in a meaningful manner with support by senior management."" | ""Diversity is a core value of JPMorgan Chase and we are honored to be recognized by SIFMA – our industry peers – as a leader in team diversity,"" said Pat David, Head of Diversity, JPMorgan Chase. ""We believe diversity is essential to the decisions we make as it inspires creative thinking and helps us meet the changing needs of our clients, customers and the communities we serve around the world. BOLD exemplifies one of the many ways we actively promote diversity and inclusivity in our workplace and bring people together across our various lines of business. Congratulations to Brown Brothers Harriman, Hilliard Lyons, Legg Mason and Edward Jones for their leadership in diversity as well."" | Three other Diversity Leadership Awards were given as follows: | Emerging Diversity Leadership Award, for firms implementing diversity initiatives and efforts to Brown Brothers Harriman – Possibility Thinking and Hilliard Lyons – Women's Financial Consultant Roundtable | Sustained Diversity Leadership, for firms that demonstrate continued commitment and advancement of diversity strategies and efforts, to Edward Jones – Cross-Cultural Development Program",10,"30, 15, 51, 41, 87, 49, 115, 9, 26, 23","Diversity & Inclusion, diversity"
K,Kellogg among Working Mother's best companies,22-Sep-15,PRN,Kellogg Company,Human Interest Groups,"Kellogg Company's longstanding commitment to diversity and inclusion has been recognized by several organizations this year, with Working Mother  again naming Kellogg one of its ""100 Best Companies"" for a fifth time. | ""With the number of dual-income families on the rise, having the time and flexibility to meet responsibilities at work and home is critical to success,"" says Mark King, Global Head, Diversity & Inclusion. | D&I a competitive advantage at Kellogg w/ @_workingmother_ recognizing commitment to women at work + home http://ow.ly/Swl1z Flex work options, parental leave, advancement and wellness programs lead to @_workingmother_ honors http://ow.ly/Swl1z | ""We are proud to be among Working Mother's  best companies and we also recognize there are opportunities to improve. Benefits such as parental leave and health and wellness programs complemented by our programs to develop, retain and advance talent are what give us a competitive advantage.""",4,"32, 33, 31, 46","Diversity & Inclusion, D&I, parental leave, Diversity and Inclusion"
K,Kellogg Canada Named one of Canada's Top 100 Employers,25-Nov-19,CNW,Kellogg Canada Inc.,"Agriculture, Farming, Livestock, Economy, Business, Finance, Finance: Markets, Stock Prices, Accounting, Banking, Real Estate, etc., Financial Markets: Statistics, Rates & Commentaries",,0,0,
K,Kellogg Co.(K,US) Schedules Annual General Meeting for 24-April-2020 100 PM ET,11,,,,0,0,
K,Kellogg Co.(K,US) Schedules Consumer Analyst Group of New York Conference for 19-February-2020 800 AM ET,10,,,,0,0,
K,Kellogg Co.(K,US) Schedules Deutsche Bank dbAccess Global Consumer Conference for 13-June-2017 1000 AM ET,5,,,,0,0,
K,Kellogg Co.(K,US) Schedules Q2 2020 Earnings Call for 30-July-2020 930 AM ET,31,,,,0,0,
K,"Kellogg Company Board Members, Leader Recognized by WomenInc. Magazine in 2018 List of Most Influential Corporate Directors",20-Nov-18,PRN,Kellogg Company,Human Interest Groups,,0,0,
K,Kellogg Company Celebrates International Women's Day,6-Mar-18,PRN,Kellogg Company,Human Interest Groups,"BATTLE CREEK, Mich., March 6, 2018 /PRNewswire/ -- Did you know global studies show having at least 30 percent of women in leadership positions adds six percent to a company's net profit margin? This is according to Peterson Institute for Economics/Ernst & Young, 2/2016.    Women make a positive impact on business, yet gender parity is still more than 200 years away, according to the World Economic Forum's 2017 Global Gender Gap Report.   | Women of Kellogg is a global B/ERG who, through education, conversation and opportunity, empowers women and engages men to advocate for gender equity in the workplace – and in the world – in support of women's individual success, collective advancement and business improvement. For more information visit: http://kelloggdiversityandinclusion.com",2,"72, 48","diversity, gender gap"
K,Kellogg Company Celebrates International Women's Day,9-Mar-20,PRN,Kellogg Company,Human Interest Groups,"We're committed to reaching 50/50 gender parity by the end of 2025. And, as a signatory to the Catalyst CEO Champions for Change, we're part of the largest CEO-driven business commitment to advancing women and promoting diversity and inclusion in the workplace. As a truly global B/ERG, WOK's mission, through education, conversation and opportunity, is to empower women and engage men to advocate for gender equity in the workplace – and in the world – in support of individual success, collective advancement and business improvement. Men play an important role in achieving gender equity, so one of our male WOK Leadership Team members shared his thoughts on how men can be gender advocates in this recent Social K blog post.   Kellogg has programs in place to support gender equity and women's empowerment across our value chain, including specific programs to support women-owned businesses in our supplier base. We support women farmers and workers across the world where we've helped more than 10,000 women farmers and workers improve livelihoods for their families through improved agricultural practices. This is part of our global Kellogg's Better Days  purpose platform. Our brands are also committed to gender equity. In 2017, we joined the Association of National Advertisers (ANA) #SeeHer movement to increase the accurate portrayals of women and girls in U.S. advertising and media. Our brands also partner with Free the Work – a data-driven platform for hiring female and diverse content producers to create an inclusive force for change.",1,246,Diversity and Inclusion
K,Kellogg Company Celebrates Launch of Annual Diversity & Inclusion Report,18-Dec-18,PRN,Kellogg Company,Human Interest Groups,"For more stories like Jessa's and to learn more about Kellogg's global diversity and inclusion efforts,  click here to see the 2018 Features Report.  | Kellogg Company Celebrates Launch of Annual Diversity & Inclusion Report   Tuesday, December 18, 2018 04:00:00 PM (GMT) | BATTLE CREEK, Mich., Dec. 18, 2018 /PRNewswire/ -- Kellogg Company launched its ninth annual Diversity & Inclusion Report, titled, Features. The report provides a global overview of the company's Diversity & Inclusion (D&I) efforts and accomplishments. In celebration of the report launch, Jessa R., Category Manager, Kellogg's Southeast Asia , highlights one Features story  – a recent ad campaign recognizing working moms in Thailand. | celebrates-launch-of-annual-diversity--inclusion-report-300765826.html",4,"24, 17, 64, 1","Diversity & Inclusion, diversity, Diversity and Inclusion"
K,Kellogg Company Committed To Ensuring Its Media And Creative #SeeHer,11-Oct-17,PRN,Kellogg Company,Human Interest Groups,"Here at Kellogg, our K Values call upon us to operate with humility, a hunger to learn and a commitment to producing quality advertising and creative that reflects gender equality, authenticity and confidence. | As participants in the ANA's #SeeHer campaign, we submit our creative to consumer testing. Our work is evaluated using a score called the ""Gender Equality Measure"" (GEM™). This score measures ads or entertainment on how prominently we depict women, amid a larger industry conversation about gender equality and unconscious bias in both ads and the industry.",2,"33, 56",gender equality
K,Kellogg Company Honored as One of 40 Best Companies for Diversity in 2012 by Black Enterprise Magazine,11-Jul-12,PRN,Kellogg Company,"Corporate Social Responsibility, Human Interest Groups","""We're working to build a stronger Kellogg by fostering an inclusive culture that leverages diversity as a competitive advantage,"" said Mark King, chief diversity officer for Kellogg Company. ""Along with our supplier diversity initiatives, we've also made significant strides in reaching that objective by embedding diversity and inclusion throughout all levels of our organization. We're honored to be recognized by Black Enterprise once again for these efforts."" | BATTLE CREEK, Mich., July 11, 2012 /PRNewswire/ -- Kellogg Company has once again been named one of the ""40 Best Companies for Diversity"" in 2012 by Black Enterprise magazine. The recognition reflects the company's ongoing commitment to diversity and inclusion and marks the sixth time Kellogg has been named to the list. | Kellogg Company Honored as One of ""40 Best Companies for Diversity"" in 2012 by Black Enterprise Magazine  Wednesday, July 11, 2012 05:00:00 PM (GMT) | ""At Kellogg, we make a point to emphasize inclusion along with diversity,"" said President and Chief Executive Officer John Bryant. ""Promoting diversity helps us to be more in tune with the diverse needs of our consumers. Emphasizing inclusion creates an environment where all feel welcomed and valued – and that's important not only at Kellogg, but in the communities where we live and work as well."" | Featured in the publication's July issue, this year's Black Enterprise editorial accompanying its ""40 Best Companies"" list spotlights supplier diversity initiatives. Kellogg recently announced its 13th consecutive year of growth in its U.S. supplier diversity program, surpassing the $350 million mark, and has experienced a nearly 6-fold increase in spending in the last 10 years. The program also helps to support local communities by working with more than 200 companies owned by women, people of color and veterans with disabilities.    | Black Enterprise first published its ""Top 40"" list in 2005. Companies named to the list are evaluated on a variety of diversity indicators and whether those elements extend throughout the company. More information may be found at www.blackenterprise.com.",6,"67, 52, 24, 66, 80, 38","diversity, Chief Diversity Officer, Diversity and Inclusion"
K,Kellogg Company Honored as One of the Best Companies for Diversity Practices in 2012 by Hispanic Business,11-Sep-12,PRN,Kellogg Company,Human Interest Groups,"""We are incredibly proud and honored to once again be recognized by Hispanic Business, but we're also mindful that we must continue to earn these accolades every day across our business and within our teams,"" said Mark King, chief diversity officer for Kellogg Company. ""We have great momentum and have made significant strides in nurturing a richly diverse and inclusive culture, but there's always more to do on this journey."" | BATTLE CREEK, Mich., Sept. 11, 2012 /PRNewswire/ -- Kellogg Company has once again been named among the ""Best Companies for Diversity Practices"" in 2012 by Hispanic Business magazine. The recognition reflects the company's ongoing commitment to modeling and embracing diversity and inclusion. | Kellogg Company Honored as One of the ""Best Companies for Diversity Practices"" in 2012 by Hispanic Business  Tuesday, September 11, 2012 01:00:00 PM (GMT) | - Kellogg Company named among Best Companies for Diversity Practices in 2012 by Hispanic Business. - Latino employee resource group integral in Kellogg's recognition as a Best Company in Diversity Practices by Hispanic Business. - Kellogg Company embraces diverse & inclusive culture grows supplier diversity program and earns recognition for its practices. | Kellogg and other companies identified as among the ""Best"" by  Hispanic Business were evaluated on how embedded diversity is in their board leadership and personnel; recruitment, retention and promotion; marketing and community outreach; and supplier diversity.",5,"70, 42, 24, 52, 36","diversity, Chief Diversity Officer, Diversity and Inclusion"
K,Kellogg Company Honored as One of Top 50 Companies for Diversity in 2012,25-Apr-12,PRN,Kellogg Company,Human Interest Groups,"""It is an honor to receive this recognition from DiversityInc,"" said  Mark King, chief diversity officer for Kellogg Company.  ""Our employees not only embrace the concept of diversity, we work to bring it to life every day throughout every aspect of our company."" | Kellogg Company's long-standing commitment to diversity and inclusion was recognized when the company was named one of the ""Top 50 Companies for Diversity"" in 2012 by DiversityInc,  a leading global organization focusing on diversity and inclusion.  | There are four core areas DiversityInc considers when selecting its Top 50 companies: the CEO's commitment to diversity and inclusion; human capital; corporate and organizational communication on diversity-related issues; and supplier diversity. | Kellogg Company Honored as One of ""Top 50 Companies for Diversity"" in 2012   Wednesday, April 25, 2012 12:30:00 PM (GMT) | DiversityInc names Kellogg Company one of its ""Top 50 Companies for Diversity"" in 2012 Organization cites Kellogg's executive commitment, human capital, communication and supplier diversity initiatives Kellogg CEO calls not only ""the right thing to do,"" but critical to a company's success and growth | DiversityInc began recognizing global companies that play a leading role in supporting and promoting diversity since it first published its ""Top 50"" list in 2001.  This year, more than 500 companies participated in the selection process.  Kellogg has been previously recognized by DiversityInc as a ""Noteworthy"" company prior to making it into their Top 50. | ""The concepts of diversity and inclusiveness are at the heart of Kellogg's values,"" said President and Chief Executive Officer John Bryant.  ""We are committed to growing our diverse workforce not only because it is the right thing to do, but also because it is critical to our ongoing success.  A diverse and inclusive workforce is more nimble, more innovative, more connected to our customers and consumers, and more open to new ideas, particularly in this increasingly global economy.""  | ""Kellogg has had a dramatic improvement this year, led by CEO and President  John Bryant. This includes direct executive accountability for diversity results and significant improvements in resource groups and supplier diversity,"" said Luke Visconti, CEO of DiversityInc.",8,"43, 36, 32, 20, 44, 55, 78, 38","diversity, Chief Diversity Officer, Diversity and Inclusion"
K,Kellogg Company Honored for its Diversity and Inclusion Practices by DiversityInc,24-Apr-13,PRN,Kellogg Company,Human Interest Groups,"Kellogg Company Honored for its Diversity and Inclusion Practices by DiversityInc   Wednesday, April 24, 2013 12:00:00 PM (GMT) | Kellogg Company was recognized today as a ""Top 50 Company for Diversity"" by DiversityInc, a leading global organization focusing on diversity and inclusion. This is the second consecutive year that Kellogg has received the recognition. | There are four core areas DiversityInc considers when selecting its Top 50 companies: the CEO's commitment to diversity and inclusion; human capital; corporate and organizational communication on diversity-related issues; and supplier diversity. | ""We believe diversity and inclusion are essential to living our values, achieving our business goals and building a stronger Kellogg,"" said Mark King, Global Head of Diversity & Inclusion. ""To succeed in an increasingly competitive global market, we must attract, engage and retain the best employees who reflect the diversity of our consumers."" | Named a ""Top 50 Company for Diversity"" in 2013 | @KelloggCompany recognized by @DiversityInc as a ""Top 50 Company for Diversity"" in 2013 @KelloggCompany CEO applauds employees' commitment to culture, values and innovation in receiving @DiversityInc honor",6,"18, 35, 32, 53, 9, 27","diversity, Diversity and Inclusion"
K,Kellogg Company is committed to #EachforEqual,10-Mar-20,PRN,Kellogg Company,"Corporate Social Responsibility, Human Interest Groups","Why did you join the WOK Leadership Team? Two years ago, I was asked to join the WOK Leadership Team. Initially, I was concerned about filling a position that was meant for a woman. However, the team assured me that they wanted to attract more men to WOK so they can be an active part of the conversation. Gender equality is essential for economies and communities to thrive. At Kellogg, we're focused on building a culture of inclusion with a commitment to reach 50/50 gender parity, at the manager level and above, by the end of 2025.",1,97,gender equality
K,Kellogg Company Joins Association of National Advertisers' #SeeHer Campaign,11-Oct-17,BW,Association of National Advertisers and Kellogg Company,Product/Service,"Kellogg’s Special K Brand Earns High Gender Equality Measure (GEM ™) Score As Part of a Movement to Eliminate Gender Bias in Ads and Programming | Last March, the movement released its proprietary Gender Equality Measure (GEM™), a potent, data-driven methodology to identify — and eliminate — gender bias and to help marketers track progress toward the movement’s goal. GEM is increasingly being integrated into national advertisers’ media plans and RFPs. The methodology has been used to evaluate 27,500 ads over the last year. Among those receiving some of the highest GEM scores is Kellogg’s Special K cereal brand, which is a leader in food and nutrition — an area that has a significant impact on girls’ and women’s sense of self.",2,"25, 96",gender equality
K,Kellogg Company launches 10th annual Diversity & Inclusion Report,17-Dec-19,PRN,Kellogg Company,,"""Features celebrates the many ways our inclusive culture is nourishing the world, in every way possible,"" said Priscilla Koranteng, Vice President, Global Talent & Chief Diversity Officer. ""We know that fostering a diverse workforce and supplier base is the right thing to do, and it creates a real competitive advantage for us."" | Kellogg Company launches 10th annual Diversity & Inclusion Report   Tuesday, December 17, 2019 01:00:00 PM (GMT) | BATTLE CREEK, Mich., Dec. 17, 2019 /PRNewswire/ -- Kellogg Company is proud to launch its annual Diversity & Inclusion Report, titled Features. The report highlights the company's many Diversity & Inclusion (D&I) accomplishments and goals over the past year. | This marks a decade of D&I reports, and more than 10 decades of the company's focus on diversity, dating back to its founder W.K. Kellogg – a pioneer in employing women in the workplace and reaching across cultural boundaries.  | The report includes many stories from Kellogg facilities around the world, showcasing employees from its eight Business/Employee Resource Groups, as well as local and regional organizations that collaborate with Kellogg to advance D&I in the marketplace and communities it serves. One such story includes an example from Latin America  where the team implemented KUBIC LA, an online brainstorming game, that fosters collaboration and diverse thinking to surface the best ideas on cost-saving measures. | Experience the interactive Multichannel News Release here: https://www.multivu.com/players/English/8471052-kellogg-10th-annual-diversity-inclusion-report/ | The 2019 Features report is available online at: www.KelloggDiversityandInclusion.com. | diversity--inclusion-report-300975790.html",8,"52, 16, 39, 39, 73, 8, 9, 1","Diversity & Inclusion, D&I, Chief Diversity Officer, diversity"
K,Kellogg Company launches eighth annual Diversity and Inclusion Report,13-Dec-17,PRN,Kellogg Company,Corporate Social Responsibility,"Kellogg Company launches eighth annual Diversity and Inclusion Report   Wednesday, December 13, 2017 03:00:00 PM (GMT) | BATTLE CREEK, Mich., Dec. 13, 2017 /PRNewswire/ -- Kellogg Company announces the launch of its eighth annual Diversity and Inclusion Report titled, Features. The report provides an overview of diversity and inclusion at the company. These efforts help Kellogg maintain a competitive business advantage, encourage collaboration, enhance the organization and create a supportive and welcoming work environment. This is essential to helping Kellogg maintain a vibrant culture of inclusion, consistent with its core values. The complete report is available online at: www.KelloggDiversityandInclusion.com. | Kellogg is more than a business. It is a company with heart and soul, driven by a diverse and inclusive community of passionate people making a difference.  The Features report includes many employee stories from around the globe, showcasing Kellogg's diverse array of eight business/employee resource groups, organizations pivotal to Kellogg's efforts to advance Diversity and Inclusion in the workplace, marketplace and communities it serves. | ""These stories celebrate the progress we've made, as individuals and as a company,"" said  Mark King, Global Head, Diversity and Inclusion. ""Our continued efforts toward being a more inclusive and diverse company will enable us to create even more innovative foods that enrich and delight the world, and ultimately, deliver on our growth plan objectives for sustainable growth."" | launches-eighth-annual-diversity-and-inclusion-report-300570234.html",5,"16, 82, 65, 58, 1","diversity, Diversity and Inclusion"
K,Kellogg Company launches ninth annual Diversity and Inclusion Report,18-Dec-18,PRN,Kellogg Company,Corporate Social Responsibility,"Kellogg Company launches ninth annual Diversity and Inclusion Report   Tuesday, December 18, 2018 02:00:00 PM (GMT) | BATTLE CREEK, Mich., Dec. 18, 2018 /PRNewswire/ -- Kellogg Company is proud to announce the launch of its ninth annual Diversity & Inclusion Report titled, Features. The report provides a global overview of the company's Diversity & Inclusion (D&I) efforts and accomplishments. These efforts help Kellogg maintain a competitive business advantage, encourage collaboration, enhance the organization and create a supportive and welcoming work environment – essential to helping Kellogg maintain a vibrant culture of inclusion, consistent with its core K Values. | ""These stories celebrate the progress we've made, as individuals and as a company,"" said  Mark King, Global Head, Diversity & Inclusion, Kellogg Company. ""Our continued efforts toward Diversity & Inclusion will help enable us to create even more innovative foods that enrich and delight the world, and ultimately, deliver on our goals for sustainable growth."" | The Features report includes many employee stories from around the world, showcasing Kellogg's diverse array of eight business/employee resource groups, organizations pivotal to Kellogg's efforts to advance D&I in the workplace, marketplace and communities it serves. | The 2018 Features report is available online at: www.KelloggDiversityandInclusion.com. | launches-ninth-annual-diversity-and-inclusion-report-300765691.html",6,"16, 81, 55, 36, 9, 1","Diversity & Inclusion, D&I, diversity, Diversity and Inclusion"
K,Kellogg Company Named a Top Company for Executive Women,3-Mar-15,PRN,Kellogg Company,"Corporate Social Responsibility, Human Interest Groups","Mark King, Global Head, Diversity & Inclusion, said our internal groups such as Women of Kellogg (WOK) and Women in Supply Chain (WISC) continue to drive positive change in the organization through professional development programming and by fostering stronger engagement across the business.",1,43,Diversity & Inclusion
K,Kellogg Company Named One Of The 2018 World's Most Ethical Companies® By The Ethisphere Institute For The 10th Time,14-Feb-18,PRN,Kellogg Company,"Corporate Social Responsibility, Human Interest Groups","In 2018, 135 honorees were recognized, spanning 24 countries and 57 industries. The twelfth class of honorees had record levels of involvement with their stakeholders and their communities around the world. Measuring and improving culture, leading authentically and committing to transparency, diversity and inclusion were all priorities for honorees.",1,49,Diversity and Inclusion
K,"Kellogg Company Partners With GLAAD For Spirit Day, Launching New 2019 Edition of All Together Cereal",17-Oct-19,PRN,Kellogg Company,"Corporate Social Responsibility, Human Interest Groups","""At Kellogg, we are firmly committed to equity and inclusion in the workplace, marketplace and in the communities where we work and live,"" said Priscilla Koranteng, Vice President, Global Talent and Chief Diversity Officer. ""We have long been allies and supporters of LGBTQ employees, their families and the community. For more than 100 years, Kellogg has nourished families so they can flourish and thrive, and the company continues to welcome everyone to the table."" | ""We are proud to partner with Kellogg's again this year to help extend the important message of Spirit Day to households across the country,"" said John McCourt, Senior Director of Development & Integrated Marketing at GLAAD. ""The All Together cereal encompasses the values of diversity, equality, and solidarity that Spirit Day is all about, and we hope that LGBTQ youth everywhere receive the messages loud and clear.""",2,"74, 67","diversity, Chief Diversity Officer"
K,Kellogg Company Selected for Dow Jones Sustainability Index,12-Sep-17,PRN,Kellogg Company,"Corporate Social Responsibility, Human Interest Groups","Expanding our product portfolio to address hidden hunger by increasing affordability and access in emerging markets. Continuing industry leadership on diversity and inclusion in our company and beyond. Progressing on our Science Based Targets on emissions for our global footprint, including our supply chain; to date, we have engaged 60 percent of our supplier spend on emissions reporting. We are reaching 294,000 farmers through programs, research and technical assistance focused on climate smart agriculture. Kellogg was one of the first U.S.-based companies to join Champions 12.3 and to become a U.S. Food Loss and Waste champion. Creating 3 billion better days through Kellogg's Breakfasts for Better Days signature cause platform.",1,110,Diversity and Inclusion
K,Kellogg Company unveils ambitious next,generation Kellogg's® Better Days global commitment to address food security driving positive change ... - 03-Jun,19,Kellogg Company,"Corporate Social Responsibility, New Products & Services","Nourishing 1 billion people with its foods, delivering nutrients of need and addressing hidden hunger; Feeding 375 million people in need through food donations and expanded child feeding programs; Nurturing the planet as it supports 1 million farmers, especially women smallholders and workers; Conserving natural resources all along the value chain, from responsibly sourcing ingredients and reducing food waste, to providing recyclable, reusable or compostable packaging; Encouraging employee volunteerism, ensuring an ethical supply chain and supporting diversity and inclusion; And living its founder's values by advocating on behalf of hungry children everywhere and engaging 1.5 billion people to help address the important issue of food security.",1,106,Diversity and Inclusion
K,"Kellogg Details Efforts Toward Building a More Diverse, Inclusive Workplace",13-Jul-11,PRN,Kellogg Company,"Corporate Social Responsibility, Human Interest Groups","""At Kellogg, we know that diversity and inclusion are essential business imperatives to succeeding in a competitive global marketplace,"" said John Bryant, president and chief executive officer, Kellogg Company. ""Specifically, a diverse workforce helps us better anticipate the needs of our increasingly diverse consumer base. It is also is more adaptable to change, more innovative and more open to new ideas."" | Examples of other initiatives – along with Kellogg's diversity strategy – are detailed in the Progress Report. The report also discusses the company's Supplier Diversity program and other efforts to promote diversity and inclusion in the broader communities where Kellogg employees live and work. In particular, Kellogg has seen tremendous growth in its supplier diversity program in the last decade. In 2010, Kellogg spent $425 million on goods and services from minority- and women-owned businesses, an approximately 8-fold increase since 1999. | ""While we continue to make strides in our diversity and inclusion initiatives, we know we also have room for improvement,"" Bryant said. ""We remain focused on not only recruiting, but retaining, a diverse and vibrant workforce."" | BATTLE CREEK, Mich., July 13, 2011 /PRNewswire/ -- Kellogg Company today announced the launch of its second Diversity & Inclusion Progress Report, detailing the company's efforts toward building a diverse workforce reflective of the consumers it serves and the communities in which it operates. | ""Diversity at Kellogg has been a continuous focus of ours,"" said  Mark King, Kellogg Company's senior director of Diversity & Inclusion. ""Throughout our 100-plus year history, we have made significant strides toward the more equitable inclusion of women; people of color; lesbian, gay, bisexual and transgender individuals; and people with disabilities in our workforce. Our goal is to mirror the diversity of our consumers, and we're making progress."" | The full 2010 Kellogg Company Diversity & Inclusion Progress Report is now available online at www.kelloggdiversityandinclusion.com. Comments on the report are encouraged, and may be sent to diversity.inclusion@kellogg.com. | Kellogg continues to see the benefits of leveraging diversity among its employees. Among these efforts, members of the company's six employee resource groups (ERGs) are increasingly contributing to business results. For example, the Latino and African-American ERGs recently assisted with market research by providing feedback on television advertising geared toward consumers from these ethnic groups. After the research was completed, Kellogg introduced new TV spots developed specifically with ERG members' feedback in mind. | As a testament to this progress, Kellogg has recently received several national recognitions, including being named one of the ""25 Noteworthy Companies for Diversity"" by DiversityInc. The company was also recognized as one of the ""2011 Best Places to Work for LGBT Equality"" by the Human Rights Campaign. | Additional details about Kellogg Company's diversity strategy, along with information about other workplace initiatives – including talent management, employee safety, and employee health and wellness – may be found in its Corporate Responsibility Report at www.kelloggcompany.com/CR.",9,"61, 81, 36, 44, 68, 28, 73, 48, 36","Diversity & Inclusion, diversity, Diversity and Inclusion"
K,"Kellogg Displays its Heart and Soul for Spirit Day Donates $50,000 to GLAAD",17-Oct-19,PRN,Kellogg Company,"Corporate Social Responsibility, Human Interest Groups","BATTLE CREEK, Mich., Oct. 17, 2019 /PRNewswire/ -- In honor of Spirit Day, Kellogg Company is donating $50,000 to GLAAD to support their anti-bullying and LGBTQ advocacy work and launching a new All Together Cereal. In a recent blog post, Priscilla Koranteng, Kellogg Vice President, Global Talent and Chief Diversity Officer, shares why she's proud to work for a company that emphasizes inclusion through partnerships like GLAAD. | Social K – Kellogg Company Blog By: Priscilla Koranteng, Vice President, Global Talent and Chief Diversity Officer | The K Values are part of the company's DNA and guide the way we do business. These values of integrity, accountability, passion, humility, simplicity and a focus on success play a unique and critical part in the ongoing success of the business. This was evident from the moment I started my journey in the hiring process, and I continue to feel this culture of respect every day. We know that both diversity and inclusion are business imperatives: Diversity helps us better understand what our diverse consumers want and love, and inclusion helps to bolster employee productivity. One example of how we're doing this is by participating in Spirit Day. | I'm so proud to lead the company's diversity and inclusion efforts. My vision is for Kellogg to be at the forefront of diversity in the marketplace because it reflects our consumers and our brand. Diversity must continue to be the bedrock of our hiring, development, retention and rewarding of employees. Partnerships and events like Spirit Day help us to accomplish this – and show people that Kellogg is truly a company with heart and soul, driven by a diverse and inclusive community of passionate people making a difference. For more on our Diversity and Inclusion efforts, visit our site here. | As a new Kellogg employee and Vice President of Talent and Diversity, I'm quickly learning that Kellogg truly is a company with heart and soul.",5,"67, 17, 109, 100, 25","diversity, Chief Diversity Officer, Diversity and Inclusion"
K,Kellogg Launches Third Diversity & Inclusion Report,28-Aug-12,PRN,Kellogg Company,"Corporate Social Responsibility, Human Interest Groups","""This year we took a more personal approach to our Diversity & Inclusion report,"" said  Mark King, Kellogg Company's Chief Diversity Officer. ""Reading and learning about real-life success stories from Kellogg teammates around the globe shows the human side – the inspirational side – that makes us incredibly proud of our ongoing journey. We continue to increase and leverage the diversity of our Kellogg team around the globe to create an inclusive culture where our employees can thrive."" | Kellogg receives 8 awards for diversity & inclusion in workplace & supplier relationships, but recognizes ongoing journey. New report,  Features, takes personal approach by telling stories of benefits of workplace diversity and inclusion. Fostering diversity is a competitive advantage that helps Kellogg achieve its strategic vision. | Examples of other initiatives – along with Kellogg's diversity and inclusion strategy – are detailed in Features. For example, Kellogg's Supplier Diversity Program has provided business opportunities for companies owned by members of minority groups, women and veterans with disabilities. Via this program, Kellogg Company now purchases from more than 200 diverse supplier companies and spends more than $350 million a year with diverse suppliers. | As a testament to this progress, Kellogg has received over the past year several accolades, including earning a spot among DiversityInc's ""2012 Top 50 Companies for Diversity"" (a leading organization for diversity and inclusion), and The CEO Leadership Circle of Excellence Award from the Minority Business Development Agency (a branch of the U.S. Department of Commerce through which recognition is based on accomplishments in supplier diversity). | Kellogg Launches Third Diversity & Inclusion Report   Tuesday, August 28, 2012 01:00:00 PM (GMT) | Kellogg Company today proudly launched its third Diversity & Inclusion (D&I) report, titled Features, which details the company's efforts toward building a diverse workforce reflective of the consumers it serves and the communities in which it operates. | The full Diversity & Inclusion report is now available online at  www.kelloggdiversityandinclusion.com. | ""Fostering diversity within our workforce and our supplier base is not just the right thing to do; it's critical for helping us achieve our strategic vision,"" said John Bryant, president and chief executive officer, Kellogg Company. ""An actively inclusive, welcoming and respectful work environment promotes employee engagement, drives innovation, improves retention and boosts productivity – all of which contribute directly to our bottom line."" | ""Even as we drive greater diversity within our global workforce, we know we have to work together as one company, and one team, to achieve our goals,"" Bryant said. ""We must embrace diversity as an ongoing journey even as we align all employees toward the achievement of our common vision, while also adhering to our shared corporate Values. That, we believe, is the recipe for success."" | Additional details about Kellogg Company's diversity strategy, along with information about other workplace initiatives – including talent management, employee safety, and employee health and wellness – may be found in its Corporate Responsibility report at www.kelloggcompany.com/CR.",10,"78, 46, 65, 66, 14, 37, 12, 64, 66, 36","Diversity & Inclusion, Chief Diversity Officer, diversity, Diversity and Inclusion"
