identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
LUV,Southwest Airlines Announces Speaker Lineup For Fourth Annual Award,Winning Diversity Summit On August 1 - 10-Jul,13,Southwest Airlines,,"Attendees will hear from Diversity Thought Leaders such as Ernst & Young's recently retired CEO  James Turley, The Coca-Cola Company's Chief Diversity Officer  Steve Bucherati, and Voto Latino's President and CEO Maria Teresa Kumar  on topics ranging from advancing women and changing their lives to discussing the new rising majority's effect on America's businesses.  Additionally, Southwest Airlines' President Emeritus Colleen Barrett will join a panel with Vice President Diversity and Inclusion Ellen Torbert, Executive Vice President and Chief Commercial Officer Bob Jordan, and Senior Vice President Customer Services Teresa Laraba to discuss how Southwest is reframing the dialogue on diversity and inclusion and why it's always been the airline's recipe for success. To see a complete lineup of speakers and learn more about this year's Diversity Summit, visit the NUTS About Southwest blog. | DALLAS, July 10, 2013 /PRNewswire/ -- Southwest Airlines  (NYSE: LUV) today announces its speaker lineup for the carrier's fourth annual, award-winning Diversity Summit to be held on August 1 in Dallas at the Company's headquarters. Themed ""Reframe the Dialogue,"" the Summit will gather corporate executives, HR professionals, and community leaders to join the conversation about how a strong spirit of diversity and inclusion can impact the performance of a company, foster innovation, and bring a community together. | ""Southwest is excited to celebrate diversity and host our fourth annual Diversity Summit to promote the importance of engaging in conversations about best practices in valuing and respecting each other in the workplace,"" said Ellen Torbert, Southwest Airlines Vice President of Diversity and Inclusion.   ""At Southwest, diversity is more than a word""îit's the fabric within our Culture""îfrom the first click on southwest.com to our Employees greeting and serving Customers at the airport and onboard our flights, our multi-faceted workforce is our greatest asset."" | Southwest Airlines Announces Speaker Lineup For Fourth Annual Award-Winning Diversity Summit On August 1  Wednesday, July 10, 2013 03:00:00 PM (GMT) | Registration Now Open to Attend and Join the Conversation with Diversity Leaders | The Southwest Airlines Diversity Summit was created and is hosted by the airline's Diversity Council. Formed in 2007, the Council is comprised of Southwest Employees from all walks of life who have stepped forward to volunteer their time to champion the best of diversity leadership and embrace the spirit of inclusion in all departments. If you are interested in attending the award-winning Summit, please register here as soon as possible; seating is limited.",6,"133, 77, 83, 21, 12, 73","Diversity and Inclusion, diversity, Chief Diversity Officer"
LUV,"Southwest Airlines Announces Third Annual, Award",winning Diversity Summit To Be Held August 2 - 16-Jul,12,Southwest Airlines,,"DALLAS, July 16, 2012 /PRNewswire/ -- Southwest Airlines  (NYSE: LUV) today announces its third annual, award-winning Diversity Summit  will be held on August 2 in  Dallas at the airline's headquarters. Themed ""LUVing Employees, LUVing Communities,"" the summit will gather executives from North Texas Fortune 500 companies to join the conversation about Diversity and Inclusion initiatives, foster new opportunities, and explore best practices. | ""Southwest is proud to host our third annual Diversity Summit to help increase awareness and show appreciation of cultural and lifestyle differences within the workforce,"" said Ellen Torbert, Southwest Airlines Vice President of Diversity and Inclusion. ""At Southwest, we pride ourselves on giving our Employees the Freedom to be themselves."" | The Southwest Airlines Diversity and Inclusion Summit was created and is hosted by the airline's Diversity Council. The Council comprises Southwest Employees who meet every month to to execute the airline's strategic goals of optimizing the strength of its diverse workforce and maintaining an inclusive workplace. The 2010 Southwest Airlines Diversity and Inclusion Summit was recognized with a Diversity Communications Honor by PR News' Corporate Social Responsibility Awards. | Southwest Airlines Announces Third Annual, Award-winning Diversity Summit To Be Held August 2   Monday, July 16, 2012 03:00:00 PM (GMT) | Attendees will hear from Diversity experts on topics such as dispelling misperceptions and stereotypes and learning best practices around fostering diversity and mutual understanding in the workplace. Additionally, Colleen Barrett, Southwest Airlines President Emeritus, will discuss how Southwest's Corporate Culture was built on the tenet that Employees should always treat each other with respect and dignity. To see a complete lineup of speakers, visit: http://www.blogsouthwest.com/files/southwest_airlines_diversity_summit_speakers_lineup.pdf",5,"62, 50, 68, 20, 65","Diversity and Inclusion, diversity"
LUV,Southwest Airlines Celebrates Asian Pacific American Heritage During The Month Of May And All Throughout The Year,9-May-13,PRN,Southwest Airlines,"Corporate Social Responsibility, Human Interest Groups","""Southwest Airlines appreciates the opportunity to embrace the rich cultural backgrounds of our Customers and Employees.  While we celebrate during the month, it's important to demonstrate our commitment to the Asian community all year long,"" said Ellen Torbert, Southwest Airlines' Vice President of Diversity and Inclusion.  ""We value our community partnerships with more than 30 nonprofit organizations that focus on the Asian community to help ensure access to higher education, build stronger businesses, and celebrate Asian Pacific American Heritage."" | Southwest Airlines will bring together executives from North Texas Fortune 500 companies to join the conversation during its fourth annual award-winning Diversity Summit to focus on diversity and inclusion initiatives, foster new opportunities, and explore best practices. | Southwest provides travel for Human Resource professionals, diversity officers, community and business leaders, students, and teachers from the Phoenix community to learn about diversity and inclusion, managing and mentoring diverse workforces, and implementing effective strategies. | Southwest Airlines will host an Asian Pacific American Heritage Month celebration for its Employees at the Company's headquarters in Dallas.  The celebration, hosted by the Southwest Airlines Diversity Council, will also feature an Indian dance performance. | August | Southwest Airlines' Fourth Annual Award-Winning Diversity Summit,  Dallas | October | Diversity Leadership Alliance Conference,  Phoenix",8,"79, 37, 35, 36, 1, 8, 1, 5","Diversity and Inclusion, diversity"
LUV,Southwest Airlines Celebrates Black History All Year Long,1-Feb-12,PRN,Southwest Airlines,Human Interest Groups,"""Southwest Airlines' long heritage of serving the African American community stems from the Company's commitment to diversity at all levels""îwhether ideas, knowledge, or actions,"" said Ellen Torbert, Southwest Airlines' Vice President of Diversity and Inclusion. ""With more than 80 African American community based organizations as partners, an active Corporate Community Affairs team, and a diverse workforce, we can take pride in a Company built out of the heart of our communities.""",1,71,Diversity and Inclusion
LUV,Southwest Airlines Celebrates Diversity With North Texas Summit,29-Sep-11,PRN,Southwest Airlines,Corporate Social Responsibility,"DALLAS, Sept. 29, 2011 /PRNewswire/ --  Southwest Airlines  (NYSE: LUV) is celebrating workplace diversity by hosting its second annual Diversity and Inclusion Summit today themed ""Join the Conversation about Civility.""  Diversity and Inclusion Leaders from many North Texas Fortune 500 companies will participate in the dialogue about diversity and inclusion initiatives, fostering civility in the workplace, and sharing best practices. | Ellen Torbert, Southwest's Vice President of Diversity and Inclusion, who will share her personal journey growing up in both a segregated and desegregated society. Southwest's President Emeritus, Colleen Barrett, will speak about lessons from her book ""Lead with LUV"" and offer insights on the importance of servant leadership. Terry Howard, Director of Diversity and Inclusion for Texas Instruments and Cofounder of the Global Diversity Consortium will share information about this organization. A panel discussion moderated by  Debra Hunter Johnson , an attorney and HR professional with more than 20 years of experience in complex workplace litigation. Panelists will include Dr. Betty Gilmore with Southern Methodist University, Steve Blow with the Dallas Morning News, Journalist and Author Ana Cristina Reymundo, and Elizabeth Hebbe, one of the Core Team Members of The Oshkosh Civility Project. | ""We are honored to be hosting the Southwest Airlines Diversity and Inclusion Summit for the second year in a row.  This Summit presents an opportunity to open our doors and our hearts to have a conversation about the topic of diversity, inclusion, and civility,"" said Linda Rutherford, Vice President Communication and Strategic Outreach for Southwest Airlines. ""At Southwest, we believe that a modern and diverse workforce is key to our continued success.  We are committed to providing our Employees the best tools for their development by engaging in conversations about best practices and the importance of respecting each other in the workplace.""  | The 2010 Diversity and Inclusion Summit was recognized with a Diversity Communications Honor by PR News' Corporate Social Responsibility Awards. | The Southwest Airlines Diversity and Inclusion Summit was created and is hosted by the Company's Diversity Council. This Council comprises Southwest Employees who meet every month to improve the recruitment and advancement of women and minorities, work to enhance the Company's supplier diversity efforts, champion diversity and inclusion training efforts, and create awareness of and show appreciation for cultural or lifestyle differences within the Company's diverse workforce. | Southwest Airlines Celebrates Diversity With North Texas Summit   Thursday, September 29, 2011 03:00:00 PM (GMT) | Last year, Hispanic Business Magazine named Southwest Airlines as one of the top Elite companies for diversity.",7,"60, 133, 102, 20, 67, 15, 17","Diversity and Inclusion, diversity"
LUV,Southwest Airlines Celebrates LGBT Pride Month,22-Jun-15,PRN,Southwest Airlines,"Corporate Social Responsibility, Human Interest Groups","""Southwest Airlines is proud of our commitment to the communities we serve,"" said  Ellen Torbert, Southwest Airlines' Vice President of Diversity and Inclusion. ""We have been a longtime supporter of the LGBT community and are pleased to champion their work to promote inclusive environments, and we are proud of the relationships we have with our local, regional, and national community partners. These nonprofit organizations work hard to make a positive difference in the LGBT Community.""",1,75,Diversity and Inclusion
"LUV, 0FZ8RK",Southwest Airlines Co.  SEIU Pension Plans Master Trust,Activist Campaign to Vote For a Stockholder Proposal Announced - 06-May,20,,,"On 5-6-2020, SEIU Pension Plans Master Trust filed a notice of exempt solicitation, and sent a letter to Southwest  Airlines Co.'s shareholders to vote for the proposal which requested the board to report on the company's lobbying  activities, at the 2020 annual meeting. SEIU believed that a full disclosure would help the company's reputation  given that Southwest's lobbying positions were inconsistent with passengers' interests, and contributed to an  organization whose activities were inconsistent with the company's commitment to diversity and inclusion. SEIU  further added that the proposal would prevent the imposition of excessive administrative burden on Southwest, and  promote greater alignment of lobbying activities with the company's stated values and long-term value creation.",1,113,Diversity and Inclusion
LUV,Southwest Airlines Co.(LUV,US) Schedules Annual General Meeting for 21-May-2020 1100 AM ET,6,,,,0,0,
LUV,Southwest Airlines Co.(LUV,US) Schedules Investor Day for 23-June-2016 1200 PM ET,17,,,,0,0,
LUV,Southwest Airlines Continues Its Proud Tradition Of Celebrating Women's History Month,5-Mar-14,PRN,Southwest Airlines,"Corporate Social Responsibility, Human Interest Groups","DALLAS, March 5, 2014 /PRNewswire/ -- Southwest Airlines  (NYSE: LUV) is proud to celebrate its continued commitment to women at Southwest and in the communities it serves by hosting an array of activities throughout the year.  At Southwest, women make up more than 40 percent of the Company.  Additionally, nearly 35 percent of the Company's total leadership roles are held by women. Southwest champions diversity and inclusion and the causes that matter most to its Customers and Employees.   | ""At Southwest Airlines, we believe in an inclusive work environment that values differences and celebrates the unique perspectives and talents of our People,"" said Ellen Torbert, Southwest Airlines' Vice President of Diversity and Inclusion. ""We also extend those values to the communities we serve through community partnerships throughout the nation, including more than 30 relationships with organizations that invest in women's leadership development, empowerment, and recognition.  Through those meaningful relationships, we are able to strengthen the communities in which our Customers and Employees work and live."" | May 14  | CABLE, Power of Inclusion Luncheon,  Nashville As a Gold Sponsor of the event, Southwest proudly joins CABLE as they recognize  Nashville individuals, businesses, and non-profit organizations that championed all types of diversity and developed innovative methods to enhance diversity and inclusion. Nominees are evaluated and selected by CABLE's panel of experts on Diversity Best Practice.",4,"78, 86, 2, 55",Diversity and Inclusion
LUV,Southwest Airlines Continues Proud Tradition of Celebrating Asian Pacific American Heritage During the Month of May and All Year Long,1-May-14,PRN,Southwest Airlines,"Corporate Social Responsibility, Human Interest Groups","""We are a Company of People that is unique by design, and we are all unified by the Purpose of connecting People to what's most important in their lives,"" said Ellen Torbert, Southwest Airlines' Vice President of Diversity and Inclusion.  ""We enjoy celebrating Asian Pacific American Heritage Month each May, but our commitment to the Asian American and Pacific Islander community lasts longer than a month of the year.  Our invaluable community partnerships allow us to not only celebrate Asian Pacific American Heritage, but help the APA community to grow even stronger.""  | May 14  | Southwest Airlines, Diversity Dialogue Series,  Dallas  Southwest Airlines invites Employees to attend a screening of the new documentary on the life of  Dalip Singh Saund. His Life, His Legacy  tells the inspiring story of an ethical and passionate man who rose above prejudice and racism to serve as the first Asian, the first Indian, and the first Sikh elected to the U.S. House of Representatives. | May 28 | Southwest Airlines, Diversity Dialogue Series,  Dallas  Southwest Airlines invites its Employees to enjoy listening to  Dan Nainan, IT Engineer, Comedian, and Published Author as he talks about Cultural Awareness.",5,"92, 2, 65, 2, 29","Diversity and Inclusion, diversity"
LUV,Southwest Airlines Continues Proud Tradition Of Celebrating Black History Month,3-Feb-15,PRN,Southwest Airlines,"Corporate Social Responsibility, Not For Profit Organizations, Human Interest Groups","DALLAS, Feb. 3, 2015 /PRNewswire/ -- Southwest Airlines  (NYSE: LUV) continues its proud tradition of giving back to the communities it serves by supporting the causes that matter most in the cities where its Customers and Employees work and live.  ""Throughout the year, Southwest Airlines proudly sponsors and hosts events in an effort to celebrate the rich history and culture of the African American community, and to strengthen the communities we serve,"" said Ellen Torbert, Southwest Airlines' Vice President of Diversity & Inclusion.  ""Southwest has always been a Company that puts People first and that extends into the community.  Through our support of nonprofit organizations, we are able to provide education and leadership opportunities, in an effort to build a brighter future for those served by our impactful Community Partners."" | Feb. 18 | Southwest Airlines, Power of Inclusion: Black History Month,  Dallas Southwest Airlines will host an event for Employees at its Headquarters in honor of Black History Month.  This year's event will feature Southwest Airlines' Vice President of Diversity & Inclusion, Ellen Torbert; Southwest Airlines' Lou Freeman, first African American chief pilot for any major U.S. airline; and radio personality Tom Joyner of the Tom Joyner Radio Show. | October | Southwest Airlines, Inclusion and Innovation Summit  Southwest Airlines will host its fifth annual Diversity Summit.  All Southwest Employees are encouraged to attend a day-long session focusing on the Company's Diversity & Inclusion efforts and celebrating the unique talents of all Employees.  | Jan. 31 - Feb. 28 | The George Washington University, 2015 Black Heritage Celebration:  Redefining Black, Washington, D.C. Southwest Airlines proudly supports education and diversity in the African American community, partly through its support of The George Washington University.",7,"130, 2, 66, 1, 41, 5, 33","diversity, Diversity & Inclusion"
LUV,Southwest Airlines Demonstrates Continued Commitment To Equality By Earning Top Marks In 2018 Corporate Equality Index,9-Nov-17,PRN,Southwest Airlines Co.,"Corporate Social Responsibility, Human Interest Groups","""Southwest Airlines is proud to be recognized for our continued commitment to equality by being named as a Best Place to Work for LGBTQ Equality by the Human Rights Campaign Foundation for the third year in a row,"" said Ellen Torbert, Southwest Airlines' Vice President Diversity and Inclusion. ""At Southwest Airlines, we put People first, and we're proud to have a work environment where our Employees can come as they are and have their unique perspectives celebrated.""",1,77,Diversity and Inclusion
LUV,Southwest Airlines Executives Assume New Roles,22-Sep-11,PRN,Southwest Airlines,,"Jeff Lamb, Southwest's current Senior Vice President Administration & Chief People Officer, has been promoted to Executive Vice President & Chief People & Administrative Officer. In his new role, Lamb is responsible for People & Leadership Development, Technology, Diversity & Inclusion, Purchasing, Fuel Management, Facilities, and Corporate Security. | Ellen Torbert, Southwest's current Vice President of Customer Support & Services, has been promoted to Vice President of Diversity & Inclusion. In this newly created leadership role, Ellen will provide leadership, vision, and advocacy as Southwest continues its work to foster an inclusive work environment.",2,"48, 45",Diversity & Inclusion
LUV,Southwest Airlines Gives Back To Communities All Year Long By Celebrating Women,3-Apr-13,PRN,Southwest Airlines,"Corporate Social Responsibility, Human Interest Groups","DALLAS, April 3, 2013 /PRNewswire/ -- Southwest Airlines  (NYSE: LUV) is demonstrating its commitment to the communities it serves by hosting an array of women-focused activities throughout 2013. The Company champions diversity and inclusion and the causes that matter most to its Customers and Employees. | ""Southwest Airlines is proud of our commitment to women.  We partner with nonprofit organizations that focus on ways to celebrate women and the important contributions they make to our businesses, communities, and daily lives,"" said Ellen Torbert, Southwest Airlines' Vice President of Diversity and Inclusion. ""Through our community partnerships, we were able to help them celebrate Women's History Month in March, but we will continue to honor women throughout the year by celebrating the impacts women make in our communities and ensure bright futures for our female youth.""  | Southwest provides travel to the Power of Inclusion Luncheon, which recognizes  Nashville individuals, businesses, and nonprofit organizations that champion all types of diversity and develop innovative methods to enhance diversity and inclusion. | Southwest Airlines will bring together executives from North Texas Fortune 500 companies to join the conversation during its fourth annual award-winning Diversity Summit to focus on diversity and inclusion initiatives, foster new opportunities, and explore best practices. | Southwest provides travel for Human Resource professionals, diversity officers, community and business leaders, students, and teachers from the Phoenix community to learn about diversity and inclusion, managing and mentoring diverse workforces, and implementing effective strategies. | August | Southwest Airlines' 4 th Annual Award-Winning Diversity Summit,  Dallas | October | Diversity Leadership Alliance Conference,  Phoenix",9,"45, 88, 32, 37, 35, 1, 9, 1, 5","Diversity and Inclusion, diversity"
LUV,Southwest Airlines Honors Hispanic Heritage Month,17-Sep-15,PRN,Southwest Airlines,"Corporate Social Responsibility, Human Interest Groups","""Our Employees and Customers are from diverse cultures and backgrounds,"" said  Ellen Torbert, Southwest Airlines' Vice President of Diversity and Inclusion.  ""Southwest is enriched because we value the unique perspectives of our Employees and Customers, and we're proud to continue to be a champion of the Latino community.""",1,48,Diversity and Inclusion
LUV,Southwest Airlines Honors Proud Tradition Of Celebrating Asian Pacific American Heritage Month,7-May-15,PRN,Southwest Airlines,Human Interest Groups,"""At Southwest Airlines, we have a passion for People,"" said  Ellen Torbert, Southwest Airlines' Vice President of Diversity and Inclusion.  ""We recognize that diversity of thought comes from the unique backgrounds of our Employees and Customers.  We enjoy the opportunity to celebrate Asian Pacific American Heritage throughout the month of May, and our commitment proudly continues throughout the year through the many community events we sponsor in the Asian Pacific American community.""",1,72,Diversity and Inclusion
LUV,Southwest Airlines Honors Proud Tradition Of Celebrating Black History Month All Year Long,13-Feb-13,PRN,Southwest Airlines,"Corporate Social Responsibility, Human Interest Groups","DALLAS, Feb. 13, 2013 /PRNewswire/ -- Southwest Airlines  (NYSE: LUV) will host an array of activities throughout 2013 to honor the Company's long heritage of serving the African American community and showing its strong dedication to diversity and inclusion.  To watch a video of how Southwest Airlines celebrates Black History all year long, visit the airline's YouTube channel. | ""The month of February is a great time for Southwest Airlines to celebrate Black History, but for us, it's not just a month-long celebration""îwe are proud to show our dedication to the African American community all year long,"" said Ellen Torbert, Southwest Airlines' Vice President of Diversity and Inclusion. ""Through community partnerships with dozens of African American-focused nonprofit organizations, Southwest Airlines champions diversity and inclusion and the causes that matter most to Customers and Employees."" | August | Southwest Airlines' 4 th Annual Award-Winning Diversity Summit,  Dallas, Texas Southwest Airlines will bring together Executives from North Texas Fortune 500 companies during its fourth annual award-winning Diversity Summit to focus on diversity and inclusion initiatives, foster new opportunities, and explore best practices. | the Phoenix community to learn about diversity and inclusion, managing and mentoring diverse workforces, and implementing effective strategies. | October | Diversity Leadership Alliance Conference,  Phoenix, Arizona Southwest Airlines supports the mission of the Diversity Leadership Alliance Conference to give Human Resources professionals, diversity officers, community and business leaders, students, and teachers from",7,"58, 75, 1, 43, 18, 1, 32","Diversity and Inclusion, diversity"
LUV,Southwest Airlines Honors Proud Tradition Of Celebrating Hispanic Heritage Month,19-Sep-13,PRN,Southwest Airlines,"Corporate Social Responsibility, Human Interest Groups","DALLAS, Sept. 19, 2013 /PRNewswire/ -- Southwest Airlines  (NYSE: LUV) shows its dedication to the Hispanic community through its recognition of Hispanic Heritage Month and its many community partnerships that positively impact the Hispanic community.  The airline will host an array of activities throughout the year to honor its long heritage of serving the Hispanic community and to show its strong dedication to diversity and inclusion.                     | ""Southwest Airlines is proud to show its ongoing support of the Hispanic community, but for us, it's much more than a month-long celebration,"" said Ellen Torbert, Southwest Airlines' Vice President of Diversity and Inclusion.  ""We are proud to partner with more than 65 Hispanic-focused organizations that work hard to make a positive difference in the communities we serve.  Through those partnerships, we continue to connect People to what's important in their lives.""  | Aug. 1 | Southwest Airlines' 4 th Annual Award-Winning Diversity Summit,  Dallas Southwest Airlines brought together Executives from North Texas Fortune 500 companies for its fourth annual award-winning Diversity Summit that focused on diversity and inclusion initiatives, fostering new opportunities, and exploring best practices. | Sept. 24 | Southwest Airlines Hispanic Heritage Month Celebration, Dallas   Southwest Airlines Employees will enjoy a Hispanic Heritage Month celebration featuring a performance by Anita N. Martinez Ballet Folklorico.  This event will honor the Company's dedication to diversity and inclusion as Employees celebrate the Hispanic Culture at Southwest's Headquarters.  | Hispanic Network Magazine named Southwest Airlines among the companies who ranked on the ""Best of the Best"" list in its top employers for Hispanics.  The ""Best of the Best"" list is compiled from evaluations of corporations, government agencies, colleges, and industry leaders, by DiversityComm, Inc. and its four diversity magazines.  Its intention is to recognize organizations for providing the best outreach and accessibility to the African American, Hispanic/Latino, Veteran, and Female population.",7,"66, 72, 2, 41, 2, 46, 72","Diversity and Inclusion, diversity"
"LUV, 071MGK",Southwest Airlines Is Honored as a Best Place to Work for LGBT Equality,5-Dec-16,PRN,Southwest Airlines Co.,Human Interest Groups,"""Southwest Airlines is proud to be named as a Best Place to Work for LGBT Equality for the second year in a row,"" said Ellen Torbert, Vice President Diversity and Inclusion at Southwest Airlines. ""We are dedicated to continuing to provide our LGBT Employees""îand all of our Employees""îwith a great work environment where they can not only be themselves; they are celebrated for being themselves.""",1,65,Diversity and Inclusion
LUV,Southwest Airlines Named As A Best Place To Work For LGBTQ Equality,29-Jan-20,PRN,Southwest Airlines Co.,"Corporate Social Responsibility, Human Interest Groups","ABOUT HRC  The Human Rights Campaign is America's largest civil rights organization working to achieve lesbian, gay, bisexual, and transgender equality. By inspiring, and engaging all Americans, HRC strives to end discrimination against LGBTQ citizens, and realize a nation that achieves fundamental fairness and equality for all. | SOUTHWEST AIRLINES NAMED ONE OF FORBES BEST EMPLOYERS FOR DIVERSITY  Southwest Airlines was also ranked 47th on the Forbe's America's TOP 500 Employer's for Diversity List. The ranking was compiled by surveying 60,000 Americans working for businesses with at least 1,000 employees. The surveys were anonymous, allowing participants to openly share their opinions. The final list ranks the 500 employers that not only received the most recommendations, but also boast the most diverse boards, and executive ranks, and the most proactive diversity, and inclusion initiatives.",2,"47, 85","gender equality, diversity"
LUV,Southwest Airlines Proudly Celebrates Women's History Month,6-Mar-15,PRN,Southwest Airlines,"Corporate Social Responsibility, Not For Profit Organizations, Human Interest Groups","May 13| CABLE, Power of Inclusion Luncheon,  Nashville, Tenn.  As a Gold Sponsor of the event, Southwest proudly joins CABLE as they recognize  Nashville individuals, businesses, and non-profit organizations that championed all types of diversity and developed innovative methods to enhance diversity and inclusion. Nominees are evaluated and selected by CABLE's panel of experts on Diversity Best Practice. | DALLAS, March 6, 2015 /PRNewswire/ -- Southwest Airlines  (NYSE: LUV) builds strong communities through its support of nonprofit organizations that work to build brighter futures for the people they serve.  ""At Southwest Airlines, we believe in empowering the People who work and live in the communities we serve with the tools they need to be successful,"" said Ellen Torbert, Southwest Airlines' Vice President of Diversity & Inclusion.  ""Many of the nonprofit organizations we work with provide women the resources and opportunities necessary to achieve their career goals.  Through education and leadership, Southwest, with our nonprofit Community Partners, is building a pipeline of talented women with bright futures in career fields of their choice.""",2,"58, 113","Diversity and Inclusion, Diversity & Inclusion"
LUV,Southwest Airlines Recognizes Gay Pride Month And The Airline's Ongoing Commitment To The LGBT Community,26-Jun-13,PRN,Southwest Airlines,"Corporate Social Responsibility, Human Interest Groups","""At Southwest Airlines, we are proud to partner with national and local LGBT-focused organizations that positively impact the communities we serve. Together, we focus on diversity and inclusion in all of our communities, and we champion the causes that matter most to our Customers and Employees,"" said Ellen Torbert, Southwest Airlines' Vice President of Diversity and Inclusion.  ""Gay Pride Month is a great time for us to show our continued commitment to the LGBT community, but Southwest Airlines is proud to engage with and give back to the LGBT community all throughout the year."" | June 13 | Coffee & Conversation in Recognition of Gay Pride Month,  Dallas Southwest Airlines Employees were invited to attend Coffee & Conversation to hear from Southwest Employees and Leaders: Bill Owen, Senior Business Consultant of Network Planning, and  Teresa Laraba , Senior Vice President of Customers.  This event, held at the Company's Headquarters, gave Employees the opportunity to engage in conversation about Southwest's diversity and inclusion efforts.  Visit NUTS About Southwest to learn more. | Aug. 1 | Southwest Airlines' Fourth Annual Award-Winning Diversity Summit,  Dallas Southwest Airlines will bring together Executives from North Texas Fortune 500 companies during its fourth annual award-winning Diversity Summit to focus on diversity and inclusion initiatives, foster new opportunities, and explore best practices.",5,"94, 2, 72, 2, 41",Diversity and Inclusion
LUV,Southwest Airlines Recognizes National Disability Employment Awareness Month,3-Oct-13,PRN,Southwest Airlines,"Corporate Social Responsibility, Human Interest Groups","""Southwest Airlines is proud to celebrate our talented Employees during National Disability Employment Awareness Month,"" said Ellen Torbert, Southwest Airlines' Vice President of Diversity and Inclusion.  ""We recognize that our People are the key to our continued success, and we are proud to provide workplace accommodations under the Americans with Disabilities Act (ADA).""  | In honor of National Disability Employment Awareness Month, the Southwest Airlines Diversity Council will host a Coffee & Conversation where Employees are invited to hear personal stories from two Southwest Employees: James Ashworth, Regional Director of Customer Support & Services, and  Glenn Fox, a Chicago-based Flight Attendant.  This event, held on  October 17 at the Company's Headquarters, will give Employees the opportunity to engage in conversation about Southwest's diversity and inclusion efforts.",2,"53, 72",Diversity and Inclusion
LUV,Southwest Airlines Vice President Of Diversity And Inclusion Wins The Rosa Parks Diversity Leadership Award,23-May-13,PRN,Southwest Airlines,Human Interest Groups,"Southwest Airlines Vice President Of Diversity And Inclusion Wins The Rosa Parks Diversity Leadership Award  Thursday, May 23, 2013 07:00:00 PM (GMT) | DALLAS, May 23, 2013 /PRNewswire/ -- Southwest Airlines  (NYSE: LUV) Vice President of Diversity and Inclusion, Ellen Torbert, was honored today with the Rosa Parks Diversity Leadership Award.  This award, presented by the Women's Transportation Seminar San Francisco Bay Area  (WTS), honors women and organizations that have made a significant contribution in promoting diversity and cultural awareness within their organization, the transportation industry, or in a project/activity that supports the WTS goals and mission.  | ""It's truly an honor to be recognized by the Women's Transportation Seminar San Francisco Bay Area.  I feel privileged to work for a Company that recognizes that our unique cultures make us who we are, therefore, we value and embrace the diversity of all our Employees and Customers,"" said Ellen Torbert, Southwest Airlines' Vice President of Diversity and Inclusion.  ""Southwest Airlines has a long history of celebrating its People, and I'm proud to accept this award on behalf of my Company."" | In her role, Ellen provides leadership, vision, and advocacy as Southwest continues its work to foster an inclusive work environment. As part of Ellen's responsibility for Southwest's diversity and inclusion efforts, she provides coordination and leadership to the Company's supplier diversity, diversity recruiting, and training efforts. | Since Southwest's beginnings nearly 42 years ago, the LUV airline has always approached business differently""îinstituting the ten-minute turn, democratizing the skies with affordable air travel, delivering Legendary Customer Service""îthe list goes on and on. One thing that has remained constant since Southwest took to the skies four decades ago is doing the right thing, and it always comes From the Heart.  To learn more about how Southwest Airlines champions Diversity and Inclusion, visit http://www.southwest.com/citizenship.",5,"22, 74, 81, 46, 74",Diversity and Inclusion
LUV,Southwest Airlines‚Ñ¢ Celebrates Black History Year,29-Feb-16,PRN,Southwest Airlines Co.,Human Interest Groups,"DALLAS, Feb. 29, 2016 /PRNewswire/ -- Southwest Airlines  Co. (NYSE: LUV) proudly celebrated Black History Month throughout February, but it doesn't stop there. ""At Southwest Airlines, our commitment to diversity and inclusion and celebrating the rich cultures of our Employees and Customers isn't limited to a month-long celebration. We are proud to host and sponsor events throughout the year in an effort to honor the history and culture of the African American community,"" said Ellen Torbert, Southwest Airlines' Vice President of Diversity & Inclusion. ""Southwest‚Ñ¢ is proud to connect People to what's important in their lives, and our sponsorships of African American nonprofit organizations throughout the country is one of the many ways we do that."" | September | Southwest Airlines, Inclusion and Innovation Summit  Southwest Airlines will host its seventh annual diversity summit. All Southwest Employees are encouraged to attend a day-long session focusing on the connections between inclusion, innovation, and building a world class company.",3,"116, 1, 38","Diversity and Inclusion, diversity"
SAVE,"Spirit Airlines, Inc.(SAVE",US) Schedules Annual General Meeting for 16-June-2020 900 AM ET,30,,,,0,0,
